
# PMF between COMs of ALEU and CRC5.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  246.912715
  0.255  246.707953
  0.258  246.473582
  0.261  246.201639
  0.264  245.887942
  0.267  245.523222
  0.270  245.105709
  0.273  244.624004
  0.276  244.063069
  0.279  243.419390
  0.282  259.501245
  0.285  256.865969
  0.288  251.839805
  0.291  247.785944
  0.294  244.021758
  0.297  240.211484
  0.300  236.597985
  0.303  232.948163
  0.306  229.151855
  0.309  225.145271
  0.312  220.908083
  0.315  216.389495
  0.318  211.549838
  0.321  206.352510
  0.324  200.747189
  0.327  194.693678
  0.330  188.137885
  0.333  181.030042
  0.336  173.325846
  0.339  165.004867
  0.342  156.084853
  0.345  146.670819
  0.348  136.929534
  0.351  127.083846
  0.354  117.368772
  0.357  108.035273
  0.360   99.339261
  0.363   91.481704
  0.366   84.497663
  0.369   78.268336
  0.372   72.613454
  0.375   67.420695
  0.378   62.642576
  0.381   58.265831
  0.384   54.265086
  0.387   50.607158
  0.390   47.243490
  0.393   44.126077
  0.396   41.207533
  0.399   38.441584
  0.402   35.808330
  0.405   33.318014
  0.408   30.989319
  0.411   28.838636
  0.414   26.864799
  0.417   25.030049
  0.420   23.297003
  0.423   21.620377
  0.426   20.004603
  0.429   18.474118
  0.432   17.074953
  0.435   15.833325
  0.438   14.743188
  0.441   13.767768
  0.444   12.862996
  0.447   12.002118
  0.450   11.163914
  0.453   10.355451
  0.456    9.578396
  0.459    8.840655
  0.462    8.150310
  0.465    7.510049
  0.468    6.897180
  0.471    6.319786
  0.474    5.765341
  0.477    5.227341
  0.480    4.715503
  0.483    4.232055
  0.486    3.774873
  0.489    3.339074
  0.492    2.935741
  0.495    2.563686
  0.498    2.217418
  0.501    1.897288
  0.504    1.605050
  0.507    1.335949
  0.510    1.077065
  0.513    0.835147
  0.516    0.610362
  0.519    0.403660
  0.522    0.216005
  0.525    0.046658
  0.528   -0.116075
  0.531   -0.265345
  0.534   -0.412700
  0.537   -0.542629
  0.540   -0.673159
  0.543   -0.795498
  0.546   -0.909121
  0.549   -1.014124
  0.552   -1.107805
  0.555   -1.184000
  0.558   -1.257083
  0.561   -1.312940
  0.564   -1.357472
  0.567   -1.387797
  0.570   -1.415725
  0.573   -1.429934
  0.576   -1.437939
  0.579   -1.442200
  0.582   -1.442492
  0.585   -1.444444
  0.588   -1.439839
  0.591   -1.433536
  0.594   -1.427974
  0.597   -1.419831
  0.600   -1.415046
  0.603   -1.411223
  0.606   -1.402927
  0.609   -1.388905
  0.612   -1.366622
  0.615   -1.343510
  0.618   -1.311827
