
# PMF between COMs of AHIE and CRC5.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  241.863981
  0.255  241.428280
  0.258  240.925862
  0.261  240.338703
  0.264  254.602630
  0.267  250.389345
  0.270  246.215054
  0.273  242.530062
  0.276  238.973727
  0.279  235.453418
  0.282  231.962614
  0.285  228.348191
  0.288  224.536918
  0.291  220.443571
  0.294  216.026339
  0.297  211.225904
  0.300  205.990348
  0.303  200.258510
  0.306  193.979124
  0.309  187.099429
  0.312  179.581039
  0.315  171.404599
  0.318  162.584548
  0.321  153.167964
  0.324  143.255963
  0.327  133.045855
  0.330  122.855568
  0.333  113.009166
  0.336  103.650838
  0.339   94.798468
  0.342   86.472421
  0.345   78.774599
  0.348   71.887563
  0.351   65.915815
  0.354   60.710172
  0.357   55.919694
  0.360   51.268694
  0.363   46.729723
  0.366   42.455019
  0.369   38.613502
  0.372   35.227768
  0.375   32.215333
  0.378   29.441370
  0.381   26.828612
  0.384   24.386600
  0.387   22.166297
  0.390   20.208655
  0.393   18.486572
  0.396   16.920942
  0.399   15.434286
  0.402   14.014892
  0.405   12.701726
  0.408   11.564257
  0.411   10.635715
  0.414    9.884345
  0.417    9.243352
  0.420    8.629765
  0.423    7.995786
  0.426    7.332250
  0.429    6.680138
  0.432    6.068011
  0.435    5.518847
  0.438    5.038469
  0.441    4.619528
  0.444    4.242885
  0.447    3.889841
  0.450    3.556101
  0.453    3.232342
  0.456    2.930088
  0.459    2.644633
  0.462    2.387636
  0.465    2.160695
  0.468    1.963277
  0.471    1.789403
  0.474    1.642795
  0.477    1.510301
  0.480    1.383669
  0.483    1.266815
  0.486    1.152035
  0.489    1.046172
  0.492    0.933438
  0.495    0.842427
  0.498    0.766348
  0.501    0.709346
  0.504    0.662891
  0.507    0.637427
  0.510    0.619361
  0.513    0.599521
  0.516    0.577730
  0.519    0.552991
  0.522    0.528513
  0.525    0.498090
  0.528    0.467193
  0.531    0.429737
  0.534    0.395104
  0.537    0.353964
  0.540    0.315632
  0.543    0.276483
  0.546    0.233729
  0.549    0.202934
  0.552    0.179550
  0.555    0.169383
  0.558    0.177822
  0.561    0.196735
  0.564    0.226142
  0.567    0.252992
  0.570    0.275266
  0.573    0.282228
  0.576    0.276704
  0.579    0.254644
  0.582    0.218176
  0.585    0.180860
  0.588    0.141733
  0.591    0.106426
  0.594    0.081642
  0.597    0.067350
  0.600    0.064733
  0.603    0.077463
  0.606    0.099855
  0.609    0.128070
  0.612    0.163031
  0.615    0.190803
  0.618    0.217550
  0.621    0.243150
  0.624    0.262540
  0.627    0.277896
  0.630    0.291167
  0.633    0.311720
  0.636    0.333272
  0.639    0.357827
  0.642    0.387505
  0.645    0.416292
  0.648    0.445712
  0.651    0.462860
  0.654    0.470172
  0.657    0.467965
  0.660    0.450452
  0.663    0.426338
  0.666    0.405305
  0.669    0.396646
  0.672    0.414181
  0.675    0.459135
  0.678    0.525317
  0.681    0.604057
  0.684    0.670393
  0.687    0.739199
  0.690    0.790782
  0.693    0.824435
  0.696    0.840985
  0.699    0.849065
  0.702    0.846251
  0.705    0.852206
  0.708    0.863099
  0.711    0.888366
  0.714    0.920569
  0.717    0.962478
  0.720    1.024910
  0.723    1.093885
  0.726    1.170220
  0.729    1.256082
  0.732    1.340666
  0.735    1.418517
  0.738    1.488667
  0.741    1.559095
  0.744    1.613151
  0.747    1.647974
  0.750    1.678100
  0.753    1.695861
  0.756    1.714263
  0.759    1.735810
  0.762    1.749482
  0.765    1.769745
  0.768    1.798215
  0.771    1.824144
  0.774    1.854411
  0.777    1.882007
  0.780    1.908217
  0.783    1.927713
  0.786    1.938075
  0.789    1.946196
  0.792    1.952870
  0.795    1.955077
  0.798    1.956902
  0.801    1.959476
  0.804    1.962265
  0.807    1.960378
  0.810    1.947275
  0.813    1.925601
  0.816    1.895872
  0.819    1.852186
  0.822    1.805814
  0.825    1.765467
  0.828    1.715047
  0.831    1.669360
  0.834    1.630373
  0.837    1.595964
  0.840    1.560875
  0.843    1.524983
  0.846    1.495785
  0.849    1.460832
  0.852    1.427292
  0.855    1.392076
  0.858    1.360900
  0.861    1.326052
  0.864    1.281696
  0.867    1.237708
  0.870    1.193379
  0.873    1.141540
  0.876    1.087233
  0.879    1.027246
  0.882    0.961235
  0.885    0.895101
  0.888    0.843770
  0.891    0.799892
  0.894    0.762034
  0.897    0.731022
  0.900    0.703897
  0.903    0.682507
  0.906    0.662516
  0.909    0.637609
  0.912    0.614038
  0.915    0.585919
  0.918    0.555607
  0.921    0.520026
  0.924    0.481342
  0.927    0.442193
  0.930    0.400013
  0.933    0.364537
  0.936    0.339113
  0.939    0.317097
  0.942    0.307854
  0.945    0.307239
  0.948    0.315729
  0.951    0.332241
  0.954    0.340632
  0.957    0.343388
  0.960    0.344391
  0.963    0.330331
  0.966    0.309774
  0.969    0.282018
  0.972    0.248916
  0.975    0.210429
  0.978    0.178545
  0.981    0.152435
  0.984    0.137615
  0.987    0.133041
  0.990    0.140734
  0.993    0.160110
  0.996    0.177245
  0.999    0.197052
  1.002    0.203949
  1.005    0.199167
  1.008    0.175398
  1.011    0.149971
  1.014    0.105840
  1.017    0.055873
  1.020    0.013349
  1.023   -0.017271
  1.026   -0.038612
  1.029   -0.038755
  1.032   -0.031191
  1.035   -0.020260
  1.038   -0.021730
  1.041   -0.046677
  1.044   -0.094653
  1.047   -0.159628
  1.050   -0.229638
  1.053   -0.286020
  1.056   -0.318477
  1.059   -0.314884
  1.062   -0.280380
  1.065   -0.221090
  1.068   -0.155273
  1.071   -0.099822
  1.074   -0.073835
  1.077   -0.081569
  1.080   -0.106397
  1.083   -0.148599
  1.086   -0.186303
  1.089   -0.217226
  1.092   -0.232162
  1.095   -0.235406
  1.098   -0.230102
  1.101   -0.218270
  1.104   -0.199430
  1.107   -0.190625
