
# PMF between COMs of AASP and AILE.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  195.150686
  0.255  189.095474
  0.258  182.659483
  0.261  175.830206
  0.264  168.597124
  0.267  160.956002
  0.270  152.915311
  0.273  144.516732
  0.276  135.837426
  0.279  127.001260
  0.282  118.163485
  0.285  109.486804
  0.288  101.119328
  0.291   93.148880
  0.294   85.638976
  0.297   78.638536
  0.300   72.170904
  0.303   66.258409
  0.306   60.932696
  0.309   56.221012
  0.312   52.084355
  0.315   48.438787
  0.318   45.170768
  0.321   42.174235
  0.324   39.374980
  0.327   36.748742
  0.330   34.301504
  0.333   32.064551
  0.336   30.041525
  0.339   28.226862
  0.342   26.572624
  0.345   25.035938
  0.348   23.598693
  0.351   22.259884
  0.354   21.021730
  0.357   19.899782
  0.360   18.883093
  0.363   17.964256
  0.366   17.120398
  0.369   16.342781
  0.372   15.609109
  0.375   14.903936
  0.378   14.231492
  0.381   13.587495
  0.384   12.975575
  0.387   12.399488
  0.390   11.863826
  0.393   11.363271
  0.396   10.902268
  0.399   10.466851
  0.402   10.054883
  0.405    9.654845
  0.408    9.267631
  0.411    8.901140
  0.414    8.552194
  0.417    8.234919
  0.420    7.944066
  0.423    7.681191
  0.426    7.457155
  0.429    7.254882
  0.432    7.073714
  0.435    6.910995
  0.438    6.752971
  0.441    6.604344
  0.444    6.458955
  0.447    6.323818
  0.450    6.201797
  0.453    6.088109
  0.456    5.977167
  0.459    5.875021
  0.462    5.776502
  0.465    5.690016
  0.468    5.605392
  0.471    5.524263
  0.474    5.440705
  0.477    5.360152
  0.480    5.277838
  0.483    5.192493
  0.486    5.112411
  0.489    5.034887
  0.492    4.954701
  0.495    4.876111
  0.498    4.800265
  0.501    4.732128
  0.504    4.666671
  0.507    4.605858
  0.510    4.547360
  0.513    4.485597
  0.516    4.419493
  0.519    4.350905
  0.522    4.275863
  0.525    4.198824
  0.528    4.116802
  0.531    4.039777
  0.534    3.964010
  0.537    3.895957
  0.540    3.840638
  0.543    3.792595
  0.546    3.759219
  0.549    3.741866
  0.552    3.733240
  0.555    3.729760
  0.558    3.732235
  0.561    3.735297
  0.564    3.745095
  0.567    3.743441
  0.570    3.745299
  0.573    3.740718
  0.576    3.741690
  0.579    3.736937
  0.582    3.733970
  0.585    3.737479
  0.588    3.740532
  0.591    3.749313
  0.594    3.758073
  0.597    3.768250
  0.600    3.769823
  0.603    3.772088
  0.606    3.777685
  0.609    3.784577
  0.612    3.786069
  0.615    3.798877
  0.618    3.806563
  0.621    3.819852
  0.624    3.829962
  0.627    3.835856
  0.630    3.841546
  0.633    3.841417
  0.636    3.839673
  0.639    3.838175
  0.642    3.829350
  0.645    3.821746
  0.648    3.817649
  0.651    3.814328
  0.654    3.815702
  0.657    3.816714
  0.660    3.821626
  0.663    3.832928
  0.666    3.834142
  0.669    3.833755
  0.672    3.825207
  0.675    3.809218
  0.678    3.779425
  0.681    3.740089
  0.684    3.687532
  0.687    3.625565
  0.690    3.558082
  0.693    3.491195
  0.696    3.426811
  0.699    3.366922
  0.702    3.324927
  0.705    3.287812
  0.708    3.265583
  0.711    3.253940
  0.714    3.250568
  0.717    3.249284
  0.720    3.251982
  0.723    3.239867
  0.726    3.231118
  0.729    3.205766
  0.732    3.171962
  0.735    3.130650
  0.738    3.076928
  0.741    3.017743
  0.744    2.961629
  0.747    2.903709
  0.750    2.850416
  0.753    2.804779
  0.756    2.761966
  0.759    2.727783
  0.762    2.693993
  0.765    2.662170
  0.768    2.636871
  0.771    2.614563
  0.774    2.582706
  0.777    2.554288
  0.780    2.517872
  0.783    2.484670
  0.786    2.447676
  0.789    2.405101
  0.792    2.360085
  0.795    2.313309
  0.798    2.263521
  0.801    2.216906
  0.804    2.171215
  0.807    2.127074
  0.810    2.086355
  0.813    2.052699
  0.816    2.018077
  0.819    1.990892
  0.822    1.965366
  0.825    1.943310
  0.828    1.924075
  0.831    1.908513
  0.834    1.895319
  0.837    1.889551
  0.840    1.885808
  0.843    1.898506
  0.846    1.905987
  0.849    1.925347
  0.852    1.946198
  0.855    1.961133
  0.858    1.965446
  0.861    1.957344
  0.864    1.924088
  0.867    1.883320
  0.870    1.830801
  0.873    1.765177
  0.876    1.699168
  0.879    1.636241
  0.882    1.578043
  0.885    1.535034
  0.888    1.502250
  0.891    1.481606
  0.894    1.471843
  0.897    1.465845
  0.900    1.464208
  0.903    1.459411
  0.906    1.453249
  0.909    1.442181
  0.912    1.422481
  0.915    1.402023
  0.918    1.360742
  0.921    1.314470
  0.924    1.269188
  0.927    1.222974
  0.930    1.176597
  0.933    1.128686
  0.936    1.079653
  0.939    1.037863
  0.942    1.005141
  0.945    0.976005
  0.948    0.947892
  0.951    0.929363
  0.954    0.916188
  0.957    0.902150
  0.960    0.886766
  0.963    0.870626
  0.966    0.851831
  0.969    0.835702
  0.972    0.813008
  0.975    0.787962
  0.978    0.760197
  0.981    0.729481
  0.984    0.698159
  0.987    0.671943
  0.990    0.653965
  0.993    0.632066
  0.996    0.613186
  0.999    0.599004
  1.002    0.589927
  1.005    0.583905
  1.008    0.579109
  1.011    0.569350
  1.014    0.564506
  1.017    0.558079
  1.020    0.546284
  1.023    0.528546
  1.026    0.507026
  1.029    0.479771
  1.032    0.453569
  1.035    0.418442
  1.038    0.382036
  1.041    0.342051
  1.044    0.308313
  1.047    0.272584
  1.050    0.238279
  1.053    0.202872
  1.056    0.168921
  1.059    0.134735
  1.062    0.104496
  1.065    0.082265
  1.068    0.065354
  1.071    0.052252
  1.074    0.047897
  1.077    0.038863
  1.080    0.031466
  1.083    0.025465
  1.086    0.021679
  1.089    0.012744
