
# PMF between COMs of APHE and AILE.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  214.197055
  0.255  209.370940
  0.258  204.220403
  0.261  198.708393
  0.264  192.801007
  0.267  186.456561
  0.270  179.651597
  0.273  172.360247
  0.276  164.549886
  0.279  156.199999
  0.282  147.311500
  0.285  137.911115
  0.288  128.083941
  0.291  117.976986
  0.294  107.784304
  0.297   97.745259
  0.300   88.152939
  0.303   79.279374
  0.306   71.284418
  0.309   64.171458
  0.312   57.824895
  0.315   52.118204
  0.318   46.965852
  0.321   42.345530
  0.324   38.255747
  0.327   34.685780
  0.330   31.563814
  0.333   28.760029
  0.336   26.171583
  0.339   23.734963
  0.342   21.443614
  0.345   19.316604
  0.348   17.388714
  0.351   15.661926
  0.354   14.152647
  0.357   12.850775
  0.360   11.733045
  0.363   10.757953
  0.366    9.872414
  0.369    9.040927
  0.372    8.246137
  0.375    7.482058
  0.378    6.766998
  0.381    6.120828
  0.384    5.560565
  0.387    5.083603
  0.390    4.685825
  0.393    4.354449
  0.396    4.064947
  0.399    3.812160
  0.402    3.572038
  0.405    3.346048
  0.408    3.126276
  0.411    2.915637
  0.414    2.723862
  0.417    2.540517
  0.420    2.365393
  0.423    2.205422
  0.426    2.049850
  0.429    1.905010
  0.432    1.771402
  0.435    1.653237
  0.438    1.551161
  0.441    1.472487
  0.444    1.417604
  0.447    1.376862
  0.450    1.349636
  0.453    1.325790
  0.456    1.302854
  0.459    1.269617
  0.462    1.226685
  0.465    1.185516
  0.468    1.131602
  0.471    1.067191
  0.474    0.998212
  0.477    0.929636
  0.480    0.864335
  0.483    0.805283
  0.486    0.753791
  0.489    0.709424
  0.492    0.668462
  0.495    0.626996
  0.498    0.580275
  0.501    0.531809
  0.504    0.476563
  0.507    0.418149
  0.510    0.358629
  0.513    0.307294
  0.516    0.270651
  0.519    0.236811
  0.522    0.209524
  0.525    0.178819
  0.528    0.139716
  0.531    0.097123
  0.534    0.039845
  0.537   -0.025167
  0.540   -0.085522
  0.543   -0.132344
  0.546   -0.174888
  0.549   -0.194793
  0.552   -0.201888
  0.555   -0.204946
  0.558   -0.208296
  0.561   -0.215002
  0.564   -0.226585
  0.567   -0.246625
  0.570   -0.267108
  0.573   -0.287393
  0.576   -0.304800
  0.579   -0.314798
  0.582   -0.315165
  0.585   -0.314656
  0.588   -0.311114
  0.591   -0.300812
  0.594   -0.290344
  0.597   -0.284966
  0.600   -0.278498
  0.603   -0.278261
  0.606   -0.279210
  0.609   -0.285314
  0.612   -0.280751
  0.615   -0.278665
  0.618   -0.265600
  0.621   -0.243211
  0.624   -0.219800
  0.627   -0.183892
  0.630   -0.145744
  0.633   -0.109322
  0.636   -0.072952
  0.639   -0.037963
  0.642   -0.005054
  0.645    0.030539
  0.648    0.064540
  0.651    0.100871
  0.654    0.132406
  0.657    0.168674
  0.660    0.203444
  0.663    0.239041
  0.666    0.288196
  0.669    0.333516
  0.672    0.385616
  0.675    0.438803
  0.678    0.489728
  0.681    0.536658
  0.684    0.582828
  0.687    0.619342
  0.690    0.649638
  0.693    0.681053
  0.696    0.708866
  0.699    0.735269
  0.702    0.760013
  0.705    0.788863
  0.708    0.821081
  0.711    0.856425
  0.714    0.891220
  0.717    0.933453
  0.720    0.975102
  0.723    1.028388
  0.726    1.084865
  0.729    1.140497
  0.732    1.206380
  0.735    1.265056
  0.738    1.322853
  0.741    1.375368
  0.744    1.416243
  0.747    1.442345
  0.750    1.454640
  0.753    1.455475
  0.756    1.448219
  0.759    1.438293
  0.762    1.426744
  0.765    1.405857
  0.768    1.384892
  0.771    1.366106
  0.774    1.349132
  0.777    1.334362
  0.780    1.319617
  0.783    1.306329
  0.786    1.299863
  0.789    1.297147
  0.792    1.295948
  0.795    1.294451
  0.798    1.291740
  0.801    1.289108
  0.804    1.289365
  0.807    1.286320
  0.810    1.286040
  0.813    1.289558
  0.816    1.294595
  0.819    1.302088
  0.822    1.303418
  0.825    1.293235
  0.828    1.271650
  0.831    1.235431
  0.834    1.188327
  0.837    1.128368
  0.840    1.062405
  0.843    0.988471
  0.846    0.924149
  0.849    0.856743
  0.852    0.803257
  0.855    0.764953
  0.858    0.740078
  0.861    0.728210
  0.864    0.727390
  0.867    0.734764
  0.870    0.742047
  0.873    0.748195
  0.876    0.748724
  0.879    0.739718
  0.882    0.728373
  0.885    0.698791
  0.888    0.662694
  0.891    0.627079
  0.894    0.584017
  0.897    0.545186
  0.900    0.502013
  0.903    0.458970
  0.906    0.423342
  0.909    0.388418
  0.912    0.357389
  0.915    0.331630
  0.918    0.306639
  0.921    0.279162
  0.924    0.257277
  0.927    0.236957
  0.930    0.214530
  0.933    0.193562
  0.936    0.168823
  0.939    0.144459
  0.942    0.119474
  0.945    0.093937
  0.948    0.065713
  0.951    0.038022
  0.954    0.014881
  0.957   -0.005168
  0.960   -0.028016
  0.963   -0.046462
  0.966   -0.060964
  0.969   -0.071896
  0.972   -0.078689
  0.975   -0.081999
  0.978   -0.090537
  0.981   -0.093164
  0.984   -0.102725
  0.987   -0.108030
  0.990   -0.123705
  0.993   -0.143061
  0.996   -0.162270
  0.999   -0.178052
  1.002   -0.198498
  1.005   -0.212280
  1.008   -0.225829
  1.011   -0.232730
  1.014   -0.231378
  1.017   -0.229440
  1.020   -0.222869
  1.023   -0.217665
  1.026   -0.214581
  1.029   -0.211716
