
# PMF between COMs of ALYS and ALEU.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  237.676691
  0.255  234.163112
  0.258  230.614696
  0.261  226.954590
  0.264  223.121485
  0.267  219.090585
  0.270  214.805575
  0.273  210.235470
  0.276  205.337377
  0.279  200.069861
  0.282  194.389180
  0.285  188.244351
  0.288  181.613129
  0.291  174.468484
  0.294  166.821753
  0.297  158.714892
  0.300  150.256924
  0.303  141.610004
  0.306  133.002643
  0.309  124.630265
  0.312  116.618259
  0.315  109.005787
  0.318  101.789122
  0.321   94.989254
  0.324   88.655362
  0.327   82.840593
  0.330   77.550730
  0.333   72.722164
  0.336   68.241483
  0.339   64.011281
  0.342   59.974842
  0.345   56.136364
  0.348   52.529329
  0.351   49.176175
  0.354   46.063163
  0.357   43.128551
  0.360   40.332462
  0.363   37.681499
  0.366   35.200510
  0.369   32.918963
  0.372   30.824326
  0.375   28.884750
  0.378   27.067303
  0.381   25.355670
  0.384   23.742059
  0.387   22.227388
  0.390   20.808512
  0.393   19.475111
  0.396   18.234904
  0.399   17.076318
  0.402   16.008486
  0.405   15.024151
  0.408   14.135416
  0.411   13.326768
  0.414   12.598960
  0.417   11.930707
  0.420   11.322609
  0.423   10.741015
  0.426   10.170530
  0.429    9.610636
  0.432    9.049369
  0.435    8.488589
  0.438    7.938219
  0.441    7.403474
  0.444    6.896725
  0.447    6.425934
  0.450    6.004325
  0.453    5.625714
  0.456    5.285624
  0.459    4.987683
  0.462    4.712443
  0.465    4.466626
  0.468    4.236152
  0.471    4.017233
  0.474    3.818101
  0.477    3.622068
  0.480    3.425544
  0.483    3.247600
  0.486    3.075369
  0.489    2.908152
  0.492    2.748409
  0.495    2.590713
  0.498    2.435496
  0.501    2.288940
  0.504    2.151262
  0.507    2.026803
  0.510    1.919008
  0.513    1.829906
  0.516    1.749824
  0.519    1.690752
  0.522    1.641657
  0.525    1.603851
  0.528    1.568321
  0.531    1.539849
  0.534    1.500925
  0.537    1.456748
  0.540    1.414384
  0.543    1.363520
  0.546    1.300048
  0.549    1.237375
  0.552    1.181020
  0.555    1.130477
  0.558    1.092264
  0.561    1.065531
  0.564    1.057533
  0.567    1.056046
  0.570    1.064260
  0.573    1.077502
  0.576    1.102692
  0.579    1.125868
  0.582    1.147248
  0.585    1.172582
  0.588    1.193428
  0.591    1.214598
  0.594    1.230573
  0.597    1.243858
  0.600    1.264142
  0.603    1.283720
  0.606    1.300231
