
# PMF between COMs of AALA and NCL.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  223.441061
  0.255  218.519264
  0.258  213.549622
  0.261  208.433386
  0.264  203.115960
  0.267  197.560195
  0.270  191.731425
  0.273  185.608381
  0.276  179.161545
  0.279  172.362597
  0.282  165.183667
  0.285  157.598080
  0.288  149.601712
  0.291  141.198903
  0.294  132.425944
  0.297  123.358957
  0.300  114.123017
  0.303  104.878271
  0.306   95.796691
  0.309   87.053705
  0.312   78.792194
  0.315   71.127816
  0.318   64.170689
  0.321   57.980891
  0.324   52.547738
  0.327   47.806401
  0.330   43.649688
  0.333   39.984874
  0.336   36.728455
  0.339   33.795799
  0.342   31.118071
  0.345   28.653633
  0.348   26.380448
  0.351   24.296136
  0.354   22.416126
  0.357   20.753926
  0.360   19.290847
  0.363   17.996041
  0.366   16.810227
  0.369   15.682396
  0.372   14.575097
  0.375   13.479776
  0.378   12.423440
  0.381   11.432739
  0.384   10.527457
  0.387    9.725965
  0.390    9.020120
  0.393    8.409868
  0.396    7.884588
  0.399    7.429086
  0.402    7.038761
  0.405    6.700139
  0.408    6.388395
  0.411    6.108904
  0.414    5.840465
  0.417    5.579423
  0.420    5.325184
  0.423    5.083071
  0.426    4.852406
  0.429    4.636299
  0.432    4.437385
  0.435    4.263374
  0.438    4.106719
  0.441    3.968983
  0.444    3.847539
  0.447    3.737548
  0.450    3.642987
  0.453    3.555836
  0.456    3.482199
  0.459    3.413354
  0.462    3.347309
  0.465    3.291612
  0.468    3.246283
  0.471    3.201792
  0.474    3.163457
  0.477    3.129752
  0.480    3.104046
  0.483    3.083078
  0.486    3.064376
  0.489    3.050173
  0.492    3.038942
  0.495    3.027604
  0.498    3.026041
  0.501    3.018047
  0.504    3.013861
  0.507    3.008012
  0.510    3.012187
  0.513    3.016052
  0.516    3.028324
  0.519    3.044611
  0.522    3.072259
  0.525    3.110034
  0.528    3.149978
  0.531    3.193676
  0.534    3.248635
  0.537    3.304857
  0.540    3.359193
  0.543    3.411718
  0.546    3.458185
  0.549    3.504848
