
# PMF between COMs of ALEU and ALEU.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  243.171502
  0.255  242.198829
  0.258  241.109674
  0.261  255.329004
  0.264  250.881535
  0.267  246.555216
  0.270  242.517175
  0.273  238.495744
  0.276  234.417369
  0.279  230.284983
  0.282  226.014703
  0.285  221.624282
  0.288  217.039370
  0.291  212.228393
  0.294  207.173490
  0.297  201.852203
  0.300  196.236870
  0.303  190.309019
  0.306  184.067667
  0.309  177.498788
  0.312  170.594348
  0.315  163.365939
  0.318  155.852716
  0.321  148.108078
  0.324  140.201641
  0.327  132.212853
  0.330  124.205063
  0.333  116.241413
  0.336  108.389996
  0.339  100.737143
  0.342   93.380551
  0.345   86.401076
  0.348   79.858848
  0.351   73.819171
  0.354   68.347708
  0.357   63.426993
  0.360   58.968403
  0.363   54.919524
  0.366   51.238075
  0.369   47.877354
  0.372   44.780091
  0.375   41.903838
  0.378   39.221994
  0.381   36.710517
  0.384   34.344271
  0.387   32.099706
  0.390   29.949109
  0.393   27.883104
  0.396   25.895427
  0.399   23.993457
  0.402   22.190245
  0.405   20.493483
  0.408   18.909204
  0.411   17.437820
  0.414   16.065642
  0.417   14.790527
  0.420   13.603632
  0.423   12.502659
  0.426   11.479356
  0.429   10.530755
  0.432    9.651133
  0.435    8.828785
  0.438    8.063477
  0.441    7.355842
  0.444    6.695550
  0.447    6.078933
  0.450    5.512656
  0.453    4.991260
  0.456    4.503135
  0.459    4.046708
  0.462    3.627483
  0.465    3.226971
  0.468    2.842701
  0.471    2.491178
  0.474    2.164472
  0.477    1.864351
  0.480    1.585686
  0.483    1.342328
  0.486    1.128099
  0.489    0.937970
  0.492    0.775733
  0.495    0.627388
  0.498    0.494637
  0.501    0.368171
  0.504    0.245011
  0.507    0.132234
  0.510    0.017434
  0.513   -0.088849
  0.516   -0.199365
  0.519   -0.293738
  0.522   -0.395420
  0.525   -0.486852
  0.528   -0.570943
  0.531   -0.641561
  0.534   -0.706169
  0.537   -0.754305
  0.540   -0.782549
  0.543   -0.797486
