
# PMF between COMs of AVAL and CRC6.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  242.941514
  0.255  242.243114
  0.258  259.290816
  0.261  253.725093
  0.264  250.238230
  0.267  246.615220
  0.270  242.972986
  0.273  239.544387
  0.276  236.282906
  0.279  232.871736
  0.282  229.398644
  0.285  225.767172
  0.288  221.971640
  0.291  217.955330
  0.294  213.687501
  0.297  209.107198
  0.300  204.163029
  0.303  198.773447
  0.306  192.840041
  0.309  186.243719
  0.312  178.856484
  0.315  170.622472
  0.318  161.611995
  0.321  152.040128
  0.324  142.241442
  0.327  132.626949
  0.330  123.514862
  0.333  114.973563
  0.336  106.938854
  0.339   99.353033
  0.342   92.173310
  0.345   85.345608
  0.348   78.834017
  0.351   72.639222
  0.354   66.782516
  0.357   61.302215
  0.360   56.238776
  0.363   51.595997
  0.366   47.347492
  0.369   43.417745
  0.372   39.746926
  0.375   36.318815
  0.378   33.159440
  0.381   30.317574
  0.384   27.795026
  0.387   25.563918
  0.390   23.545903
  0.393   21.668334
  0.396   19.875954
  0.399   18.136392
  0.402   16.449837
  0.405   14.849278
  0.408   13.391008
  0.411   12.119504
  0.414   11.053196
  0.417   10.185970
  0.420    9.471364
  0.423    8.840845
  0.426    8.235610
  0.429    7.610877
  0.432    6.969609
  0.435    6.317195
  0.438    5.698315
  0.441    5.140375
  0.444    4.660527
  0.447    4.264465
  0.450    3.943079
  0.453    3.680248
  0.456    3.445733
  0.459    3.222818
  0.462    2.991267
  0.465    2.751904
  0.468    2.508353
  0.471    2.262388
  0.474    2.023193
  0.477    1.804782
  0.480    1.615285
  0.483    1.457504
  0.486    1.330522
  0.489    1.233594
  0.492    1.142716
  0.495    1.064272
  0.498    0.976674
  0.501    0.877466
  0.504    0.762651
  0.507    0.632951
  0.510    0.496816
  0.513    0.365792
  0.516    0.247913
  0.519    0.139995
  0.522    0.050255
  0.525   -0.012257
  0.528   -0.063634
  0.531   -0.104046
  0.534   -0.139905
  0.537   -0.173430
  0.540   -0.204132
  0.543   -0.239347
