# PMF between COM of SGLY and Gold slab.
#
#              SGLY
# z (nm)   (kJ/mol)                
  0.1984  248.59548
  0.2016  234.26788
  0.2048  217.85788
  0.2080  199.43488
  0.2112  179.24688
  0.2144  157.79488
  0.2176  135.88588
  0.2208  114.56788
  0.2240   94.86788
  0.2272   77.38988
  0.2304   62.31388
  0.2336   49.69788
  0.2368   39.40388
  0.2400   30.86488
  0.2432   23.46788
  0.2464   17.03588
  0.2496   11.61888
  0.2528    6.99188
  0.2560    2.79988
  0.2592   -1.05012
  0.2624   -4.42612
  0.2656   -7.24912
  0.2688   -9.55712
  0.2720  -11.43312
  0.2752  -12.93612
  0.2784  -14.12712
  0.2816  -15.06712
  0.2848  -15.79612
  0.2880  -16.33812
  0.2912  -16.69112
  0.2944  -16.85012
  0.2976  -16.84412
  0.3008  -16.71312
  0.3040  -16.52212
  0.3072  -16.32312
  0.3104  -16.12112
  0.3136  -15.87212
  0.3168  -15.55912
  0.3200  -15.21412
  0.3232  -14.90212
  0.3264  -14.67312
  0.3296  -14.50012
  0.3328  -14.28412
  0.3360  -13.93112
  0.3392  -13.44612
  0.3424  -12.88312
  0.3456  -12.30512
  0.3488  -11.70012
  0.3520  -11.02812
  0.3552  -10.23312
  0.3584   -9.31812
  0.3616   -8.36812
  0.3648   -7.49212
  0.3680   -6.80412
  0.3712   -6.35412
  0.3744   -6.13612
  0.3776   -6.06012
  0.3808   -6.04312
  0.3840   -6.02712
  0.3872   -6.03012
  0.3904   -6.08412
  0.3936   -6.17212
  0.3968   -6.24512
  0.4000   -6.24112
  0.4032   -6.14212
  0.4064   -5.99312
  0.4096   -5.84112
  0.4128   -5.73812
  0.4160   -5.69412
  0.4192   -5.67612
  0.4224   -5.64512
  0.4256   -5.56012
  0.4288   -5.39312
  0.4320   -5.15412
  0.4352   -4.87412
  0.4384   -4.59612
  0.4416   -4.33512
  0.4448   -4.08212
  0.4480   -3.82012
  0.4512   -3.51412
  0.4544   -3.15712
  0.4576   -2.77012
  0.4608   -2.34912
  0.4640   -1.91212
  0.4672   -1.45712
  0.4704   -0.98012
  0.4736   -0.48512
  0.4768    0.00288
  0.4800    0.47788
  0.4832    0.94888
  0.4864    1.44588
  0.4896    1.98788
  0.4928    2.56888
  0.4960    3.14088
  0.4992    3.66288
  0.5024    4.09788
  0.5056    4.43388
  0.5088    4.64688
  0.5120    4.75588
  0.5152    4.74788
  0.5184    4.61388
  0.5216    4.36688
  0.5248    4.00888
  0.5280    3.54888
  0.5312    3.01188
  0.5344    2.43388
  0.5376    1.84388
  0.5408    1.26488
  0.5440    0.69188
  0.5472    0.14088
  0.5504   -0.39712
  0.5536   -0.91412
  0.5568   -1.40812
  0.5600   -1.85812
  0.5632   -2.25212
  0.5664   -2.58412
  0.5696   -2.86112
  0.5728   -3.08112
  0.5760   -3.25712
  0.5792   -3.39512
  0.5824   -3.51212
  0.5856   -3.61712
  0.5888   -3.72012
  0.5920   -3.82612
  0.5952   -3.93712
  0.5984   -4.03712
  0.6016   -4.11712
  0.6048   -4.16712
  0.6080   -4.18412
  0.6112   -4.16712
  0.6144   -4.11712
  0.6176   -4.03712
  0.6208   -3.94212
  0.6240   -3.84412
  0.6272   -3.75912
  0.6304   -3.68512
  0.6336   -3.62212
  0.6368   -3.57112
  0.6400   -3.51812
  0.6432   -3.46112
  0.6464   -3.39512
  0.6496   -3.31212
  0.6528   -3.22012
  0.6560   -3.11812
  0.6592   -3.00512
  0.6624   -2.88712
  0.6656   -2.76112
  0.6688   -2.63912
  0.6720   -2.51112
  0.6752   -2.38612
  0.6784   -2.26212
  0.6816   -2.14212
  0.6848   -2.02712
  0.6880   -1.91412
  0.6912   -1.80512
  0.6944   -1.68612
  0.6976   -1.55812
  0.7008   -1.41912
  0.7040   -1.26812
  0.7072   -1.09612
  0.7104   -0.92112
  0.7136   -0.74212
  0.7168   -0.56512
  0.7200   -0.39912
  0.7232   -0.24612
  0.7264   -0.10412
  0.7296    0.02888
  0.7328    0.14888
  0.7360    0.25788
  0.7392    0.36288
  0.7424    0.46588
  0.7456    0.56888
  0.7488    0.67288
  0.7520    0.77488
  0.7552    0.88888
  0.7584    0.99688
  0.7616    1.10188
  0.7648    1.19388
  0.7680    1.26688
  0.7712    1.32288
  0.7744    1.36088
  0.7776    1.39088
  0.7808    1.40888
  0.7840    1.41988
  0.7872    1.42388
  0.7904    1.42588
  0.7936    1.42788
  0.7968    1.41988
  0.8000    1.40488
  0.8032    1.38388
  0.8064    1.34388
  0.8096    1.28788
  0.8128    1.22688
  0.8160    1.16288
  0.8192    1.09488
  0.8224    1.02688
  0.8256    0.95988
  0.8288    0.88688
  0.8320    0.80688
  0.8352    0.71288
  0.8384    0.61588
  0.8416    0.51688
  0.8448    0.42288
  0.8480    0.33488
  0.8512    0.25788
  0.8544    0.19988
  0.8576    0.14588
  0.8608    0.09488
  0.8640    0.04888
  0.8672   -0.00412
  0.8704   -0.06412
  0.8736   -0.13012
  0.8768   -0.19712
  0.8800   -0.26712
  0.8832   -0.33412
  0.8864   -0.39312
  0.8896   -0.44012
  0.8928   -0.47512
  0.8960   -0.49912
  0.8992   -0.51312
  0.9024   -0.52312
  0.9056   -0.52912
  0.9088   -0.53912
  0.9120   -0.55312
  0.9152   -0.56112
  0.9184   -0.56012
  0.9216   -0.55212
  0.9248   -0.53412
  0.9280   -0.51112
  0.9312   -0.48412
  0.9344   -0.46312
  0.9376   -0.44812
  0.9408   -0.44412
  0.9440   -0.44612
  0.9472   -0.44912
  0.9504   -0.44012
  0.9536   -0.42012
