# #h[nm], U[kJ/mol]
  0.545045, -3.260000
  0.547204, -3.330000
  0.549362, -3.390000
  0.551520, -3.430000
  0.553678, -3.460000
  0.555836, -3.480000
  0.557995, -3.490000
  0.560153, -3.490000
  0.562311, -3.480000
  0.564469, -3.480000
  0.566628, -3.470000
  0.568786, -3.460000
  0.570944, -3.450000
  0.573102, -3.430000
  0.575260, -3.430000
  0.577419, -3.420000
  0.579577, -3.410000
  0.581735, -3.410000
  0.583893, -3.400000
  0.586052, -3.390000
  0.588210, -3.370000
  0.590368, -3.340000
  0.592526, -3.310000
  0.594684, -3.260000
  0.596843, -3.210000
  0.599001, -3.160000
  0.601159, -3.100000
  0.603317, -3.040000
  0.605476, -2.980000
  0.607634, -2.930000
  0.609792, -2.890000
  0.611950, -2.850000
  0.614108, -2.820000
  0.616267, -2.800000
  0.618425, -2.780000
  0.620583, -2.760000
  0.622741, -2.740000
  0.624900, -2.730000
  0.627058, -2.710000
  0.629216, -2.680000
  0.631374, -2.640000
  0.633532, -2.600000
  0.635691, -2.560000
  0.637849, -2.500000
  0.640007, -2.440000
  0.642165, -2.380000
  0.644324, -2.310000
  0.646482, -2.240000
  0.648640, -2.160000
  0.650798, -2.090000
  0.652956, -2.020000
  0.655115, -1.950000
  0.657273, -1.880000
  0.659431, -1.820000
  0.661589, -1.760000
  0.663748, -1.700000
  0.665906, -1.640000
  0.668064, -1.590000
  0.670222, -1.530000
  0.672380, -1.480000
  0.674539, -1.430000
  0.676697, -1.370000
  0.678855, -1.330000
  0.681013, -1.270000
  0.683172, -1.220000
  0.685330, -1.160000
  0.687488, -1.110000
  0.689646, -1.050000
  0.691804, -0.990000
  0.693963, -0.920000
  0.696121, -0.850000
  0.698279, -0.770000
  0.700437, -0.690000
  0.702596, -0.610000
  0.704754, -0.520000
  0.706912, -0.450000
  0.709070, -0.380000
  0.711228, -0.310000
  0.713387, -0.260000
  0.715545, -0.230000
  0.717703, -0.200000
  0.719861, -0.190000
  0.722020, -0.190000
  0.724178, -0.200000
  0.726336, -0.210000
  0.728494, -0.220000
  0.730652, -0.240000
  0.732811, -0.260000
  0.734969, -0.270000
  0.737127, -0.280000
  0.739285, -0.290000
  0.741444, -0.290000
  0.743602, -0.290000
  0.745760, -0.280000
  0.747918, -0.270000
  0.750076, -0.250000
  0.752235, -0.230000
  0.754393, -0.210000
  0.756551, -0.180000
  0.758709, -0.150000
  0.760868, -0.120000
  0.763026, -0.100000
  0.765184, -0.080000
  0.767342, -0.060000
  0.769500, -0.050000
  0.771659, -0.040000
  0.773817, -0.040000
  0.775975, -0.050000
  0.778133, -0.050000
  0.780292, -0.070000
  0.782450, -0.080000
  0.784608, -0.110000
  0.786766, -0.130000
  0.788924, -0.160000
  0.791083, -0.190000
  0.793241, -0.230000
  0.795399, -0.260000
  0.797557, -0.290000
  0.799716, -0.330000
  0.801874, -0.360000
  0.804032, -0.400000
  0.806190, -0.430000
  0.808348, -0.450000
  0.810507, -0.480000
  0.812665, -0.510000
  0.814823, -0.530000
  0.816981, -0.550000
  0.819140, -0.570000
  0.821298, -0.570000
  0.823456, -0.580000
  0.825614, -0.580000
  0.827772, -0.580000
  0.829931, -0.580000
  0.832089, -0.570000
  0.834247, -0.570000
  0.836405, -0.570000
  0.838564, -0.570000
  0.840722, -0.570000
  0.842880, -0.570000
  0.845038, -0.580000
  0.847196, -0.600000
  0.849355, -0.620000
  0.851513, -0.640000
  0.853671, -0.670000
  0.855829, -0.700000
  0.857988, -0.730000
  0.860146, -0.760000
  0.862304, -0.790000
  0.864462, -0.820000
  0.866620, -0.850000
  0.868779, -0.870000
  0.870937, -0.890000
  0.873095, -0.910000
  0.875253, -0.920000
  0.877412, -0.920000
  0.879570, -0.920000
  0.881728, -0.910000
  0.883886, -0.890000
  0.886044, -0.870000
  0.888203, -0.850000
  0.890361, -0.830000
  0.892519, -0.800000
  0.894677, -0.780000
  0.896836, -0.750000
  0.898994, -0.730000
  0.901152, -0.710000
  0.903310, -0.690000
  0.905468, -0.670000
  0.907627, -0.660000
  0.909785, -0.650000
  0.911943, -0.640000
  0.914101, -0.640000
  0.916260, -0.630000
  0.918418, -0.640000
  0.920576, -0.640000
  0.922734, -0.640000
  0.924892, -0.650000
  0.927051, -0.650000
  0.929209, -0.660000
  0.931367, -0.670000
  0.933525, -0.670000
  0.935684, -0.670000
  0.937842, -0.670000
  0.940000, -0.670000
  0.942158, -0.670000
  0.944316, -0.660000
  0.946475, -0.650000
  0.948633, -0.640000
  0.950791, -0.630000
  0.952949, -0.610000
  0.955108, -0.590000
  0.957266, -0.570000
  0.959424, -0.550000
  0.961582, -0.530000
  0.963740, -0.510000
  0.965899, -0.490000
  0.968057, -0.470000
  0.970215, -0.450000
  0.972373, -0.430000
  0.974532, -0.410000
  0.976690, -0.390000
  0.978848, -0.370000
  0.981006, -0.360000
  0.983164, -0.330000
  0.985323, -0.310000
  0.987481, -0.290000
  0.989639, -0.260000
  0.991797, -0.240000
  0.993956, -0.210000
  0.996114, -0.180000
  0.998272, -0.160000
  1.000430, -0.130000
  1.002588, -0.100000
  1.004747, -0.080000
  1.006905, -0.070000
  1.009063, -0.050000
  1.011221, -0.040000
  1.013380, -0.030000
  1.015538, -0.030000
  1.017696, -0.030000
  1.019854, -0.030000
  1.022012, -0.040000
  1.024171, -0.040000
  1.026329, -0.050000
  1.028487, -0.050000
  1.030645, -0.060000
  1.032804, -0.060000
  1.034962, -0.060000
  1.037120, -0.060000
  1.039278, -0.060000
  1.041436, -0.060000
  1.043595, -0.050000
  1.045753, -0.040000
  1.047911, -0.030000
  1.050069, -0.020000
  1.052228,  0.000000
  1.054386,  0.010000
  1.056544,  0.030000
  1.058702,  0.040000
  1.060860,  0.050000
  1.063019,  0.060000
  1.065177,  0.070000
  1.067335,  0.070000
  1.069493,  0.080000
  1.071652,  0.080000
  1.073810,  0.090000
  1.075968,  0.090000
  1.078126,  0.090000
  1.080284,  0.090000
  1.082443,  0.100000
  1.084601,  0.100000
  1.086759,  0.100000
  1.088917,  0.110000
  1.091076,  0.110000
  1.093234,  0.110000
  1.095392,  0.120000
  1.097550,  0.120000
  1.099709,  0.120000
  1.101867,  0.130000
  1.104025,  0.120000
  1.106183,  0.120000
  1.108341,  0.110000
  1.110500,  0.110000
  1.112658,  0.100000
  1.114816,  0.090000
  1.116974,  0.070000
  1.119133,  0.060000
  1.121291,  0.050000
  1.123449,  0.040000
  1.125607,  0.030000
  1.127765,  0.020000
  1.129924,  0.020000
  1.132082,  0.010000
  1.134240,  0.010000
  1.136398,  0.010000
  1.138557,  0.020000
  1.140715,  0.020000
  1.142873,  0.030000
  1.145031,  0.040000
  1.147189,  0.050000
  1.149348,  0.070000
  1.151506,  0.080000
  1.153664,  0.100000
  1.155822,  0.110000
  1.157981,  0.120000
  1.160139,  0.130000
  1.162297,  0.140000
  1.164455,  0.140000
  1.166613,  0.140000
  1.168772,  0.140000
  1.170930,  0.130000
  1.173088,  0.120000
  1.175246,  0.100000
  1.177405,  0.080000
  1.179563,  0.060000
  1.181721,  0.050000
  1.183879,  0.030000
  1.186037,  0.020000
  1.188196,  0.010000
  1.190354, -0.010000
  1.192512, -0.020000
  1.194670, -0.030000
  1.196829, -0.030000
  1.198987, -0.030000
  1.201145, -0.040000
  1.203303, -0.040000
  1.205461, -0.040000
  1.207620, -0.040000
  1.209778, -0.030000
  1.211936, -0.030000
  1.214094, -0.030000
  1.216253, -0.030000
  1.218411, -0.020000
  1.220569, -0.020000
  1.222727, -0.020000
  1.224885, -0.020000
  1.227044, -0.010000
  1.229202,  0.000000
  1.231360,  0.000000
  1.233518,  0.000000
  1.235677,  0.000000
  1.237835,  0.000000
  1.239993,  0.000000
  1.242151,  0.000000
  1.244309,  0.000000
  1.246468,  0.000000
  1.248626, -0.010000
  1.250784, -0.020000
  1.252942, -0.030000
  1.255101, -0.040000
  1.257259, -0.050000
  1.259417, -0.060000
  1.261575, -0.070000
  1.263733, -0.070000
  1.265892, -0.070000
  1.268050, -0.070000
  1.270208, -0.070000
  1.272366, -0.060000
  1.274525, -0.060000
  1.276683, -0.050000
  1.278841, -0.040000
  1.280999, -0.020000
  1.283157, -0.010000
  1.285316,  0.010000
  1.287474,  0.020000
  1.289632,  0.040000
  1.291790,  0.050000
  1.293949,  0.060000
  1.296107,  0.080000
  1.298265,  0.090000
  1.300423,  0.090000
  1.302581,  0.100000
  1.304740,  0.100000
  1.306898,  0.100000
  1.309056,  0.100000
  1.311214,  0.090000
  1.313373,  0.090000
  1.315531,  0.080000
  1.317689,  0.070000
  1.319847,  0.060000
  1.322005,  0.050000
  1.324164,  0.050000
  1.326322,  0.040000
  1.328480,  0.030000
  1.330638,  0.020000
  1.332797,  0.020000
  1.334955,  0.010000
  1.337113,  0.000000
  1.339271,  0.000000
  1.341429,  0.000000
