# #h[nm], U[kJ/mol]
  0.152382, 46.320000
  0.154328, 40.080000
  0.156274, 33.870000
  0.158220, 27.730000
  0.160166, 21.710000
  0.162112, 15.850000
  0.164058, 10.190000
  0.166005,  4.760000
  0.167951, -0.410000
  0.169897, -5.300000
  0.171843, -9.900000
  0.173789,-14.200000
  0.175735,-18.220000
  0.177681,-21.940000
  0.179628,-25.400000
  0.181574,-28.600000
  0.183520,-31.540000
  0.185466,-34.220000
  0.187412,-36.660000
  0.189358,-38.850000
  0.191304,-40.810000
  0.193251,-42.560000
  0.195197,-44.140000
  0.197143,-45.580000
  0.199089,-46.930000
  0.201035,-48.200000
  0.202981,-49.390000
  0.204927,-50.510000
  0.206874,-51.540000
  0.208820,-52.460000
  0.210766,-53.270000
  0.212712,-53.950000
  0.214658,-54.500000
  0.216604,-54.920000
  0.218550,-55.200000
  0.220497,-55.350000
  0.222443,-55.380000
  0.224389,-55.280000
  0.226335,-55.080000
  0.228281,-54.790000
  0.230227,-54.410000
  0.232173,-53.970000
  0.234120,-53.480000
  0.236066,-52.970000
  0.238012,-52.440000
  0.239958,-51.890000
  0.241904,-51.340000
  0.243850,-50.800000
  0.245796,-50.260000
  0.247743,-49.740000
  0.249689,-49.240000
  0.251635,-48.750000
  0.253581,-48.280000
  0.255527,-47.840000
  0.257473,-47.410000
  0.259419,-46.990000
  0.261366,-46.580000
  0.263312,-46.190000
  0.265258,-45.810000
  0.267204,-45.450000
  0.269150,-45.100000
  0.271096,-44.770000
  0.273042,-44.440000
  0.274989,-44.130000
  0.276935,-43.810000
  0.278881,-43.510000
  0.280827,-43.210000
  0.282773,-42.910000
  0.284719,-42.610000
  0.286665,-42.300000
  0.288612,-41.990000
  0.290558,-41.670000
  0.292504,-41.330000
  0.294450,-40.970000
  0.296396,-40.590000
  0.298342,-40.180000
  0.300288,-39.740000
  0.302235,-39.290000
  0.304181,-38.820000
  0.306127,-38.330000
  0.308073,-37.810000
  0.310019,-37.300000
  0.311965,-36.760000
  0.313911,-36.220000
  0.315858,-35.660000
  0.317804,-35.090000
  0.319750,-34.500000
  0.321696,-33.900000
  0.323642,-33.280000
  0.325588,-32.650000
  0.327534,-32.000000
  0.329481,-31.340000
  0.331427,-30.670000
  0.333373,-29.990000
  0.335319,-29.310000
  0.337265,-28.640000
  0.339211,-27.980000
  0.341157,-27.340000
  0.343104,-26.720000
  0.345050,-26.120000
  0.346996,-25.540000
  0.348942,-24.990000
  0.350888,-24.460000
  0.352834,-23.960000
  0.354780,-23.490000
  0.356727,-23.050000
  0.358673,-22.640000
  0.360619,-22.280000
  0.362565,-21.950000
  0.364511,-21.670000
  0.366457,-21.420000
  0.368403,-21.200000
  0.370350,-21.000000
  0.372296,-20.820000
  0.374242,-20.650000
  0.376188,-20.470000
  0.378134,-20.300000
  0.380080,-20.110000
  0.382026,-19.910000
  0.383973,-19.710000
  0.385919,-19.500000
  0.387865,-19.290000
  0.389811,-19.070000
  0.391757,-18.870000
  0.393703,-18.680000
  0.395649,-18.490000
  0.397596,-18.310000
