# #h[nm], U[kJ/mol]
  0.158069, 77.760000
  0.160368, 71.500000
  0.162668, 65.210000
  0.164967, 58.940000
  0.167267, 52.750000
  0.169566, 46.700000
  0.171866, 40.860000
  0.174165, 35.280000
  0.176465, 29.980000
  0.178764, 25.000000
  0.181063, 20.340000
  0.183363, 16.000000
  0.185662, 11.970000
  0.187962,  8.240000
  0.190261,  4.790000
  0.192561,  1.610000
  0.194860, -1.300000
  0.197160, -3.940000
  0.199459, -6.330000
  0.201758, -8.450000
  0.204058,-10.330000
  0.206357,-11.980000
  0.208657,-13.410000
  0.210956,-14.660000
  0.213256,-15.750000
  0.215555,-16.720000
  0.217855,-17.590000
  0.220154,-18.400000
  0.222453,-19.150000
  0.224753,-19.860000
  0.227052,-20.530000
  0.229352,-21.170000
  0.231651,-21.740000
  0.233951,-22.220000
  0.236250,-22.570000
  0.238550,-22.770000
  0.240849,-22.780000
  0.243148,-22.640000
  0.245448,-22.390000
  0.247747,-22.070000
  0.250047,-21.710000
  0.252346,-21.370000
  0.254646,-21.060000
  0.256945,-20.790000
  0.259245,-20.540000
  0.261544,-20.290000
  0.263844,-20.030000
  0.266143,-19.760000
  0.268442,-19.460000
  0.270742,-19.130000
  0.273041,-18.750000
  0.275341,-18.350000
  0.277640,-17.910000
  0.279940,-17.450000
  0.282239,-16.970000
  0.284539,-16.490000
  0.286838,-15.990000
  0.289137,-15.490000
  0.291437,-14.980000
  0.293736,-14.480000
  0.296036,-13.980000
  0.298335,-13.490000
  0.300635,-13.000000
  0.302934,-12.530000
  0.305234,-12.070000
  0.307533,-11.630000
  0.309832,-11.210000
  0.312132,-10.830000
  0.314431,-10.470000
  0.316731,-10.130000
  0.319030, -9.830000
  0.321330, -9.540000
  0.323629, -9.280000
  0.325929, -9.030000
  0.328228, -8.810000
  0.330527, -8.610000
  0.332827, -8.440000
  0.335126, -8.280000
  0.337426, -8.140000
  0.339725, -8.000000
  0.342025, -7.850000
  0.344324, -7.680000
  0.346624, -7.480000
  0.348923, -7.240000
  0.351222, -6.970000
  0.353522, -6.680000
  0.355821, -6.360000
  0.358121, -6.050000
  0.360420, -5.750000
  0.362720, -5.480000
  0.365019, -5.240000
  0.367319, -5.030000
  0.369618, -4.860000
  0.371917, -4.730000
  0.374217, -4.640000
  0.376516, -4.580000
  0.378816, -4.560000
  0.381115, -4.570000
  0.383415, -4.600000
  0.385714, -4.660000
  0.388014, -4.720000
  0.390313, -4.800000
  0.392612, -4.870000
