# #h[nm], U[kJ/mol]
  0.462682,-10.320000
  0.464515,-10.100000
  0.466347, -9.870000
  0.468180, -9.640000
  0.470013, -9.410000
  0.471846, -9.180000
  0.473679, -8.940000
  0.475512, -8.710000
  0.477344, -8.470000
  0.479177, -8.230000
  0.481010, -7.990000
  0.482843, -7.750000
  0.484676, -7.510000
  0.486508, -7.280000
  0.488341, -7.050000
  0.490174, -6.820000
  0.492007, -6.610000
  0.493840, -6.420000
  0.495672, -6.230000
  0.497505, -6.070000
  0.499338, -5.920000
  0.501171, -5.790000
  0.503004, -5.670000
  0.504836, -5.570000
  0.506669, -5.470000
  0.508502, -5.380000
  0.510335, -5.290000
  0.512168, -5.200000
  0.514000, -5.120000
  0.515833, -5.030000
  0.517666, -4.960000
  0.519499, -4.890000
  0.521332, -4.820000
  0.523165, -4.760000
  0.524997, -4.710000
  0.526830, -4.660000
  0.528663, -4.610000
  0.530496, -4.550000
  0.532329, -4.490000
  0.534161, -4.430000
  0.535994, -4.340000
  0.537827, -4.240000
  0.539660, -4.130000
  0.541493, -4.000000
  0.543325, -3.850000
  0.545158, -3.680000
  0.546991, -3.500000
  0.548824, -3.320000
  0.550657, -3.130000
  0.552489, -2.930000
  0.554322, -2.750000
  0.556155, -2.560000
  0.557988, -2.370000
  0.559821, -2.190000
  0.561654, -2.000000
  0.563486, -1.820000
  0.565319, -1.640000
  0.567152, -1.460000
  0.568985, -1.290000
  0.570818, -1.120000
  0.572650, -0.960000
  0.574483, -0.800000
  0.576316, -0.660000
  0.578149, -0.530000
  0.579982, -0.420000
  0.581814, -0.330000
  0.583647, -0.270000
  0.585480, -0.230000
  0.587313, -0.210000
  0.589146, -0.210000
  0.590978, -0.240000
  0.592811, -0.280000
  0.594644, -0.330000
  0.596477, -0.400000
  0.598310, -0.480000
  0.600142, -0.570000
  0.601975, -0.660000
  0.603808, -0.760000
  0.605641, -0.870000
  0.607474, -0.990000
  0.609307, -1.110000
  0.611139, -1.240000
  0.612972, -1.370000
  0.614805, -1.510000
  0.616638, -1.650000
  0.618471, -1.780000
  0.620303, -1.910000
  0.622136, -2.030000
  0.623969, -2.140000
  0.625802, -2.250000
  0.627635, -2.340000
  0.629467, -2.420000
  0.631300, -2.490000
  0.633133, -2.560000
  0.634966, -2.610000
  0.636799, -2.670000
  0.638631, -2.720000
  0.640464, -2.780000
  0.642297, -2.830000
  0.644130, -2.880000
  0.645963, -2.930000
  0.647795, -2.980000
  0.649628, -3.010000
  0.651461, -3.040000
  0.653294, -3.060000
  0.655127, -3.070000
  0.656960, -3.070000
  0.658792, -3.050000
  0.660625, -3.030000
  0.662458, -2.990000
  0.664291, -2.950000
  0.666124, -2.910000
  0.667956, -2.860000
  0.669789, -2.810000
  0.671622, -2.760000
  0.673455, -2.710000
  0.675288, -2.660000
  0.677120, -2.620000
  0.678953, -2.580000
  0.680786, -2.540000
  0.682619, -2.500000
  0.684452, -2.470000
  0.686284, -2.430000
  0.688117, -2.400000
  0.689950, -2.360000
  0.691783, -2.320000
  0.693616, -2.270000
  0.695448, -2.220000
  0.697281, -2.170000
  0.699114, -2.120000
  0.700947, -2.070000
  0.702780, -2.010000
  0.704613, -1.960000
  0.706445, -1.900000
  0.708278, -1.850000
  0.710111, -1.810000
  0.711944, -1.770000
  0.713777, -1.730000
  0.715609, -1.700000
  0.717442, -1.680000
  0.719275, -1.670000
  0.721108, -1.650000
  0.722941, -1.640000
  0.724773, -1.640000
  0.726606, -1.640000
  0.728439, -1.640000
  0.730272, -1.640000
  0.732105, -1.630000
  0.733937, -1.630000
  0.735770, -1.620000
  0.737603, -1.610000
  0.739436, -1.580000
  0.741269, -1.560000
  0.743102, -1.530000
  0.744934, -1.500000
  0.746767, -1.460000
  0.748600, -1.420000
  0.750433, -1.370000
  0.752266, -1.320000
  0.754098, -1.270000
  0.755931, -1.210000
  0.757764, -1.150000
  0.759597, -1.090000
  0.761430, -1.030000
  0.763262, -0.970000
  0.765095, -0.910000
  0.766928, -0.850000
  0.768761, -0.800000
  0.770594, -0.750000
  0.772426, -0.700000
  0.774259, -0.660000
  0.776092, -0.630000
  0.777925, -0.590000
  0.779758, -0.560000
  0.781590, -0.530000
  0.783423, -0.500000
  0.785256, -0.480000
  0.787089, -0.460000
  0.788922, -0.440000
  0.790755, -0.430000
  0.792587, -0.410000
  0.794420, -0.380000
  0.796253, -0.360000
  0.798086, -0.330000
  0.799919, -0.300000
  0.801751, -0.270000
  0.803584, -0.230000
  0.805417, -0.190000
  0.807250, -0.140000
  0.809083, -0.090000
  0.810915, -0.030000
  0.812748,  0.020000
  0.814581,  0.080000
  0.816414,  0.140000
  0.818247,  0.210000
  0.820079,  0.260000
  0.821912,  0.320000
  0.823745,  0.370000
  0.825578,  0.420000
  0.827411,  0.470000
  0.829243,  0.510000
  0.831076,  0.560000
  0.832909,  0.590000
  0.834742,  0.630000
  0.836575,  0.660000
  0.838408,  0.690000
  0.840240,  0.710000
  0.842073,  0.740000
  0.843906,  0.760000
  0.845739,  0.780000
  0.847572,  0.800000
  0.849404,  0.810000
  0.851237,  0.820000
  0.853070,  0.820000
  0.854903,  0.820000
  0.856736,  0.820000
  0.858568,  0.810000
  0.860401,  0.800000
  0.862234,  0.790000
  0.864067,  0.780000
  0.865900,  0.770000
  0.867732,  0.760000
  0.869565,  0.760000
  0.871398,  0.760000
  0.873231,  0.770000
  0.875064,  0.780000
  0.876896,  0.790000
  0.878729,  0.810000
  0.880562,  0.820000
  0.882395,  0.840000
  0.884228,  0.850000
  0.886061,  0.850000
  0.887893,  0.850000
  0.889726,  0.840000
  0.891559,  0.820000
  0.893392,  0.790000
  0.895225,  0.760000
  0.897057,  0.720000
  0.898890,  0.680000
  0.900723,  0.640000
  0.902556,  0.600000
  0.904389,  0.560000
  0.906221,  0.520000
  0.908054,  0.490000
  0.909887,  0.460000
  0.911720,  0.440000
  0.913553,  0.420000
  0.915385,  0.410000
  0.917218,  0.400000
  0.919051,  0.390000
  0.920884,  0.390000
  0.922717,  0.380000
  0.924549,  0.370000
  0.926382,  0.360000
  0.928215,  0.360000
  0.930048,  0.350000
  0.931881,  0.340000
  0.933714,  0.330000
  0.935546,  0.310000
  0.937379,  0.290000
  0.939212,  0.280000
  0.941045,  0.250000
  0.942878,  0.230000
  0.944710,  0.210000
  0.946543,  0.190000
  0.948376,  0.180000
  0.950209,  0.160000
  0.952042,  0.140000
  0.953874,  0.130000
  0.955707,  0.110000
  0.957540,  0.100000
  0.959373,  0.090000
  0.961206,  0.080000
  0.963038,  0.070000
  0.964871,  0.070000
  0.966704,  0.070000
  0.968537,  0.070000
  0.970370,  0.070000
  0.972203,  0.070000
  0.974035,  0.070000
  0.975868,  0.080000
  0.977701,  0.080000
  0.979534,  0.090000
  0.981367,  0.090000
  0.983199,  0.090000
  0.985032,  0.080000
  0.986865,  0.080000
  0.988698,  0.070000
  0.990531,  0.060000
  0.992363,  0.050000
  0.994196,  0.040000
  0.996029,  0.030000
  0.997862,  0.010000
  0.999695,  0.000000
  1.001527, -0.020000
  1.003360, -0.030000
  1.005193, -0.040000
  1.007026, -0.050000
  1.008859, -0.060000
  1.010691, -0.060000
  1.012524, -0.060000
  1.014357, -0.060000
  1.016190, -0.060000
  1.018023, -0.060000
  1.019856, -0.060000
  1.021688, -0.060000
  1.023521, -0.050000
  1.025354, -0.050000
  1.027187, -0.040000
  1.029020, -0.040000
  1.030852, -0.040000
  1.032685, -0.040000
  1.034518, -0.030000
  1.036351, -0.030000
  1.038184, -0.020000
  1.040016, -0.020000
  1.041849, -0.020000
  1.043682, -0.010000
  1.045515,  0.000000
  1.047348,  0.000000
  1.049180,  0.010000
  1.051013,  0.020000
  1.052846,  0.030000
  1.054679,  0.040000
  1.056512,  0.060000
  1.058344,  0.070000
  1.060177,  0.080000
  1.062010,  0.090000
  1.063843,  0.100000
  1.065676,  0.110000
  1.067509,  0.110000
  1.069341,  0.110000
  1.071174,  0.110000
  1.073007,  0.110000
  1.074840,  0.100000
  1.076673,  0.090000
  1.078505,  0.070000
  1.080338,  0.050000
  1.082171,  0.030000
  1.084004,  0.010000
  1.085837, -0.010000
  1.087669, -0.020000
  1.089502, -0.020000
  1.091335, -0.030000
  1.093168, -0.020000
  1.095001, -0.010000
  1.096833,  0.010000
  1.098666,  0.040000
  1.100499,  0.070000
  1.102332,  0.110000
  1.104165,  0.140000
  1.105997,  0.180000
  1.107830,  0.220000
  1.109663,  0.250000
  1.111496,  0.280000
  1.113329,  0.310000
  1.115162,  0.320000
  1.116994,  0.330000
  1.118827,  0.340000
  1.120660,  0.330000
  1.122493,  0.330000
  1.124326,  0.310000
  1.126158,  0.300000
  1.127991,  0.280000
  1.129824,  0.260000
  1.131657,  0.240000
  1.133490,  0.220000
  1.135322,  0.200000
  1.137155,  0.190000
  1.138988,  0.180000
  1.140821,  0.170000
  1.142654,  0.160000
  1.144486,  0.160000
  1.146319,  0.150000
  1.148152,  0.150000
  1.149985,  0.140000
  1.151818,  0.140000
  1.153651,  0.140000
  1.155483,  0.130000
  1.157316,  0.130000
  1.159149,  0.120000
  1.160982,  0.110000
  1.162815,  0.090000
  1.164647,  0.090000
  1.166480,  0.070000
  1.168313,  0.060000
  1.170146,  0.050000
  1.171979,  0.050000
  1.173811,  0.040000
  1.175644,  0.050000
  1.177477,  0.050000
  1.179310,  0.070000
  1.181143,  0.080000
  1.182975,  0.100000
  1.184808,  0.120000
  1.186641,  0.140000
  1.188474,  0.170000
  1.190307,  0.190000
  1.192139,  0.210000
  1.193972,  0.220000
  1.195805,  0.240000
  1.197638,  0.250000
  1.199471,  0.250000
  1.201304,  0.250000
  1.203136,  0.240000
  1.204969,  0.230000
  1.206802,  0.220000
  1.208635,  0.200000
  1.210468,  0.190000
  1.212300,  0.170000
  1.214133,  0.150000
  1.215966,  0.130000
  1.217799,  0.120000
  1.219632,  0.100000
  1.221464,  0.090000
  1.223297,  0.080000
  1.225130,  0.070000
  1.226963,  0.070000
  1.228796,  0.060000
  1.230628,  0.060000
  1.232461,  0.070000
  1.234294,  0.070000
  1.236127,  0.080000
  1.237960,  0.080000
  1.239792,  0.090000
  1.241625,  0.100000
  1.243458,  0.100000
  1.245291,  0.110000
  1.247124,  0.120000
  1.248957,  0.130000
  1.250789,  0.130000
  1.252622,  0.130000
  1.254455,  0.140000
  1.256288,  0.140000
  1.258121,  0.140000
  1.259953,  0.140000
  1.261786,  0.140000
  1.263619,  0.130000
  1.265452,  0.130000
  1.267285,  0.120000
  1.269117,  0.120000
  1.270950,  0.110000
  1.272783,  0.110000
  1.274616,  0.100000
  1.276449,  0.090000
  1.278281,  0.090000
  1.280114,  0.080000
  1.281947,  0.070000
  1.283780,  0.060000
  1.285613,  0.040000
  1.287445,  0.030000
  1.289278,  0.010000
  1.291111, -0.010000
  1.292944, -0.030000
  1.294777, -0.050000
  1.296610, -0.070000
  1.298442, -0.080000
  1.300275, -0.100000
  1.302108, -0.110000
  1.303941, -0.110000
  1.305774, -0.100000
  1.307606, -0.090000
  1.309439, -0.080000
  1.311272, -0.060000
  1.313105, -0.030000
  1.314938,  0.000000
  1.316770,  0.030000
  1.318603,  0.060000
  1.320436,  0.080000
  1.322269,  0.100000
  1.324102,  0.120000
  1.325934,  0.130000
  1.327767,  0.130000
  1.329600,  0.130000
  1.331433,  0.120000
  1.333266,  0.110000
  1.335099,  0.090000
  1.336931,  0.060000
  1.338764,  0.030000
  1.340597,  0.000000
