# #h[nm], U[kJ/mol]
  0.113299, 89.790000
  0.116143, 83.900000
  0.118986, 77.900000
  0.121830, 71.830000
  0.124674, 65.760000
  0.127518, 59.710000
  0.130362, 53.740000
  0.133206, 47.900000
  0.136050, 42.240000
  0.138893, 36.810000
  0.141737, 31.630000
  0.144581, 26.760000
  0.147425, 22.210000
  0.150269, 18.020000
  0.153113, 14.190000
  0.155957, 10.720000
  0.158801,  7.610000
  0.161644,  4.830000
  0.164488,  2.360000
  0.167332,  0.170000
  0.170176, -1.750000
  0.173020, -3.430000
  0.175864, -4.900000
  0.178708, -6.190000
  0.181551, -7.300000
  0.184395, -8.280000
  0.187239, -9.110000
  0.190083, -9.840000
  0.192927,-10.460000
  0.195771,-10.990000
  0.198615,-11.440000
  0.201458,-11.820000
  0.204302,-12.120000
  0.207146,-12.350000
  0.209990,-12.520000
  0.212834,-12.620000
  0.215678,-12.650000
  0.218522,-12.620000
  0.221365,-12.520000
  0.224209,-12.360000
  0.227053,-12.140000
  0.229897,-11.860000
  0.232741,-11.540000
  0.235585,-11.190000
  0.238429,-10.800000
  0.241272,-10.400000
  0.244116,-10.000000
  0.246960, -9.610000
  0.249804, -9.230000
  0.252648, -8.880000
  0.255492, -8.550000
  0.258336, -8.250000
  0.261179, -7.980000
  0.264023, -7.730000
  0.266867, -7.520000
  0.269711, -7.320000
  0.272555, -7.140000
  0.275399, -6.970000
  0.278243, -6.820000
  0.281086, -6.660000
  0.283930, -6.490000
  0.286774, -6.310000
  0.289618, -6.100000
  0.292462, -5.860000
  0.295306, -5.580000
  0.298150, -5.260000
  0.300994, -4.890000
  0.303837, -4.490000
  0.306681, -4.060000
  0.309525, -3.610000
  0.312369, -3.140000
  0.315213, -2.680000
  0.318057, -2.220000
  0.320901, -1.770000
  0.323744, -1.320000
  0.326588, -0.890000
  0.329432, -0.470000
  0.332276, -0.060000
  0.335120,  0.350000
  0.337964,  0.750000
  0.340808,  1.140000
  0.343651,  1.530000
  0.346495,  1.900000
  0.349339,  2.250000
  0.352183,  2.590000
  0.355027,  2.900000
  0.357871,  3.200000
  0.360715,  3.470000
  0.363558,  3.720000
  0.366402,  3.960000
  0.369246,  4.170000
  0.372090,  4.370000
  0.374934,  4.570000
  0.377778,  4.750000
  0.380622,  4.930000
  0.383465,  5.090000
  0.386309,  5.250000
  0.389153,  5.390000
  0.391997,  5.520000
  0.394841,  5.630000
  0.397685,  5.720000
  0.400529,  5.780000
  0.403372,  5.820000
  0.406216,  5.830000
  0.409060,  5.820000
  0.411904,  5.770000
  0.414748,  5.690000
  0.417592,  5.570000
  0.420436,  5.420000
  0.423279,  5.240000
  0.426123,  5.030000
  0.428967,  4.800000
  0.431811,  4.550000
  0.434655,  4.280000
  0.437499,  4.010000
  0.440343,  3.730000
  0.443187,  3.450000
  0.446030,  3.160000
  0.448874,  2.880000
  0.451718,  2.590000
  0.454562,  2.310000
  0.457406,  2.030000
  0.460250,  1.750000
  0.463094,  1.470000
  0.465937,  1.190000
  0.468781,  0.900000
  0.471625,  0.630000
  0.474469,  0.360000
  0.477313,  0.100000
  0.480157, -0.150000
  0.483001, -0.380000
  0.485844, -0.590000
  0.488688, -0.780000
  0.491532, -0.940000
  0.494376, -1.070000
  0.497220, -1.160000
  0.500064, -1.230000
  0.502908, -1.260000
  0.505751, -1.270000
  0.508595, -1.250000
  0.511439, -1.210000
  0.514283, -1.150000
  0.517127, -1.080000
  0.519971, -1.010000
  0.522815, -0.930000
  0.525658, -0.850000
  0.528502, -0.790000
  0.531346, -0.740000
  0.534190, -0.700000
  0.537034, -0.680000
  0.539878, -0.670000
  0.542722, -0.680000
  0.545565, -0.710000
  0.548409, -0.740000
  0.551253, -0.780000
  0.554097, -0.830000
  0.556941, -0.870000
  0.559785, -0.910000
  0.562629, -0.950000
  0.565472, -0.970000
  0.568316, -0.990000
  0.571160, -0.990000
  0.574004, -0.980000
  0.576848, -0.970000
  0.579692, -0.930000
  0.582536, -0.880000
  0.585379, -0.830000
  0.588223, -0.760000
  0.591067, -0.680000
  0.593911, -0.590000
  0.596755, -0.500000
  0.599599, -0.400000
  0.602443, -0.300000
  0.605287, -0.200000
  0.608130, -0.090000
  0.610974,  0.010000
  0.613818,  0.120000
  0.616662,  0.220000
  0.619506,  0.310000
  0.622350,  0.410000
  0.625194,  0.500000
  0.628037,  0.580000
  0.630881,  0.670000
  0.633725,  0.750000
  0.636569,  0.820000
  0.639413,  0.890000
  0.642257,  0.960000
  0.645101,  1.020000
  0.647944,  1.090000
  0.650788,  1.140000
  0.653632,  1.190000
  0.656476,  1.240000
  0.659320,  1.290000
  0.662164,  1.330000
  0.665008,  1.370000
  0.667851,  1.400000
  0.670695,  1.430000
  0.673539,  1.460000
  0.676383,  1.480000
  0.679227,  1.500000
  0.682071,  1.510000
  0.684915,  1.520000
  0.687758,  1.520000
  0.690602,  1.530000
  0.693446,  1.530000
  0.696290,  1.530000
  0.699134,  1.520000
  0.701978,  1.520000
  0.704822,  1.510000
  0.707665,  1.490000
  0.710509,  1.480000
  0.713353,  1.460000
  0.716197,  1.430000
  0.719041,  1.410000
  0.721885,  1.380000
  0.724729,  1.350000
  0.727572,  1.310000
  0.730416,  1.270000
  0.733260,  1.220000
  0.736104,  1.170000
  0.738948,  1.120000
  0.741792,  1.060000
  0.744636,  1.000000
  0.747480,  0.940000
  0.750323,  0.890000
  0.753167,  0.830000
  0.756011,  0.780000
  0.758855,  0.730000
  0.761699,  0.680000
  0.764543,  0.650000
  0.767387,  0.610000
  0.770230,  0.570000
  0.773074,  0.550000
  0.775918,  0.510000
  0.778762,  0.490000
  0.781606,  0.460000
  0.784450,  0.430000
  0.787294,  0.400000
  0.790137,  0.370000
  0.792981,  0.330000
  0.795825,  0.290000
  0.798669,  0.260000
  0.801513,  0.210000
  0.804357,  0.170000
  0.807201,  0.120000
  0.810044,  0.080000
  0.812888,  0.030000
  0.815732, -0.030000
  0.818576, -0.070000
  0.821420, -0.120000
  0.824264, -0.160000
  0.827108, -0.200000
  0.829951, -0.240000
  0.832795, -0.270000
  0.835639, -0.290000
  0.838483, -0.310000
  0.841327, -0.320000
  0.844171, -0.320000
  0.847015, -0.320000
  0.849858, -0.320000
  0.852702, -0.300000
  0.855546, -0.290000
  0.858390, -0.280000
  0.861234, -0.260000
  0.864078, -0.240000
  0.866922, -0.220000
  0.869765, -0.200000
  0.872609, -0.180000
  0.875453, -0.160000
  0.878297, -0.140000
  0.881141, -0.130000
  0.883985, -0.110000
  0.886829, -0.100000
  0.889673, -0.080000
  0.892516, -0.070000
  0.895360, -0.060000
  0.898204, -0.060000
  0.901048, -0.050000
  0.903892, -0.050000
  0.906736, -0.050000
