# #h[nm], U[kJ/mol]
  0.127132, 73.480000
  0.129262, 67.900000
  0.131393, 62.290000
  0.133523, 56.680000
  0.135653, 51.110000
  0.137784, 45.630000
  0.139914, 40.260000
  0.142044, 35.030000
  0.144175, 29.990000
  0.146305, 25.150000
  0.148435, 20.540000
  0.150566, 16.160000
  0.152696, 12.030000
  0.154826,  8.150000
  0.156957,  4.530000
  0.159087,  1.150000
  0.161217, -1.980000
  0.163348, -4.880000
  0.165478, -7.560000
  0.167609,-10.030000
  0.169739,-12.320000
  0.171869,-14.430000
  0.174000,-16.390000
  0.176130,-18.180000
  0.178260,-19.830000
  0.180391,-21.330000
  0.182521,-22.680000
  0.184651,-23.890000
  0.186782,-24.960000
  0.188912,-25.880000
  0.191042,-26.690000
  0.193173,-27.380000
  0.195303,-27.990000
  0.197433,-28.540000
  0.199564,-29.050000
  0.201694,-29.530000
  0.203824,-30.000000
  0.205955,-30.430000
  0.208085,-30.820000
  0.210215,-31.140000
  0.212346,-31.370000
  0.214476,-31.490000
  0.216607,-31.500000
  0.218737,-31.400000
  0.220867,-31.200000
  0.222998,-30.910000
  0.225128,-30.550000
  0.227258,-30.140000
  0.229389,-29.700000
  0.231519,-29.230000
  0.233649,-28.730000
  0.235780,-28.220000
  0.237910,-27.690000
  0.240040,-27.130000
  0.242171,-26.570000
  0.244301,-25.990000
  0.246431,-25.410000
  0.248562,-24.830000
  0.250692,-24.270000
  0.252822,-23.730000
  0.254953,-23.220000
  0.257083,-22.740000
  0.259213,-22.290000
  0.261344,-21.870000
  0.263474,-21.480000
  0.265605,-21.110000
  0.267735,-20.760000
  0.269865,-20.410000
  0.271996,-20.070000
  0.274126,-19.720000
  0.276256,-19.360000
  0.278387,-19.000000
  0.280517,-18.620000
  0.282647,-18.230000
  0.284778,-17.840000
  0.286908,-17.430000
  0.289038,-17.010000
  0.291169,-16.590000
  0.293299,-16.150000
  0.295429,-15.700000
  0.297560,-15.230000
  0.299690,-14.750000
  0.301820,-14.260000
  0.303951,-13.760000
  0.306081,-13.240000
  0.308212,-12.730000
  0.310342,-12.200000
  0.312472,-11.700000
  0.314603,-11.210000
  0.316733,-10.750000
  0.318863,-10.320000
  0.320994, -9.940000
  0.323124, -9.600000
  0.325254, -9.310000
  0.327385, -9.080000
  0.329515, -8.900000
  0.331645, -8.760000
  0.333776, -8.670000
  0.335906, -8.600000
  0.338036, -8.550000
  0.340167, -8.520000
  0.342297, -8.500000
  0.344427, -8.480000
  0.346558, -8.460000
  0.348688, -8.440000
  0.350818, -8.420000
  0.352949, -8.380000
  0.355079, -8.340000
  0.357210, -8.280000
  0.359340, -8.210000
  0.361470, -8.110000
  0.363601, -7.990000
  0.365731, -7.840000
  0.367861, -7.640000
  0.369992, -7.420000
  0.372122, -7.150000
  0.374252, -6.860000
  0.376383, -6.520000
  0.378513, -6.160000
  0.380643, -5.760000
  0.382774, -5.350000
  0.384904, -4.910000
  0.387034, -4.460000
  0.389165, -3.990000
  0.391295, -3.510000
  0.393425, -3.030000
  0.395556, -2.550000
  0.397686, -2.070000
  0.399817, -1.590000
  0.401947, -1.140000
  0.404077, -0.700000
  0.406208, -0.270000
  0.408338,  0.120000
  0.410468,  0.490000
  0.412599,  0.830000
  0.414729,  1.140000
  0.416859,  1.410000
  0.418990,  1.660000
  0.421120,  1.880000
  0.423250,  2.060000
  0.425381,  2.220000
  0.427511,  2.360000
  0.429641,  2.480000
  0.431772,  2.590000
  0.433902,  2.680000
  0.436032,  2.760000
  0.438163,  2.840000
  0.440293,  2.900000
  0.442423,  2.960000
  0.444554,  3.000000
  0.446684,  3.030000
  0.448815,  3.050000
  0.450945,  3.060000
  0.453075,  3.040000
  0.455206,  2.990000
  0.457336,  2.930000
  0.459466,  2.830000
  0.461597,  2.720000
  0.463727,  2.570000
  0.465857,  2.400000
  0.467988,  2.210000
  0.470118,  1.990000
  0.472248,  1.770000
  0.474379,  1.530000
  0.476509,  1.280000
  0.478639,  1.030000
  0.480770,  0.790000
  0.482900,  0.550000
  0.485030,  0.320000
  0.487161,  0.100000
  0.489291, -0.110000
  0.491421, -0.310000
  0.493552, -0.500000
  0.495682, -0.690000
  0.497813, -0.860000
  0.499943, -1.030000
  0.502073, -1.200000
  0.504204, -1.350000
  0.506334, -1.510000
  0.508464, -1.660000
  0.510595, -1.810000
  0.512725, -1.960000
  0.514855, -2.100000
  0.516986, -2.220000
  0.519116, -2.350000
  0.521246, -2.470000
  0.523377, -2.580000
  0.525507, -2.670000
  0.527637, -2.760000
  0.529768, -2.830000
  0.531898, -2.900000
  0.534028, -2.950000
  0.536159, -3.000000
  0.538289, -3.040000
  0.540420, -3.070000
  0.542550, -3.100000
  0.544680, -3.120000
  0.546811, -3.140000
  0.548941, -3.150000
  0.551071, -3.170000
  0.553202, -3.180000
  0.555332, -3.180000
  0.557462, -3.190000
  0.559593, -3.190000
  0.561723, -3.180000
  0.563853, -3.170000
  0.565984, -3.160000
  0.568114, -3.140000
  0.570244, -3.120000
  0.572375, -3.090000
  0.574505, -3.060000
  0.576635, -3.020000
  0.578766, -2.980000
  0.580896, -2.930000
  0.583026, -2.880000
  0.585157, -2.820000
  0.587287, -2.750000
  0.589418, -2.680000
  0.591548, -2.610000
  0.593678, -2.530000
  0.595809, -2.450000
  0.597939, -2.360000
  0.600069, -2.280000
  0.602200, -2.190000
  0.604330, -2.110000
  0.606460, -2.030000
  0.608591, -1.940000
  0.610721, -1.860000
  0.612851, -1.790000
  0.614982, -1.720000
  0.617112, -1.650000
  0.619242, -1.590000
  0.621373, -1.540000
  0.623503, -1.480000
  0.625633, -1.430000
  0.627764, -1.390000
  0.629894, -1.340000
  0.632024, -1.300000
  0.634155, -1.250000
  0.636285, -1.200000
  0.638416, -1.160000
  0.640546, -1.110000
  0.642676, -1.050000
  0.644807, -1.000000
  0.646937, -0.950000
  0.649067, -0.890000
  0.651198, -0.830000
  0.653328, -0.770000
  0.655458, -0.700000
  0.657589, -0.640000
  0.659719, -0.580000
  0.661849, -0.520000
  0.663980, -0.460000
  0.666110, -0.400000
  0.668240, -0.350000
  0.670371, -0.290000
  0.672501, -0.240000
  0.674631, -0.190000
  0.676762, -0.140000
  0.678892, -0.090000
  0.681023, -0.050000
  0.683153,  0.000000
  0.685283,  0.040000
  0.687414,  0.090000
  0.689544,  0.130000
  0.691674,  0.180000
  0.693805,  0.230000
  0.695935,  0.280000
  0.698065,  0.340000
  0.700196,  0.400000
  0.702326,  0.460000
  0.704456,  0.520000
  0.706587,  0.590000
  0.708717,  0.650000
  0.710847,  0.720000
  0.712978,  0.780000
  0.715108,  0.840000
  0.717238,  0.900000
  0.719369,  0.960000
  0.721499,  1.010000
  0.723629,  1.060000
  0.725760,  1.090000
  0.727890,  1.120000
  0.730021,  1.140000
  0.732151,  1.150000
  0.734281,  1.150000
  0.736412,  1.150000
  0.738542,  1.130000
  0.740672,  1.100000
  0.742803,  1.070000
  0.744933,  1.030000
  0.747063,  0.980000
  0.749194,  0.930000
  0.751324,  0.890000
  0.753454,  0.840000
  0.755585,  0.780000
  0.757715,  0.730000
  0.759845,  0.690000
  0.761976,  0.650000
  0.764106,  0.600000
  0.766236,  0.570000
  0.768367,  0.530000
  0.770497,  0.500000
  0.772628,  0.480000
  0.774758,  0.450000
  0.776888,  0.430000
  0.779019,  0.410000
  0.781149,  0.390000
  0.783279,  0.370000
  0.785410,  0.350000
  0.787540,  0.330000
  0.789670,  0.310000
  0.791801,  0.280000
  0.793931,  0.250000
  0.796061,  0.220000
  0.798192,  0.190000
  0.800322,  0.150000
  0.802452,  0.100000
  0.804583,  0.050000
  0.806713,  0.010000
  0.808843, -0.050000
  0.810974, -0.100000
  0.813104, -0.150000
  0.815234, -0.200000
  0.817365, -0.250000
  0.819495, -0.300000
  0.821626, -0.340000
  0.823756, -0.380000
  0.825886, -0.400000
  0.828017, -0.420000
  0.830147, -0.440000
  0.832277, -0.450000
  0.834408, -0.450000
  0.836538, -0.450000
  0.838668, -0.450000
  0.840799, -0.450000
  0.842929, -0.440000
  0.845059, -0.440000
  0.847190, -0.440000
  0.849320, -0.440000
  0.851450, -0.440000
  0.853581, -0.440000
  0.855711, -0.450000
  0.857841, -0.460000
  0.859972, -0.480000
  0.862102, -0.500000
  0.864232, -0.520000
  0.866363, -0.540000
  0.868493, -0.560000
  0.870624, -0.580000
  0.872754, -0.600000
  0.874884, -0.620000
  0.877015, -0.640000
  0.879145, -0.660000
  0.881275, -0.680000
  0.883406, -0.690000
  0.885536, -0.700000
  0.887666, -0.700000
  0.889797, -0.710000
  0.891927, -0.700000
  0.894057, -0.700000
  0.896188, -0.690000
  0.898318, -0.680000
  0.900448, -0.660000
  0.902579, -0.650000
  0.904709, -0.630000
  0.906839, -0.610000
  0.908970, -0.600000
  0.911100, -0.580000
  0.913231, -0.570000
  0.915361, -0.550000
  0.917491, -0.530000
  0.919622, -0.530000
  0.921752, -0.520000
  0.923882, -0.510000
  0.926013, -0.500000
  0.928143, -0.490000
  0.930273, -0.480000
  0.932404, -0.480000
  0.934534, -0.470000
  0.936664, -0.460000
  0.938795, -0.450000
  0.940925, -0.440000
  0.943055, -0.430000
  0.945186, -0.410000
  0.947316, -0.400000
  0.949446, -0.380000
  0.951577, -0.370000
  0.953707, -0.350000
  0.955837, -0.340000
  0.957968, -0.330000
  0.960098, -0.310000
  0.962229, -0.300000
  0.964359, -0.290000
  0.966489, -0.280000
  0.968620, -0.270000
  0.970750, -0.270000
  0.972880, -0.250000
  0.975011, -0.240000
  0.977141, -0.230000
  0.979271, -0.210000
  0.981402, -0.190000
  0.983532, -0.170000
  0.985662, -0.140000
  0.987793, -0.110000
  0.989923, -0.090000
  0.992053, -0.060000
  0.994184, -0.030000
  0.996314,  0.000000
  0.998444,  0.020000
  1.000575,  0.040000
  1.002705,  0.070000
  1.004836,  0.080000
  1.006966,  0.100000
  1.009096,  0.110000
  1.011227,  0.120000
  1.013357,  0.120000
  1.015487,  0.130000
  1.017618,  0.130000
  1.019748,  0.130000
  1.021878,  0.130000
  1.024009,  0.130000
  1.026139,  0.120000
  1.028269,  0.120000
  1.030400,  0.110000
  1.032530,  0.110000
  1.034660,  0.110000
  1.036791,  0.110000
  1.038921,  0.110000
  1.041051,  0.110000
  1.043182,  0.110000
  1.045312,  0.120000
  1.047442,  0.120000
  1.049573,  0.130000
  1.051703,  0.140000
  1.053834,  0.150000
  1.055964,  0.170000
  1.058094,  0.180000
  1.060225,  0.190000
  1.062355,  0.200000
  1.064485,  0.200000
  1.066616,  0.210000
  1.068746,  0.210000
  1.070876,  0.210000
  1.073007,  0.210000
  1.075137,  0.200000
  1.077267,  0.190000
  1.079398,  0.170000
  1.081528,  0.160000
  1.083658,  0.140000
  1.085789,  0.120000
  1.087919,  0.090000
  1.090049,  0.070000
  1.092180,  0.050000
  1.094310,  0.030000
  1.096440,  0.020000
  1.098571,  0.000000
  1.100701, -0.010000
  1.102832, -0.020000
  1.104962, -0.030000
  1.107092, -0.030000
  1.109223, -0.040000
  1.111353, -0.040000
  1.113483, -0.050000
  1.115614, -0.050000
  1.117744, -0.060000
  1.119874, -0.060000
  1.122005, -0.070000
  1.124135, -0.080000
  1.126265, -0.090000
  1.128396, -0.100000
  1.130526, -0.110000
  1.132656, -0.130000
  1.134787, -0.140000
  1.136917, -0.150000
  1.139047, -0.150000
  1.141178, -0.160000
  1.143308, -0.160000
  1.145439, -0.160000
  1.147569, -0.160000
  1.149699, -0.160000
  1.151830, -0.150000
  1.153960, -0.150000
  1.156090, -0.140000
  1.158221, -0.130000
  1.160351, -0.120000
  1.162481, -0.110000
  1.164612, -0.110000
  1.166742, -0.110000
  1.168872, -0.110000
  1.171003, -0.110000
  1.173133, -0.110000
  1.175263, -0.120000
  1.177394, -0.130000
  1.179524, -0.150000
  1.181654, -0.160000
  1.183785, -0.180000
  1.185915, -0.200000
  1.188045, -0.210000
  1.190176, -0.230000
  1.192306, -0.240000
  1.194437, -0.260000
  1.196567, -0.260000
  1.198697, -0.270000
  1.200828, -0.270000
  1.202958, -0.260000
  1.205088, -0.250000
  1.207219, -0.230000
  1.209349, -0.210000
  1.211479, -0.190000
  1.213610, -0.160000
  1.215740, -0.130000
  1.217870, -0.100000
  1.220001, -0.070000
  1.222131, -0.040000
  1.224261, -0.020000
  1.226392,  0.010000
  1.228522,  0.030000
  1.230652,  0.040000
  1.232783,  0.050000
  1.234913,  0.050000
  1.237043,  0.060000
  1.239174,  0.050000
  1.241304,  0.050000
  1.243435,  0.030000
  1.245565,  0.020000
  1.247695,  0.000000
  1.249826, -0.010000
  1.251956, -0.030000
  1.254086, -0.050000
  1.256217, -0.070000
  1.258347, -0.090000
  1.260477, -0.110000
  1.262608, -0.120000
  1.264738, -0.140000
  1.266868, -0.150000
  1.268999, -0.160000
  1.271129, -0.160000
  1.273259, -0.160000
  1.275390, -0.160000
  1.277520, -0.150000
  1.279650, -0.140000
  1.281781, -0.130000
  1.283911, -0.110000
  1.286042, -0.090000
  1.288172, -0.070000
  1.290302, -0.040000
  1.292433, -0.020000
  1.294563,  0.000000
  1.296693,  0.030000
  1.298824,  0.050000
  1.300954,  0.080000
  1.303084,  0.100000
  1.305215,  0.110000
  1.307345,  0.120000
  1.309475,  0.130000
  1.311606,  0.140000
  1.313736,  0.140000
  1.315866,  0.140000
  1.317997,  0.130000
  1.320127,  0.120000
  1.322257,  0.110000
  1.324388,  0.090000
  1.326518,  0.080000
  1.328648,  0.070000
  1.330779,  0.050000
  1.332909,  0.040000
