# #Autogenerated fromHID,HIE at pH: 7.4
# #h[nm],U[kJ/mol]
  0.139615, 55.615245
  0.140615, 52.808764
  0.141615, 50.001598
  0.142615, 47.196831
  0.143615, 44.396109
  0.144615, 41.601390
  0.145615, 38.827293
  0.146615, 36.056850
  0.147615, 33.320997
  0.148615, 30.598124
  0.149615, 27.904543
  0.150615, 25.250525
  0.151615, 22.605236
  0.152615, 20.039345
  0.153615, 17.483928
  0.154615, 14.991841
  0.155615, 12.540480
  0.156615, 10.122749
  0.157615,  7.790666
  0.158615,  5.471977
  0.159615,  3.255522
  0.160615,  1.065897
  0.161615, -1.057317
  0.162615, -3.102906
  0.163615, -5.126751
  0.164615, -7.021847
  0.165615, -8.903925
  0.166615,-10.685821
  0.167615,-12.411134
  0.168615,-14.087514
  0.169615,-15.657748
  0.170615,-17.215654
  0.171615,-18.645883
  0.172615,-20.047494
  0.173615,-21.377325
  0.174615,-22.630365
  0.175615,-23.861957
  0.176615,-24.982608
  0.177615,-26.092732
  0.178615,-27.120469
  0.179615,-28.103164
  0.180615,-29.051690
  0.181615,-29.930843
  0.182615,-30.800977
  0.183615,-31.596582
  0.184615,-32.377870
  0.185615,-33.117246
  0.186615,-33.817912
  0.187615,-34.505056
  0.188615,-35.133664
  0.189615,-35.757536
  0.190615,-36.339619
  0.191615,-36.903243
  0.192615,-37.447150
  0.193615,-37.957517
  0.194615,-38.461743
  0.195615,-38.924279
  0.196615,-39.381776
  0.197615,-39.810207
  0.198615,-40.212960
  0.199615,-40.606397
  0.200615,-40.961923
  0.201615,-41.313806
  0.202615,-41.625832
  0.203615,-41.922177
  0.204615,-42.203331
  0.205615,-42.456463
  0.206615,-42.706473
  0.207615,-42.913182
  0.208615,-43.113163
  0.209615,-43.289611
  0.210615,-43.446350
  0.211615,-43.593209
  0.212615,-43.713417
  0.213615,-43.829256
  0.214615,-43.918529
  0.215615,-43.995701
  0.216615,-44.057333
  0.217615,-44.099404
  0.218615,-44.138578
  0.219615,-44.140562
  0.220615,-44.139521
  0.221615,-44.115591
  0.222615,-44.076257
  0.223615,-44.024681
  0.224615,-43.935339
  0.225615,-43.844424
  0.226615,-43.712576
  0.227615,-43.570057
  0.228615,-43.407832
  0.229615,-43.220261
  0.230615,-43.026529
  0.231615,-42.795017
  0.232615,-42.561087
  0.233615,-42.302392
  0.234615,-42.026940
  0.235615,-41.740852
  0.236615,-41.428417
  0.237615,-41.112328
  0.238615,-40.773057
  0.239615,-40.427960
  0.240615,-40.072101
  0.241615,-39.704531
  0.242615,-39.334518
  0.243615,-38.950430
  0.244615,-38.564153
  0.245615,-38.168867
  0.246615,-37.766540
  0.247615,-37.363678
  0.248615,-36.960280
  0.249615,-36.556037
  0.250615,-36.158981
  0.251615,-35.761286
  0.252615,-35.365733
  0.253615,-34.973623
  0.254615,-34.583843
  0.255615,-34.206106
  0.256615,-33.829799
  0.257615,-33.459743
  0.258615,-33.092071
  0.259615,-32.726658
  0.260615,-32.367122
  0.261615,-32.009060
  0.262615,-31.655391
  0.263615,-31.302531
  0.264615,-30.944730
  0.265615,-30.583517
  0.266615,-30.222458
  0.267615,-29.853892
  0.268615,-29.485809
  0.269615,-29.113496
  0.270615,-28.741948
  0.271615,-28.369632
  0.272615,-27.994052
  0.273615,-27.618937
  0.274615,-27.254247
  0.275615,-26.892476
  0.276615,-26.536270
  0.277615,-26.185739
  0.278615,-25.839654
  0.279615,-25.511610
  0.280615,-25.184742
  0.281615,-24.878349
  0.282615,-24.579383
  0.283615,-24.289160
  0.284615,-24.012769
  0.285615,-23.737512
  0.286615,-23.485178
  0.287615,-23.235919
  0.288615,-22.997062
  0.289615,-22.766178
  0.290615,-22.540173
  0.291615,-22.326358
  0.292615,-22.113889
  0.293615,-21.908034
  0.294615,-21.705320
  0.295615,-21.509101
  0.296615,-21.321718
  0.297615,-21.135800
  0.298615,-20.957727
  0.299615,-20.780870
  0.300615,-20.607494
  0.301615,-20.438181
  0.302615,-20.270345
  0.303615,-20.109748
  0.304615,-19.950934
  0.305615,-19.798672
  0.306615,-19.647572
  0.307615,-19.500869
  0.308615,-19.356309
  0.309615,-19.211890
  0.310615,-19.070672
  0.311615,-18.929454
  0.312615,-18.791894
  0.313615,-18.655578
  0.314615,-18.520986
  0.315615,-18.391414
  0.316615,-18.261830
  0.317615,-18.132247
  0.318615,-18.001487
  0.319615,-17.872639
  0.320615,-17.746003
  0.321615,-17.618396
  0.322615,-17.495468
  0.323615,-17.371308
  0.324615,-17.253602
  0.325615,-17.139118
  0.326615,-17.025589
  0.327615,-16.914446
  0.328615,-16.802039
  0.329615,-16.699103
  0.330615,-16.597508
  0.331615,-16.496463
  0.332615,-16.397078
  0.333615,-16.298733
  0.334615,-16.209345
  0.335615,-16.119957
  0.336615,-16.032830
  0.337615,-15.945203
  0.338615,-15.858929
  0.339615,-15.772921
  0.340615,-15.686915
  0.341615,-15.597812
  0.342615,-15.508452
  0.343615,-15.418706
  0.344615,-15.327584
  0.345615,-15.235557
  0.346615,-15.138007
  0.347615,-15.041855
  0.348615,-14.943210
  0.349615,-14.844751
  0.350615,-14.744525
  0.351615,-14.640210
  0.352615,-14.537236
  0.353615,-14.435712
  0.354615,-14.334311
  0.355615,-14.229888
  0.356615,-14.123457
  0.357615,-14.017576
  0.358615,-13.916007
  0.359615,-13.815656
  0.360615,-13.713940
  0.361615,-13.612327
  0.362615,-13.509449
  0.363615,-13.404501
  0.364615,-13.300730
  0.365615,-13.193262
  0.366615,-13.085323
  0.367615,-12.978611
  0.368615,-12.870316
  0.369615,-12.758809
  0.370615,-12.638879
  0.371615,-12.518508
  0.372615,-12.394188
  0.373615,-12.266090
  0.374615,-12.135332
  0.375615,-12.001355
  0.376615,-11.866048
  0.377615,-11.722904
  0.378615,-11.576735
  0.379615,-11.430020
  0.380615,-11.283064
  0.381615,-11.134128
  0.382615,-10.981244
  0.383615,-10.825421
  0.384615,-10.670989
  0.385615,-10.515882
  0.386615,-10.364586
  0.387615,-10.218915
  0.388615,-10.073590
  0.389615, -9.933202
  0.390615, -9.792602
  0.391615, -9.656993
  0.392615, -9.524458
  0.393615, -9.394017
  0.394615, -9.274914
  0.395615, -9.157029
  0.396615, -9.051259
  0.397615, -8.947288
  0.398615, -8.848049
  0.399615, -8.755600
  0.400615, -8.665160
  0.401615, -8.584463
  0.402615, -8.504084
  0.403615, -8.434153
  0.404615, -8.369967
  0.405615, -8.306839
  0.406615, -8.246818
  0.407615, -8.187643
  0.408615, -8.137483
  0.409615, -8.089926
  0.410615, -8.043586
  0.411615, -7.997668
  0.412615, -7.952528
  0.413615, -7.911603
  0.414615, -7.873854
  0.415615, -7.838492
  0.416615, -7.804077
  0.417615, -7.768404
  0.418615, -7.730589
  0.419615, -7.694325
  0.420615, -7.654957
  0.421615, -7.616241
  0.422615, -7.575660
  0.423615, -7.534198
  0.424615, -7.491323
  0.425615, -7.438516
  0.426615, -7.387277
  0.427615, -7.327934
  0.428615, -7.266129
  0.429615, -7.199325
  0.430615, -7.126056
  0.431615, -7.052786
  0.432615, -6.966684
  0.433615, -6.879668
  0.434615, -6.784139
  0.435615, -6.685667
  0.436615, -6.582481
  0.437615, -6.463618
  0.438615, -6.343543
  0.439615, -6.209102
  0.440615, -6.068075
  0.441615, -5.923101
  0.442615, -5.772128
  0.443615, -5.618998
  0.444615, -5.451290
  0.445615, -5.280470
  0.446615, -5.100315
  0.447615, -4.912816
  0.448615, -4.722520
  0.449615, -4.528330
  0.450615, -4.334140
  0.451615, -4.131090
  0.452615, -3.925389
  0.453615, -3.719329
  0.454615, -3.512052
  0.455615, -3.304816
  0.456615, -3.098463
  0.457615, -2.891278
  0.458615, -2.687837
  0.459615, -2.485660
  0.460615, -2.283498
  0.461615, -2.082624
  0.462615, -1.881294
  0.463615, -1.688093
  0.464615, -1.497553
  0.465615, -1.309948
  0.466615, -1.130448
