# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos ASP and Iron (fe-100) slab.
# 
# z(nm), (KJ/mol)
  0.152391, 63.206284
  0.154651, 56.556013
  0.156912, 49.907261
  0.159172, 43.321093
  0.161433, 36.855021
  0.163693, 30.567769
  0.165954, 24.505943
  0.168214, 18.716659
  0.170475, 13.234940
  0.172735,  8.083924
  0.174996,  3.284589
  0.177256, -1.155179
  0.179517, -5.225596
  0.181777, -8.935066
  0.184038,-12.287930
  0.186299,-15.296358
  0.188559,-17.981143
  0.190820,-20.357051
  0.193080,-22.452209
  0.195341,-24.284225
  0.197601,-25.876045
  0.199862,-27.252128
  0.202122,-28.440181
  0.204383,-29.477095
  0.206643,-30.400185
  0.208904,-31.256012
  0.211164,-32.076689
  0.213425,-32.872003
  0.215685,-33.620225
  0.217946,-34.270959
  0.220206,-34.778287
  0.222467,-35.117155
  0.224727,-35.299453
  0.226988,-35.352124
  0.229248,-35.301696
  0.231509,-35.163156
  0.233769,-34.936399
  0.236030,-34.618274
  0.238290,-34.221823
  0.240551,-33.768635
  0.242811,-33.276881
  0.245072,-32.768706
  0.247332,-32.248206
  0.249593,-31.716965
  0.251853,-31.165096
  0.254114,-30.585183
  0.256374,-29.965708
  0.258635,-29.304409
  0.260895,-28.607974
  0.263156,-27.878634
  0.265416,-27.132788
  0.267677,-26.385481
  0.269937,-25.643389
  0.272198,-24.917383
  0.274458,-24.221879
  0.276719,-23.553024
  0.278979,-22.899228
  0.281240,-22.275296
  0.283500,-21.664053
  0.285761,-21.062129
  0.288021,-20.470710
  0.290282,-19.889028
  0.292543,-19.311286
  0.294803,-18.735165
  0.297064,-18.163667
  0.299324,-17.596573
  0.301585,-17.032746
  0.303845,-16.467715
  0.306106,-15.907508
  0.308366,-15.347563
  0.310627,-14.788738
  0.312887,-14.231897
  0.315148,-13.680936
  0.317408,-13.139835
  0.319669,-12.622416
  0.321929,-12.132642
  0.324190,-11.681757
  0.326450,-11.274731
  0.328711,-10.921444
  0.330971,-10.631920
  0.333232,-10.410716
  0.335492,-10.257124
  0.337753,-10.169415
  0.340013,-10.137155
  0.342274,-10.149180
  0.344534,-10.199292
  0.346795,-10.267037
  0.349055,-10.331315
  0.351316,-10.382791
  0.353576,-10.400038
  0.355837,-10.374325
  0.358097,-10.307282
  0.360358,-10.190087
  0.362618,-10.031923
  0.364879, -9.835792
  0.367139, -9.606346
  0.369400, -9.346666
  0.371660, -9.053393
  0.373921, -8.725773
  0.376181, -8.366239
  0.378442, -7.963978
  0.380702, -7.521816
  0.382963, -7.047594
  0.385223, -6.556152
  0.387484, -6.054604
  0.389744, -5.566979
  0.392005, -5.110709
  0.394265, -4.704024
  0.396526, -4.360995
  0.398787, -4.082924
  0.401047, -3.874105
  0.403308, -3.734104
  0.405568, -3.648993
  0.407829, -3.617930
  0.410089, -3.619447
  0.412350, -3.652238
  0.414610, -3.701117
  0.416871, -3.762910
  0.419131, -3.832295
  0.421392, -3.910937
  0.423652, -3.991830
  0.425913, -4.077396
  0.428173, -4.161188
  0.430434, -4.250139
  0.432694, -4.346409
  0.434955, -4.447806
  0.437215, -4.550494
  0.439476, -4.648976
  0.441736, -4.744842
  0.443997, -4.830664
  0.446257, -4.907208
  0.448518, -4.977601
  0.450778, -5.045787
  0.453039, -5.121921
  0.455299, -5.208461
  0.457560, -5.314642
  0.459820, -5.436554
  0.462081, -5.584629
  0.464341, -5.750378
  0.466602, -5.939689
  0.468862, -6.143832
  0.471123, -6.344927
  0.473383, -6.551467
  0.475644, -6.742427
  0.477904, -6.911935
  0.480165, -7.063232
  0.482425, -7.184440
  0.484686, -7.288139
  0.486946, -7.369540
  0.489207, -7.435319
  0.491467, -7.490915
  0.493728, -7.539860
  0.495988, -7.585136
  0.498249, -7.626224
  0.500509, -7.661450
  0.502770, -7.693859
  0.505031, -7.712415
  0.507291, -7.717768
  0.509552, -7.701440
  0.511812, -7.666991
  0.514073, -7.607950
  0.516333, -7.523134
  0.518594, -7.415248
  0.520854, -7.284924
  0.523115, -7.135625
  0.525375, -6.966767
  0.527636, -6.783615
  0.529896, -6.590099
  0.532157, -6.392162
  0.534417, -6.188271
  0.536678, -5.983127
  0.538938, -5.783076
  0.541199, -5.586799
