# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos LYS and Iron (fe-100) slab.
# 
# z(nm), (KJ/mol)
  0.175424, 63.005283
  0.177024, 56.827386
  0.178624, 50.756745
  0.180224, 44.857823
  0.181825, 39.181986
  0.183425, 33.774362
  0.185025, 28.650629
  0.186625, 23.806686
  0.188225, 19.224411
  0.189826, 14.874317
  0.191426, 10.726615
  0.193026,  6.758345
  0.194626,  2.955123
  0.196226, -0.688192
  0.197827, -4.174690
  0.199427, -7.497880
  0.201027,-10.644768
  0.202627,-13.606087
  0.204227,-16.367276
  0.205827,-18.921884
  0.207428,-21.280188
  0.209028,-23.452628
  0.210628,-25.457599
  0.212228,-27.314546
  0.213828,-29.031705
  0.215429,-30.626372
  0.217029,-32.111134
  0.218629,-33.500274
  0.220229,-34.802578
  0.221829,-36.030569
  0.223430,-37.183670
  0.225030,-38.259717
  0.226630,-39.237627
  0.228230,-40.097172
  0.229830,-40.813048
  0.231431,-41.369881
  0.233031,-41.773303
  0.234631,-42.042957
  0.236231,-42.207904
  0.237831,-42.304900
  0.239432,-42.367986
  0.241032,-42.407923
  0.242632,-42.425290
  0.244232,-42.413691
  0.245832,-42.349839
  0.247433,-42.218056
  0.249033,-42.004803
  0.250633,-41.706806
  0.252233,-41.329347
  0.253833,-40.890486
  0.255434,-40.401371
  0.257034,-39.887749
  0.258634,-39.351922
  0.260234,-38.824350
  0.261834,-38.311090
  0.263434,-37.818802
  0.265035,-37.350102
  0.266635,-36.905815
  0.268235,-36.474895
  0.269835,-36.051520
  0.271435,-35.631076
  0.273036,-35.200391
  0.274636,-34.745552
  0.276236,-34.260589
  0.277836,-33.733315
  0.279436,-33.165357
  0.281037,-32.556629
  0.282637,-31.914460
  0.284237,-31.266147
  0.285837,-30.631173
  0.287437,-30.033611
  0.289038,-29.491052
  0.290638,-29.010764
  0.292238,-28.572957
  0.293838,-28.166171
  0.295438,-27.770159
  0.297039,-27.370015
  0.298639,-26.982265
  0.300239,-26.617871
  0.301839,-26.295045
  0.303439,-26.034837
  0.305040,-25.832092
  0.306640,-25.684037
  0.308240,-25.569927
  0.309840,-25.473476
  0.311440,-25.378770
  0.313040,-25.271488
  0.314641,-25.141289
  0.316241,-24.996589
  0.317841,-24.822285
  0.319441,-24.624144
  0.321041,-24.404822
  0.322642,-24.157654
  0.324242,-23.892499
  0.325842,-23.604501
  0.327442,-23.298935
  0.329042,-22.977409
  0.330643,-22.639278
  0.332243,-22.294413
  0.333843,-21.931338
  0.335443,-21.566139
  0.337043,-21.182769
  0.338644,-20.789214
  0.340244,-20.381997
  0.341844,-19.959868
  0.343444,-19.523101
  0.345044,-19.076599
  0.346645,-18.621616
  0.348245,-18.156348
  0.349845,-17.689303
  0.351445,-17.219402
  0.353045,-16.761738
  0.354646,-16.319900
  0.356246,-15.896920
  0.357846,-15.501843
  0.359446,-15.129895
  0.361046,-14.789179
  0.362646,-14.470497
  0.364247,-14.178720
  0.365847,-13.907552
  0.367447,-13.652501
  0.369047,-13.407426
  0.370647,-13.177739
  0.372248,-12.960469
  0.373848,-12.758988
  0.375448,-12.573990
  0.377048,-12.406262
  0.378648,-12.258087
  0.380249,-12.124871
  0.381849,-12.004981
  0.383449,-11.898895
  0.385049,-11.800212
  0.386649,-11.699691
  0.388250,-11.590044
  0.389850,-11.475108
  0.391450,-11.349611
  0.393050,-11.210928
  0.394650,-11.064635
  0.396251,-10.900030
  0.397851,-10.727661
  0.399451,-10.545337
  0.401051,-10.357931
  0.402651,-10.164546
  0.404252, -9.967506
  0.405852, -9.766433
  0.407452, -9.564115
  0.409052, -9.359151
  0.410652, -9.154215
  0.412253, -8.952574
  0.413853, -8.749666
  0.415453, -8.545812
  0.417053, -8.338347
  0.418653, -8.126014
  0.420253, -7.911048
  0.421854, -7.685628
  0.423454, -7.453130
  0.425054, -7.209980
  0.426654, -6.960207
  0.428254, -6.709438
  0.429855, -6.454933
  0.431455, -6.205233
  0.433055, -5.962919
  0.434655, -5.735322
  0.436255, -5.521838
  0.437856, -5.329170
  0.439456, -5.157928
  0.441056, -5.004637
  0.442656, -4.869136
  0.444256, -4.755544
  0.445857, -4.659046
  0.447457, -4.581990
  0.449057, -4.528721
  0.450657, -4.492900
  0.452257, -4.477144
  0.453858, -4.478995
  0.455458, -4.491362
  0.457058, -4.517222
  0.458658, -4.554005
  0.460258, -4.589387
  0.461859, -4.632760
  0.463459, -4.681492
  0.465059, -4.723025
  0.466659, -4.761041
  0.468259, -4.794048
  0.469859, -4.817195
  0.471460, -4.830594
  0.473060, -4.826469
  0.474660, -4.801869
  0.476260, -4.758295
  0.477860, -4.692079
  0.479461, -4.599641
  0.481061, -4.485040
  0.482661, -4.341879
