# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos HIS and Iron (fe-100) slab.
# 
# z(nm), (KJ/mol)
  0.166968, 33.276326
  0.168899, 26.529093
  0.170831, 19.910455
  0.172762, 13.469036
  0.174694,  7.250575
  0.176625,  1.296968
  0.178556, -4.359921
  0.180488, -9.687625
  0.182419,-14.665547
  0.184351,-19.280149
  0.186282,-23.519644
  0.188214,-27.373426
  0.190145,-30.846736
  0.192076,-33.940058
  0.194008,-36.668334
  0.195939,-39.056061
  0.197871,-41.139513
  0.199802,-42.963508
  0.201734,-44.572955
  0.203665,-46.009384
  0.205596,-47.316776
  0.207528,-48.529198
  0.209459,-49.667862
  0.211391,-50.742178
  0.213322,-51.746468
  0.215253,-52.656089
  0.217185,-53.435745
  0.219116,-54.051952
  0.221048,-54.483678
  0.222979,-54.725148
  0.224911,-54.796418
  0.226842,-54.728244
  0.228773,-54.558444
  0.230705,-54.313001
  0.232636,-54.011251
  0.234568,-53.648678
  0.236499,-53.215980
  0.238431,-52.697239
  0.240362,-52.078766
  0.242293,-51.357600
  0.244225,-50.539229
  0.246156,-49.634068
  0.248088,-48.661573
  0.250019,-47.638737
  0.251950,-46.585971
  0.253882,-45.523179
  0.255813,-44.454485
  0.257745,-43.389719
  0.259676,-42.336599
  0.261608,-41.296815
  0.263539,-40.266513
  0.265470,-39.247100
  0.267402,-38.245352
  0.269333,-37.267960
  0.271265,-36.321041
  0.273196,-35.413279
  0.275128,-34.546883
  0.277059,-33.722964
  0.278990,-32.934126
  0.280922,-32.184216
  0.282853,-31.459080
  0.284785,-30.753002
  0.286716,-30.058323
  0.288648,-29.368719
  0.290579,-28.693798
  0.292510,-28.027209
  0.294442,-27.381947
  0.296373,-26.771290
  0.298305,-26.197144
  0.300236,-25.672939
  0.302167,-25.203037
  0.304099,-24.786846
  0.306030,-24.420144
  0.307962,-24.089965
  0.309893,-23.800020
  0.311825,-23.528911
  0.313756,-23.270499
  0.315687,-23.018583
  0.317619,-22.762781
  0.319550,-22.499114
  0.321482,-22.232665
  0.323413,-21.962008
  0.325345,-21.694096
  0.327276,-21.433092
  0.329207,-21.182739
  0.331139,-20.944044
  0.333070,-20.722141
  0.335002,-20.517681
  0.336933,-20.332104
  0.338864,-20.160136
  0.340796,-20.017951
  0.342727,-19.891373
  0.344659,-19.782871
  0.346590,-19.696512
  0.348522,-19.632381
  0.350453,-19.587205
  0.352384,-19.557525
  0.354316,-19.538317
  0.356247,-19.535286
  0.358179,-19.539226
  0.360110,-19.554983
  0.362042,-19.571491
  0.363973,-19.587499
  0.365904,-19.594672
  0.367836,-19.587706
  0.369767,-19.554196
  0.371699,-19.489295
  0.373630,-19.383994
  0.375561,-19.239584
  0.377493,-19.050175
  0.379424,-18.820548
  0.381356,-18.552826
  0.383287,-18.249764
  0.385219,-17.913549
  0.387150,-17.547893
  0.389081,-17.162392
  0.391013,-16.752543
  0.392944,-16.314271
  0.394876,-15.850285
  0.396807,-15.359950
  0.398739,-14.842668
  0.400670,-14.294615
  0.402601,-13.717229
  0.404533,-13.122824
  0.406464,-12.512185
  0.408396,-11.898088
  0.410327,-11.285704
  0.412258,-10.684289
  0.414190,-10.112707
  0.416121, -9.576093
  0.418053, -9.086948
  0.419984, -8.653565
  0.421916, -8.284919
  0.423847, -7.981962
  0.425778, -7.748609
  0.427710, -7.573921
  0.429641, -7.453327
  0.431573, -7.373977
  0.433504, -7.324239
  0.435436, -7.291396
  0.437367, -7.260837
  0.439298, -7.220938
  0.441230, -7.169802
  0.443161, -7.097225
  0.445093, -7.000780
  0.447024, -6.878705
  0.448956, -6.730603
  0.450887, -6.563653
  0.452818, -6.377063
  0.454750, -6.160027
  0.456681, -5.922102
  0.458613, -5.657422
  0.460544, -5.358269
  0.462475, -5.029753
  0.464407, -4.675263
  0.466338, -4.295320
  0.468270, -3.894713
  0.470201, -3.484971
  0.472133, -3.081903
  0.474064, -2.698390
  0.475995, -2.346689
  0.477927, -2.051890
  0.479858, -1.818126
  0.481790, -1.656190
  0.483721, -1.570556
  0.485653, -1.561232
  0.487584, -1.631384
  0.489515, -1.773768
  0.491447, -1.975049
  0.493378, -2.226188
  0.495310, -2.522189
  0.497241, -2.843552
  0.499172, -3.185301
  0.501104, -3.533755
  0.503035, -3.887988
  0.504967, -4.238779
  0.506898, -4.577327
  0.508830, -4.897325
  0.510761, -5.191801
  0.512692, -5.457236
  0.514624, -5.684257
  0.516555, -5.867589
  0.518487, -6.003172
  0.520418, -6.092907
  0.522350, -6.138461
  0.524281, -6.146370
  0.526212, -6.130828
  0.528144, -6.098091
  0.530075, -6.069836
  0.532007, -6.043837
  0.533938, -6.030152
  0.535869, -6.034217
  0.537801, -6.059676
  0.539732, -6.092038
  0.541664, -6.136435
  0.543595, -6.187163
  0.545527, -6.237832
  0.547458, -6.287242
  0.549389, -6.331689
  0.551321, -6.371823
  0.553252, -6.406091
  0.555184, -6.436193
  0.557115, -6.465517
  0.559047, -6.490441
  0.560978, -6.513467
  0.562909, -6.530143
  0.564841, -6.545476
  0.566772, -6.550992
  0.568704, -6.547845
  0.570635, -6.540496
  0.572566, -6.526011
  0.574498, -6.499346
  0.576429, -6.467000
  0.578361, -6.425706
  0.580292, -6.378947
  0.582224, -6.329013
  0.584155, -6.273328
  0.586086, -6.211712
  0.588018, -6.148718
  0.589949, -6.080746
  0.591881, -6.017243
  0.593812, -5.953758
  0.595744, -5.888981
  0.597675, -5.826135
  0.599606, -5.766219
  0.601538, -5.712328
  0.603469, -5.659564
  0.605401, -5.614887
  0.607332, -5.576169
  0.609263, -5.539955
  0.611195, -5.509638
  0.613126, -5.483579
  0.615058, -5.458632
  0.616989, -5.436977
  0.618921, -5.414014
  0.620852, -5.386537
  0.622783, -5.352642
  0.624715, -5.312333
  0.626646, -5.264677
  0.628578, -5.207674
  0.630509, -5.137875
  0.632441, -5.061733
  0.634372, -4.973471
  0.636303, -4.880108
  0.638235, -4.780731
  0.640166, -4.678270
  0.642098, -4.575407
  0.644029, -4.475261
  0.645961, -4.377840
  0.647892, -4.286383
  0.649823, -4.197291
  0.651755, -4.117830
  0.653686, -4.046211
  0.655618, -3.977496
  0.657549, -3.915599
  0.659480, -3.858138
  0.661412, -3.807535
  0.663343, -3.759195
  0.665275, -3.711728
  0.667206, -3.667716
  0.669138, -3.620042
  0.671069, -3.575974
  0.673000, -3.532567
  0.674932, -3.491689
  0.676863, -3.446507
  0.678795, -3.403746
  0.680726, -3.356551
  0.682658, -3.309370
  0.684589, -3.266716
  0.686520, -3.220683
  0.688452, -3.172334
  0.690383, -3.129291
  0.692315, -3.085656
  0.694246, -3.041271
  0.696177, -2.997605
  0.698109, -2.957108
  0.700040, -2.917824
  0.701972, -2.877595
  0.703903, -2.840148
  0.705835, -2.803740
  0.707766, -2.767125
  0.709697, -2.731401
  0.711629, -2.696617
  0.713560, -2.663299
  0.715492, -2.629054
  0.717423, -2.593569
  0.719355, -2.557808
  0.721286, -2.521435
  0.723217, -2.484581
  0.725149, -2.446634
  0.727080, -2.406754
  0.729012, -2.364566
  0.730943, -2.320018
  0.732874, -2.273647
  0.734806, -2.223172
  0.736737, -2.171818
  0.738669, -2.118286
  0.740600, -2.062168
  0.742532, -1.999702
  0.744463, -1.936969
  0.746394, -1.872879
  0.748326, -1.810432
  0.750257, -1.744598
  0.752189, -1.677545
  0.754120, -1.614323
  0.756052, -1.550776
  0.757983, -1.491724
  0.759914, -1.432446
  0.761846, -1.382335
  0.763777, -1.336403
  0.765709, -1.294872
  0.767640, -1.262572
  0.769571, -1.237455
  0.771503, -1.218932
  0.773434, -1.206461
  0.775366, -1.201797
  0.777297, -1.202984
  0.779229, -1.207825
  0.781160, -1.219084
  0.783091, -1.233804
  0.785023, -1.252517
  0.786954, -1.271710
  0.788886, -1.294199
  0.790817, -1.316855
  0.792749, -1.339762
  0.794680, -1.357447
  0.796611, -1.377624
  0.798543, -1.398236
  0.800474, -1.416053
  0.802406, -1.429826
  0.804337, -1.441286
  0.806268, -1.455879
  0.808200, -1.469515
  0.810131, -1.483986
  0.812063, -1.495803
  0.813994, -1.509440
  0.815926, -1.525907
  0.817857, -1.543564
  0.819788, -1.565549
  0.821720, -1.587520
  0.823651, -1.610673
  0.825583, -1.636979
  0.827514, -1.662877
  0.829446, -1.689936
  0.831377, -1.715139
  0.833308, -1.740762
  0.835240, -1.770342
  0.837171, -1.796801
  0.839103, -1.821317
  0.841034, -1.847772
  0.842966, -1.872980
  0.844897, -1.899732
  0.846828, -1.924339
  0.848760, -1.946424
  0.850691, -1.964399
  0.852623, -1.985860
  0.854554, -2.004379
  0.856485, -2.021601
  0.858417, -2.036549
  0.860348, -2.051543
  0.862280, -2.062816
  0.864211, -2.074011
  0.866143, -2.080015
  0.868074, -2.085747
  0.870005, -2.091948
  0.871937, -2.095054
