# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos ILE and Iron (fe-100) slab.
# 
# z(nm), (KJ/mol)
  0.176589, 67.401137
  0.178469, 61.127586
  0.180349, 54.895355
  0.182229, 48.753627
  0.184109, 42.755821
  0.185989, 36.937934
  0.187869, 31.336384
  0.189748, 25.971260
  0.191628, 20.868045
  0.193508, 16.043668
  0.195388, 11.511059
  0.197268,  7.283359
  0.199148,  3.365502
  0.201028, -0.238442
  0.202908, -3.525017
  0.204787, -6.501550
  0.206667, -9.177960
  0.208547,-11.566728
  0.210427,-13.690898
  0.212307,-15.569965
  0.214187,-17.237325
  0.216067,-18.717822
  0.217946,-20.038955
  0.219826,-21.227757
  0.221706,-22.309323
  0.223586,-23.306070
  0.225466,-24.232055
  0.227346,-25.106268
  0.229226,-25.939546
  0.231105,-26.736591
  0.232985,-27.487564
  0.234865,-28.178146
  0.236745,-28.780903
  0.238625,-29.277114
  0.240505,-29.644378
  0.242385,-29.876466
  0.244264,-29.978380
  0.246144,-29.950827
  0.248024,-29.810558
  0.249904,-29.577318
  0.251784,-29.271088
  0.253664,-28.910314
  0.255544,-28.512062
  0.257423,-28.091949
  0.259303,-27.662470
  0.261183,-27.230983
  0.263063,-26.797012
  0.264943,-26.365938
  0.266823,-25.933102
  0.268703,-25.507903
  0.270582,-25.090186
  0.272462,-24.679219
  0.274342,-24.274581
  0.276222,-23.875936
  0.278102,-23.473831
  0.279982,-23.071317
  0.281862,-22.665810
  0.283741,-22.256363
  0.285621,-21.836745
  0.287501,-21.406973
  0.289381,-20.950718
  0.291261,-20.474562
  0.293141,-19.966051
  0.295021,-19.431334
  0.296900,-18.864529
  0.298780,-18.268911
  0.300660,-17.647715
  0.302540,-17.012071
  0.304420,-16.366875
  0.306300,-15.722779
  0.308180,-15.084972
  0.310059,-14.463886
  0.311939,-13.870674
  0.313819,-13.307838
  0.315699,-12.787763
  0.317579,-12.316438
  0.319459,-11.894806
  0.321339,-11.524315
  0.323218,-11.213495
  0.325098,-10.957972
  0.326978,-10.756114
  0.328858,-10.603245
  0.330738,-10.486692
  0.332618,-10.403995
  0.334498,-10.340727
  0.336377,-10.283727
  0.338257,-10.222159
