# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos TYR and Iron (fe-100) slab.
# 
# z(nm), (KJ/mol)
  0.171722, 32.264023
  0.173503, 24.971141
  0.175284, 17.785451
  0.177064, 10.757298
  0.178845,  3.932628
  0.180626, -2.644793
  0.182407, -8.934348
  0.184187,-14.899918
  0.185968,-20.519416
  0.187749,-25.761512
  0.189530,-30.604908
  0.191310,-35.038746
  0.193091,-39.052759
  0.194872,-42.647292
  0.196653,-45.833657
  0.198433,-48.640834
  0.200214,-51.097490
  0.201995,-53.255504
  0.203776,-55.162356
  0.205556,-56.880075
  0.207337,-58.458919
  0.209118,-59.940995
  0.210899,-61.346341
  0.212679,-62.670022
  0.214460,-63.887038
  0.216241,-64.961841
  0.218022,-65.864408
  0.219802,-66.577061
  0.221583,-67.096753
  0.223364,-67.439350
  0.225145,-67.620466
  0.226925,-67.656862
  0.228706,-67.559976
  0.230487,-67.338122
  0.232267,-66.988043
  0.234048,-66.510819
  0.235829,-65.917720
  0.237610,-65.207380
  0.239390,-64.394476
  0.241171,-63.484166
  0.242952,-62.488684
  0.244733,-61.416588
  0.246513,-60.273492
  0.248294,-59.070749
  0.250075,-57.814128
  0.251856,-56.500680
  0.253636,-55.144549
  0.255417,-53.745546
  0.257198,-52.316125
  0.258979,-50.864320
  0.260759,-49.395854
  0.262540,-47.931240
  0.264321,-46.485735
  0.266102,-45.074852
  0.267882,-43.719923
  0.269663,-42.419020
  0.271444,-41.188745
  0.273225,-40.027051
  0.275005,-38.938362
  0.276786,-37.919949
  0.278567,-36.962298
  0.280348,-36.071452
  0.282128,-35.243805
  0.283909,-34.470135
  0.285690,-33.750982
  0.287471,-33.083347
  0.289251,-32.464378
  0.291032,-31.898351
  0.292813,-31.375276
  0.294594,-30.905220
  0.296374,-30.479608
  0.298155,-30.103217
  0.299936,-29.776198
  0.301717,-29.495293
  0.303497,-29.257101
  0.305278,-29.052949
  0.307059,-28.886049
  0.308839,-28.749201
  0.310620,-28.638194
  0.312401,-28.547258
  0.314182,-28.477782
  0.315962,-28.424909
  0.317743,-28.389495
  0.319524,-28.366198
  0.321305,-28.345959
  0.323085,-28.326221
  0.324866,-28.300180
  0.326647,-28.261064
  0.328428,-28.200582
  0.330208,-28.124542
  0.331989,-28.021933
  0.333770,-27.890724
  0.335551,-27.738249
  0.337331,-27.555030
  0.339112,-27.349482
  0.340893,-27.121972
  0.342674,-26.868460
  0.344454,-26.604145
  0.346235,-26.322873
  0.348016,-26.029305
  0.349797,-25.726794
  0.351577,-25.418018
  0.353358,-25.100423
  0.355139,-24.780458
  0.356920,-24.451240
  0.358700,-24.108805
  0.360481,-23.761839
  0.362262,-23.406997
  0.364043,-23.045375
  0.365823,-22.683969
  0.367604,-22.324839
  0.369385,-21.970142
  0.371166,-21.628741
  0.372946,-21.302435
  0.374727,-20.994105
  0.376508,-20.712574
  0.378289,-20.457222
  0.380069,-20.230471
  0.381850,-20.037895
  0.383631,-19.868405
  0.385412,-19.729179
  0.387192,-19.610227
  0.388973,-19.507290
  0.390754,-19.415759
  0.392534,-19.326886
  0.394315,-19.238611
  0.396096,-19.143244
  0.397877,-19.045158
  0.399657,-18.942816
  0.401438,-18.835945
  0.403219,-18.728150
  0.405000,-18.619809
  0.406780,-18.512757
  0.408561,-18.401819
  0.410342,-18.279985
  0.412123,-18.142175
  0.413903,-17.985696
  0.415684,-17.791389
  0.417465,-17.567447
  0.419246,-17.312223
  0.421026,-17.028386
  0.422807,-16.719779
  0.424588,-16.392596
  0.426369,-16.057964
  0.428149,-15.721656
  0.429930,-15.383711
  0.431711,-15.056355
  0.433492,-14.728726
  0.435272,-14.411115
  0.437053,-14.092779
  0.438834,-13.761128
  0.440615,-13.408527
  0.442395,-13.037738
  0.444176,-12.650305
  0.445957,-12.240271
  0.447738,-11.821447
  0.449518,-11.401772
  0.451299,-10.988236
  0.453080,-10.590555
  0.454861,-10.221639
  0.456641, -9.880155
  0.458422, -9.563326
  0.460203, -9.269915
  0.461984, -9.000288
  0.463764, -8.746356
  0.465545, -8.506054
  0.467326, -8.271150
  0.469106, -8.036719
  0.470887, -7.806729
  0.472668, -7.576876
  0.474449, -7.345877
  0.476229, -7.116986
  0.478010, -6.892449
  0.479791, -6.677070
  0.481572, -6.476379
  0.483352, -6.301550
  0.485133, -6.166073
  0.486914, -6.067456
  0.488695, -6.016836
  0.490475, -6.014038
  0.492256, -6.058485
  0.494037, -6.135990
  0.495818, -6.237654
  0.497598, -6.353175
  0.499379, -6.477454
  0.501160, -6.601512
  0.502941, -6.717026
  0.504721, -6.826746
  0.506502, -6.934727
  0.508283, -7.045240
  0.510064, -7.158938
  0.511844, -7.272279
  0.513625, -7.385063
  0.515406, -7.491564
  0.517187, -7.591648
  0.518967, -7.671458
  0.520748, -7.725407
  0.522529, -7.752868
  0.524310, -7.745096
  0.526090, -7.695460
  0.527871, -7.601366
  0.529652, -7.463740
  0.531433, -7.291066
  0.533213, -7.089572
  0.534994, -6.863707
  0.536775, -6.625632
  0.538556, -6.380490
  0.540336, -6.133416
  0.542117, -5.892888
  0.543898, -5.658488
  0.545678, -5.432695
  0.547459, -5.212033
  0.549240, -4.998217
  0.551021, -4.784741
  0.552801, -4.572240
  0.554582, -4.350932
  0.556363, -4.129508
  0.558144, -3.904119
  0.559924, -3.675257
  0.561705, -3.444050
  0.563486, -3.214762
  0.565267, -2.997408
  0.567047, -2.791388
  0.568828, -2.605066
  0.570609, -2.441550
  0.572390, -2.300184
  0.574170, -2.185604
  0.575951, -2.093694
  0.577732, -2.025449
  0.579513, -1.978953
  0.581293, -1.951955
  0.583074, -1.938532
  0.584855, -1.941172
  0.586636, -1.949330
  0.588416, -1.964606
  0.590197, -1.984819
  0.591978, -2.013537
  0.593759, -2.047869
  0.595539, -2.087864
  0.597320, -2.132140
  0.599101, -2.189240
  0.600882, -2.251549
  0.602662, -2.321280
  0.604443, -2.399301
  0.606224, -2.480309
  0.608005, -2.573468
  0.609785, -2.665593
  0.611566, -2.765086
  0.613347, -2.864068
  0.615128, -2.963328
  0.616908, -3.062105
  0.618689, -3.152474
  0.620470, -3.234414
  0.622250, -3.312599
  0.624031, -3.381686
  0.625812, -3.441032
  0.627593, -3.492810
  0.629373, -3.537241
  0.631154, -3.573228
  0.632935, -3.603092
  0.634716, -3.628578
  0.636496, -3.651600
  0.638277, -3.669784
  0.640058, -3.683776
  0.641839, -3.700353
  0.643619, -3.711729
  0.645400, -3.727478
  0.647181, -3.737320
  0.648962, -3.742152
  0.650742, -3.746806
  0.652523, -3.749612
  0.654304, -3.743790
  0.656085, -3.732361
  0.657865, -3.715348
  0.659646, -3.686947
  0.661427, -3.654052
  0.663208, -3.612084
  0.664988, -3.567571
  0.666769, -3.510000
  0.668550, -3.448533
  0.670331, -3.380350
  0.672111, -3.305869
  0.673892, -3.231370
  0.675673, -3.153336
  0.677454, -3.080006
  0.679234, -3.009724
  0.681015, -2.935864
  0.682796, -2.865822
  0.684577, -2.792954
  0.686357, -2.726159
  0.688138, -2.657512
  0.689919, -2.589805
  0.691700, -2.524870
  0.693480, -2.456989
  0.695261, -2.391503
  0.697042, -2.323479
  0.698822, -2.255321
  0.700603, -2.183897
  0.702384, -2.111354
  0.704165, -2.035152
  0.705945, -1.958144
  0.707726, -1.877156
  0.709507, -1.798614
  0.711288, -1.720091
  0.713068, -1.643334
  0.714849, -1.566985
  0.716630, -1.489367
  0.718411, -1.415626
  0.720191, -1.346939
  0.721972, -1.276635
  0.723753, -1.209362
  0.725534, -1.145501
  0.727314, -1.082752
  0.729095, -1.021823
  0.730876, -0.961864
  0.732657, -0.905398
  0.734437, -0.851643
  0.736218, -0.798230
  0.737999, -0.748096
  0.739780, -0.698140
  0.741560, -0.649235
  0.743341, -0.599657
  0.745122, -0.551506
  0.746903, -0.504057
  0.748683, -0.457056
  0.750464, -0.414326
  0.752245, -0.371727
  0.754026, -0.332940
  0.755806, -0.295896
  0.757587, -0.262416
  0.759368, -0.237002
  0.761149, -0.214546
  0.762929, -0.197661
  0.764710, -0.183863
  0.766491, -0.175493
  0.768272, -0.173084
  0.770052, -0.173318
  0.771833, -0.172928
  0.773614, -0.175694
  0.775395, -0.182740
  0.777175, -0.190172
  0.778956, -0.198001
  0.780737, -0.202176
  0.782517, -0.205975
  0.784298, -0.211978
  0.786079, -0.215687
  0.787860, -0.217782
  0.789640, -0.215540
  0.791421, -0.213258
  0.793202, -0.208666
  0.794983, -0.206000
  0.796763, -0.201012
  0.798544, -0.195127
  0.800325, -0.192016
  0.802106, -0.185124
  0.803886, -0.182646
  0.805667, -0.179585
  0.807448, -0.180732
  0.809229, -0.181913
  0.811009, -0.183384
  0.812790, -0.187587
  0.814571, -0.191748
  0.816352, -0.202656
  0.818132, -0.212907
  0.819913, -0.226102
  0.821694, -0.240083
  0.823475, -0.251733
  0.825255, -0.262171
  0.827036, -0.272695
  0.828817, -0.283576
  0.830598, -0.291365
  0.832378, -0.292951
  0.834159, -0.289611
  0.835940, -0.285757
  0.837721, -0.277877
  0.839501, -0.266183
  0.841282, -0.252016
  0.843063, -0.236961
  0.844844, -0.216271
  0.846624, -0.198840
  0.848405, -0.180410
  0.850186, -0.163950
  0.851967, -0.147625
  0.853747, -0.135630
  0.855528, -0.127034
  0.857309, -0.123658
  0.859089, -0.123240
  0.860870, -0.127379
  0.862651, -0.136703
  0.864432, -0.146837
  0.866212, -0.161768
  0.867993, -0.183318
  0.869774, -0.207163
  0.871555, -0.235212
  0.873335, -0.265887
  0.875116, -0.298859
  0.876897, -0.336159
  0.878678, -0.377277
  0.880458, -0.416131
  0.882239, -0.455928
  0.884020, -0.493919
  0.885801, -0.528921
  0.887581, -0.561978
  0.889362, -0.592531
  0.891143, -0.617798
  0.892924, -0.638163
  0.894704, -0.654162
  0.896485, -0.665729
  0.898266, -0.672759
  0.900047, -0.675742
  0.901827, -0.673672
  0.903608, -0.668915
  0.905389, -0.660492
  0.907170, -0.652069
  0.908950, -0.641546
  0.910731, -0.630767
  0.912512, -0.618310
  0.914293, -0.611366
  0.916073, -0.608401
  0.917854, -0.610040
  0.919635, -0.615838
  0.921416, -0.627741
  0.923196, -0.642613
  0.924977, -0.665540
  0.926758, -0.691568
  0.928539, -0.720028
  0.930319, -0.750702
  0.932100, -0.784746
  0.933881, -0.818081
  0.935661, -0.850002
  0.937442, -0.877646
  0.939223, -0.901315
  0.941004, -0.918608
  0.942784, -0.925751
  0.944565, -0.925981
  0.946346, -0.921799
  0.948127, -0.904267
  0.949907, -0.878475
  0.951688, -0.848789
  0.953469, -0.812212
  0.955250, -0.771582
  0.957030, -0.725901
  0.958811, -0.683298
  0.960592, -0.642016
  0.962373, -0.604478
  0.964153, -0.570711
  0.965934, -0.544168
  0.967715, -0.523197
  0.969496, -0.508934
  0.971276, -0.498828
  0.973057, -0.492391
  0.974838, -0.487101
  0.976619, -0.484156
  0.978399, -0.478266
  0.980180, -0.474629
  0.981961, -0.469289
  0.983742, -0.464222
  0.985522, -0.459127
  0.987303, -0.460080
  0.989084, -0.457600
  0.990865, -0.454472
  0.992645, -0.453912
  0.994426, -0.453663
  0.996207, -0.451538
  0.997988, -0.445899
  0.999768, -0.442176
  1.001549, -0.437999
  1.003330, -0.437093
  1.005111, -0.437146
  1.006891, -0.436883
  1.008672, -0.431667
  1.010453, -0.428031
  1.012233, -0.421743
  1.014014, -0.414763
  1.015795, -0.407352
  1.017576, -0.399438
  1.019356, -0.387106
  1.021137, -0.374149
  1.022918, -0.358705
  1.024699, -0.339931
  1.026479, -0.318745
  1.028260, -0.296566
  1.030041, -0.273332
  1.031822, -0.248645
  1.033602, -0.224275
  1.035383, -0.202010
  1.037164, -0.179528
  1.038945, -0.158036
  1.040725, -0.138402
  1.042506, -0.123727
  1.044287, -0.113307
  1.046068, -0.106232
  1.047848, -0.103708
  1.049629, -0.102064
  1.051410, -0.107472
  1.053191, -0.115183
  1.054971, -0.124410
  1.056752, -0.139882
  1.058533, -0.155519
  1.060314, -0.169365
  1.062094, -0.184009
  1.063875, -0.194681
  1.065656, -0.207723
  1.067437, -0.221210
  1.069217, -0.227591
  1.070998, -0.232332
  1.072779, -0.229512
  1.074560, -0.226577
  1.076340, -0.221313
  1.078121, -0.211100
  1.079902, -0.197586
  1.081683, -0.184608
  1.083463, -0.169792
  1.085244, -0.152257
  1.087025, -0.135274
  1.088805, -0.116195
  1.090586, -0.103172
  1.092367, -0.088122
  1.094148, -0.074036
  1.095928, -0.061226
  1.097709, -0.049546
  1.099490, -0.043492
  1.101271, -0.039561
  1.103051, -0.036852
  1.104832, -0.037745
  1.106613, -0.036182
  1.108394, -0.041302
  1.110174, -0.047745
  1.111955, -0.055109
  1.113736, -0.065033
  1.115517, -0.075842
  1.117297, -0.085584
  1.119078, -0.097605
  1.120859, -0.110794
  1.122640, -0.122346
  1.124420, -0.131023
  1.126201, -0.138859
  1.127982, -0.145444
  1.129763, -0.149719
  1.131543, -0.152492
  1.133324, -0.157119
  1.135105, -0.160933
  1.136886, -0.162388
  1.138666, -0.164983
  1.140447, -0.165783
  1.142228, -0.168663
  1.144009, -0.168600
  1.145789, -0.172447
  1.147570, -0.178928
  1.149351, -0.185885
  1.151132, -0.194238
  1.152912, -0.200457
  1.154693, -0.211668
  1.156474, -0.222101
  1.158255, -0.234012
  1.160035, -0.246828
  1.161816, -0.259170
  1.163597, -0.274620
  1.165378, -0.287164
  1.167158, -0.299173
  1.168939, -0.313052
  1.170720, -0.321717
  1.172500, -0.331949
  1.174281, -0.342682
  1.176062, -0.348888
  1.177843, -0.353523
  1.179623, -0.357900
  1.181404, -0.359280
  1.183185, -0.356585
  1.184966, -0.354968
  1.186746, -0.349588
  1.188527, -0.343489
  1.190308, -0.338162
  1.192089, -0.331714
  1.193869, -0.323630
  1.195650, -0.314095
  1.197431, -0.303830
  1.199212, -0.291683
  1.200992, -0.278031
  1.202773, -0.262135
  1.204554, -0.247745
  1.206335, -0.234970
  1.208115, -0.222927
  1.209896, -0.211487
  1.211677, -0.201003
  1.213458, -0.190856
  1.215238, -0.180228
  1.217019, -0.172765
  1.218800, -0.167126
  1.220581, -0.162240
