# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos ALA and Iron (fe-100) slab.
# 
# z(nm), (KJ/mol)
  0.147298, 95.091763
  0.149072, 90.962800
  0.150846, 86.793179
  0.152620, 82.591025
  0.154394, 78.375272
  0.156169, 74.156178
  0.157943, 69.949048
  0.159717, 65.768930
  0.161491, 61.629888
  0.163265, 57.550372
  0.165040, 53.545888
  0.166814, 49.631098
  0.168588, 45.824685
  0.170362, 42.138662
  0.172137, 38.585345
  0.173911, 35.181086
  0.175685, 31.940660
  0.177459, 28.874194
  0.179233, 25.988589
  0.181008, 23.290065
  0.182782, 20.780570
  0.184556, 18.462377
  0.186330, 16.333944
  0.188104, 14.389799
  0.189879, 12.625915
  0.191653, 11.034049
  0.193427,  9.606231
  0.195201,  8.328570
  0.196976,  7.201336
  0.198750,  6.206943
  0.200524,  5.335289
  0.202298,  4.574046
  0.204072,  3.911377
  0.205847,  3.331054
  0.207621,  2.820722
  0.209395,  2.366598
  0.211169,  1.956182
  0.212943,  1.578806
  0.214718,  1.227247
  0.216492,  0.899991
  0.218266,  0.594691
  0.220040,  0.310760
  0.221815,  0.049799
  0.223589, -0.181088
  0.225363, -0.379790
  0.227137, -0.545489
  0.228911, -0.677441
  0.230686, -0.771381
  0.232460, -0.835754
  0.234234, -0.868419
  0.236008, -0.877433
  0.237782, -0.866904
  0.239557, -0.841686
  0.241331, -0.804898
  0.243105, -0.759654
  0.244879, -0.706880
  0.246654, -0.645856
  0.248428, -0.573623
  0.250202, -0.485594
  0.251976, -0.377064
  0.253750, -0.247469
  0.255525, -0.088601
  0.257299,  0.097984
  0.259073,  0.316780
  0.260847,  0.567748
  0.262621,  0.843386
  0.264396,  1.140996
  0.266170,  1.456255
  0.267944,  1.786438
  0.269718,  2.123636
  0.271493,  2.459718
  0.273267,  2.797670
  0.275041,  3.133910
  0.276815,  3.464227
  0.278589,  3.788961
  0.280364,  4.115037
  0.282138,  4.434730
  0.283912,  4.751795
  0.285686,  5.067040
  0.287460,  5.384610
  0.289235,  5.705402
  0.291009,  6.026369
  0.292783,  6.348119
  0.294557,  6.670813
  0.296332,  6.996498
  0.298106,  7.322310
