# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos CYS and Iron (fe-100) slab.
# 
# z(nm), (KJ/mol)
  0.152621, 76.919237
  0.155158, 69.754048
  0.157695, 62.610028
  0.160232, 55.567939
  0.162770, 48.709453
  0.165307, 42.109633
  0.167844, 35.832270
  0.170381, 29.927721
  0.172918, 24.436429
  0.175455, 19.379980
  0.177993, 14.777997
  0.180530, 10.634544
  0.183067,  6.937603
  0.185604,  3.683440
  0.188141,  0.845956
  0.190679, -1.606738
  0.193216, -3.707042
  0.195753, -5.498144
  0.198290, -7.024501
  0.200827, -8.329320
  0.203364, -9.463947
  0.205902,-10.472516
  0.208439,-11.397154
  0.210976,-12.262599
  0.213513,-13.091635
  0.216050,-13.879797
  0.218588,-14.611619
  0.221125,-15.264668
  0.223662,-15.806773
  0.226199,-16.208152
  0.228736,-16.454040
  0.231273,-16.541056
  0.233811,-16.486220
  0.236348,-16.317781
  0.238885,-16.065744
  0.241422,-15.764154
  0.243959,-15.424750
  0.246497,-15.062464
  0.249034,-14.675968
  0.251571,-14.252262
  0.254108,-13.788296
  0.256645,-13.280447
  0.259183,-12.729209
  0.261720,-12.143696
  0.264257,-11.538103
  0.266794,-10.926440
  0.269331,-10.332812
  0.271868, -9.768546
  0.274406, -9.244382
  0.276943, -8.769876
  0.279480, -8.342912
  0.282017, -7.958350
  0.284554, -7.603721
  0.287092, -7.268350
  0.289629, -6.939179
  0.292166, -6.613143
  0.294703, -6.275001
  0.297240, -5.926354
  0.299777, -5.570589
  0.302315, -5.211034
  0.304852, -4.857042
  0.307389, -4.524938
  0.309926, -4.217127
  0.312463, -3.950774
  0.315001, -3.731052
  0.317538, -3.563517
  0.320075, -3.447006
  0.322612, -3.390989
  0.325149, -3.384209
  0.327686, -3.422289
  0.330224, -3.499028
  0.332761, -3.601448
  0.335298, -3.710660
  0.337835, -3.808743
  0.340372, -3.882940
  0.342910, -3.910320
  0.345447, -3.880289
  0.347984, -3.778222
  0.350521, -3.598149
  0.353058, -3.339237
  0.355595, -3.008912
  0.358133, -2.606110
  0.360670, -2.141704
  0.363207, -1.627478
  0.365744, -1.073991
  0.368281, -0.486181
  0.370819,  0.122145
  0.373356,  0.737912
  0.375893,  1.364690
  0.378430,  1.998017
  0.380967,  2.632100
  0.383504,  3.266397
  0.386042,  3.890647
  0.388579,  4.508899
  0.391116,  5.109694
  0.393653,  5.684832
  0.396190,  6.230083
  0.398728,  6.743212
  0.401265,  7.208273
  0.403802,  7.624615
  0.406339,  7.986364
  0.408876,  8.283460
  0.411413,  8.515531
  0.413951,  8.687145
  0.416488,  8.796725
  0.419025,  8.844610
  0.421562,  8.835518
  0.424099,  8.778186
  0.426637,  8.675142
  0.429174,  8.541904
  0.431711,  8.377985
  0.434248,  8.191770
  0.436785,  7.983266
  0.439322,  7.759582
  0.441860,  7.516324
  0.444397,  7.252361
  0.446934,  6.969574
  0.449471,  6.671143
  0.452008,  6.350211
  0.454546,  6.015303
  0.457083,  5.661483
  0.459620,  5.293841
  0.462157,  4.914804
  0.464694,  4.529374
  0.467231,  4.132584
  0.469769,  3.731319
  0.472306,  3.323460
  0.474843,  2.908308
  0.477380,  2.490919
  0.479917,  2.074818
  0.482455,  1.658637
  0.484992,  1.245070
  0.487529,  0.838813
  0.490066,  0.448466
  0.492603,  0.079945
  0.495140, -0.271029
  0.497678, -0.597827
  0.500215, -0.897480
  0.502752, -1.170197
  0.505289, -1.410765
  0.507826, -1.625329
  0.510364, -1.808207
  0.512901, -1.969325
  0.515438, -2.103625
  0.517975, -2.215769
  0.520512, -2.300830
  0.523049, -2.367258
  0.525587, -2.412594
  0.528124, -2.437144
  0.530661, -2.449865
  0.533198, -2.443240
  0.535735, -2.424879
  0.538273, -2.394174
  0.540810, -2.351482
  0.543347, -2.301040
  0.545884, -2.249574
  0.548421, -2.193691
  0.550958, -2.132657
  0.553496, -2.075311
  0.556033, -2.015718
  0.558570, -1.956156
  0.561107, -1.899935
  0.563644, -1.843171
  0.566182, -1.788364
  0.568719, -1.734233
  0.571256, -1.680566
  0.573793, -1.631219
  0.576330, -1.580239
  0.578867, -1.532061
  0.581405, -1.486156
  0.583942, -1.440988
  0.586479, -1.399649
  0.589016, -1.358638
  0.591553, -1.322992
  0.594091, -1.288811
  0.596628, -1.253268
  0.599165, -1.223725
  0.601702, -1.194069
  0.604239, -1.163872
  0.606776, -1.132880
  0.609314, -1.099131
  0.611851, -1.066165
  0.614388, -1.028137
  0.616925, -0.986443
  0.619462, -0.940563
  0.622000, -0.888611
  0.624537, -0.836826
  0.627074, -0.778945
  0.629611, -0.716256
  0.632148, -0.650835
  0.634686, -0.581314
  0.637223, -0.505467
  0.639760, -0.425633
  0.642297, -0.341890
  0.644834, -0.254853
  0.647371, -0.164651
  0.649909, -0.069923
  0.652446,  0.026568
  0.654983,  0.126350
  0.657520,  0.229513
  0.660057,  0.334002
  0.662595,  0.443007
  0.665132,  0.544980
  0.667669,  0.647501
  0.670206,  0.751486
  0.672743,  0.856430
  0.675280,  0.957757
  0.677818,  1.056873
  0.680355,  1.150648
  0.682892,  1.241211
  0.685429,  1.320987
  0.687966,  1.397947
  0.690504,  1.469197
  0.693041,  1.531593
  0.695578,  1.587428
  0.698115,  1.636203
  0.700652,  1.679247
  0.703189,  1.714286
  0.705727,  1.738345
  0.708264,  1.755079
  0.710801,  1.767467
  0.713338,  1.773041
  0.715875,  1.773207
  0.718413,  1.765590
  0.720950,  1.748570
  0.723487,  1.725601
  0.726024,  1.698353
  0.728561,  1.658757
  0.731098,  1.619511
  0.733636,  1.572546
  0.736173,  1.517782
  0.738710,  1.461439
  0.741247,  1.400075
  0.743784,  1.334800
  0.746322,  1.262650
  0.748859,  1.187136
  0.751396,  1.107984
  0.753933,  1.025159
  0.756470,  0.939027
  0.759007,  0.849640
  0.761545,  0.759894
  0.764082,  0.668938
  0.766619,  0.580381
  0.769156,  0.488517
  0.771693,  0.398708
  0.774231,  0.308691
  0.776768,  0.223416
  0.779305,  0.139429
  0.781842,  0.056491
  0.784379, -0.019164
  0.786916, -0.092431
  0.789454, -0.161887
  0.791991, -0.227766
  0.794528, -0.290238
  0.797065, -0.351086
  0.799602, -0.406952
  0.802140, -0.460719
  0.804677, -0.510048
  0.807214, -0.555644
  0.809751, -0.599384
  0.812288, -0.637687
  0.814825, -0.675003
  0.817363, -0.710227
  0.819900, -0.742589
  0.822437, -0.770246
  0.824974, -0.797442
  0.827511, -0.823939
  0.830049, -0.845734
  0.832586, -0.865705
  0.835123, -0.881630
  0.837660, -0.894888
  0.840197, -0.906365
  0.842734, -0.914803
  0.845272, -0.919080
  0.847809, -0.927426
  0.850346, -0.929604
  0.852883, -0.930042
  0.855420, -0.928785
  0.857958, -0.924688
  0.860495, -0.920906
  0.863032, -0.915762
  0.865569, -0.909895
  0.868106, -0.901690
  0.870643, -0.890638
  0.873181, -0.877541
  0.875718, -0.860792
  0.878255, -0.847524
  0.880792, -0.831742
  0.883329, -0.814233
  0.885867, -0.792327
  0.888404, -0.770486
  0.890941, -0.744738
  0.893478, -0.720687
  0.896015, -0.696305
  0.898552, -0.670685
  0.901090, -0.648293
  0.903627, -0.626930
  0.906164, -0.605704
  0.908701, -0.587619
  0.911238, -0.570280
  0.913776, -0.555117
  0.916313, -0.539199
  0.918850, -0.523684
  0.921387, -0.509502
  0.923924, -0.496314
  0.926461, -0.483250
  0.928999, -0.470569
  0.931536, -0.454416
  0.934073, -0.434583
  0.936610, -0.415766
  0.939147, -0.392659
  0.941685, -0.366023
  0.944222, -0.339060
  0.946759, -0.306940
  0.949296, -0.273579
  0.951833, -0.240026
  0.954370, -0.203223
  0.956908, -0.165818
  0.959445, -0.126646
  0.961982, -0.088716
  0.964519, -0.053353
  0.967056, -0.018563
  0.969594,  0.019740
  0.972131,  0.054196
  0.974668,  0.079508
  0.977205,  0.104551
  0.979742,  0.127426
  0.982279,  0.151092
  0.984817,  0.167990
  0.987354,  0.182945
  0.989891,  0.193361
  0.992428,  0.202557
  0.994965,  0.207109
  0.997503,  0.205275
  1.000040,  0.204270
  1.002577,  0.202427
  1.005114,  0.198825
  1.007651,  0.192070
  1.010188,  0.183172
  1.012726,  0.179985
  1.015263,  0.175866
  1.017800,  0.171622
  1.020337,  0.166791
  1.022874,  0.163888
