# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos PRO and Iron (fe-100) slab.
# 
# z(nm), (KJ/mol)
  0.172648,  1.139276
  0.174213, -5.143940
  0.175777,-11.336964
  0.177342,-17.412775
  0.178907,-23.352003
  0.180471,-29.136866
  0.182036,-34.745855
  0.183601,-40.152654
  0.185165,-45.321780
  0.186730,-50.212273
  0.188295,-54.776584
  0.189859,-58.964714
  0.191424,-62.748252
  0.192988,-66.110349
  0.194553,-69.051151
  0.196118,-71.608823
  0.197682,-73.833737
  0.199247,-75.788874
  0.200812,-77.542779
  0.202376,-79.152616
  0.203941,-80.659414
  0.205506,-82.087293
  0.207070,-83.447508
  0.208635,-84.737145
  0.210200,-85.948616
  0.211764,-87.071529
  0.213329,-88.093631
  0.214894,-89.004661
  0.216458,-89.785459
  0.218023,-90.419545
  0.219588,-90.890994
  0.221152,-91.182571
  0.222717,-91.294839
  0.224282,-91.235733
  0.225846,-91.014556
  0.227411,-90.659887
  0.228976,-90.202353
  0.230540,-89.670509
  0.232105,-89.079886
  0.233670,-88.428828
  0.235234,-87.715122
  0.236799,-86.928483
  0.238364,-86.053387
  0.239928,-85.088640
  0.241493,-84.038655
  0.243058,-82.939619
  0.244622,-81.807075
  0.246187,-80.671778
  0.247752,-79.565911
  0.249316,-78.507828
  0.250881,-77.500808
  0.252446,-76.555955
  0.254010,-75.670867
  0.255575,-74.844951
  0.257139,-74.064330
  0.258704,-73.324200
  0.260269,-72.619319
  0.261833,-71.934241
  0.263398,-71.257565
  0.264963,-70.594119
  0.266527,-69.923627
  0.268092,-69.252654
  0.269657,-68.581066
  0.271221,-67.899900
  0.272786,-67.209178
  0.274351,-66.512491
  0.275915,-65.814727
  0.277480,-65.123241
  0.279045,-64.441492
  0.280609,-63.780242
  0.282174,-63.144800
  0.283739,-62.544426
  0.285303,-61.988797
  0.286868,-61.477992
  0.288433,-61.011321
  0.289997,-60.577552
  0.291562,-60.163747
  0.293127,-59.752840
  0.294691,-59.325425
  0.296256,-58.868784
  0.297821,-58.366796
  0.299385,-57.820881
  0.300950,-57.224134
  0.302515,-56.599898
  0.304079,-55.954992
  0.305644,-55.307151
  0.307209,-54.664263
  0.308773,-54.029479
  0.310338,-53.406376
  0.311903,-52.793977
  0.313467,-52.189188
  0.315032,-51.582937
  0.316597,-50.976110
  0.318161,-50.360343
  0.319726,-49.734743
  0.321290,-49.096694
  0.322855,-48.444699
  0.324420,-47.780978
  0.325984,-47.104705
  0.327549,-46.424384
  0.329114,-45.742070
  0.330678,-45.053792
  0.332243,-44.360408
  0.333808,-43.663086
  0.335372,-42.961526
  0.336937,-42.255022
  0.338502,-41.541530
  0.340066,-40.825128
  0.341631,-40.115301
  0.343196,-39.412077
  0.344760,-38.722634
  0.346325,-38.060309
  0.347890,-37.434271
  0.349454,-36.841034
  0.351019,-36.284574
  0.352584,-35.763879
  0.354148,-35.276699
  0.355713,-34.821844
  0.357278,-34.386273
  0.358842,-33.964188
  0.360407,-33.542881
  0.361972,-33.125897
  0.363536,-32.710859
  0.365101,-32.303085
  0.366666,-31.903392
  0.368230,-31.528110
  0.369795,-31.179964
  0.371360,-30.863542
  0.372924,-30.581922
  0.374489,-30.328427
  0.376054,-30.097010
  0.377618,-29.882506
  0.379183,-29.671359
  0.380748,-29.462000
  0.382312,-29.240266
  0.383877,-29.020532
  0.385441,-28.791085
  0.387006,-28.556709
  0.388571,-28.322393
  0.390135,-28.088279
  0.391700,-27.856550
  0.393265,-27.633620
  0.394829,-27.417957
  0.396394,-27.207700
  0.397959,-27.000081
  0.399523,-26.804010
  0.401088,-26.622733
  0.402653,-26.450618
  0.404217,-26.294932
  0.405782,-26.156011
  0.407347,-26.025688
  0.408911,-25.913261
  0.410476,-25.812399
  0.412041,-25.726577
  0.413605,-25.652916
  0.415170,-25.592863
  0.416735,-25.549954
  0.418299,-25.522663
  0.419864,-25.519374
  0.421429,-25.539253
  0.422993,-25.592451
  0.424558,-25.684518
  0.426123,-25.802503
  0.427687,-25.952450
  0.429252,-26.133053
  0.430817,-26.331283
  0.432381,-26.550627
  0.433946,-26.766903
  0.435511,-26.976380
  0.437075,-27.168425
  0.438640,-27.334589
  0.440205,-27.467754
  0.441769,-27.556960
  0.443334,-27.595989
  0.444899,-27.584329
  0.446463,-27.514213
  0.448028,-27.386766
  0.449592,-27.200146
  0.451157,-26.962265
  0.452722,-26.679174
  0.454286,-26.353559
  0.455851,-25.988805
  0.457416,-25.598249
  0.458980,-25.178741
  0.460545,-24.737066
  0.462110,-24.273653
  0.463674,-23.783527
  0.465239,-23.271162
  0.466804,-22.731865
  0.468368,-22.165034
  0.469933,-21.561353
  0.471498,-20.927342
  0.473062,-20.252955
  0.474627,-19.546470
  0.476192,-18.808919
  0.477756,-18.037061
  0.479321,-17.238481
  0.480886,-16.419866
  0.482450,-15.586305
  0.484015,-14.746921
  0.485580,-13.907257
  0.487144,-13.085091
  0.488709,-12.283808
  0.490274,-11.519555
  0.491838,-10.790480
  0.493403,-10.110606
  0.494968, -9.478604
  0.496532, -8.892125
  0.498097, -8.355853
  0.499662, -7.876243
  0.501226, -7.445904
  0.502791, -7.059350
  0.504356, -6.717684
  0.505920, -6.420675
  0.507485, -6.167876
  0.509050, -5.957651
  0.510614, -5.785090
  0.512179, -5.654290
  0.513743, -5.561618
  0.515308, -5.508945
  0.516873, -5.490830
  0.518437, -5.508297
  0.520002, -5.559053
  0.521567, -5.640592
  0.523131, -5.745131
  0.524696, -5.863020
  0.526261, -5.997191
  0.527825, -6.136667
  0.529390, -6.279850
  0.530955, -6.418599
  0.532519, -6.550071
  0.534084, -6.674107
  0.535649, -6.785762
