# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos HIE (Histidine (e)) and Iron (fe-100) slab.
# 
# z(nm), (KJ/mol)
  0.166968, 34.660933
  0.168988, 27.555190
  0.171008, 20.559863
  0.173028, 13.730374
  0.175048,  7.130046
  0.177068,  0.807847
  0.179088, -5.176678
  0.181108,-10.784014
  0.183128,-15.975413
  0.185148,-20.735011
  0.187168,-25.042838
  0.189188,-28.908682
  0.191208,-32.361883
  0.193228,-35.433406
  0.195248,-38.177350
  0.197268,-40.646158
  0.199288,-42.884570
  0.201308,-44.930254
  0.203328,-46.797907
  0.205348,-48.494871
  0.207368,-50.011668
  0.209388,-51.342471
  0.211408,-52.486330
  0.213428,-53.459468
  0.215448,-54.277947
  0.217467,-54.963331
  0.219487,-55.537384
  0.221507,-56.015204
  0.223527,-56.406911
  0.225547,-56.705996
  0.227567,-56.907140
  0.229587,-56.985300
  0.231607,-56.920737
  0.233627,-56.696836
  0.235647,-56.314931
  0.237667,-55.782209
  0.239687,-55.124705
  0.241707,-54.370232
  0.243727,-53.552002
  0.245747,-52.688500
  0.247767,-51.797753
  0.249787,-50.871929
  0.251807,-49.905290
  0.253827,-48.894240
  0.255847,-47.839711
  0.257867,-46.749878
  0.259887,-45.630688
  0.261907,-44.516997
  0.263927,-43.419129
  0.265947,-42.350305
  0.267967,-41.329053
  0.269987,-40.361647
  0.272007,-39.443640
  0.274027,-38.572377
  0.276047,-37.738946
  0.278067,-36.935838
  0.280087,-36.160991
  0.282107,-35.415365
  0.284127,-34.683421
  0.286147,-33.980524
  0.288167,-33.297568
  0.290187,-32.636429
  0.292207,-31.995046
  0.294227,-31.364492
  0.296246,-30.745162
  0.298266,-30.138664
  0.300286,-29.539053
  0.302306,-28.955265
  0.304326,-28.394191
  0.306346,-27.858976
  0.308366,-27.354259
  0.310386,-26.886669
  0.312406,-26.453068
  0.314426,-26.052596
  0.316446,-25.678810
  0.318466,-25.325777
  0.320486,-24.985749
  0.322506,-24.663189
  0.324526,-24.351620
  0.326546,-24.061527
  0.328566,-23.790613
  0.330586,-23.538751
  0.332606,-23.300880
  0.334626,-23.073309
  0.336646,-22.853480
  0.338666,-22.629346
  0.340686,-22.393942
  0.342706,-22.145705
  0.344726,-21.888750
  0.346746,-21.626211
  0.348766,-21.363696
  0.350786,-21.111585
  0.352806,-20.867399
  0.354826,-20.631975
  0.356846,-20.400997
  0.358866,-20.159090
  0.360886,-19.899605
  0.362906,-19.609992
  0.364926,-19.287923
  0.366946,-18.924947
  0.368966,-18.527358
  0.370986,-18.099919
  0.373006,-17.651542
  0.375026,-17.182560
  0.377045,-16.694407
  0.379065,-16.192018
  0.381085,-15.674726
