# PMF between COM of SPRO and TiO2 slab.
#
#             SPRO
# z (nm)   (kJ/mol)               
  0.1504  313.9931
  0.1536  313.4791
  0.1568  312.9429
  0.1600  312.3798
  0.1632  311.7790
  0.1664  311.1324
  0.1696  310.4245
  0.1728  309.6451
  0.1760  308.7751
  0.1792  307.7969
  0.1824  306.6881
  0.1856  305.4194
  0.1888  303.9591
  0.1920  302.2699
  0.1952  300.3093
  0.1984  298.0278
  0.2016  295.3660
  0.2048  292.2658
  0.2080  288.6541
  0.2112  284.4463
  0.2144  279.5435
  0.2176  273.8304
  0.2208  267.1601
  0.2240  259.3617
  0.2272  250.2536
  0.2304  239.7091
  0.2336  227.7606
  0.2368  214.6876
  0.2400  200.9856
  0.2432  187.2626
  0.2464  174.1686
  0.2496  162.4446
  0.2528  152.3986
  0.2560  143.6826
  0.2592  136.0106
  0.2624  128.8766
  0.2656  121.7036
  0.2688  114.6136
  0.2720  108.0506
  0.2752  102.4086
  0.2784   97.5836
  0.2816   92.9676
  0.2848   88.3066
  0.2880   83.8906
  0.2912   80.0046
  0.2944   76.6086
  0.2976   73.5286
  0.3008   70.6826
  0.3040   68.0806
  0.3072   65.7876
  0.3104   63.8176
  0.3136   62.0636
  0.3168   60.3946
  0.3200   58.7836
  0.3232   57.2516
  0.3264   55.8286
  0.3296   54.5536
  0.3328   53.3206
  0.3360   51.8466
  0.3392   49.9626
  0.3424   47.7586
  0.3456   45.4566
  0.3488   43.1446
  0.3520   40.8206
  0.3552   38.4886
  0.3584   36.1636
  0.3616   33.8966
  0.3648   31.7626
  0.3680   29.7936
  0.3712   28.0056
  0.3744   26.4216
  0.3776   25.0896
  0.3808   24.0026
  0.3840   23.0306
  0.3872   22.0106
  0.3904   20.9576
  0.3936   20.0746
  0.3968   19.4346
  0.4000   18.8686
  0.4032   18.2006
  0.4064   17.4266
  0.4096   16.6466
  0.4128   15.9356
  0.4160   15.2886
  0.4192   14.6706
  0.4224   14.0326
  0.4256   13.3446
  0.4288   12.5946
  0.4320   11.7786
  0.4352   10.9206
  0.4384   10.0406
  0.4416    9.1616
  0.4448    8.2916
  0.4480    7.4116
  0.4512    6.5246
  0.4544    5.6346
  0.4576    4.7666
  0.4608    3.9436
  0.4640    3.1876
  0.4672    2.4926
  0.4704    1.8386
  0.4736    1.2066
  0.4768    0.5916
  0.4800    0.0036
  0.4832   -0.5454
  0.4864   -1.0464
  0.4896   -1.4884
  0.4928   -1.8764
  0.4960   -2.2194
  0.4992   -2.5254
  0.5024   -2.8074
  0.5056   -3.0634
  0.5088   -3.3064
  0.5120   -3.5264
  0.5152   -3.7284
  0.5184   -3.9074
  0.5216   -4.0724
  0.5248   -4.2164
  0.5280   -4.3334
  0.5312   -4.4304
  0.5344   -4.5084
  0.5376   -4.5784
  0.5408   -4.6424
  0.5440   -4.7104
  0.5472   -4.7804
  0.5504   -4.8414
  0.5536   -4.8774
  0.5568   -4.8884
  0.5600   -4.8724
  0.5632   -4.8374
  0.5664   -4.8044
  0.5696   -4.7754
  0.5728   -4.7634
  0.5760   -4.7594
  0.5792   -4.7464
  0.5824   -4.7104
  0.5856   -4.6484
  0.5888   -4.5664
  0.5920   -4.4794
  0.5952   -4.4004
  0.5984   -4.3354
  0.6016   -4.2814
  0.6048   -4.2304
  0.6080   -4.1674
  0.6112   -4.0904
  0.6144   -3.9884
  0.6176   -3.8704
  0.6208   -3.7294
  0.6240   -3.5774
  0.6272   -3.4224
  0.6304   -3.2664
  0.6336   -3.1254
  0.6368   -3.0044
  0.6400   -2.8914
  0.6432   -2.7814
  0.6464   -2.6564
  0.6496   -2.5124
  0.6528   -2.3554
  0.6560   -2.1894
  0.6592   -2.0254
  0.6624   -1.8754
  0.6656   -1.7424
  0.6688   -1.6314
  0.6720   -1.5404
  0.6752   -1.4594
  0.6784   -1.3784
  0.6816   -1.2984
  0.6848   -1.2144
  0.6880   -1.1294
  0.6912   -1.0544
  0.6944   -0.9864
  0.6976   -0.9364
  0.7008   -0.8964
  0.7040   -0.8554
  0.7072   -0.8094
  0.7104   -0.7544
  0.7136   -0.6894
  0.7168   -0.6264
  0.7200   -0.5654
  0.7232   -0.5134
  0.7264   -0.4754
  0.7296   -0.4514
  0.7328   -0.4314
  0.7360   -0.4134
  0.7392   -0.3884
  0.7424   -0.3604
  0.7456   -0.3274
  0.7488   -0.2914
  0.7520   -0.2594
  0.7552   -0.2274
  0.7584   -0.1924
  0.7616   -0.1534
  0.7648   -0.1184
  0.7680   -0.0784
  0.7712   -0.0414
  0.7744   -0.0104
  0.7776    0.0156
  0.7808    0.0336
  0.7840    0.0426
  0.7872    0.0516
  0.7904    0.0656
  0.7936    0.0876
  0.7968    0.1126
  0.8000    0.1456
  0.8032    0.1836
  0.8064    0.2156
  0.8096    0.2416
  0.8128    0.2686
  0.8160    0.2926
  0.8192    0.3196
  0.8224    0.3526
  0.8256    0.3856
  0.8288    0.4176
  0.8320    0.4476
  0.8352    0.4676
  0.8384    0.4816
  0.8416    0.4856
  0.8448    0.4826
  0.8480    0.4766
  0.8512    0.4706
  0.8544    0.4596
  0.8576    0.4486
  0.8608    0.4326
  0.8640    0.4136
  0.8672    0.4056
  0.8704    0.4026
  0.8736    0.4156
  0.8768    0.4376
  0.8800    0.4646
  0.8832    0.4836
  0.8864    0.4876
  0.8896    0.4816
  0.8928    0.4636
  0.8960    0.4336
  0.8992    0.4126
  0.9024    0.4036
  0.9056    0.4076
  0.9088    0.4266
  0.9120    0.4466
  0.9152    0.4646
  0.9184    0.4786
  0.9216    0.4876
  0.9248    0.4916
  0.9280    0.4916
  0.9312    0.4926
  0.9344    0.4896
  0.9376    0.4846
  0.9408    0.4806
  0.9440    0.4746
  0.9472    0.4716
  0.9504    0.4696
  0.9536    0.4736
  0.9568    0.4856
  0.9600    0.5076
  0.9632    0.5306
  0.9664    0.5516
  0.9696    0.5666
  0.9728    0.5676
  0.9760    0.5606
  0.9792    0.5436
  0.9824    0.5306
  0.9856    0.5286
  0.9888    0.5416
  0.9920    0.5676
  0.9952    0.6026
  0.9984    0.6316
  1.0016    0.6486
  1.0048    0.6516
  1.0080    0.6536
  1.0112    0.6546
  1.0144    0.6526
  1.0176    0.6456
  1.0208    0.6376
  1.0240    0.6306
  1.0272    0.6276
  1.0304    0.6316
  1.0336    0.6386
  1.0368    0.6396
  1.0400    0.6396
  1.0432    0.6386
  1.0464    0.6386
  1.0496    0.6376
  1.0528    0.6476
  1.0560    0.6566
  1.0592    0.6666
  1.0624    0.6746
  1.0656    0.6786
  1.0688    0.6806
  1.0720    0.6776
  1.0752    0.6716
  1.0784    0.6596
  1.0816    0.6406
  1.0848    0.6206
  1.0880    0.6006
  1.0912    0.5856
  1.0944    0.5806
  1.0976    0.5846
  1.1008    0.5976
  1.1040    0.6156
  1.1072    0.6376
  1.1104    0.6546
  1.1136    0.6686
  1.1168    0.6636
  1.1200    0.6516
  1.1232    0.6326
  1.1264    0.5956
  1.1296    0.5586
  1.1328    0.5276
  1.1360    0.5106
  1.1392    0.5156
  1.1424    0.5336
  1.1456    0.5536
  1.1488    0.5636
  1.1520    0.5626
  1.1552    0.5386
  1.1584    0.4966
  1.1616    0.4376
