# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos MET and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.154370, 64.786094
  0.155545, 61.326210
  0.156720, 57.832469
  0.157895, 54.334416
  0.159070, 50.867927
  0.160245, 47.464711
  0.161419, 44.142756
  0.162594, 40.925573
  0.163769, 37.830284
  0.164944, 34.865566
  0.166119, 32.036034
  0.167294, 29.338121
  0.168469, 26.773746
  0.169644, 24.331581
  0.170819, 22.008491
  0.171994, 19.789581
  0.173169, 17.673029
  0.174343, 15.645713
  0.175518, 13.702479
  0.176693, 11.836964
  0.177868, 10.044179
  0.179043,  8.318130
  0.180218,  6.651035
  0.181393,  5.035733
  0.182568,  3.467009
  0.183743,  1.936072
  0.184918,  0.437286
  0.186093, -1.032760
  0.187268, -2.483949
  0.188442, -3.912365
  0.189617, -5.326920
  0.190792, -6.726692
  0.191967, -8.111417
  0.193142, -9.482852
  0.194317,-10.837959
  0.195492,-12.178382
  0.196667,-13.508104
  0.197842,-14.815648
  0.199017,-16.099612
  0.200192,-17.361709
  0.201366,-18.597681
  0.202541,-19.800372
  0.203716,-20.965867
  0.204891,-22.094530
  0.206066,-23.182694
  0.207241,-24.224291
  0.208416,-25.225282
  0.209591,-26.181710
  0.210766,-27.086185
  0.211941,-27.942122
  0.213116,-28.746140
  0.214290,-29.496387
  0.215465,-30.186282
  0.216640,-30.822064
  0.217815,-31.395780
  0.218990,-31.907835
  0.220165,-32.359374
  0.221340,-32.749501
  0.222515,-33.079793
  0.223690,-33.351819
  0.224865,-33.565988
  0.226040,-33.732804
  0.227215,-33.849570
  0.228389,-33.919563
  0.229564,-33.951765
  0.230739,-33.948484
  0.231914,-33.916007
  0.233089,-33.858377
  0.234264,-33.777860
  0.235439,-33.677884
  0.236614,-33.561461
  0.237789,-33.432477
  0.238964,-33.289603
  0.240139,-33.130746
  0.241313,-32.953727
  0.242488,-32.762461
  0.243663,-32.551423
  0.244838,-32.319544
  0.246013,-32.065993
  0.247188,-31.787898
  0.248363,-31.484296
  0.249538,-31.154705
  0.250713,-30.807990
  0.251888,-30.432648
  0.253063,-30.044344
  0.254237,-29.638284
  0.255412,-29.224507
  0.256587,-28.803094
  0.257762,-28.377258
  0.258937,-27.957071
  0.260112,-27.538245
  0.261287,-27.130925
  0.262462,-26.728877
  0.263637,-26.334875
  0.264812,-25.954101
  0.265987,-25.584434
  0.267162,-25.223403
  0.268336,-24.873470
  0.269511,-24.534559
  0.270686,-24.209076
  0.271861,-23.891368
  0.273036,-23.582641
  0.274211,-23.282896
  0.275386,-22.992279
  0.276561,-22.712921
  0.277736,-22.440755
  0.278911,-22.177953
  0.280086,-21.925260
  0.281260,-21.679849
  0.282435,-21.441777
  0.283610,-21.211226
  0.284785,-20.988109
  0.285960,-20.769952
  0.287135,-20.559549
  0.288310,-20.351985
  0.289485,-20.148304
  0.290660,-19.944843
  0.291835,-19.743994
