# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos CYS and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.035397, 79.616623
  0.036624, 76.310693
  0.037852, 73.038037
  0.039079, 69.803103
  0.040307, 66.610768
  0.041534, 63.470246
  0.042762, 60.381227
  0.043989, 57.355379
  0.045217, 54.396669
  0.046444, 51.506658
  0.047672, 48.693973
  0.048899, 45.960575
  0.050126, 43.306922
  0.051354, 40.739864
  0.052581, 38.256809
  0.053809, 35.860514
  0.055036, 33.552175
  0.056264, 31.331907
  0.057491, 29.198754
  0.058719, 27.150490
  0.059946, 25.186223
  0.061174, 23.300514
  0.062401, 21.486914
  0.063629, 19.738416
  0.064856, 18.046673
  0.066084, 16.402670
  0.067311, 14.800121
  0.068539, 13.232312
  0.069766, 11.703778
  0.070994, 10.216823
  0.072221,  8.774650
  0.073449,  7.387086
  0.074676,  6.060727
  0.075904,  4.796246
  0.077131,  3.589742
  0.078359,  2.434424
  0.079586,  1.316851
  0.080814,  0.222192
  0.082041, -0.858588
  0.083269, -1.937214
  0.084496, -3.016873
  0.085724, -4.094397
  0.086951, -5.161268
  0.088179, -6.201253
  0.089406, -7.204299
  0.090634, -8.154114
  0.091861, -9.039689
  0.093089, -9.863099
  0.094316,-10.624821
  0.095543,-11.329641
  0.096771,-11.985691
  0.097998,-12.601094
  0.099226,-13.189230
  0.100453,-13.741314
  0.101681,-14.264908
  0.102908,-14.758078
  0.104136,-15.223718
  0.105363,-15.655479
  0.106591,-16.060475
  0.107818,-16.435879
  0.109046,-16.785374
  0.110273,-17.103912
  0.111501,-17.392036
  0.112728,-17.644145
  0.113956,-17.864181
  0.115183,-18.043353
  0.116411,-18.185319
  0.117638,-18.290516
  0.118866,-18.359366
  0.120093,-18.392908
  0.121321,-18.394288
  0.122548,-18.361516
  0.123776,-18.302730
  0.125003,-18.222870
  0.126231,-18.119991
  0.127458,-17.996957
  0.128686,-17.858743
  0.129913,-17.709121
  0.131141,-17.547428
  0.132368,-17.382453
  0.133596,-17.211129
  0.134823,-17.037324
  0.136051,-16.863956
  0.137278,-16.690786
  0.138506,-16.520741
  0.139733,-16.352006
  0.140960,-16.192310
  0.142188,-16.036985
  0.143415,-15.889911
  0.144643,-15.750139
  0.145870,-15.614307
  0.147098,-15.487743
  0.148325,-15.374574
  0.149553,-15.271167
  0.150780,-15.183409
  0.152008,-15.108100
  0.153235,-15.052270
  0.154463,-15.017772
  0.155690,-15.002421
  0.156918,-15.009523
  0.158145,-15.040465
  0.159373,-15.097967
  0.160600,-15.182785
  0.161828,-15.295450
  0.163055,-15.437554
  0.164283,-15.607882
  0.165510,-15.804118
  0.166738,-16.023208
  0.167965,-16.261280
  0.169193,-16.519056
  0.170420,-16.786990
  0.171648,-17.057971
  0.172875,-17.328774
  0.174103,-17.594160
  0.175330,-17.849277
  0.176558,-18.089543
  0.177785,-18.316051
  0.179013,-18.525268
  0.180240,-18.723501
  0.181468,-18.909659
  0.182695,-19.091145
  0.183923,-19.273847
  0.185150,-19.462744
  0.186377,-19.662894
  0.187605,-19.878993
  0.188832,-20.112682
  0.190060,-20.366810
  0.191287,-20.631249
  0.192515,-20.899155
  0.193742,-21.163141
  0.194970,-21.397533
  0.196197,-21.591464
  0.197425,-21.728230
  0.198652,-21.794388
  0.199880,-21.785036
  0.201107,-21.705307
  0.202335,-21.556817
  0.203562,-21.359899
  0.204790,-21.131119
  0.206017,-20.888497
  0.207245,-20.650351
  0.208472,-20.430987
  0.209700,-20.235573
  0.210927,-20.065732
  0.212155,-19.919370
  0.213382,-19.786573
  0.214610,-19.660512
  0.215837,-19.533909
  0.217065,-19.391727
  0.218292,-19.235288
  0.219520,-19.052449
  0.220747,-18.846293
  0.221975,-18.615041
  0.223202,-18.358719
  0.224430,-18.078077
  0.225657,-17.785427
  0.226885,-17.478818
  0.228112,-17.161610
  0.229340,-16.840127
  0.230567,-16.521891
  0.231794,-16.209358
  0.233022,-15.903792
  0.234249,-15.611400
  0.235477,-15.337202
  0.236704,-15.072793
  0.237932,-14.825020
  0.239159,-14.598852
  0.240387,-14.380968
  0.241614,-14.180811
  0.242842,-13.989226
  0.244069,-13.806442
  0.245297,-13.628369
  0.246524,-13.454707
  0.247752,-13.285783
  0.248979,-13.117548
  0.250207,-12.946203
  0.251434,-12.775765
  0.252662,-12.601823
  0.253889,-12.423726
  0.255117,-12.249220
  0.256344,-12.070482
  0.257572,-11.890679
  0.258799,-11.713925
  0.260027,-11.539829
  0.261254,-11.366176
  0.262482,-11.193206
  0.263709,-11.027530
  0.264937,-10.867611
  0.266164,-10.711340
  0.267392,-10.561095
  0.268619,-10.418239
  0.269847,-10.279595
  0.271074,-10.153436
  0.272302,-10.034289
  0.273529, -9.920132
  0.274757, -9.809681
  0.275984, -9.705295
  0.277211, -9.605336
  0.278439, -9.504101
  0.279666, -9.404162
  0.280894, -9.306041
  0.282121, -9.208586
  0.283349, -9.109206
  0.284576, -9.008737
  0.285804, -8.907795
  0.287031, -8.801230
  0.288259, -8.692087
  0.289486, -8.575463
  0.290714, -8.458309
  0.291941, -8.335997
  0.293169, -8.211599
  0.294396, -8.080105
  0.295624, -7.944782
  0.296851, -7.808819
  0.298079, -7.671092
  0.299306, -7.528905
  0.300534, -7.381648
  0.301761, -7.232425
  0.302989, -7.084380
  0.304216, -6.933319
  0.305444, -6.779195
  0.306671, -6.624759
  0.307899, -6.469517
  0.309126, -6.313001
  0.310354, -6.157813
  0.311581, -6.001627
  0.312809, -5.845807
  0.314036, -5.688335
  0.315264, -5.528471
  0.316491, -5.367851
  0.317719, -5.206387
  0.318946, -5.044126
  0.320174, -4.877660
  0.321401, -4.710610
  0.322628, -4.541378
  0.323856, -4.366283
  0.325083, -4.184682
