# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos ALA and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.057385, 97.014027
  0.058822, 95.508217
  0.060259, 94.090318
  0.061696, 92.755014
  0.063133, 91.495523
  0.064569, 90.310312
  0.066006, 89.189360
  0.067443, 88.124367
  0.068880, 87.109743
  0.070317, 86.134837
  0.071754, 85.195443
  0.073190, 84.287004
  0.074627, 83.401671
  0.076064, 82.544392
  0.077501, 81.710190
  0.078938, 80.902645
  0.080375, 80.122610
  0.081811, 79.369770
  0.083248, 78.651066
  0.084685, 77.965558
  0.086122, 77.316561
  0.087559, 76.708491
  0.088996, 76.139276
  0.090432, 75.605544
  0.091869, 75.111751
  0.093306, 74.648256
  0.094743, 74.216228
  0.096180, 73.811820
  0.097617, 73.428193
  0.099053, 73.057549
  0.100490, 72.684562
  0.101927, 72.301109
  0.103364, 71.888759
  0.104801, 71.433114
  0.106238, 70.915889
  0.107674, 70.318722
  0.109111, 69.624815
  0.110548, 68.824746
  0.111985, 67.900426
  0.113422, 66.848887
  0.114859, 65.658447
  0.116295, 64.332484
  0.117732, 62.875071
  0.119169, 61.284755
  0.120606, 59.568128
  0.122043, 57.731795
  0.123480, 55.782409
  0.124916, 53.731335
  0.126353, 51.592475
  0.127790, 49.378744
  0.129227, 47.100439
  0.130664, 44.775995
  0.132101, 42.416682
  0.133537, 40.038661
  0.134974, 37.658266
  0.136411, 35.286313
  0.137848, 32.938233
  0.139285, 30.628601
  0.140722, 28.369821
  0.142158, 26.173960
  0.143595, 24.048889
  0.145032, 22.012412
  0.146469, 20.065792
  0.147906, 18.216142
  0.149343, 16.467626
  0.150779, 14.825429
  0.152216, 13.289564
  0.153653, 11.860363
  0.155090, 10.539404
  0.156527,  9.317157
  0.157964,  8.196775
  0.159400,  7.165937
  0.160837,  6.220411
  0.162274,  5.352730
  0.163711,  4.555891
  0.165148,  3.822788
  0.166585,  3.140904
  0.168021,  2.511037
  0.169458,  1.925567
  0.170895,  1.380823
  0.172332,  0.871377
  0.173769,  0.392929
  0.175206, -0.060630
  0.176642, -0.484318
  0.178079, -0.880167
  0.179516, -1.252066
  0.180953, -1.599078
  0.182390, -1.922489
  0.183827, -2.221541
  0.185263, -2.496733
  0.186700, -2.748422
  0.188137, -2.978853
  0.189574, -3.186844
  0.191011, -3.369422
  0.192448, -3.529173
  0.193884, -3.667183
  0.195321, -3.778262
  0.196758, -3.871625
  0.198195, -3.936760
  0.199632, -3.981076
  0.201069, -4.000370
  0.202505, -3.996772
  0.203942, -3.971721
  0.205379, -3.925898
  0.206816, -3.858107
  0.208253, -3.772912
  0.209690, -3.669729
  0.211126, -3.552998
  0.212563, -3.421669
  0.214000, -3.282166
  0.215437, -3.131844
  0.216874, -2.974106
  0.218311, -2.808985
  0.219747, -2.641043
  0.221184, -2.467449
  0.222621, -2.291562
  0.224058, -2.109534
  0.225495, -1.923006
  0.226932, -1.737289
  0.228368, -1.545629
  0.229805, -1.345564
  0.231242, -1.138726
  0.232679, -0.923079
  0.234116, -0.696195
  0.235553, -0.462985
  0.236989, -0.217395
  0.238426,  0.041015
  0.239863,  0.309789
  0.241300,  0.588002
  0.242737,  0.877392
  0.244174,  1.177407
  0.245611,  1.489898
  0.247047,  1.809243
  0.248484,  2.136285
  0.249921,  2.470125
  0.251358,  2.808953
  0.252795,  3.151174
  0.254232,  3.493336
  0.255668,  3.839409
  0.257105,  4.188300
  0.258542,  4.528396
  0.259979,  4.866384
  0.261416,  5.199439
  0.262853,  5.528550
  0.264289,  5.855182
  0.265726,  6.178303
  0.267163,  6.492004
  0.268600,  6.798602
  0.270037,  7.102686
  0.271474,  7.402500
  0.272910,  7.695041
  0.274347,  7.980239
  0.275784,  8.257342
  0.277221,  8.530620
  0.278658,  8.797583
  0.280095,  9.059467
  0.281531,  9.314495
  0.282968,  9.562152
  0.284405,  9.803375
  0.285842, 10.040753
  0.287279, 10.269508
  0.288716, 10.491082
  0.290152, 10.705779
  0.291589, 10.913235
  0.293026, 11.112568
  0.294463, 11.304809
  0.295900, 11.486856
  0.297337, 11.661114
  0.298773, 11.827852
  0.300210, 11.985254
  0.301647, 12.136290
  0.303084, 12.275402
  0.304521, 12.408506
  0.305958, 12.533791
  0.307394, 12.650880
  0.308831, 12.758342
  0.310268, 12.860046
  0.311705, 12.955767
  0.313142, 13.041962
  0.314579, 13.123931
  0.316015, 13.191423
  0.317452, 13.254047
  0.318889, 13.309082
  0.320326, 13.356503
  0.321763, 13.395373
  0.323200, 13.424666
  0.324636, 13.444476
  0.326073, 13.456035
  0.327510, 13.456662
  0.328947, 13.445845
  0.330384, 13.430318
  0.331821, 13.405306
  0.333257, 13.368284
  0.334694, 13.322136
  0.336131, 13.265807
  0.337568, 13.202461
  0.339005, 13.134636
  0.340442, 13.055949
  0.341878, 12.973838
  0.343315, 12.887470
  0.344752, 12.794951
  0.346189, 12.696525
  0.347626, 12.597454
  0.349063, 12.496349
  0.350499, 12.389304
  0.351936, 12.282198
  0.353373, 12.173495
  0.354810, 12.064091
  0.356247, 11.955103
  0.357684, 11.845437
  0.359120, 11.732094
  0.360557, 11.617517
  0.361994, 11.503961
  0.363431, 11.389207
  0.364868, 11.272394
  0.366305, 11.154381
  0.367741, 11.036251
  0.369178, 10.913710
  0.370615, 10.791747
  0.372052, 10.666922
  0.373489, 10.539091
  0.374926, 10.411757
  0.376362, 10.283739
  0.377799, 10.149937
  0.379236, 10.013457
  0.380673,  9.874160
  0.382110,  9.727540
  0.383547,  9.576767
  0.384983,  9.421377
  0.386420,  9.257199
  0.387857,  9.087478
  0.389294,  8.914494
  0.390731,  8.736784
  0.392168,  8.552451
  0.393604,  8.363256
  0.395041,  8.173554
  0.396478,  7.976462
  0.397915,  7.780911
  0.399352,  7.584390
  0.400789,  7.389178
  0.402225,  7.192464
  0.403662,  6.999135
  0.405099,  6.806632
  0.406536,  6.612952
  0.407973,  6.419166
  0.409410,  6.230401
  0.410846,  6.043592
  0.412283,  5.853351
  0.413720,  5.668403
  0.415157,  5.487150
  0.416594,  5.307068
  0.418031,  5.128839
  0.419467,  4.950964
  0.420904,  4.775848
  0.422341,  4.602538
  0.423778,  4.431593
  0.425215,  4.261957
  0.426652,  4.093554
  0.428088,  3.924332
  0.429525,  3.763308
  0.430962,  3.602132
  0.432399,  3.443875
  0.433836,  3.285514
  0.435273,  3.130401
  0.436710,  2.976395
  0.438146,  2.825855
  0.439583,  2.678412
  0.441020,  2.532492
  0.442457,  2.389022
  0.443894,  2.250182
  0.445331,  2.110298
  0.446767,  1.973338
  0.448204,  1.841006
  0.449641,  1.709630
  0.451078,  1.580168
  0.452515,  1.452845
  0.453952,  1.331601
  0.455388,  1.209553
  0.456825,  1.089177
  0.458262,  0.972125
  0.459699,  0.856275
  0.461136,  0.743799
  0.462573,  0.633811
  0.464009,  0.523900
  0.465446,  0.418029
  0.466883,  0.315976
  0.468320,  0.216084
  0.469757,  0.117788
  0.471194,  0.023782
  0.472630, -0.064925
  0.474067, -0.149194
  0.475504, -0.231077
  0.476941, -0.306820
  0.478378, -0.379434
  0.479815, -0.447832
  0.481251, -0.512410
  0.482688, -0.571661
  0.484125, -0.628337
  0.485562, -0.679472
  0.486999, -0.725128
  0.488436, -0.766776
  0.489872, -0.799962
  0.491309, -0.831797
  0.492746, -0.857671
  0.494183, -0.877564
  0.495620, -0.888396
  0.497057, -0.897558
  0.498493, -0.905006
  0.499930, -0.908331
  0.501367, -0.905438
  0.502804, -0.896711
  0.504241, -0.885673
  0.505678, -0.866793
  0.507114, -0.849372
  0.508551, -0.828766
  0.509988, -0.803657
  0.511425, -0.778824
  0.512862, -0.749746
  0.514299, -0.718753
  0.515735, -0.685140
  0.517172, -0.651394
  0.518609, -0.615351
  0.520046, -0.581671
  0.521483, -0.547121
  0.522920, -0.511939
  0.524356, -0.476290
  0.525793, -0.439781
  0.527230, -0.404338
  0.528667, -0.369096
  0.530104, -0.334605
  0.531541, -0.298595
  0.532977, -0.260973
  0.534414, -0.225779
  0.535851, -0.188604
  0.537288, -0.154057
  0.538725, -0.113148
  0.540162, -0.081101
  0.541598, -0.045336
  0.543035, -0.011864
  0.544472,  0.021585
  0.545909,  0.054657
  0.547346,  0.089341
  0.548783,  0.124149
  0.550219,  0.158824
  0.551656,  0.194987
  0.553093,  0.228659
  0.554530,  0.260946
  0.555967,  0.296329
  0.557404,  0.329178
  0.558840,  0.363520
  0.560277,  0.396303
