# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos GLU and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.149152, 64.130396
  0.150538, 60.454100
  0.151924, 56.893053
  0.153310, 53.442493
  0.154695, 50.103157
  0.156081, 46.875892
  0.157467, 43.748669
  0.158853, 40.710469
  0.160239, 37.740685
  0.161625, 34.807743
  0.163010, 31.890738
  0.164396, 28.969096
  0.165782, 26.029058
  0.167168, 23.067943
  0.168554, 20.083282
  0.169940, 17.088752
  0.171326, 14.094889
  0.172711, 11.110070
  0.174097,  8.155100
  0.175483,  5.241415
  0.176869,  2.386802
  0.178255, -0.396344
  0.179641, -3.099070
  0.181026, -5.705522
  0.182412, -8.210412
  0.183798,-10.611392
  0.185184,-12.909953
  0.186570,-15.108285
  0.187956,-17.207479
  0.189341,-19.211657
  0.190727,-21.119044
  0.192113,-22.928885
  0.193499,-24.633244
  0.194885,-26.220138
  0.196271,-27.686850
  0.197656,-29.027505
  0.199042,-30.242093
  0.200428,-31.331142
  0.201814,-32.298684
  0.203200,-33.161598
  0.204586,-33.925960
  0.205972,-34.604798
  0.207357,-35.209491
  0.208743,-35.750302
  0.210129,-36.232944
  0.211515,-36.661268
  0.212901,-37.043859
  0.214287,-37.382186
  0.215672,-37.676682
  0.217058,-37.933838
  0.218444,-38.151552
  0.219830,-38.328816
  0.221216,-38.464578
  0.222602,-38.564831
  0.223987,-38.628939
  0.225373,-38.666357
  0.226759,-38.674472
  0.228145,-38.658543
  0.229531,-38.618421
  0.230917,-38.559058
  0.232302,-38.478077
  0.233688,-38.377406
  0.235074,-38.259716
  0.236460,-38.124229
  0.237846,-37.972889
  0.239232,-37.814329
  0.240618,-37.644119
  0.242003,-37.467616
  0.243389,-37.282601
  0.244775,-37.095767
  0.246161,-36.904136
  0.247547,-36.709063
  0.248933,-36.508734
  0.250318,-36.301759
  0.251704,-36.082068
  0.253090,-35.855181
  0.254476,-35.617949
  0.255862,-35.371167
  0.257248,-35.115759
  0.258633,-34.850981
  0.260019,-34.579851
  0.261405,-34.310319
  0.262791,-34.029609
  0.264177,-33.752103
  0.265563,-33.474797
  0.266948,-33.202435
  0.268334,-32.937664
  0.269720,-32.679130
  0.271106,-32.430260
  0.272492,-32.189611
  0.273878,-31.956993
  0.275264,-31.733991
  0.276649,-31.517015
  0.278035,-31.306983
  0.279421,-31.101101
  0.280807,-30.898217
  0.282193,-30.697280
  0.283579,-30.491454
  0.284964,-30.288277
  0.286350,-30.083005
  0.287736,-29.875017
  0.289122,-29.666838
  0.290508,-29.464372
  0.291894,-29.266689
  0.293279,-29.074292
  0.294665,-28.888762
  0.296051,-28.709832
  0.297437,-28.536449
  0.298823,-28.365988
  0.300209,-28.202936
  0.301594,-28.044892
  0.302980,-27.887157
  0.304366,-27.731820
  0.305752,-27.572871
  0.307138,-27.409296
  0.308524,-27.240227
  0.309910,-27.067270
  0.311295,-26.885098
  0.312681,-26.695758
  0.314067,-26.500744
  0.315453,-26.295383
  0.316839,-26.080103
  0.318225,-25.854370
  0.319610,-25.615423
  0.320996,-25.364108
  0.322382,-25.097339
  0.323768,-24.817014
  0.325154,-24.522287
  0.326540,-24.214808
  0.327925,-23.893605
  0.329311,-23.555715
  0.330697,-23.215043
  0.332083,-22.866652
  0.333469,-22.517224
  0.334855,-22.165401
  0.336240,-21.816002
  0.337626,-21.468831
  0.339012,-21.127856
  0.340398,-20.788897
  0.341784,-20.453204
  0.343170,-20.122217
  0.344556,-19.795047
  0.345941,-19.472806
  0.347327,-19.155375
  0.348713,-18.839455
  0.350099,-18.524413
