# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos SER and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.050785, 82.764707
  0.052366, 81.895099
  0.053948, 81.089904
  0.055530, 80.325023
  0.057112, 79.583438
  0.058694, 78.850028
  0.060275, 78.103577
  0.061857, 77.330099
  0.063439, 76.521171
  0.065021, 75.673305
  0.066603, 74.790122
  0.068185, 73.877419
  0.069766, 72.950186
  0.071348, 72.023440
  0.072930, 71.109267
  0.074512, 70.229661
  0.076094, 69.388175
  0.077675, 68.596066
  0.079257, 67.848167
  0.080839, 67.136434
  0.082421, 66.445079
  0.084003, 65.764015
  0.085585, 65.081742
  0.087166, 64.398276
  0.088748, 63.706014
  0.090330, 63.002101
  0.091912, 62.284126
  0.093494, 61.547384
  0.095075, 60.779178
  0.096657, 59.970486
  0.098239, 59.100616
  0.099821, 58.132118
  0.101403, 57.036224
  0.102985, 55.773642
  0.104566, 54.317839
  0.106148, 52.652529
  0.107730, 50.762084
  0.109312, 48.652569
  0.110894, 46.330675
  0.112475, 43.822443
  0.114057, 41.167369
  0.115639, 38.394062
  0.117221, 35.538801
  0.118803, 32.638232
  0.120385, 29.730384
  0.121966, 26.847324
  0.123548, 24.010574
  0.125130, 21.236959
  0.126712, 18.550927
  0.128294, 15.965742
  0.129875, 13.485667
  0.131457, 11.121678
  0.133039,  8.875192
  0.134621,  6.755965
  0.136203,  4.762749
  0.137785,  2.899787
  0.139366,  1.166787
  0.140948, -0.435282
  0.142530, -1.913373
  0.144112, -3.273461
  0.145694, -4.526249
  0.147275, -5.681107
  0.148857, -6.747928
  0.150439, -7.740081
  0.152021, -8.660771
  0.153603, -9.516832
  0.155185,-10.311372
  0.156766,-11.045219
  0.158348,-11.724540
  0.159930,-12.354380
  0.161512,-12.942551
  0.163094,-13.495224
  0.164675,-14.023802
  0.166257,-14.531464
  0.167839,-15.023008
  0.169421,-15.494921
  0.171003,-15.934751
  0.172585,-16.331030
  0.174166,-16.671881
  0.175748,-16.941311
  0.177330,-17.137435
  0.178912,-17.260224
  0.180494,-17.316755
  0.182075,-17.325087
  0.183657,-17.298061
  0.185239,-17.251937
  0.186821,-17.196156
  0.188403,-17.142672
  0.189985,-17.086646
  0.191566,-17.024699
  0.193148,-16.960221
  0.194730,-16.888970
  0.196312,-16.804885
  0.197894,-16.712365
  0.199476,-16.609881
  0.201057,-16.500871
  0.202639,-16.384830
  0.204221,-16.267141
  0.205803,-16.147836
  0.207385,-16.029381
  0.208966,-15.910164
  0.210548,-15.786889
  0.212130,-15.656843
  0.213712,-15.524316
  0.215294,-15.381378
  0.216876,-15.234232
  0.218457,-15.069692
  0.220039,-14.901160
  0.221621,-14.716792
  0.223203,-14.525721
  0.224785,-14.322560
  0.226366,-14.112193
  0.227948,-13.894570
  0.229530,-13.672647
  0.231112,-13.442610
  0.232694,-13.206305
  0.234276,-12.973381
  0.235857,-12.735281
  0.237439,-12.490442
  0.239021,-12.248048
  0.240603,-11.999670
  0.242185,-11.740843
  0.243766,-11.472525
  0.245348,-11.195809
  0.246930,-10.907372
  0.248512,-10.609048
  0.250094,-10.303949
  0.251676, -9.998429
  0.253257, -9.688786
  0.254839, -9.378961
  0.256421, -9.078249
  0.258003, -8.787168
  0.259585, -8.507381
  0.261166, -8.240371
  0.262748, -7.988215
  0.264330, -7.750984
  0.265912, -7.524000
  0.267494, -7.302969
  0.269076, -7.079731
  0.270657, -6.849976
  0.272239, -6.609509
  0.273821, -6.359682
  0.275403, -6.090044
  0.276985, -5.811815
  0.278566, -5.521668
  0.280148, -5.224777
  0.281730, -4.933547
  0.283312, -4.643836
  0.284894, -4.363588
  0.286476, -4.101197
  0.288057, -3.857029
  0.289639, -3.635288
  0.291221, -3.430710
  0.292803, -3.247493
  0.294385, -3.076174
  0.295966, -2.919158
  0.297548, -2.766151
  0.299130, -2.612376
  0.300712, -2.451638
  0.302294, -2.277527
  0.303876, -2.086888
  0.305457, -1.880590
  0.307039, -1.655078
  0.308621, -1.413355
  0.310203, -1.159418
  0.311785, -0.894287
  0.313366, -0.622856
  0.314948, -0.352868
  0.316530, -0.090171
  0.318112,  0.166702
  0.319694,  0.413829
  0.321276,  0.648035
  0.322857,  0.865896
  0.324439,  1.074252
  0.326021,  1.270087
  0.327603,  1.455471
  0.329185,  1.636080
  0.330766,  1.814790
  0.332348,  1.990606
  0.333930,  2.165897
