# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos PHE and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.167328, 66.200807
  0.168978, 60.045040
  0.170627, 53.972510
  0.172276, 48.035071
  0.173926, 42.275300
  0.175575, 36.730588
  0.177225, 31.441682
  0.178874, 26.436161
  0.180523, 21.738684
  0.182173, 17.358462
  0.183822, 13.304109
  0.185472,  9.571311
  0.187121,  6.146911
  0.188771,  3.009989
  0.190420,  0.131642
  0.192069, -2.505435
  0.193719, -4.936312
  0.195368, -7.184490
  0.197018, -9.273143
  0.198667,-11.223120
  0.200316,-13.043692
  0.201966,-14.746061
  0.203615,-16.330696
  0.205265,-17.798836
  0.206914,-19.153975
  0.208564,-20.389983
  0.210213,-21.510344
  0.211862,-22.517962
  0.213512,-23.415651
  0.215161,-24.209264
  0.216811,-24.901741
  0.218460,-25.498076
  0.220109,-26.000223
  0.221759,-26.408177
  0.223408,-26.716052
  0.225058,-26.921522
  0.226707,-27.020089
  0.228356,-27.011001
  0.230006,-26.907249
  0.231655,-26.716027
  0.233305,-26.461089
  0.234954,-26.166884
  0.236604,-25.852734
  0.238253,-25.549908
  0.239902,-25.267775
  0.241552,-25.026263
  0.243201,-24.829838
  0.244851,-24.691030
  0.246500,-24.610801
  0.248149,-24.589260
  0.249799,-24.615793
  0.251448,-24.682598
  0.253098,-24.766313
  0.254747,-24.860997
  0.256397,-24.955393
  0.258046,-25.058962
  0.259695,-25.198864
  0.261345,-25.399493
  0.262994,-25.693198
  0.264644,-26.097185
  0.266293,-26.631563
  0.267942,-27.283141
  0.269592,-28.041247
  0.271241,-28.869318
  0.272891,-29.733837
  0.274540,-30.602831
  0.276189,-31.452404
  0.277839,-32.256297
  0.279488,-32.998436
  0.281138,-33.671342
  0.282787,-34.260261
  0.284437,-34.767500
  0.286086,-35.180486
  0.287735,-35.507475
  0.289385,-35.738854
  0.291034,-35.883046
  0.292684,-35.933052
  0.294333,-35.894552
  0.295982,-35.782849
  0.297632,-35.602838
  0.299281,-35.374782
  0.300931,-35.102809
