# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos GAN and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.138169, 59.809308
  0.139603, 54.706086
  0.141037, 49.602102
  0.142472, 44.537652
  0.143906, 39.566687
  0.145340, 34.743707
  0.146775, 30.122974
  0.148209, 25.739022
  0.149643, 21.618469
  0.151078, 17.777919
  0.152512, 14.224465
  0.153946, 10.957511
  0.155381,  7.970116
  0.156815,  5.249491
  0.158249,  2.769082
  0.159684,  0.486615
  0.161118, -1.645375
  0.162552, -3.678388
  0.163987, -5.659402
  0.165421, -7.612997
  0.166856, -9.551666
  0.168290,-11.464206
  0.169724,-13.338975
  0.171159,-15.159411
  0.172593,-16.912177
  0.174027,-18.581855
  0.175462,-20.164951
  0.176896,-21.653305
  0.178330,-23.049415
  0.179765,-24.338326
  0.181199,-25.531442
  0.182633,-26.626490
  0.184068,-27.637260
  0.185502,-28.565403
  0.186936,-29.422853
  0.188371,-30.217615
  0.189805,-30.962771
  0.191239,-31.662841
  0.192674,-32.324531
  0.194108,-32.959386
  0.195543,-33.564530
  0.196977,-34.141398
  0.198411,-34.691648
  0.199846,-35.213231
  0.201280,-35.702234
  0.202714,-36.154784
  0.204149,-36.570818
  0.205583,-36.947824
  0.207017,-37.285749
  0.208452,-37.578790
  0.209886,-37.832960
  0.211320,-38.043967
  0.212755,-38.215169
  0.214189,-38.345162
  0.215623,-38.442175
  0.217058,-38.509831
  0.218492,-38.548276
  0.219926,-38.560198
  0.221361,-38.549966
  0.222795,-38.524977
  0.224229,-38.478100
  0.225664,-38.414891
  0.227098,-38.333952
  0.228533,-38.235820
  0.229967,-38.115552
  0.231401,-37.976693
  0.232836,-37.815264
  0.234270,-37.639038
  0.235704,-37.452226
  0.237139,-37.262243
  0.238573,-37.067614
  0.240007,-36.878898
  0.241442,-36.694257
  0.242876,-36.519731
  0.244310,-36.357271
  0.245745,-36.205586
  0.247179,-36.063755
  0.248613,-35.927117
  0.250048,-35.794594
  0.251482,-35.658283
  0.252916,-35.512907
  0.254351,-35.359092
  0.255785,-35.190786
  0.257220,-35.013670
  0.258654,-34.823529
  0.260088,-34.624668
  0.261523,-34.410813
  0.262957,-34.182425
  0.264391,-33.951740
  0.265826,-33.711125
  0.267260,-33.466412
  0.268694,-33.212854
  0.270129,-32.954416
  0.271563,-32.682117
  0.272997,-32.402528
  0.274432,-32.110122
  0.275866,-31.799821
  0.277300,-31.474595
  0.278735,-31.129773
  0.280169,-30.772137
  0.281603,-30.393823
  0.283038,-29.998655
  0.284472,-29.592569
  0.285907,-29.166287
  0.287341,-28.733984
  0.288775,-28.292341
  0.290210,-27.845705
  0.291644,-27.396860
  0.293078,-26.949037
  0.294513,-26.503584
  0.295947,-26.065956
  0.297381,-25.641250
  0.298816,-25.228893
  0.300250,-24.829861
  0.301684,-24.452753
  0.303119,-24.092021
  0.304553,-23.748388
  0.305987,-23.427174
  0.307422,-23.130110
  0.308856,-22.853202
  0.310290,-22.598717
  0.311725,-22.368171
  0.313159,-22.155430
  0.314593,-21.967360
  0.316028,-21.793693
  0.317462,-21.632775
  0.318897,-21.480412
  0.320331,-21.334417
  0.321765,-21.188531
  0.323200,-21.040132
  0.324634,-20.881763
  0.326068,-20.705815
  0.327503,-20.519812
  0.328937,-20.314454
  0.330371,-20.085221
  0.331806,-19.833789
  0.333240,-19.560584
  0.334674,-19.266915
  0.336109,-18.949576
  0.337543,-18.611391
