# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos ASN and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.132029, 65.815163
  0.134065, 59.100170
  0.136100, 52.519667
  0.138135, 46.129966
  0.140170, 39.981473
  0.142205, 34.116946
  0.144240, 28.575203
  0.146275, 23.383811
  0.148310, 18.568923
  0.150346, 14.143272
  0.152381, 10.104982
  0.154416,  6.450218
  0.156451,  3.151695
  0.158486,  0.177396
  0.160521, -2.519435
  0.162556, -4.992658
  0.164591, -7.296286
  0.166626, -9.485817
  0.168662,-11.594769
  0.170697,-13.651263
  0.172732,-15.651539
  0.174767,-17.576990
  0.176802,-19.415479
  0.178837,-21.151898
  0.180872,-22.786187
  0.182907,-24.319130
  0.184942,-25.752826
  0.186978,-27.083275
  0.189013,-28.317533
  0.191048,-29.450108
  0.193083,-30.483662
  0.195118,-31.418242
  0.197153,-32.255586
  0.199188,-32.992905
  0.201223,-33.636821
  0.203258,-34.191765
  0.205294,-34.651250
  0.207329,-35.018615
  0.209364,-35.293412
  0.211399,-35.485507
  0.213434,-35.591798
  0.215469,-35.621876
  0.217504,-35.582588
  0.219539,-35.483839
  0.221575,-35.325408
  0.223610,-35.120805
  0.225645,-34.883442
  0.227680,-34.619384
  0.229715,-34.330597
  0.231750,-34.017167
  0.233785,-33.678029
  0.235820,-33.311301
  0.237855,-32.910498
  0.239891,-32.470495
  0.241926,-31.988204
  0.243961,-31.466168
  0.245996,-30.904546
  0.248031,-30.309703
  0.250066,-29.692702
  0.252101,-29.059730
  0.254136,-28.426021
  0.256171,-27.786952
  0.258207,-27.144860
  0.260242,-26.505884
  0.262277,-25.862816
  0.264312,-25.208767
  0.266347,-24.546453
  0.268382,-23.869040
  0.270417,-23.176772
  0.272452,-22.476248
  0.274488,-21.769787
  0.276523,-21.059804
  0.278558,-20.357972
  0.280593,-19.668974
  0.282628,-19.002782
  0.284663,-18.352083
  0.286698,-17.730116
  0.288733,-17.131701
  0.290768,-16.554147
  0.292804,-15.997146
  0.294839,-15.458554
  0.296874,-14.933233
  0.298909,-14.420812
  0.300944,-13.921455
  0.302979,-13.433780
  0.305014,-12.958175
  0.307049,-12.501154
  0.309084,-12.061227
  0.311120,-11.652909
  0.313155,-11.264673
  0.315190,-10.901454
  0.317225,-10.564998
  0.319260,-10.255031
  0.321295, -9.962982
  0.323330, -9.692890
  0.325365, -9.445129
  0.327401, -9.211812
  0.329436, -8.993122
  0.331471, -8.782293
  0.333506, -8.569585
  0.335541, -8.357878
  0.337576, -8.140971
  0.339611, -7.916326
  0.341646, -7.675877
  0.343681, -7.421496
  0.345717, -7.150929
  0.347752, -6.862102
  0.349787, -6.548870
  0.351822, -6.215787
  0.353857, -5.859490
  0.355892, -5.485856
  0.357927, -5.097227
  0.359962, -4.698253
  0.361997, -4.293058
  0.364033, -3.888327
  0.366068, -3.484795
  0.368103, -3.090870
  0.370138, -2.707585
  0.372173, -2.339643
  0.374208, -1.984095
  0.376243, -1.643114
  0.378278, -1.317313
  0.380314, -1.002726
  0.382349, -0.701300
  0.384384, -0.412611
  0.386419, -0.139147
  0.388454,  0.124087
  0.390489,  0.376304
  0.392524,  0.608963
  0.394559,  0.823388
  0.396594,  1.014482
  0.398630,  1.174911
  0.400665,  1.304934
  0.402700,  1.407980
