# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos ARG and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.159965, 42.535556
  0.161586, 35.813699
  0.163206, 29.194586
  0.164826, 22.731694
  0.166446, 16.469787
  0.168066, 10.452529
  0.169687,  4.714082
  0.171307, -0.709399
  0.172927, -5.805743
  0.174547,-10.564130
  0.176168,-14.990593
  0.177788,-19.095340
  0.179408,-22.894235
  0.181028,-26.402769
  0.182649,-29.638600
  0.184269,-32.606806
  0.185889,-35.328365
  0.187509,-37.833532
  0.189130,-40.152057
  0.190750,-42.327336
  0.192370,-44.389778
  0.193990,-46.354388
  0.195611,-48.217584
  0.197231,-49.962019
  0.198851,-51.575336
  0.200471,-53.060431
  0.202092,-54.429623
  0.203712,-55.705754
  0.205332,-56.902439
  0.206952,-58.014812
  0.208572,-59.026176
  0.210193,-59.902372
  0.211813,-60.616332
  0.213433,-61.159880
  0.215053,-61.540065
  0.216674,-61.787323
  0.218294,-61.937137
  0.219914,-62.015314
  0.221534,-62.039713
  0.223155,-62.009135
  0.224775,-61.920845
  0.226395,-61.767694
  0.228015,-61.540831
  0.229636,-61.247574
  0.231256,-60.893400
  0.232876,-60.488768
  0.234496,-60.040670
  0.236117,-59.567216
  0.237737,-59.077749
  0.239357,-58.570927
  0.240977,-58.052816
  0.242598,-57.520706
  0.244218,-56.981862
  0.245838,-56.436347
  0.247458,-55.877481
  0.249078,-55.311027
  0.250699,-54.743763
  0.252319,-54.178420
  0.253939,-53.622943
  0.255559,-53.082556
  0.257180,-52.555047
  0.258800,-52.044614
  0.260420,-51.543641
  0.262040,-51.051606
  0.263661,-50.559394
  0.265281,-50.063881
  0.266901,-49.569700
  0.268521,-49.070529
  0.270142,-48.576676
  0.271762,-48.080679
  0.273382,-47.587706
  0.275002,-47.094621
  0.276623,-46.597848
  0.278243,-46.083256
  0.279863,-45.547576
  0.281483,-44.984105
  0.283104,-44.386469
  0.284724,-43.752018
  0.286344,-43.079868
  0.287964,-42.372044
  0.289584,-41.639692
  0.291205,-40.889554
  0.292825,-40.127522
  0.294445,-39.361380
  0.296065,-38.599424
  0.297686,-37.848756
  0.299306,-37.121103
  0.300926,-36.423999
  0.302546,-35.766615
  0.304167,-35.142542
  0.305787,-34.568294
  0.307407,-34.043064
  0.309027,-33.561777
  0.310648,-33.131002
  0.312268,-32.749814
  0.313888,-32.422501
  0.315508,-32.148694
  0.317129,-31.929389
  0.318749,-31.766694
  0.320369,-31.652231
  0.321989,-31.584617
  0.323609,-31.545026
  0.325230,-31.521036
  0.326850,-31.490927
  0.328470,-31.450275
  0.330090,-31.386100
  0.331711,-31.306391
  0.333331,-31.208361
  0.334951,-31.105908
  0.336571,-30.995964
  0.338192,-30.887218
  0.339812,-30.779924
  0.341432,-30.669572
  0.343052,-30.550040
  0.344673,-30.424074
  0.346293,-30.285267
  0.347913,-30.122049
  0.349533,-29.939826
  0.351154,-29.732124
  0.352774,-29.496937
  0.354394,-29.236311
  0.356014,-28.950130
  0.357635,-28.651541
  0.359255,-28.336845
  0.360875,-28.025953
  0.362495,-27.712361
  0.364115,-27.406875
  0.365736,-27.117557
  0.367356,-26.838799
  0.368976,-26.571535
  0.370596,-26.312742
  0.372217,-26.060032
  0.373837,-25.813242
  0.375457,-25.563205
  0.377077,-25.308225
  0.378698,-25.044284
  0.380318,-24.783167
  0.381938,-24.518125
  0.383558,-24.256538
  0.385179,-23.998833
  0.386799,-23.745211
  0.388419,-23.496808
  0.390039,-23.257114
  0.391660,-23.026260
  0.393280,-22.801192
  0.394900,-22.581327
  0.396520,-22.359554
  0.398141,-22.144166
  0.399761,-21.927719
  0.401381,-21.710957
  0.403001,-21.494953
  0.404621,-21.279830
  0.406242,-21.061090
  0.407862,-20.839422
  0.409482,-20.617132
  0.411102,-20.397618
  0.412723,-20.174307
  0.414343,-19.943824
  0.415963,-19.713529
  0.417583,-19.477329
  0.419204,-19.239425
  0.420824,-18.999374
  0.422444,-18.760361
  0.424064,-18.525053
  0.425685,-18.298725
  0.427305,-18.080501
  0.428925,-17.872293
  0.430545,-17.680877
  0.432166,-17.508520
  0.433786,-17.356866
  0.435406,-17.217866
  0.437026,-17.095614
  0.438646,-16.984581
  0.440267,-16.884588
  0.441887,-16.792107
  0.443507,-16.702667
  0.445127,-16.616801
  0.446748,-16.525216
  0.448368,-16.424456
  0.449988,-16.319735
  0.451608,-16.201864
  0.453229,-16.070309
  0.454849,-15.923120
  0.456469,-15.753929
  0.458089,-15.568196
  0.459710,-15.360456
  0.461330,-15.131795
  0.462950,-14.879529
  0.464570,-14.609896
  0.466191,-14.320303
  0.467811,-14.014472
  0.469431,-13.695174
  0.471051,-13.366060
  0.472672,-13.032500
  0.474292,-12.696509
  0.475912,-12.366805
  0.477532,-12.046608
  0.479152,-11.739969
  0.480773,-11.447773
  0.482393,-11.166913
  0.484013,-10.909997
  0.485633,-10.666785
  0.487254,-10.438532
  0.488874,-10.231168
  0.490494,-10.041662
  0.492114, -9.861090
  0.493735, -9.707577
  0.495355, -9.560868
  0.496975, -9.432688
  0.498595, -9.316696
  0.500216, -9.211140
  0.501836, -9.114388
  0.503456, -9.026651
  0.505076, -8.949490
  0.506697, -8.878233
  0.508317, -8.812741
  0.509937, -8.752881
  0.511557, -8.704199
  0.513178, -8.658976
  0.514798, -8.623519
  0.516418, -8.592204
  0.518038, -8.564332
  0.519658, -8.539252
  0.521279, -8.513267
  0.522899, -8.491089
  0.524519, -8.459432
  0.526139, -8.427116
  0.527760, -8.384463
  0.529380, -8.334228
  0.531000, -8.275507
  0.532620, -8.205384
  0.534241, -8.125730
  0.535861, -8.035738
  0.537481, -7.939453
  0.539101, -7.834055
  0.540722, -7.721586
  0.542342, -7.606362
  0.543962, -7.488801
  0.545582, -7.369837
  0.547203, -7.254556
  0.548823, -7.143562
  0.550443, -7.033872
  0.552063, -6.930939
  0.553683, -6.832009
  0.555304, -6.731091
  0.556924, -6.638846
  0.558544, -6.548284
  0.560164, -6.458854
  0.561785, -6.367478
  0.563405, -6.278001
  0.565025, -6.186652
  0.566645, -6.091833
  0.568266, -5.995577
  0.569886, -5.899907
  0.571506, -5.801118
  0.573126, -5.700775
  0.574747, -5.602602
  0.576367, -5.506522
  0.577987, -5.409870
  0.579607, -5.320000
  0.581228, -5.234008
  0.582848, -5.152582
  0.584468, -5.080830
  0.586088, -5.015321
  0.587709, -4.958718
  0.589329, -4.909948
  0.590949, -4.867664
  0.592569, -4.826872
  0.594189, -4.796458
  0.595810, -4.773732
  0.597430, -4.751152
  0.599050, -4.733628
  0.600670, -4.719588
  0.602291, -4.707694
  0.603911, -4.694348
  0.605531, -4.682524
  0.607151, -4.673054
  0.608772, -4.657956
  0.610392, -4.643830
  0.612012, -4.627140
  0.613632, -4.610230
  0.615253, -4.592754
  0.616873, -4.573939
