# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos GLY and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.133789, 50.197785
  0.135217, 45.282481
  0.136645, 40.573514
  0.138072, 36.111945
  0.139500, 31.925475
  0.140928, 28.020359
  0.142356, 24.386599
  0.143783, 21.008055
  0.145211, 17.857472
  0.146639, 14.900427
  0.148067, 12.108986
  0.149494,  9.443938
  0.150922,  6.871011
  0.152350,  4.363169
  0.153778,  1.910859
  0.155205, -0.477106
  0.156633, -2.778675
  0.158061, -4.973229
  0.159489, -7.041449
  0.160916, -8.984608
  0.162344,-10.816714
  0.163772,-12.563516
  0.165200,-14.259638
  0.166627,-15.938937
  0.168055,-17.613359
  0.169483,-19.285157
  0.170911,-20.933283
  0.172338,-22.523901
  0.173766,-24.014505
  0.175194,-25.381538
  0.176622,-26.625914
  0.178049,-27.760373
  0.179477,-28.828084
  0.180905,-29.874882
  0.182333,-30.916808
  0.183760,-31.977958
  0.185188,-33.046532
  0.186616,-34.116491
  0.188044,-35.164329
  0.189471,-36.182047
  0.190899,-37.159850
  0.192327,-38.087810
  0.193754,-38.972656
  0.195182,-39.814854
  0.196610,-40.624424
  0.198038,-41.402804
  0.199465,-42.148336
  0.200893,-42.856803
  0.202321,-43.526569
  0.203749,-44.148986
  0.205176,-44.718852
  0.206604,-45.225255
  0.208032,-45.671054
  0.209460,-46.051680
  0.210887,-46.369430
  0.212315,-46.623961
  0.213743,-46.820495
  0.215171,-46.962077
  0.216598,-47.056989
  0.218026,-47.109570
  0.219454,-47.121595
  0.220882,-47.102197
  0.222309,-47.048231
  0.223737,-46.963990
  0.225165,-46.848955
  0.226593,-46.703081
  0.228020,-46.530878
  0.229448,-46.329210
  0.230876,-46.106132
  0.232304,-45.862077
  0.233731,-45.601668
  0.235159,-45.333131
  0.236587,-45.055986
  0.238015,-44.779472
  0.239442,-44.502452
  0.240870,-44.227271
  0.242298,-43.947526
  0.243726,-43.663630
  0.245153,-43.374976
  0.246581,-43.077221
  0.248009,-42.768471
  0.249436,-42.442970
