# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos THR and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.128324, 77.648132
  0.130834, 69.170943
  0.133343, 60.914806
  0.135852, 52.991371
  0.138361, 45.486731
  0.140871, 38.455372
  0.143380, 31.927901
  0.145889, 25.918610
  0.148398, 20.435121
  0.150908, 15.471585
  0.153417, 11.020441
  0.155926,  7.061872
  0.158435,  3.556114
  0.160945,  0.453526
  0.163454, -2.310052
  0.165963, -4.792970
  0.168472, -7.049290
  0.170982, -9.126216
  0.173491,-11.052986
  0.176000,-12.851857
  0.178509,-14.529451
  0.181019,-16.085395
  0.183528,-17.507654
  0.186037,-18.778778
  0.188546,-19.884318
  0.191055,-20.827131
  0.193565,-21.623779
  0.196074,-22.305501
  0.198583,-22.906490
  0.201092,-23.444866
  0.203602,-23.931808
  0.206111,-24.361392
  0.208620,-24.717049
  0.211129,-24.988384
  0.213639,-25.172844
  0.216148,-25.257423
  0.218657,-25.247649
  0.221166,-25.145095
  0.223676,-24.966942
  0.226185,-24.723535
  0.228694,-24.428481
  0.231203,-24.091945
  0.233713,-23.721263
  0.236222,-23.325327
  0.238731,-22.897261
  0.241240,-22.429756
  0.243750,-21.929845
  0.246259,-21.393846
  0.248768,-20.829548
  0.251277,-20.245748
  0.253787,-19.648331
  0.256296,-19.051100
  0.258805,-18.458195
  0.261314,-17.880241
  0.263824,-17.309709
  0.266333,-16.743329
  0.268842,-16.178255
  0.271351,-15.607711
  0.273861,-15.025719
  0.276370,-14.436130
  0.278879,-13.833351
  0.281388,-13.217734
  0.283898,-12.599390
  0.286407,-11.998038
  0.288916,-11.416701
  0.291425,-10.862100
  0.293935,-10.346419
  0.296444, -9.879958
  0.298953, -9.448916
  0.301462, -9.059446
  0.303972, -8.697994
  0.306481, -8.357705
  0.308990, -8.031487
  0.311499, -7.709886
  0.314008, -7.387388
  0.316518, -7.064584
  0.319027, -6.735002
  0.321536, -6.411475
  0.324045, -6.089703
  0.326555, -5.770975
  0.329064, -5.462815
  0.331573, -5.163117
  0.334082, -4.869249
  0.336592, -4.580111
  0.339101, -4.289279
  0.341610, -3.989380
  0.344119, -3.680372
  0.346629, -3.356684
  0.349138, -3.022193
  0.351647, -2.678896
  0.354156, -2.329137
  0.356666, -1.974507
  0.359175, -1.619573
  0.361684, -1.273954
  0.364193, -0.933471
  0.366703, -0.596875
  0.369212, -0.271718
  0.371721,  0.050685
  0.374230,  0.368645
  0.376740,  0.682624
  0.379249,  0.996505
  0.381758,  1.303384
  0.384267,  1.600414
  0.386777,  1.888659
  0.389286,  2.160361
  0.391795,  2.415958
  0.394304,  2.649124
  0.396814,  2.855031
  0.399323,  3.033794
  0.401832,  3.188690
  0.404341,  3.316263
  0.406851,  3.420777
  0.409360,  3.491610
  0.411869,  3.537603
  0.414378,  3.553246
  0.416888,  3.533303
  0.419397,  3.484226
  0.421906,  3.398519
  0.424415,  3.275275
  0.426924,  3.123271
  0.429434,  2.943925
  0.431943,  2.739806
  0.434452,  2.513812
  0.436961,  2.281691
  0.439471,  2.037504
  0.441980,  1.786956
  0.444489,  1.536934
  0.446998,  1.285472
  0.449508,  1.033586
  0.452017,  0.783201
  0.454526,  0.538036
  0.457035,  0.294604
  0.459545,  0.058328
  0.462054, -0.164354
  0.464563, -0.373322
  0.467072, -0.570309
  0.469582, -0.747112
  0.472091, -0.907619
  0.474600, -1.048123
  0.477109, -1.170064
  0.479619, -1.281540
  0.482128, -1.382373
  0.484637, -1.475883
  0.487146, -1.565445
  0.489656, -1.653555
  0.492165, -1.741342
  0.494674, -1.828700
  0.497183, -1.918720
  0.499693, -2.004966
  0.502202, -2.089292
  0.504711, -2.169718
  0.507220, -2.238216
  0.509730, -2.296184
  0.512239, -2.348285
  0.514748, -2.389643
  0.517257, -2.425052
  0.519767, -2.447959
  0.522276, -2.461879
  0.524785, -2.468035
  0.527294, -2.465644
  0.529804, -2.462392
  0.532313, -2.450514
  0.534822, -2.432931
  0.537331, -2.411015
  0.539841, -2.384561
  0.542350, -2.350284
  0.544859, -2.315235
  0.547368, -2.277289
  0.549877, -2.239964
  0.552387, -2.204014
  0.554896, -2.166080
  0.557405, -2.132095
  0.559914, -2.100664
  0.562424, -2.068560
  0.564933, -2.033979
  0.567442, -1.999326
  0.569951, -1.959132
  0.572461, -1.913059
  0.574970, -1.858801
  0.577479, -1.795540
  0.579988, -1.724311
  0.582498, -1.646018
  0.585007, -1.562191
  0.587516, -1.473909
  0.590025, -1.380851
  0.592535, -1.289818
  0.595044, -1.200901
  0.597553, -1.114862
  0.600062, -1.035983
  0.602572, -0.960413
  0.605081, -0.889991
  0.607590, -0.823533
  0.610099, -0.760723
  0.612609, -0.701284
  0.615118, -0.642708
  0.617627, -0.583723
  0.620136, -0.527279
  0.622646, -0.472446
  0.625155, -0.416692
  0.627664, -0.359460
  0.630173, -0.297447
  0.632683, -0.233440
  0.635192, -0.169572
  0.637701, -0.098704
  0.640210, -0.028741
  0.642720,  0.043401
  0.645229,  0.121429
  0.647738,  0.195199
  0.650247,  0.272526
  0.652757,  0.352636
  0.655266,  0.428691
  0.657775,  0.505901
  0.660284,  0.577644
  0.662793,  0.647419
