# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos TYR and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.163706, 54.870761
  0.165288, 48.727526
  0.166870, 42.671611
  0.168452, 36.756475
  0.170034, 31.025555
  0.171616, 25.520666
  0.173198, 20.274204
  0.174780, 15.314323
  0.176362, 10.654911
  0.177944,  6.297147
  0.179526,  2.229105
  0.181108, -1.568673
  0.182690, -5.127670
  0.184272, -8.467122
  0.185854,-11.606989
  0.187436,-14.553765
  0.189018,-17.305836
  0.190600,-19.856470
  0.192182,-22.197989
  0.193764,-24.335741
  0.195346,-26.287695
  0.196929,-28.075568
  0.198511,-29.726911
  0.200093,-31.279764
  0.201675,-32.755555
  0.203257,-34.164331
  0.204839,-35.513751
  0.206421,-36.790610
  0.208003,-37.984956
  0.209585,-39.076712
  0.211167,-40.054144
  0.212749,-40.905835
  0.214331,-41.624075
  0.215913,-42.205292
  0.217495,-42.653794
  0.219077,-42.978664
  0.220659,-43.189781
  0.222241,-43.307024
  0.223823,-43.347504
  0.225405,-43.325511
  0.226987,-43.254731
  0.228569,-43.139359
  0.230151,-42.982340
  0.231733,-42.773708
  0.233315,-42.510167
  0.234898,-42.192488
  0.236480,-41.820627
  0.238062,-41.402238
  0.239644,-40.957207
  0.241226,-40.509096
  0.242808,-40.078326
  0.244390,-39.687904
  0.245972,-39.353799
  0.247554,-39.075046
  0.249136,-38.852472
  0.250718,-38.671371
  0.252300,-38.518689
  0.253882,-38.365177
  0.255464,-38.204631
  0.257046,-38.025281
  0.258628,-37.820378
  0.260210,-37.600478
  0.261792,-37.386356
  0.263374,-37.197786
  0.264956,-37.056130
  0.266538,-36.966668
  0.268120,-36.936934
  0.269702,-36.961012
  0.271284,-37.024210
  0.272867,-37.114066
  0.274449,-37.222331
  0.276031,-37.350807
  0.277613,-37.504969
  0.279195,-37.691954
  0.280777,-37.923331
  0.282359,-38.198416
  0.283941,-38.521844
  0.285523,-38.888384
  0.287105,-39.282534
  0.288687,-39.694162
  0.290269,-40.105730
  0.291851,-40.500939
  0.293433,-40.871278
  0.295015,-41.203547
  0.296597,-41.489353
  0.298179,-41.726160
  0.299761,-41.913289
  0.301343,-42.042777
  0.302925,-42.128486
  0.304507,-42.166114
  0.306089,-42.159750
  0.307671,-42.116561
  0.309253,-42.033948
  0.310836,-41.914307
  0.312418,-41.761600
  0.314000,-41.571986
  0.315582,-41.344271
  0.317164,-41.078658
  0.318746,-40.775335
  0.320328,-40.430072
  0.321910,-40.048070
  0.323492,-39.630251
  0.325074,-39.175007
  0.326656,-38.695685
  0.328238,-38.190985
  0.329820,-37.669117
  0.331402,-37.136808
  0.332984,-36.596508
  0.334566,-36.052949
  0.336148,-35.505691
  0.337730,-34.960016
  0.339312,-34.418091
  0.340894,-33.879979
  0.342476,-33.352182
  0.344058,-32.835946
  0.345640,-32.334389
  0.347222,-31.852139
  0.348805,-31.387434
  0.350387,-30.959739
  0.351969,-30.553878
  0.353551,-30.177543
  0.355133,-29.819449
  0.356715,-29.487607
  0.358297,-29.177014
  0.359879,-28.883296
  0.361461,-28.604134
  0.363043,-28.342898
  0.364625,-28.087839
  0.366207,-27.846006
  0.367789,-27.611146
  0.369371,-27.385108
  0.370953,-27.175683
  0.372535,-26.972728
  0.374117,-26.781885
  0.375699,-26.596611
  0.377281,-26.426371
  0.378863,-26.258512
  0.380445,-26.095447
  0.382027,-25.930412
  0.383609,-25.766550
  0.385191,-25.598494
  0.386773,-25.423633
  0.388356,-25.241494
  0.389938,-25.044688
  0.391520,-24.835321
  0.393102,-24.612233
  0.394684,-24.370407
  0.396266,-24.105170
