# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos ASP and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.139488, 65.172892
  0.141005, 60.735460
  0.142522, 56.346692
  0.144040, 51.988725
  0.145557, 47.654786
  0.147074, 43.349020
  0.148591, 39.086045
  0.150109, 34.883263
  0.151626, 30.755481
  0.153143, 26.715249
  0.154660, 22.766824
  0.156178, 18.920596
  0.157695, 15.175534
  0.159212, 11.534612
  0.160730,  8.006384
  0.162247,  4.602412
  0.163764,  1.335510
  0.165281, -1.780965
  0.166799, -4.732467
  0.168316, -7.509647
  0.169833,-10.099795
  0.171350,-12.494544
  0.172868,-14.695226
  0.174385,-16.699550
  0.175902,-18.513522
  0.177419,-20.151277
  0.178937,-21.627357
  0.180454,-22.961766
  0.181971,-24.183114
  0.183489,-25.316124
  0.185006,-26.385125
  0.186523,-27.414576
  0.188040,-28.415231
  0.189558,-29.397652
  0.191075,-30.353042
  0.192592,-31.272894
  0.194109,-32.145221
  0.195627,-32.956540
  0.197144,-33.688931
  0.198661,-34.333996
  0.200178,-34.888797
  0.201696,-35.355348
  0.203213,-35.742675
  0.204730,-36.057531
  0.206248,-36.312858
  0.207765,-36.514195
  0.209282,-36.672117
  0.210799,-36.791777
  0.212317,-36.869219
  0.213834,-36.906725
  0.215351,-36.901388
  0.216868,-36.848987
  0.218386,-36.753153
  0.219903,-36.611656
  0.221420,-36.425339
  0.222937,-36.190594
  0.224455,-35.917553
  0.225972,-35.606568
  0.227489,-35.265174
  0.229007,-34.893750
  0.230524,-34.498284
  0.232041,-34.088152
  0.233558,-33.661060
  0.235076,-33.222752
  0.236593,-32.773626
  0.238110,-32.323729
  0.239627,-31.871968
  0.241145,-31.419710
  0.242662,-30.972777
  0.244179,-30.530765
  0.245696,-30.101795
  0.247214,-29.682959
  0.248731,-29.277323
  0.250248,-28.874884
  0.251766,-28.475432
  0.253283,-28.074645
  0.254800,-27.674789
  0.256317,-27.275376
  0.257835,-26.878973
  0.259352,-26.501439
  0.260869,-26.136413
  0.262386,-25.788994
  0.263904,-25.455195
  0.265421,-25.137070
  0.266938,-24.831145
  0.268455,-24.530724
  0.269973,-24.233013
  0.271490,-23.931078
  0.273007,-23.628189
  0.274524,-23.321085
  0.276042,-23.008541
  0.277559,-22.695754
  0.279076,-22.380174
  0.280594,-22.062474
  0.282111,-21.742325
  0.283628,-21.425010
  0.285145,-21.114605
  0.286663,-20.805319
  0.288180,-20.502300
  0.289697,-20.198298
  0.291214,-19.900062
  0.292732,-19.602531
  0.294249,-19.309034
  0.295766,-19.015902
  0.297283,-18.728012
  0.298801,-18.441523
  0.300318,-18.161774
  0.301835,-17.886161
  0.303353,-17.616125
  0.304870,-17.359611
  0.306387,-17.110750
  0.307904,-16.872736
  0.309422,-16.649377
  0.310939,-16.436038
  0.312456,-16.233250
  0.313973,-16.038621
  0.315491,-15.848902
  0.317008,-15.661587
  0.318525,-15.465345
  0.320042,-15.270382
  0.321560,-15.069049
  0.323077,-14.854003
  0.324594,-14.629451
  0.326112,-14.393980
  0.327629,-14.141500
  0.329146,-13.882754
  0.330663,-13.614587
  0.332181,-13.340039
  0.333698,-13.057669
  0.335215,-12.776092
  0.336732,-12.492040
  0.338250,-12.206529
  0.339767,-11.917854
  0.341284,-11.631665
  0.342801,-11.342257
  0.344319,-11.049826
  0.345836,-10.750833
  0.347353,-10.450669
  0.348871,-10.144058
  0.350388, -9.834697
  0.351905, -9.524715
  0.353422, -9.216735
  0.354940, -8.908148
  0.356457, -8.600898
  0.357974, -8.302012
  0.359491, -8.017067
  0.361009, -7.741619
  0.362526, -7.481277
  0.364043, -7.234484
  0.365560, -7.004348
  0.367078, -6.787600
  0.368595, -6.585461
  0.370112, -6.399117
  0.371630, -6.221492
  0.373147, -6.067605
  0.374664, -5.923689
  0.376181, -5.793210
  0.377699, -5.675611
  0.379216, -5.570134
  0.380733, -5.480085
  0.382250, -5.406923
  0.383768, -5.344981
  0.385285, -5.300403
  0.386802, -5.273235
  0.388319, -5.263928
  0.389837, -5.271497
  0.391354, -5.296066
  0.392871, -5.340234
  0.394389, -5.400228
  0.395906, -5.479595
  0.397423, -5.575790
  0.398940, -5.684941
  0.400458, -5.804243
  0.401975, -5.936504
  0.403492, -6.077554
  0.405009, -6.217898
  0.406527, -6.359231
  0.408044, -6.496667
  0.409561, -6.624240
  0.411078, -6.740765
  0.412596, -6.843858
  0.414113, -6.934518
  0.415630, -7.009405
  0.417148, -7.067803
  0.418665, -7.115523
  0.420182, -7.142933
  0.421699, -7.160813
  0.423217, -7.170303
  0.424734, -7.168024
  0.426251, -7.158974
  0.427768, -7.145210
  0.429286, -7.125995
  0.430803, -7.104156
  0.432320, -7.083169
  0.433837, -7.054900
  0.435355, -7.028634
  0.436872, -7.003332
  0.438389, -6.977868
  0.439907, -6.950320
  0.441424, -6.923579
  0.442941, -6.898608
  0.444458, -6.867373
  0.445976, -6.834891
  0.447493, -6.803611
  0.449010, -6.774591
  0.450527, -6.741859
  0.452045, -6.709602
