# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos TRP and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.168148, 52.040811
  0.169310, 47.238463
  0.170471, 42.452150
  0.171633, 37.699599
  0.172795, 33.000233
  0.173957, 28.374631
  0.175119, 23.837519
  0.176281, 19.406702
  0.177442, 15.098595
  0.178604, 10.930795
  0.179766,  6.912946
  0.180928,  3.059537
  0.182090, -0.623732
  0.183251, -4.129209
  0.184413, -7.451476
  0.185575,-10.595619
  0.186737,-13.560218
  0.187899,-16.354705
  0.189061,-18.981143
  0.190222,-21.450026
  0.191384,-23.763388
  0.192546,-25.930654
  0.193708,-27.954016
  0.194870,-29.836444
  0.196032,-31.586331
  0.197193,-33.199671
  0.198355,-34.687236
  0.199517,-36.054857
  0.200679,-37.315045
  0.201841,-38.477452
  0.203002,-39.554864
  0.204164,-40.560447
  0.205326,-41.491923
  0.206488,-42.355012
  0.207650,-43.155473
  0.208812,-43.891687
  0.209973,-44.561402
  0.211135,-45.172428
  0.212297,-45.725986
  0.213459,-46.224785
  0.214621,-46.671855
  0.215783,-47.067604
  0.216944,-47.406725
  0.218106,-47.682776
  0.219268,-47.885945
  0.220430,-48.009707
  0.221592,-48.052493
  0.222754,-48.013967
  0.223915,-47.906020
  0.225077,-47.738009
  0.226239,-47.519421
  0.227401,-47.263335
  0.228563,-46.967907
  0.229724,-46.635739
  0.230886,-46.258003
  0.232048,-45.831598
  0.233210,-45.356093
  0.234372,-44.831650
  0.235534,-44.267986
  0.236695,-43.662278
  0.237857,-43.023176
  0.239019,-42.351500
  0.240181,-41.653058
  0.241343,-40.928872
  0.242505,-40.177435
  0.243666,-39.397607
  0.244828,-38.596667
  0.245990,-37.768998
  0.247152,-36.919013
  0.248314,-36.048400
  0.249475,-35.163347
  0.250637,-34.269106
  0.251799,-33.368205
  0.252961,-32.478517
  0.254123,-31.600320
  0.255285,-30.751605
  0.256446,-29.944865
  0.257608,-29.193705
  0.258770,-28.513885
  0.259932,-27.913256
  0.261094,-27.415429
  0.262256,-27.023178
  0.263417,-26.756233
  0.264579,-26.605580
  0.265741,-26.579623
  0.266903,-26.677033
  0.268065,-26.883438
  0.269226,-27.196499
  0.270388,-27.599675
  0.271550,-28.086713
  0.272712,-28.631995
  0.273874,-29.231269
  0.275036,-29.866906
  0.276197,-30.529111
  0.277359,-31.208608
