# Generated by Parinaz Mosaddeghi Amini at University College Dublin, March 2023
# PMF between COM of side chain analogos GLN and Iron (fe-110) slab.
# 
# z(nm), (KJ/mol)
  0.139778, 61.866248
  0.141221, 56.985908
  0.142663, 52.145447
  0.144105, 47.361301
  0.145548, 42.643097
  0.146990, 38.015907
  0.148432, 33.493930
  0.149875, 29.098171
  0.151317, 24.845000
  0.152759, 20.755391
  0.154201, 16.839836
  0.155644, 13.099663
  0.157086,  9.543216
  0.158528,  6.184620
  0.159971,  3.050521
  0.161413,  0.169077
  0.162855, -2.439418
  0.164298, -4.779242
  0.165740, -6.888031
  0.167182, -8.825413
  0.168625,-10.640083
  0.170067,-12.367049
  0.171509,-14.025025
  0.172952,-15.618947
  0.174394,-17.150071
  0.175836,-18.620641
  0.177279,-20.035944
  0.178721,-21.400599
  0.180163,-22.725682
  0.181605,-24.003778
  0.183048,-25.231410
  0.184490,-26.398547
  0.185932,-27.493625
  0.187375,-28.510638
  0.188817,-29.439671
  0.190259,-30.278770
  0.191702,-31.030333
  0.193144,-31.702193
  0.194586,-32.297168
  0.196029,-32.828272
  0.197471,-33.299357
  0.198913,-33.718802
  0.200356,-34.085697
  0.201798,-34.406592
  0.203240,-34.688060
  0.204683,-34.940523
  0.206125,-35.166137
  0.207567,-35.379232
  0.209010,-35.580493
  0.210452,-35.778755
  0.211894,-35.976310
  0.213336,-36.169148
  0.214779,-36.355519
  0.216221,-36.527786
  0.217663,-36.678258
  0.219106,-36.801197
  0.220548,-36.894353
  0.221990,-36.952474
  0.223433,-36.979086
  0.224875,-36.964338
  0.226317,-36.918965
  0.227760,-36.843172
  0.229202,-36.746481
  0.230644,-36.626864
  0.232087,-36.499092
  0.233529,-36.365129
  0.234971,-36.226502
  0.236414,-36.086988
  0.237856,-35.951730
  0.239298,-35.818488
  0.240740,-35.686695
  0.242183,-35.561589
  0.243625,-35.432775
  0.245067,-35.307152
  0.246510,-35.180359
  0.247952,-35.057937
  0.249394,-34.937568
  0.250837,-34.826168
  0.252279,-34.725389
  0.253721,-34.633263
  0.255164,-34.561550
  0.256606,-34.501388
  0.258048,-34.452811
  0.259491,-34.411219
  0.260933,-34.372618
  0.262375,-34.332409
  0.263818,-34.285878
  0.265260,-34.228471
  0.266702,-34.157251
  0.268145,-34.071171
  0.269587,-33.965658
  0.271029,-33.840928
  0.272471,-33.692304
  0.273914,-33.516060
  0.275356,-33.312433
  0.276798,-33.082353
  0.278241,-32.821125
  0.279683,-32.530726
  0.281125,-32.209761
  0.282568,-31.857263
  0.284010,-31.476652
  0.285452,-31.071676
  0.286895,-30.651747
  0.288337,-30.213381
  0.289779,-29.764363
  0.291222,-29.304348
  0.292664,-28.838239
  0.294106,-28.367560
  0.295549,-27.900219
  0.296991,-27.433831
  0.298433,-26.968183
  0.299875,-26.503304
  0.301318,-26.038947
  0.302760,-25.581197
  0.304202,-25.121078
  0.305645,-24.661047
  0.307087,-24.210190
  0.308529,-23.761823
  0.309972,-23.321697
  0.311414,-22.888242
  0.312856,-22.462950
  0.314299,-22.054724
  0.315741,-21.661879
  0.317183,-21.284894
  0.318626,-20.927138
  0.320068,-20.584904
  0.321510,-20.257753
  0.322953,-19.945156
  0.324395,-19.648963
  0.325837,-19.366785
  0.327280,-19.093214
  0.328722,-18.825982
  0.330164,-18.559952
  0.331606,-18.292427
  0.333049,-18.020031
  0.334491,-17.745288
  0.335933,-17.457414
  0.337376,-17.159986
  0.338818,-16.853799
  0.340260,-16.538663
  0.341703,-16.211831
  0.343145,-15.876560
  0.344587,-15.537539
  0.346030,-15.191913
  0.347472,-14.838033
  0.348914,-14.475492
  0.350357,-14.112210
  0.351799,-13.743605
  0.353241,-13.378521
  0.354684,-13.010899
  0.356126,-12.645876
  0.357568,-12.283568
  0.359010,-11.925650
  0.360453,-11.574695
  0.361895,-11.231826
  0.363337,-10.904442
  0.364780,-10.590234
  0.366222,-10.294274
  0.367664,-10.012303
  0.369107, -9.751466
  0.370549, -9.508016
  0.371991, -9.281577
  0.373434, -9.068275
  0.374876, -8.863703
  0.376318, -8.666849
  0.377761, -8.473669
  0.379203, -8.278304
  0.380645, -8.085753
  0.382088, -7.888623
  0.383530, -7.690977
  0.384972, -7.495147
  0.386415, -7.293187
  0.387857, -7.091076
  0.389299, -6.892463
  0.390741, -6.693075
  0.392184, -6.493544
  0.393626, -6.299878
  0.395068, -6.101714
  0.396511, -5.904142
  0.397953, -5.700913
  0.399395, -5.491921
  0.400838, -5.280267
  0.402280, -5.065261
  0.403722, -4.846004
  0.405165, -4.619842
  0.406607, -4.387722
  0.408049, -4.142184
  0.409492, -3.899053
  0.410934, -3.651677
  0.412376, -3.399508
  0.413819, -3.146205
  0.415261, -2.894902
  0.416703, -2.641583
  0.418145, -2.389097
  0.419588, -2.142930
  0.421030, -1.905454
  0.422472, -1.669654
  0.423915, -1.446443
  0.425357, -1.233714
  0.426799, -1.031214
  0.428242, -0.845948
  0.429684, -0.678391
  0.431126, -0.530576
  0.432569, -0.397584
  0.434011, -0.287418
  0.435453, -0.191533
  0.436896, -0.117604
  0.438338, -0.059940
  0.439780, -0.018489
  0.441223,  0.008444
  0.442665,  0.017935
  0.444107,  0.011780
  0.445550, -0.004845
  0.446992, -0.038525
  0.448434, -0.084957
  0.449876, -0.145526
  0.451319, -0.222476
  0.452761, -0.308215
  0.454203, -0.405638
  0.455646, -0.514368
  0.457088, -0.630890
  0.458530, -0.752731
  0.459973, -0.881410
  0.461415, -1.009402
  0.462857, -1.139240
  0.464300, -1.266516
  0.465742, -1.395042
  0.467184, -1.521630
  0.468627, -1.650734
  0.470069, -1.777476
  0.471511, -1.905837
  0.472954, -2.038472
  0.474396, -2.168123
  0.475838, -2.298441
  0.477280, -2.423557
  0.478723, -2.549034
  0.480165, -2.673505
  0.481607, -2.789368
  0.483050, -2.899984
  0.484492, -3.005575
  0.485934, -3.102716
  0.487377, -3.193215
  0.488819, -3.280086
  0.490261, -3.356192
  0.491704, -3.424053
  0.493146, -3.489524
  0.494588, -3.553187
  0.496031, -3.614930
  0.497473, -3.674482
  0.498915, -3.736301
  0.500358, -3.797169
  0.501800, -3.856891
  0.503242, -3.916569
  0.504685, -3.977462
  0.506127, -4.038768
  0.507569, -4.096642
  0.509011, -4.151289
  0.510454, -4.202517
  0.511896, -4.250909
  0.513338, -4.293746
  0.514781, -4.329151
  0.516223, -4.362129
  0.517665, -4.388084
  0.519108, -4.412217
  0.520550, -4.432590
  0.521992, -4.449953
  0.523435, -4.464050
  0.524877, -4.471303
  0.526319, -4.478214
  0.527762, -4.489503
  0.529204, -4.496804
  0.530646, -4.504412
  0.532089, -4.508298
  0.533531, -4.512410
  0.534973, -4.513653
  0.536415, -4.513991
  0.537858, -4.511958
  0.539300, -4.503709
  0.540742, -4.496651
  0.542185, -4.488667
  0.543627, -4.475976
  0.545069, -4.465282
  0.546512, -4.451142
  0.547954, -4.437761
  0.549396, -4.421214
  0.550839, -4.404246
  0.552281, -4.384969
  0.553723, -4.366337
  0.555166, -4.351446
  0.556608, -4.332905
  0.558050, -4.312668
  0.559493, -4.289954
  0.560935, -4.261057
  0.562377, -4.226977
  0.563820, -4.194886
  0.565262, -4.158540
  0.566704, -4.115534
  0.568146, -4.071167
  0.569589, -4.025056
  0.571031, -3.970156
  0.572473, -3.913410
  0.573916, -3.859234
  0.575358, -3.805387
  0.576800, -3.754886
  0.578243, -3.705460
  0.579685, -3.656237
  0.581127, -3.608870
  0.582570, -3.565963
  0.584012, -3.526360
  0.585454, -3.489309
  0.586897, -3.455021
  0.588339, -3.423137
  0.589781, -3.386560
  0.591224, -3.353115
  0.592666, -3.318124
  0.594108, -3.281198
  0.595550, -3.240524
  0.596993, -3.195225
  0.598435, -3.149178
  0.599877, -3.100200
  0.601320, -3.047073
  0.602762, -2.991490
  0.604204, -2.932935
  0.605647, -2.871292
  0.607089, -2.811761
  0.608531, -2.750634
  0.609974, -2.692413
  0.611416, -2.634766
  0.612858, -2.580136
  0.614301, -2.528302
  0.615743, -2.472757
  0.617185, -2.425850
  0.618628, -2.376609
  0.620070, -2.337113
  0.621512, -2.299125
  0.622955, -2.263891
  0.624397, -2.234544
  0.625839, -2.205623
  0.627281, -2.176879
  0.628724, -2.150092
  0.630166, -2.126086
  0.631608, -2.103775
  0.633051, -2.082307
  0.634493, -2.058670
  0.635935, -2.033649
  0.637378, -2.007461
  0.638820, -1.981388
  0.640262, -1.952021
  0.641705, -1.923454
  0.643147, -1.890897
  0.644589, -1.854968
  0.646032, -1.819357
  0.647474, -1.784127
  0.648916, -1.746503
  0.650359, -1.706644
  0.651801, -1.669243
  0.653243, -1.632583
  0.654685, -1.592987
  0.656128, -1.553358
  0.657570, -1.513646
  0.659012, -1.474013
  0.660455, -1.434272
  0.661897, -1.396997
  0.663339, -1.357064
  0.664782, -1.316955
  0.666224, -1.272889
  0.667666, -1.229070
  0.669109, -1.182355
  0.670551, -1.135491
  0.671993, -1.082925
  0.673436, -1.028507
  0.674878, -0.975726
  0.676320, -0.920661
  0.677763, -0.860716
  0.679205, -0.805118
  0.680647, -0.747049
  0.682090, -0.687973
  0.683532, -0.632510
  0.684974, -0.580971
  0.686416, -0.529013
  0.687859, -0.480958
  0.689301, -0.432551
  0.690743, -0.385178
  0.692186, -0.342660
  0.693628, -0.305730
  0.695070, -0.270804
  0.696513, -0.239453
  0.697955, -0.211174
  0.699397, -0.182624
  0.700840, -0.160307
  0.702282, -0.136967
  0.703724, -0.119129
  0.705167, -0.101757
  0.706609, -0.086847
  0.708051, -0.070853
  0.709494, -0.053424
  0.710936, -0.041315
  0.712378, -0.024236
  0.713820, -0.005993
  0.715263,  0.012225
  0.716705,  0.033638
  0.718147,  0.054483
  0.719590,  0.080109
  0.721032,  0.102204
  0.722474,  0.126218
  0.723917,  0.148952
  0.725359,  0.171703
  0.726801,  0.191990
  0.728244,  0.212696
  0.729686,  0.230379
  0.731128,  0.247238
  0.732571,  0.260698
  0.734013,  0.272134
  0.735455,  0.280766
  0.736898,  0.288467
  0.738340,  0.289900
  0.739782,  0.286438
  0.741225,  0.283653
  0.742667,  0.274360
  0.744109,  0.263436
  0.745551,  0.248005
  0.746994,  0.228543
  0.748436,  0.207149
  0.749878,  0.180698
  0.751321,  0.153101
  0.752763,  0.120449
  0.754205,  0.088369
  0.755648,  0.053612
  0.757090,  0.017484
  0.758532, -0.015877
  0.759975, -0.052157
  0.761417, -0.086748
  0.762859, -0.117456
  0.764302, -0.147019
  0.765744, -0.169400
  0.767186, -0.184875
  0.768629, -0.194595
  0.770071, -0.199461
  0.771513, -0.200231
  0.772955, -0.197871
  0.774398, -0.189416
  0.775840, -0.178688
  0.777282, -0.166817
  0.778725, -0.155183
  0.780167, -0.144002
  0.781609, -0.135745
  0.783052, -0.130272
  0.784494, -0.127901
  0.785936, -0.129416
  0.787379, -0.133490
  0.788821, -0.145757
  0.790263, -0.162099
  0.791706, -0.184832
  0.793148, -0.208080
  0.794590, -0.237384
  0.796033, -0.269532
  0.797475, -0.304483
  0.798917, -0.341209
  0.800360, -0.378950
  0.801802, -0.416734
  0.803244, -0.456723
  0.804686, -0.495766
  0.806129, -0.530058
  0.807571, -0.563391
  0.809013, -0.598787
  0.810456, -0.631640
  0.811898, -0.662817
  0.813340, -0.693007
  0.814783, -0.722344
  0.816225, -0.746243
  0.817667, -0.766843
  0.819110, -0.788491
  0.820552, -0.802550
  0.821994, -0.813999
  0.823437, -0.818045
  0.824879, -0.819650
  0.826321, -0.813340
  0.827764, -0.804049
  0.829206, -0.785248
  0.830648, -0.763001
  0.832090, -0.737826
  0.833533, -0.711485
  0.834975, -0.684121
  0.836417, -0.656023
  0.837860, -0.626116
  0.839302, -0.599217
  0.840744, -0.574370
  0.842187, -0.549437
  0.843629, -0.534727
  0.845071, -0.525153
  0.846514, -0.521497
  0.847956, -0.523107
  0.849398, -0.531647
  0.850841, -0.547599
  0.852283, -0.566801
  0.853725, -0.590536
  0.855168, -0.618478
  0.856610, -0.645994
  0.858052, -0.676032
  0.859495, -0.705726
  0.860937, -0.731476
  0.862379, -0.759990
  0.863821, -0.784462
  0.865264, -0.804486
  0.866706, -0.821851
  0.868148, -0.834506
  0.869591, -0.844487
  0.871033, -0.843991
  0.872475, -0.844241
  0.873918, -0.840975
  0.875360, -0.833121
  0.876802, -0.819156
  0.878245, -0.804285
  0.879687, -0.784950
  0.881129, -0.768516
  0.882572, -0.747490
  0.884014, -0.726866
  0.885456, -0.704476
  0.886899, -0.682602
  0.888341, -0.660443
  0.889783, -0.643625
  0.891225, -0.624491
  0.892668, -0.609281
  0.894110, -0.592006
  0.895552, -0.577522
  0.896995, -0.566190
  0.898437, -0.557544
  0.899879, -0.551113
  0.901322, -0.546535
  0.902764, -0.545228
  0.904206, -0.539136
  0.905649, -0.536531
  0.907091, -0.538062
  0.908533, -0.541000
  0.909976, -0.542919
  0.911418, -0.544469
  0.912860, -0.546320
  0.914303, -0.547495
  0.915745, -0.551221
  0.917187, -0.553913
  0.918630, -0.554100
  0.920072, -0.553397
  0.921514, -0.549478
  0.922956, -0.547178
  0.924399, -0.541983
  0.925841, -0.538084
  0.927283, -0.531399
  0.928726, -0.522340
  0.930168, -0.513602
  0.931610, -0.503580
  0.933053, -0.488395
  0.934495, -0.477513
  0.935937, -0.464107
  0.937380, -0.450188
  0.938822, -0.436755
  0.940264, -0.421344
  0.941707, -0.403851
  0.943149, -0.386647
  0.944591, -0.369582
  0.946034, -0.354891
  0.947476, -0.337563
  0.948918, -0.320379
  0.950360, -0.305766
  0.951803, -0.289003
  0.953245, -0.273364
  0.954687, -0.259374
  0.956130, -0.245782
  0.957572, -0.231541
  0.959014, -0.220287
  0.960457, -0.207048
  0.961899, -0.193646
  0.963341, -0.182770
  0.964784, -0.171125
  0.966226, -0.162941
  0.967668, -0.154331
  0.969111, -0.148141
  0.970553, -0.144614
  0.971995, -0.140563
  0.973438, -0.136870
