
# PMF between COMs of AHIE and ALEU.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  228.371707
  0.255  224.404544
  0.258  220.315882
  0.261  216.044561
  0.264  211.537684
  0.267  206.755072
  0.270  201.645516
  0.273  196.173368
  0.276  190.298269
  0.279  183.987279
  0.282  177.219970
  0.285  169.979558
  0.288  162.262824
  0.291  154.086689
  0.294  145.491541
  0.297  136.566391
  0.300  127.470970
  0.303  118.411376
  0.306  109.606399
  0.309  101.251519
  0.312   93.454991
  0.315   86.244962
  0.318   79.654137
  0.321   73.691382
  0.324   68.305018
  0.327   63.351919
  0.330   58.696164
  0.333   54.263913
  0.336   50.058556
  0.339   46.158082
  0.342   42.621014
  0.345   39.397229
  0.348   36.321631
  0.351   33.240931
  0.354   30.124098
  0.357   27.045564
  0.360   24.116675
  0.363   21.409648
  0.366   18.953490
  0.369   16.755437
  0.372   14.820749
  0.375   13.134804
  0.378   11.699756
  0.381   10.491720
  0.384    9.470766
  0.387    8.581954
  0.390    7.789420
  0.393    7.063284
  0.396    6.376236
  0.399    5.737659
  0.402    5.148145
  0.405    4.614138
  0.408    4.149451
  0.411    3.751032
  0.414    3.404485
  0.417    3.107348
  0.420    2.836492
  0.423    2.590739
  0.426    2.363067
  0.429    2.151354
  0.432    1.961122
  0.435    1.789701
  0.438    1.649680
  0.441    1.533024
  0.444    1.437958
  0.447    1.363407
  0.450    1.293745
  0.453    1.227906
  0.456    1.155269
  0.459    1.079285
  0.462    0.994059
  0.465    0.900703
  0.468    0.807462
  0.471    0.715370
  0.474    0.632833
  0.477    0.558001
  0.480    0.494275
  0.483    0.435676
  0.486    0.387835
  0.489    0.354355
  0.492    0.327922
  0.495    0.304397
  0.498    0.287637
  0.501    0.265054
  0.504    0.246554
  0.507    0.222477
  0.510    0.202535
  0.513    0.177493
  0.516    0.154820
  0.519    0.125113
  0.522    0.097755
  0.525    0.062586
  0.528    0.024509
  0.531   -0.016030
  0.534   -0.068511
  0.537   -0.117817
  0.540   -0.174098
  0.543   -0.229949
  0.546   -0.281426
  0.549   -0.323700
  0.552   -0.346591
  0.555   -0.345946
  0.558   -0.306386
  0.561   -0.248092
  0.564   -0.162515
  0.567   -0.077516
  0.570   -0.020438
  0.573   -0.020918
  0.576   -0.109794
  0.579   -0.267169
  0.582   -0.444301
  0.585   -0.582394
  0.588   -0.606144
  0.591   -0.485068
  0.594   -0.264716
  0.597   -0.002766
  0.600    0.216409
  0.603    0.351800
  0.606    0.383107
  0.609    0.335417
  0.612    0.246017
  0.615    0.149574
  0.618    0.074917
  0.621    0.044612
  0.624    0.061527
  0.627    0.114381
  0.630    0.192614
  0.633    0.282252
  0.636    0.373548
  0.639    0.455672
  0.642    0.528831
  0.645    0.591510
  0.648    0.644893
  0.651    0.688152
  0.654    0.724335
  0.657    0.756471
  0.660    0.788699
  0.663    0.819177
  0.666    0.844564
  0.669    0.871416
  0.672    0.900074
  0.675    0.925945
  0.678    0.951691
  0.681    0.985384
  0.684    1.017907
  0.687    1.053042
  0.690    1.093347
  0.693    1.139603
  0.696    1.193896
  0.699    1.250884
  0.702    1.308283
  0.705    1.365721
  0.708    1.421124
  0.711    1.475591
  0.714    1.527904
  0.717    1.569892
  0.720    1.606926
  0.723    1.638613
  0.726    1.662033
  0.729    1.677294
  0.732    1.685636
  0.735    1.689512
  0.738    1.687106
  0.741    1.681960
  0.744    1.675301
  0.747    1.668129
  0.750    1.666144
  0.753    1.672044
  0.756    1.682060
  0.759    1.695653
  0.762    1.711533
  0.765    1.729614
  0.768    1.742844
  0.771    1.746390
  0.774    1.742205
  0.777    1.731700
  0.780    1.711654
  0.783    1.682093
  0.786    1.655209
  0.789    1.615229
  0.792    1.581510
  0.795    1.553067
  0.798    1.521234
  0.801    1.492647
  0.804    1.463104
  0.807    1.431336
  0.810    1.396177
  0.813    1.360711
  0.816    1.325516
  0.819    1.282239
  0.822    1.236614
  0.825    1.195804
  0.828    1.160763
  0.831    1.128671
  0.834    1.094779
  0.837    1.074327
  0.840    1.057145
  0.843    1.046963
  0.846    1.042000
  0.849    1.036566
  0.852    1.043997
  0.855    1.046174
  0.858    1.045557
  0.861    1.040161
  0.864    1.026026
  0.867    1.007466
  0.870    0.985002
  0.873    0.955532
  0.876    0.923886
  0.879    0.895010
  0.882    0.858905
  0.885    0.822244
  0.888    0.791806
  0.891    0.763609
  0.894    0.735074
  0.897    0.713256
  0.900    0.691016
  0.903    0.666578
  0.906    0.646810
  0.909    0.627585
  0.912    0.617317
  0.915    0.599714
  0.918    0.584760
  0.921    0.568758
  0.924    0.555474
  0.927    0.537788
  0.930    0.529344
  0.933    0.519010
  0.936    0.510044
  0.939    0.499336
