
# PMF between COMs of ASER and CRC5.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  218.383916
  0.255  213.830217
  0.258  208.936537
  0.261  203.660327
  0.264  197.962385
  0.267  191.801152
  0.270  185.142129
  0.273  177.973097
  0.276  170.315386
  0.279  162.234544
  0.282  153.826194
  0.285  145.234454
  0.288  136.615629
  0.291  128.128059
  0.294  119.916281
  0.297  112.114388
  0.300  104.823276
  0.303   98.127829
  0.306   92.074171
  0.309   86.619952
  0.312   81.653676
  0.315   77.039993
  0.318   72.683382
  0.321   68.517675
  0.324   64.527546
  0.327   60.709384
  0.330   57.076189
  0.333   53.626222
  0.336   50.359022
  0.339   47.277470
  0.342   44.366902
  0.345   41.619237
  0.348   39.037336
  0.351   36.632226
  0.354   34.394837
  0.357   32.311103
  0.360   30.342897
  0.363   28.461185
  0.366   26.647912
  0.369   24.900763
  0.372   23.253362
  0.375   21.754090
  0.378   20.425464
  0.381   19.266949
  0.384   18.249685
  0.387   17.336804
  0.390   16.485818
  0.393   15.674390
  0.396   14.892898
  0.399   14.136122
  0.402   13.402560
  0.405   12.690994
  0.408   12.005475
  0.411   11.337451
  0.414   10.704754
  0.417   10.099739
  0.420    9.525979
  0.423    8.980104
  0.426    8.472073
  0.429    7.995538
  0.432    7.551662
  0.435    7.132631
  0.438    6.743479
  0.441    6.380401
  0.444    6.038106
  0.447    5.708051
  0.450    5.397278
  0.453    5.114282
  0.456    4.842033
  0.459    4.583062
  0.462    4.339003
  0.465    4.111403
  0.468    3.891192
  0.471    3.688006
  0.474    3.493558
  0.477    3.315413
  0.480    3.147014
  0.483    2.983031
  0.486    2.832426
  0.489    2.690492
  0.492    2.555375
  0.495    2.425397
  0.498    2.301871
  0.501    2.189953
  0.504    2.082829
  0.507    1.989826
  0.510    1.902813
  0.513    1.822165
  0.516    1.752428
  0.519    1.690772
  0.522    1.639909
  0.525    1.588663
  0.528    1.543903
  0.531    1.509411
  0.534    1.478638
  0.537    1.453221
  0.540    1.434698
  0.543    1.422183
  0.546    1.412844
  0.549    1.405051
  0.552    1.397572
  0.555    1.396262
  0.558    1.392212
  0.561    1.389021
  0.564    1.393229
  0.567    1.402576
  0.570    1.410972
  0.573    1.423570
  0.576    1.440712
  0.579    1.459278
  0.582    1.485289
  0.585    1.511031
  0.588    1.539030
  0.591    1.566290
  0.594    1.595704
  0.597    1.623557
  0.600    1.656263
  0.603    1.691399
  0.606    1.726693
  0.609    1.760155
  0.612    1.792595
  0.615    1.827888
  0.618    1.862870
  0.621    1.897207
  0.624    1.931159
  0.627    1.959201
  0.630    1.984407
  0.633    2.014041
  0.636    2.043329
  0.639    2.076622
  0.642    2.115778
  0.645    2.162389
  0.648    2.214971
  0.651    2.280668
  0.654    2.360552
  0.657    2.447329
  0.660    2.541652
  0.663    2.641042
  0.666    2.730111
  0.669    2.809056
  0.672    2.876076
  0.675    2.918526
  0.678    2.944059
  0.681    2.948927
  0.684    2.942394
  0.687    2.927461
  0.690    2.912972
  0.693    2.904435
  0.696    2.909023
  0.699    2.927904
  0.702    2.959437
  0.705    2.993285
  0.708    3.033129
  0.711    3.069609
  0.714    3.093496
  0.717    3.105358
  0.720    3.100174
  0.723    3.082494
  0.726    3.054804
  0.729    3.015586
  0.732    2.970339
  0.735    2.924139
  0.738    2.885886
  0.741    2.845580
  0.744    2.808810
  0.747    2.787699
  0.750    2.776568
  0.753    2.777221
  0.756    2.776801
  0.759    2.776505
  0.762    2.772114
  0.765    2.756244
  0.768    2.729844
  0.771    2.689129
  0.774    2.647646
  0.777    2.594838
  0.780    2.535399
  0.783    2.476417
  0.786    2.419373
  0.789    2.365095
  0.792    2.308035
  0.795    2.254226
  0.798    2.199017
  0.801    2.145485
  0.804    2.087564
  0.807    2.033312
  0.810    1.976359
  0.813    1.920035
  0.816    1.864897
  0.819    1.810518
  0.822    1.756656
  0.825    1.709795
  0.828    1.669606
  0.831    1.631513
  0.834    1.600395
  0.837    1.570415
  0.840    1.542094
  0.843    1.511038
  0.846    1.480943
  0.849    1.448302
  0.852    1.417724
  0.855    1.384263
  0.858    1.349759
  0.861    1.316776
  0.864    1.281055
  0.867    1.251476
  0.870    1.228613
  0.873    1.203452
  0.876    1.181081
  0.879    1.166536
  0.882    1.155230
  0.885    1.144255
  0.888    1.132711
  0.891    1.122048
  0.894    1.106389
  0.897    1.089489
  0.900    1.065279
  0.903    1.044684
  0.906    1.026118
  0.909    1.010603
  0.912    0.995071
  0.915    0.984401
  0.918    0.976103
  0.921    0.969199
  0.924    0.967434
  0.927    0.956532
  0.930    0.937432
  0.933    0.921801
  0.936    0.895990
  0.939    0.868987
  0.942    0.836754
  0.945    0.801869
  0.948    0.765486
  0.951    0.737351
  0.954    0.707947
  0.957    0.683380
  0.960    0.661446
  0.963    0.639942
  0.966    0.627854
  0.969    0.611001
  0.972    0.597650
  0.975    0.582755
  0.978    0.567523
  0.981    0.547495
  0.984    0.526721
  0.987    0.504035
  0.990    0.480776
  0.993    0.460682
  0.996    0.443019
  0.999    0.428096
  1.002    0.414114
  1.005    0.401756
  1.008    0.390808
  1.011    0.385413
  1.014    0.376293
  1.017    0.367943
  1.020    0.360982
  1.023    0.352107
  1.026    0.343390
  1.029    0.332930
  1.032    0.317210
  1.035    0.307621
  1.038    0.296047
  1.041    0.281001
  1.044    0.261813
  1.047    0.252649
  1.050    0.240166
  1.053    0.226997
  1.056    0.218801
  1.059    0.211055
  1.062    0.205200
  1.065    0.189908
  1.068    0.174988
  1.071    0.159791
  1.074    0.147076
  1.077    0.129188
  1.080    0.111801
  1.083    0.092715
  1.086    0.074377
  1.089    0.052610
  1.092    0.029602
  1.095    0.012210
  1.098   -0.003079
  1.101   -0.015937
  1.104   -0.026257
  1.107   -0.034392
  1.110   -0.040264
  1.113   -0.040515
  1.116   -0.044172
  1.119   -0.042572
  1.122   -0.043231
  1.125   -0.040809
  1.128   -0.036437
  1.131   -0.028660
  1.134   -0.020203
  1.137   -0.016023
  1.140   -0.007078
  1.143    0.003154
  1.146    0.009622
  1.149    0.013503
  1.152    0.017624
  1.155    0.023072
  1.158    0.024998
  1.161    0.029341
  1.164    0.034603
  1.167    0.037116
  1.170    0.038158
  1.173    0.035954
  1.176    0.032928
  1.179    0.026649
  1.182    0.020869
  1.185    0.014834
  1.188    0.006450
  1.191    0.005709
  1.194    0.008535
  1.197    0.011242
