
# PMF between COMs of ATHR and ALEU.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  222.410083
  0.255  217.907476
  0.258  213.075376
  0.261  207.861246
  0.264  202.229602
  0.267  196.142320
  0.270  189.571376
  0.273  182.504210
  0.276  174.930759
  0.279  166.866589
  0.282  158.343204
  0.285  149.454930
  0.288  140.362029
  0.291  131.318221
  0.294  122.588515
  0.297  114.341948
  0.300  106.634726
  0.303   99.450455
  0.306   92.747636
  0.309   86.494332
  0.312   80.680033
  0.315   75.331710
  0.318   70.464856
  0.321   66.086060
  0.324   62.151026
  0.327   58.564539
  0.330   55.200463
  0.333   51.949753
  0.336   48.749884
  0.339   45.596556
  0.342   42.536532
  0.345   39.620110
  0.348   36.892320
  0.351   34.361871
  0.354   32.026362
  0.357   29.871055
  0.360   27.860369
  0.363   25.980510
  0.366   24.201289
  0.369   22.505781
  0.372   20.883245
  0.375   19.327613
  0.378   17.835139
  0.381   16.419185
  0.384   15.078701
  0.387   13.842002
  0.390   12.715345
  0.393   11.722323
  0.396   10.860728
  0.399   10.125752
  0.402    9.494847
  0.405    8.941696
  0.408    8.441529
  0.411    7.970197
  0.414    7.507931
  0.417    7.048629
  0.420    6.579181
  0.423    6.112450
  0.426    5.653383
  0.429    5.209906
  0.432    4.791456
  0.435    4.400985
  0.438    4.046302
  0.441    3.719977
  0.444    3.425621
  0.447    3.154490
  0.450    2.903122
  0.453    2.667578
  0.456    2.453926
  0.459    2.246421
  0.462    2.052662
  0.465    1.876700
  0.468    1.716267
  0.471    1.569222
  0.474    1.438570
  0.477    1.319760
  0.480    1.210726
  0.483    1.118707
  0.486    1.039041
  0.489    0.963522
  0.492    0.898332
  0.495    0.835296
  0.498    0.780455
  0.501    0.735553
  0.504    0.697292
  0.507    0.671596
  0.510    0.652177
  0.513    0.639161
  0.516    0.636109
  0.519    0.635015
  0.522    0.638453
  0.525    0.638551
  0.528    0.640440
  0.531    0.642807
  0.534    0.636291
  0.537    0.629757
  0.540    0.619610
  0.543    0.608683
  0.546    0.598101
  0.549    0.586456
  0.552    0.582445
  0.555    0.581995
  0.558    0.583910
  0.561    0.599374
  0.564    0.623941
  0.567    0.653626
  0.570    0.685562
  0.573    0.728252
  0.576    0.774002
  0.579    0.816873
  0.582    0.865303
  0.585    0.912199
  0.588    0.958991
  0.591    1.008349
  0.594    1.066571
  0.597    1.125907
  0.600    1.188016
  0.603    1.255466
  0.606    1.329113
  0.609    1.396804
  0.612    1.471223
  0.615    1.550825
  0.618    1.635846
  0.621    1.702997
  0.624    1.768931
  0.627    1.830034
  0.630    1.879487
  0.633    1.925270
  0.636    1.968278
  0.639    2.005092
  0.642    2.040554
  0.645    2.082728
  0.648    2.120957
  0.651    2.167676
  0.654    2.213769
  0.657    2.267351
  0.660    2.318289
  0.663    2.371232
  0.666    2.422697
  0.669    2.469935
  0.672    2.511634
  0.675    2.549444
  0.678    2.581291
  0.681    2.604756
  0.684    2.616811
  0.687    2.621396
  0.690    2.619058
  0.693    2.610407
  0.696    2.600471
  0.699    2.580653
  0.702    2.562486
  0.705    2.544977
  0.708    2.531137
  0.711    2.520785
  0.714    2.514374
  0.717    2.509709
  0.720    2.506857
  0.723    2.507406
  0.726    2.506724
  0.729    2.499907
  0.732    2.487829
  0.735    2.461880
  0.738    2.430460
  0.741    2.388451
  0.744    2.334434
  0.747    2.281841
  0.750    2.223834
  0.753    2.162255
  0.756    2.099132
  0.759    2.038862
  0.762    1.979912
  0.765    1.928281
  0.768    1.878814
  0.771    1.830469
  0.774    1.783214
  0.777    1.736409
  0.780    1.691142
  0.783    1.646189
  0.786    1.596154
  0.789    1.551450
  0.792    1.504297
  0.795    1.460055
  0.798    1.417496
  0.801    1.371628
  0.804    1.326130
  0.807    1.282163
  0.810    1.236789
  0.813    1.195448
  0.816    1.151568
  0.819    1.111991
  0.822    1.070879
  0.825    1.027932
  0.828    0.993772
  0.831    0.971185
  0.834    0.949821
  0.837    0.936042
  0.840    0.926398
  0.843    0.928741
  0.846    0.924241
  0.849    0.910978
  0.852    0.894406
  0.855    0.877513
  0.858    0.856859
  0.861    0.834089
  0.864    0.809113
  0.867    0.787072
  0.870    0.767391
  0.873    0.745124
  0.876    0.725837
  0.879    0.704795
  0.882    0.689293
  0.885    0.675381
  0.888    0.666090
  0.891    0.659700
  0.894    0.654229
  0.897    0.651149
  0.900    0.648996
  0.903    0.651584
  0.906    0.655112
  0.909    0.658434
  0.912    0.664686
  0.915    0.668998
  0.918    0.672120
  0.921    0.672821
  0.924    0.663658
  0.927    0.651472
  0.930    0.636499
  0.933    0.615800
  0.936    0.591878
  0.939    0.575991
  0.942    0.563621
  0.945    0.552968
  0.948    0.549734
  0.951    0.551531
  0.954    0.556500
  0.957    0.568469
  0.960    0.584556
  0.963    0.604060
  0.966    0.617109
  0.969    0.625460
  0.972    0.631471
  0.975    0.630966
  0.978    0.626091
  0.981    0.611437
  0.984    0.591787
  0.987    0.568408
  0.990    0.546015
  0.993    0.522766
  0.996    0.497794
  0.999    0.476160
  1.002    0.461099
  1.005    0.452408
  1.008    0.448551
  1.011    0.450997
  1.014    0.452471
  1.017    0.460774
  1.020    0.466206
