
# PMF between COMs of AILE and COLR.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  190.616750
  0.255  184.376454
  0.258  177.686009
  0.261  170.510532
  0.264  162.810769
  0.267  154.578899
  0.270  145.847241
  0.273  136.716654
  0.276  127.346420
  0.279  117.947043
  0.282  108.736742
  0.285   99.930997
  0.288   91.702612
  0.291   84.165593
  0.294   77.350671
  0.297   71.233269
  0.300   65.723818
  0.303   60.684311
  0.306   55.978425
  0.309   51.518509
  0.312   47.291111
  0.315   43.326083
  0.318   39.653265
  0.321   36.307248
  0.324   33.300962
  0.327   30.630844
  0.330   28.270266
  0.333   26.172880
  0.336   24.284617
  0.339   22.540153
  0.342   20.889628
  0.345   19.301289
  0.348   17.766671
  0.351   16.305488
  0.354   14.945520
  0.357   13.726920
  0.360   12.657574
  0.363   11.756295
  0.366   10.977645
  0.369   10.302083
  0.372    9.681623
  0.375    9.086536
  0.378    8.495196
  0.381    7.921159
  0.384    7.373315
  0.387    6.860896
  0.390    6.389233
  0.393    5.968732
  0.396    5.600499
  0.399    5.271952
  0.402    4.974469
  0.405    4.693527
  0.408    4.426173
  0.411    4.170826
  0.414    3.922569
  0.417    3.673941
  0.420    3.447682
  0.423    3.226853
  0.426    3.031686
  0.429    2.856380
  0.432    2.712786
  0.435    2.581960
  0.438    2.483649
  0.441    2.399797
  0.444    2.329569
  0.447    2.268902
  0.450    2.206113
  0.453    2.143541
  0.456    2.076026
  0.459    2.002376
  0.462    1.924313
  0.465    1.839924
  0.468    1.762834
  0.471    1.694861
  0.474    1.634710
  0.477    1.586259
  0.480    1.546650
  0.483    1.521719
  0.486    1.507366
  0.489    1.491758
  0.492    1.478148
  0.495    1.464515
  0.498    1.444962
  0.501    1.424698
  0.504    1.399847
  0.507    1.369515
  0.510    1.337681
  0.513    1.309344
  0.516    1.279322
  0.519    1.248751
  0.522    1.217897
  0.525    1.190506
  0.528    1.163450
  0.531    1.137410
  0.534    1.117642
  0.537    1.099731
  0.540    1.088590
  0.543    1.076916
  0.546    1.071034
  0.549    1.069491
  0.552    1.074130
  0.555    1.078670
  0.558    1.084111
  0.561    1.090084
  0.564    1.094064
  0.567    1.094017
  0.570    1.090811
  0.573    1.083870
  0.576    1.075395
  0.579    1.062878
  0.582    1.048544
  0.585    1.035573
  0.588    1.023450
  0.591    1.015975
  0.594    1.021337
  0.597    1.043024
  0.600    1.066653
  0.603    1.104840
  0.606    1.151737
  0.609    1.197244
  0.612    1.251342
  0.615    1.303781
  0.618    1.350702
  0.621    1.393796
  0.624    1.429670
  0.627    1.463711
  0.630    1.487185
  0.633    1.517133
  0.636    1.542549
  0.639    1.575323
  0.642    1.609198
  0.645    1.657384
  0.648    1.709927
  0.651    1.774906
  0.654    1.832894
  0.657    1.886612
  0.660    1.935722
  0.663    1.978682
  0.666    2.009155
  0.669    2.030492
  0.672    2.042273
  0.675    2.048560
  0.678    2.049970
  0.681    2.047899
  0.684    2.041963
  0.687    2.042188
  0.690    2.044612
  0.693    2.052315
  0.696    2.071002
  0.699    2.091695
  0.702    2.121637
  0.705    2.158328
  0.708    2.203643
  0.711    2.250393
  0.714    2.294861
  0.717    2.336049
  0.720    2.371305
  0.723    2.395693
  0.726    2.406217
  0.729    2.407523
  0.732    2.398096
  0.735    2.381398
  0.738    2.359638
  0.741    2.338379
  0.744    2.320135
  0.747    2.307824
  0.750    2.299524
  0.753    2.293087
  0.756    2.289482
  0.759    2.290321
  0.762    2.287756
  0.765    2.283884
  0.768    2.281835
  0.771    2.273385
  0.774    2.265352
  0.777    2.252837
  0.780    2.243840
  0.783    2.229851
  0.786    2.216781
  0.789    2.194957
  0.792    2.175595
  0.795    2.154591
  0.798    2.126645
  0.801    2.100817
  0.804    2.068630
  0.807    2.034996
  0.810    2.002252
  0.813    1.963109
  0.816    1.929300
  0.819    1.895957
  0.822    1.861577
  0.825    1.824673
  0.828    1.785423
  0.831    1.746215
  0.834    1.714032
  0.837    1.678251
  0.840    1.637357
  0.843    1.604539
  0.846    1.568625
  0.849    1.535991
  0.852    1.517004
  0.855    1.498171
  0.858    1.482622
  0.861    1.473115
  0.864    1.459223
  0.867    1.447352
  0.870    1.435024
  0.873    1.419335
  0.876    1.395450
  0.879    1.374027
  0.882    1.344720
  0.885    1.314346
  0.888    1.280426
  0.891    1.245171
  0.894    1.215471
  0.897    1.186265
  0.900    1.162733
  0.903    1.139705
  0.906    1.123177
  0.909    1.107571
  0.912    1.095868
  0.915    1.082021
  0.918    1.068546
  0.921    1.058160
  0.924    1.050574
  0.927    1.041181
  0.930    1.035086
  0.933    1.036240
  0.936    1.035951
  0.939    1.039560
  0.942    1.048937
  0.945    1.047894
  0.948    1.057694
  0.951    1.063725
  0.954    1.067053
  0.957    1.061706
  0.960    1.052278
  0.963    1.038300
  0.966    1.019689
  0.969    0.996959
  0.972    0.969291
  0.975    0.942464
  0.978    0.915459
  0.981    0.884566
  0.984    0.856652
  0.987    0.829941
  0.990    0.803838
  0.993    0.779944
  0.996    0.766678
  0.999    0.749221
  1.002    0.738760
  1.005    0.726389
  1.008    0.715595
  1.011    0.699808
  1.014    0.687409
  1.017    0.670327
  1.020    0.648270
  1.023    0.623578
  1.026    0.597834
  1.029    0.569928
  1.032    0.542441
  1.035    0.513047
  1.038    0.484305
  1.041    0.453218
  1.044    0.421356
  1.047    0.394944
  1.050    0.362675
  1.053    0.330109
  1.056    0.298460
  1.059    0.265493
  1.062    0.233816
  1.065    0.205884
  1.068    0.184547
  1.071    0.160493
  1.074    0.143025
  1.077    0.127545
  1.080    0.107752
  1.083    0.085662
  1.086    0.060584
  1.089    0.031589
  1.092   -0.003580
  1.095   -0.037067
  1.098   -0.069970
  1.101   -0.093220
  1.104   -0.106446
  1.107   -0.105197
  1.110   -0.093511
  1.113   -0.072729
  1.116   -0.051277
  1.119   -0.030240
  1.122   -0.015024
  1.125   -0.006056
  1.128   -0.007220
  1.131   -0.009474
  1.134   -0.014310
  1.137   -0.014093
  1.140   -0.013982
  1.143   -0.009222
  1.146   -0.004138
  1.149    0.006670
  1.152    0.013243
  1.155    0.016208
  1.158    0.017517
  1.161    0.024128
  1.164    0.028230
  1.167    0.033611
  1.170    0.041751
  1.173    0.047304
  1.176    0.056950
  1.179    0.058938
  1.182    0.056486
  1.185    0.048644
  1.188    0.032254
  1.191    0.007148
  1.194   -0.009427
  1.197   -0.033188
