
# PMF between COMs of AHID and NCL.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  238.760421
  0.255  237.925955
  0.258  236.964000
  0.261  248.683912
  0.264  243.555239
  0.267  238.447088
  0.270  234.140288
  0.273  230.067471
  0.276  226.051825
  0.279  221.877558
  0.282  217.483318
  0.285  212.788419
  0.288  207.733824
  0.291  202.262425
  0.294  196.317135
  0.297  189.838558
  0.300  182.775377
  0.303  175.076084
  0.306  166.698701
  0.309  157.618938
  0.312  147.822120
  0.315  137.334602
  0.318  126.254621
  0.321  114.827019
  0.324  103.370620
  0.327   92.218674
  0.330   81.656662
  0.333   71.916538
  0.336   63.159910
  0.339   55.431419
  0.342   48.717603
  0.345   42.932995
  0.348   37.997720
  0.351   33.795244
  0.354   30.210837
  0.357   27.131532
  0.360   24.428670
  0.363   21.980394
  0.366   19.721179
  0.369   17.615541
  0.372   15.660442
  0.375   13.880138
  0.378   12.291585
  0.381   10.901296
  0.384    9.693926
  0.387    8.644552
  0.390    7.731413
  0.393    6.934579
  0.396    6.229869
  0.399    5.615522
  0.402    5.086331
  0.405    4.636504
  0.408    4.256067
  0.411    3.937534
  0.414    3.669561
  0.417    3.432499
  0.420    3.218109
  0.423    3.004914
  0.426    2.804525
  0.429    2.618267
  0.432    2.448793
  0.435    2.310145
  0.438    2.199117
  0.441    2.123583
  0.444    2.081636
  0.447    2.061743
  0.450    2.060977
  0.453    2.063458
  0.456    2.056478
  0.459    2.041188
  0.462    2.008928
  0.465    1.968857
  0.468    1.918022
  0.471    1.870017
  0.474    1.830755
  0.477    1.808455
  0.480    1.800914
  0.483    1.811509
  0.486    1.833604
  0.489    1.874062
  0.492    1.914979
  0.495    1.958616
  0.498    1.997975
  0.501    2.022102
  0.504    2.036628
  0.507    2.039479
  0.510    2.039471
  0.513    2.032863
  0.516    2.031892
  0.519    2.022580
  0.522    2.004495
  0.525    1.987327
  0.528    1.968608
  0.531    1.952248
  0.534    1.937127
  0.537    1.924038
  0.540    1.914965
  0.543    1.911521
  0.546    1.913062
  0.549    1.916727
  0.552    1.922328
  0.555    1.928090
  0.558    1.932966
  0.561    1.936716
  0.564    1.932526
  0.567    1.922253
  0.570    1.905416
  0.573    1.890894
  0.576    1.872936
  0.579    1.859706
  0.582    1.851071
  0.585    1.856852
  0.588    1.869785
  0.591    1.889634
  0.594    1.918648
  0.597    1.950942
  0.600    1.977800
  0.603    2.015578
  0.606    2.042979
  0.609    2.063834
  0.612    2.076403
  0.615    2.083641
  0.618    2.085162
  0.621    2.086908
  0.624    2.084812
  0.627    2.078204
  0.630    2.072086
  0.633    2.064978
  0.636    2.062907
  0.639    2.063006
  0.642    2.074229
  0.645    2.089030
  0.648    2.098233
  0.651    2.108033
  0.654    2.114050
  0.657    2.115975
  0.660    2.111757
  0.663    2.092135
  0.666    2.064251
  0.669    2.023998
  0.672    1.977184
  0.675    1.930862
  0.678    1.888648
  0.681    1.844896
  0.684    1.807852
  0.687    1.773836
  0.690    1.747098
  0.693    1.728825
  0.696    1.720833
  0.699    1.716996
  0.702    1.711799
  0.705    1.711571
  0.708    1.716638
  0.711    1.721064
  0.714    1.720521
  0.717    1.717663
  0.720    1.709968
  0.723    1.694338
  0.726    1.669155
  0.729    1.642079
  0.732    1.603133
  0.735    1.559251
  0.738    1.517893
  0.741    1.473250
  0.744    1.436957
  0.747    1.410632
  0.750    1.391888
  0.753    1.383130
  0.756    1.386232
  0.759    1.388364
  0.762    1.391336
  0.765    1.408535
  0.768    1.407443
  0.771    1.395023
  0.774    1.373305
  0.777    1.338495
  0.780    1.286703
  0.783    1.232112
  0.786    1.163987
  0.789    1.100803
  0.792    1.036745
  0.795    0.977900
  0.798    0.932920
  0.801    0.904543
  0.804    0.885927
  0.807    0.887097
  0.810    0.895035
  0.813    0.901925
  0.816    0.910954
  0.819    0.914739
  0.822    0.907991
  0.825    0.886001
  0.828    0.855271
  0.831    0.815872
  0.834    0.769090
  0.837    0.719958
  0.840    0.681342
  0.843    0.640676
  0.846    0.614383
  0.849    0.601520
  0.852    0.588525
  0.855    0.590641
  0.858    0.592954
  0.861    0.586632
  0.864    0.583626
  0.867    0.574044
  0.870    0.563545
  0.873    0.540184
  0.876    0.514661
  0.879    0.488283
  0.882    0.465869
  0.885    0.443592
  0.888    0.429275
  0.891    0.425079
  0.894    0.416327
  0.897    0.415981
  0.900    0.410361
  0.903    0.411837
  0.906    0.420304
  0.909    0.424449
  0.912    0.432875
  0.915    0.435051
  0.918    0.431610
  0.921    0.430668
  0.924    0.426215
  0.927    0.416952
  0.930    0.413101
  0.933    0.403357
  0.936    0.392850
  0.939    0.383561
  0.942    0.367811
  0.945    0.348388
  0.948    0.332089
  0.951    0.313918
  0.954    0.286031
  0.957    0.258868
  0.960    0.226550
  0.963    0.195634
  0.966    0.163099
  0.969    0.138804
  0.972    0.122309
  0.975    0.115256
  0.978    0.112334
  0.981    0.119767
  0.984    0.135250
  0.987    0.144651
  0.990    0.156283
  0.993    0.161971
  0.996    0.160887
  0.999    0.159204
  1.002    0.139894
  1.005    0.118159
  1.008    0.089258
  1.011    0.061853
  1.014    0.036548
  1.017    0.015515
  1.020    0.004864
  1.023   -0.004013
  1.026    0.000038
  1.029    0.008898
  1.032    0.017247
  1.035    0.022277
  1.038    0.020188
  1.041    0.010473
  1.044   -0.010666
  1.047   -0.037670
  1.050   -0.075594
  1.053   -0.117454
  1.056   -0.156807
  1.059   -0.188316
  1.062   -0.221451
  1.065   -0.245594
  1.068   -0.261257
  1.071   -0.264652
  1.074   -0.263820
  1.077   -0.259028
  1.080   -0.252872
  1.083   -0.236920
  1.086   -0.224422
  1.089   -0.216050
  1.092   -0.204726
  1.095   -0.196606
  1.098   -0.189273
  1.101   -0.185949
  1.104   -0.187745
  1.107   -0.191795
  1.110   -0.196477
  1.113   -0.203590
  1.116   -0.213259
  1.119   -0.226393
  1.122   -0.234239
  1.125   -0.238477
  1.128   -0.230386
  1.131   -0.223724
  1.134   -0.204737
  1.137   -0.179757
  1.140   -0.139908
  1.143   -0.087870
  1.146   -0.039328
  1.149    0.007963
  1.152    0.045954
  1.155    0.073710
  1.158    0.099517
  1.161    0.116889
  1.164    0.129241
  1.167    0.142357
  1.170    0.152284
  1.173    0.167454
  1.176    0.182354
  1.179    0.190862
  1.182    0.202294
  1.185    0.203366
  1.188    0.205175
  1.191    0.208573
  1.194    0.226493
  1.197    0.255449
