
# PMF between COMs of ACYS and PCL.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  220.095694
  0.255  215.756138
  0.258  210.906917
  0.261  205.431833
  0.264  199.183505
  0.267  191.994681
  0.270  183.716389
  0.273  174.245845
  0.276  163.600758
  0.279  151.987854
  0.282  139.859172
  0.285  127.871679
  0.288  116.567011
  0.291  106.194818
  0.294   96.826965
  0.297   88.396858
  0.300   80.808885
  0.303   73.994218
  0.306   67.790257
  0.309   61.996522
  0.312   56.549425
  0.315   51.541205
  0.318   47.032383
  0.321   43.010360
  0.324   39.446348
  0.327   36.314984
  0.330   33.549360
  0.333   31.064500
  0.336   28.785379
  0.339   26.679231
  0.342   24.737573
  0.345   22.964182
  0.348   21.352885
  0.351   19.886951
  0.354   18.556709
  0.357   17.351337
  0.360   16.256209
  0.363   15.270123
  0.366   14.380467
  0.369   13.575330
  0.372   12.858080
  0.375   12.217607
  0.378   11.633512
  0.381   11.071471
  0.384   10.527588
  0.387    9.979034
  0.390    9.420718
  0.393    8.864110
  0.396    8.330209
  0.399    7.847868
  0.402    7.439290
  0.405    7.092126
  0.408    6.805308
  0.411    6.557336
  0.414    6.321718
  0.417    6.092562
  0.420    5.864540
  0.423    5.659292
  0.426    5.465736
  0.429    5.282077
  0.432    5.116464
  0.435    4.966201
  0.438    4.831882
  0.441    4.716319
  0.444    4.609647
  0.447    4.518018
  0.450    4.431443
  0.453    4.353839
  0.456    4.287289
  0.459    4.226198
  0.462    4.170715
  0.465    4.114108
  0.468    4.053602
  0.471    3.992887
  0.474    3.918516
  0.477    3.840191
  0.480    3.767720
  0.483    3.694147
  0.486    3.630503
  0.489    3.574679
  0.492    3.522164
  0.495    3.466716
  0.498    3.414847
  0.501    3.352851
  0.504    3.298867
  0.507    3.238678
  0.510    3.180185
  0.513    3.126565
  0.516    3.076889
  0.519    3.036539
  0.522    3.007440
  0.525    2.985741
  0.528    2.972960
  0.531    2.958529
  0.534    2.940175
  0.537    2.918662
  0.540    2.891578
  0.543    2.858071
  0.546    2.822848
  0.549    2.784161
  0.552    2.737995
  0.555    2.696295
  0.558    2.656482
  0.561    2.623400
  0.564    2.592401
  0.567    2.566685
  0.570    2.548299
  0.573    2.531056
  0.576    2.518099
  0.579    2.497575
  0.582    2.477785
  0.585    2.456956
  0.588    2.436421
  0.591    2.411341
  0.594    2.392991
  0.597    2.385048
  0.600    2.373383
  0.603    2.372268
  0.606    2.379084
  0.609    2.390054
  0.612    2.404112
  0.615    2.418838
  0.618    2.433158
  0.621    2.446951
  0.624    2.453749
  0.627    2.465646
  0.630    2.467304
  0.633    2.461198
  0.636    2.455537
  0.639    2.457399
  0.642    2.450344
  0.645    2.435398
  0.648    2.421691
  0.651    2.402751
  0.654    2.379313
  0.657    2.350273
  0.660    2.320232
  0.663    2.292866
  0.666    2.270728
  0.669    2.252532
  0.672    2.249900
  0.675    2.250524
  0.678    2.256396
  0.681    2.259439
  0.684    2.272201
  0.687    2.284793
  0.690    2.285035
  0.693    2.282293
  0.696    2.281375
  0.699    2.270342
  0.702    2.255812
  0.705    2.237962
  0.708    2.212603
  0.711    2.181785
  0.714    2.148071
  0.717    2.116152
  0.720    2.078345
  0.723    2.040032
  0.726    2.003182
  0.729    1.972774
  0.732    1.949372
  0.735    1.925819
  0.738    1.905420
  0.741    1.888050
  0.744    1.865874
  0.747    1.844038
  0.750    1.817004
  0.753    1.783719
  0.756    1.751374
  0.759    1.719968
  0.762    1.681841
  0.765    1.640293
  0.768    1.609848
  0.771    1.576591
  0.774    1.548026
  0.777    1.519755
  0.780    1.496277
  0.783    1.469891
  0.786    1.447805
  0.789    1.432130
  0.792    1.415124
  0.795    1.397785
  0.798    1.393091
  0.801    1.385882
  0.804    1.379957
  0.807    1.379369
  0.810    1.382938
  0.813    1.385467
  0.816    1.382620
  0.819    1.381458
  0.822    1.380703
  0.825    1.378296
  0.828    1.370427
  0.831    1.357435
  0.834    1.349898
  0.837    1.340943
  0.840    1.327638
  0.843    1.313786
  0.846    1.299759
  0.849    1.281881
  0.852    1.262252
  0.855    1.239618
  0.858    1.216469
  0.861    1.186090
  0.864    1.159034
  0.867    1.135906
  0.870    1.114695
  0.873    1.102609
  0.876    1.091331
  0.879    1.077771
  0.882    1.065940
  0.885    1.051903
  0.888    1.028207
  0.891    0.996218
  0.894    0.957132
  0.897    0.911042
  0.900    0.864962
  0.903    0.823884
  0.906    0.799415
  0.909    0.788073
  0.912    0.789094
  0.915    0.809810
  0.918    0.843412
  0.921    0.876540
  0.924    0.915729
  0.927    0.938735
  0.930    0.941673
  0.933    0.929729
  0.936    0.898042
  0.939    0.844936
  0.942    0.778866
  0.945    0.707094
  0.948    0.635489
  0.951    0.577638
  0.954    0.533786
  0.957    0.507817
  0.960    0.501509
  0.963    0.512011
  0.966    0.542647
  0.969    0.577550
