
# PMF between COMs of APHE and NCL.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  239.451335
  0.255  238.632472
  0.258  237.692263
  0.261  236.620788
  0.264  247.321862
  0.267  241.748062
  0.270  236.860866
  0.273  232.411684
  0.276  228.178030
  0.279  223.911141
  0.282  219.475240
  0.285  214.778364
  0.288  209.745678
  0.291  204.316357
  0.294  198.431944
  0.297  192.044454
  0.300  185.093244
  0.303  177.553124
  0.306  169.381431
  0.309  160.555627
  0.312  151.075337
  0.315  140.963000
  0.318  130.279272
  0.321  119.139400
  0.324  107.742199
  0.327   96.354760
  0.330   85.292210
  0.333   74.859392
  0.336   65.276045
  0.339   56.663436
  0.342   49.060862
  0.345   42.474883
  0.348   36.908159
  0.351   32.290611
  0.354   28.485078
  0.357   25.283691
  0.360   22.483610
  0.363   19.943781
  0.366   17.585014
  0.369   15.370348
  0.372   13.302577
  0.375   11.428618
  0.378    9.808809
  0.381    8.493913
  0.384    7.483010
  0.387    6.694079
  0.390    6.024184
  0.393    5.374606
  0.396    4.696316
  0.399    4.007451
  0.402    3.370602
  0.405    2.838572
  0.408    2.451740
  0.411    2.190838
  0.414    2.025376
  0.417    1.919604
  0.420    1.840750
  0.423    1.776168
  0.426    1.729862
  0.429    1.705035
  0.432    1.707730
  0.435    1.730582
  0.438    1.762785
  0.441    1.794907
  0.444    1.815249
  0.447    1.826557
  0.450    1.823736
  0.453    1.815763
  0.456    1.808474
  0.459    1.822932
  0.462    1.853895
  0.465    1.908469
  0.468    1.979496
  0.471    2.073724
  0.474    2.175929
  0.477    2.282678
  0.480    2.389349
  0.483    2.494929
  0.486    2.597835
  0.489    2.686872
  0.492    2.751428
  0.495    2.797047
  0.498    2.824770
  0.501    2.845652
  0.504    2.852648
  0.507    2.859134
  0.510    2.865526
  0.513    2.877437
  0.516    2.902029
  0.519    2.936916
  0.522    2.972602
  0.525    3.024371
  0.528    3.076767
  0.531    3.122090
  0.534    3.160233
  0.537    3.194715
  0.540    3.221790
  0.543    3.239617
  0.546    3.256149
  0.549    3.270976
  0.552    3.293334
  0.555    3.313029
  0.558    3.334765
  0.561    3.356822
  0.564    3.365586
  0.567    3.359517
  0.570    3.345864
  0.573    3.310361
  0.576    3.267667
  0.579    3.215302
  0.582    3.165581
  0.585    3.116335
  0.588    3.073511
  0.591    3.035191
  0.594    2.995669
  0.597    2.953156
  0.600    2.915257
  0.603    2.879660
  0.606    2.839846
  0.609    2.802258
  0.612    2.770976
  0.615    2.754423
  0.618    2.741828
  0.621    2.734390
  0.624    2.727929
  0.627    2.720363
  0.630    2.706047
  0.633    2.684352
  0.636    2.652611
  0.639    2.614392
  0.642    2.576444
  0.645    2.537139
  0.648    2.494970
  0.651    2.461765
  0.654    2.436902
  0.657    2.415783
  0.660    2.403549
