
# PMF between COMs of AVAL and CLOH.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  220.760634
  0.255  216.108264
  0.258  211.167166
  0.261  205.906823
  0.264  200.289179
  0.267  194.277300
  0.270  187.835585
  0.273  180.931296
  0.276  173.542199
  0.279  165.657967
  0.282  157.300870
  0.285  148.541684
  0.288  139.486475
  0.291  130.286163
  0.294  121.109384
  0.297  112.098300
  0.300  103.394079
  0.303   95.132299
  0.306   87.438815
  0.309   80.391415
  0.312   74.004311
  0.315   68.244403
  0.318   63.077817
  0.321   58.475257
  0.324   54.368643
  0.327   50.677568
  0.330   47.318118
  0.333   44.242041
  0.336   41.426359
  0.339   38.842958
  0.342   36.453362
  0.345   34.215093
  0.348   32.094243
  0.351   30.096678
  0.354   28.237739
  0.357   26.540802
  0.360   25.001906
  0.363   23.595819
  0.366   22.273457
  0.369   21.003918
  0.372   19.759125
  0.375   18.543437
  0.378   17.374580
  0.381   16.273097
  0.384   15.260653
  0.387   14.347950
  0.390   13.528710
  0.393   12.796789
  0.396   12.125300
  0.399   11.504130
  0.402   10.909315
  0.405   10.319147
  0.408    9.724835
  0.411    9.133697
  0.414    8.537808
  0.417    7.952362
  0.420    7.383734
  0.423    6.842032
  0.426    6.346812
  0.429    5.889499
  0.432    5.476556
  0.435    5.105739
  0.438    4.764747
  0.441    4.449928
  0.444    4.161581
  0.447    3.885859
  0.450    3.625884
  0.453    3.378196
  0.456    3.136397
  0.459    2.901400
  0.462    2.675497
  0.465    2.457561
  0.468    2.254986
  0.471    2.068096
  0.474    1.892842
  0.477    1.730902
  0.480    1.585859
  0.483    1.460226
  0.486    1.349193
  0.489    1.248083
  0.492    1.164152
  0.495    1.090019
  0.498    1.030437
  0.501    0.978019
  0.504    0.933425
  0.507    0.894336
  0.510    0.863944
  0.513    0.833983
  0.516    0.814811
  0.519    0.793984
  0.522    0.776287
  0.525    0.762721
  0.528    0.755540
  0.531    0.751324
  0.534    0.746504
  0.537    0.744446
  0.540    0.745293
  0.543    0.743579
  0.546    0.744386
  0.549    0.750441
  0.552    0.762624
  0.555    0.782492
  0.558    0.809444
  0.561    0.843557
  0.564    0.890263
  0.567    0.944680
  0.570    1.008733
  0.573    1.077711
  0.576    1.147867
  0.579    1.210888
  0.582    1.276104
  0.585    1.327557
  0.588    1.376000
  0.591    1.427585
  0.594    1.460177
  0.597    1.493458
  0.600    1.525158
  0.603    1.554630
  0.606    1.582628
  0.609    1.617977
  0.612    1.658455
  0.615    1.699630
  0.618    1.749216
  0.621    1.804661
  0.624    1.865238
  0.627    1.935361
  0.630    2.009403
  0.633    2.085150
  0.636    2.165667
  0.639    2.247806
  0.642    2.326459
  0.645    2.401389
  0.648    2.469211
  0.651    2.531505
  0.654    2.588270
  0.657    2.638218
  0.660    2.675436
  0.663    2.703417
  0.666    2.727378
  0.669    2.747127
  0.672    2.760207
  0.675    2.771720
  0.678    2.783508
  0.681    2.793908
  0.684    2.806920
  0.687    2.817924
  0.690    2.830443
  0.693    2.840917
  0.696    2.846282
  0.699    2.848348
  0.702    2.844839
  0.705    2.834508
  0.708    2.812354
  0.711    2.787369
  0.714    2.754808
  0.717    2.715766
  0.720    2.670416
  0.723    2.634883
  0.726    2.597123
  0.729    2.561036
  0.732    2.526488
  0.735    2.497137
  0.738    2.471701
  0.741    2.447044
  0.744    2.418249
  0.747    2.385759
  0.750    2.347954
  0.753    2.296395
  0.756    2.231074
  0.759    2.158619
  0.762    2.079806
  0.765    2.002898
  0.768    1.927942
  0.771    1.863207
  0.774    1.806971
  0.777    1.764577
  0.780    1.736567
  0.783    1.712631
  0.786    1.695726
  0.789    1.675865
  0.792    1.650083
  0.795    1.623138
  0.798    1.591625
  0.801    1.546815
  0.804    1.489202
  0.807    1.425684
  0.810    1.359133
  0.813    1.298202
  0.816    1.230036
  0.819    1.169294
  0.822    1.111103
  0.825    1.061793
  0.828    1.025075
  0.831    0.986540
  0.834    0.951776
  0.837    0.922901
  0.840    0.905138
  0.843    0.881707
  0.846    0.868038
  0.849    0.846389
  0.852    0.824576
  0.855    0.811122
  0.858    0.791139
  0.861    0.774310
  0.864    0.753328
  0.867    0.732559
  0.870    0.703886
  0.873    0.673568
  0.876    0.641707
  0.879    0.611184
  0.882    0.582247
  0.885    0.554461
  0.888    0.532146
  0.891    0.516841
  0.894    0.509416
  0.897    0.505482
  0.900    0.506370
  0.903    0.516887
  0.906    0.526696
  0.909    0.539299
  0.912    0.551108
  0.915    0.558606
  0.918    0.563046
  0.921    0.565682
  0.924    0.560060
  0.927    0.552728
  0.930    0.547513
  0.933    0.538534
  0.936    0.536097
  0.939    0.532697
  0.942    0.531682
  0.945    0.539423
  0.948    0.547549
  0.951    0.563760
  0.954    0.574808
  0.957    0.595793
  0.960    0.613955
  0.963    0.639393
  0.966    0.656020
  0.969    0.676604
