
# PMF between COMs of ACYS and CRC5.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  233.253348
  0.255  229.265761
  0.258  225.170693
  0.261  220.890270
  0.264  216.418593
  0.267  211.706008
  0.270  206.732314
  0.273  201.454546
  0.276  195.848059
  0.279  189.879330
  0.282  183.523134
  0.285  176.767157
  0.288  169.594837
  0.291  162.004017
  0.294  154.006102
  0.297  145.642904
  0.300  137.026189
  0.303  128.335015
  0.306  119.780739
  0.309  111.524663
  0.312  103.675058
  0.315   96.284981
  0.318   89.391771
  0.321   83.004356
  0.324   77.129255
  0.327   71.725612
  0.330   66.738682
  0.333   62.100673
  0.336   57.791848
  0.339   53.835554
  0.342   50.273408
  0.345   47.078983
  0.348   44.182021
  0.351   41.444184
  0.354   38.786941
  0.357   36.195522
  0.360   33.711856
  0.363   31.382379
  0.366   29.225849
  0.369   27.253038
  0.372   25.467006
  0.375   23.855619
  0.378   22.393180
  0.381   21.050632
  0.384   19.781121
  0.387   18.562146
  0.390   17.396996
  0.393   16.299805
  0.396   15.295333
  0.399   14.388261
  0.402   13.578815
  0.405   12.830967
  0.408   12.127645
  0.411   11.449649
  0.414   10.786983
  0.417   10.143975
  0.420    9.526255
  0.423    8.948903
  0.426    8.419575
  0.429    7.935281
  0.432    7.495382
  0.435    7.090683
  0.438    6.704631
  0.441    6.324212
  0.444    5.947100
  0.447    5.558905
  0.450    5.161412
  0.453    4.756817
  0.456    4.369496
  0.459    4.008293
  0.462    3.699141
  0.465    3.431363
  0.468    3.214500
  0.471    3.041730
  0.474    2.899807
  0.477    2.776622
  0.480    2.659029
  0.483    2.553619
  0.486    2.445439
  0.489    2.330745
  0.492    2.206285
  0.495    2.082469
  0.498    1.961386
  0.501    1.849663
  0.504    1.746119
  0.507    1.659992
  0.510    1.585667
  0.513    1.532437
  0.516    1.493752
  0.519    1.467313
  0.522    1.452210
  0.525    1.445487
  0.528    1.443562
  0.531    1.440978
  0.534    1.442263
  0.537    1.445643
  0.540    1.441500
  0.543    1.436078
  0.546    1.430996
  0.549    1.422065
  0.552    1.422214
  0.555    1.424591
  0.558    1.429669
  0.561    1.440896
  0.564    1.440186
  0.567    1.434914
  0.570    1.424160
  0.573    1.405281
  0.576    1.374005
  0.579    1.347152
  0.582    1.331932
  0.585    1.328835
  0.588    1.350119
  0.591    1.382769
  0.594    1.431355
  0.597    1.494406
  0.600    1.556969
  0.603    1.612037
  0.606    1.654851
  0.609    1.685853
  0.612    1.704892
  0.615    1.711049
  0.618    1.708674
  0.621    1.707374
  0.624    1.715141
  0.627    1.736973
  0.630    1.768995
  0.633    1.811189
  0.636    1.867003
  0.639    1.928874
  0.642    2.001490
  0.645    2.076038
  0.648    2.144966
  0.651    2.205360
  0.654    2.263405
  0.657    2.310414
  0.660    2.349536
  0.663    2.382760
  0.666    2.407212
  0.669    2.425687
  0.672    2.441154
  0.675    2.455120
  0.678    2.467671
  0.681    2.479968
  0.684    2.498092
  0.687    2.521480
  0.690    2.550418
  0.693    2.586262
  0.696    2.626998
  0.699    2.675293
  0.702    2.726011
  0.705    2.773686
  0.708    2.814771
  0.711    2.851944
  0.714    2.885686
  0.717    2.914390
  0.720    2.936914
  0.723    2.954774
  0.726    2.961500
  0.729    2.966520
  0.732    2.962921
  0.735    2.955924
  0.738    2.944775
  0.741    2.928856
  0.744    2.913315
  0.747    2.898036
  0.750    2.881311
  0.753    2.863724
  0.756    2.849175
  0.759    2.828253
  0.762    2.805505
  0.765    2.781006
  0.768    2.750447
  0.771    2.708555
  0.774    2.663980
  0.777    2.609308
  0.780    2.544433
  0.783    2.481504
  0.786    2.415058
  0.789    2.352247
  0.792    2.282987
  0.795    2.217142
  0.798    2.157771
  0.801    2.097900
  0.804    2.041874
  0.807    1.986451
  0.810    1.937856
  0.813    1.891520
  0.816    1.854682
  0.819    1.821979
  0.822    1.789529
  0.825    1.756326
  0.828    1.724589
  0.831    1.683164
  0.834    1.633703
  0.837    1.581162
  0.840    1.525346
  0.843    1.463271
  0.846    1.393069
  0.849    1.319860
  0.852    1.250791
  0.855    1.188942
  0.858    1.122997
  0.861    1.065883
  0.864    1.024612
  0.867    0.993208
  0.870    0.972012
  0.873    0.969282
  0.876    0.986157
  0.879    1.016054
  0.882    1.058004
  0.885    1.108332
  0.888    1.155067
  0.891    1.186547
  0.894    1.186304
  0.897    1.142364
  0.900    1.037926
  0.903    0.891448
  0.906    0.719797
  0.909    0.548904
  0.912    0.423790
  0.915    0.367234
  0.918    0.386250
  0.921    0.473575
  0.924    0.603034
  0.927    0.745770
  0.930    0.858551
  0.933    0.919703
  0.936    0.927596
  0.939    0.892156
  0.942    0.822504
  0.945    0.741752
  0.948    0.666414
  0.951    0.602455
  0.954    0.552576
  0.957    0.525717
  0.960    0.514143
  0.963    0.518953
  0.966    0.521530
  0.969    0.533610
  0.972    0.535113
  0.975    0.535900
  0.978    0.538180
  0.981    0.524508
  0.984    0.511256
  0.987    0.494754
  0.990    0.474856
  0.993    0.460996
  0.996    0.445501
  0.999    0.430664
  1.002    0.422273
  1.005    0.415351
  1.008    0.416453
  1.011    0.420164
  1.014    0.418842
  1.017    0.419628
  1.020    0.419730
  1.023    0.417891
  1.026    0.409028
  1.029    0.393763
  1.032    0.381085
  1.035    0.363736
  1.038    0.343133
  1.041    0.326770
  1.044    0.310005
  1.047    0.288973
  1.050    0.268894
  1.053    0.245523
  1.056    0.222754
  1.059    0.191833
  1.062    0.163429
  1.065    0.131762
  1.068    0.103578
  1.071    0.076144
  1.074    0.050255
  1.077    0.030133
  1.080    0.013803
  1.083    0.004350
  1.086    0.004855
  1.089   -0.001815
  1.092    0.000170
  1.095    0.000420
  1.098   -0.009683
  1.101   -0.019546
  1.104   -0.033059
  1.107   -0.041046
  1.110   -0.051202
  1.113   -0.061076
  1.116   -0.066727
  1.119   -0.060479
  1.122   -0.053255
  1.125   -0.038099
  1.128   -0.020651
  1.131   -0.004503
  1.134    0.012785
  1.137    0.027111
  1.140    0.034811
  1.143    0.039174
  1.146    0.029503
  1.149    0.020177
  1.152    0.011160
  1.155   -0.011664
  1.158   -0.027765
  1.161   -0.042924
  1.164   -0.047866
  1.167   -0.049307
  1.170   -0.043679
  1.173   -0.030341
  1.176   -0.009257
  1.179    0.019686
  1.182    0.044398
  1.185    0.065344
  1.188    0.085590
  1.191    0.091111
  1.194    0.090723
  1.197    0.088278
