
# PMF between COMs of ATHR and CLOH.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  190.629633
  0.255  182.456875
  0.258  173.544243
  0.261  163.896138
  0.264  153.571963
  0.267  142.665936
  0.270  131.390906
  0.273  120.055424
  0.276  109.040362
  0.279   98.676147
  0.282   89.186668
  0.285   80.645271
  0.288   73.007737
  0.291   66.193322
  0.294   60.123161
  0.297   54.761873
  0.300   50.100529
  0.303   46.101918
  0.306   42.653853
  0.309   39.605194
  0.312   36.777393
  0.315   34.066660
  0.318   31.466640
  0.321   29.036243
  0.324   26.823065
  0.327   24.858134
  0.330   23.134179
  0.333   21.645083
  0.336   20.360122
  0.339   19.250006
  0.342   18.250392
  0.345   17.309901
  0.348   16.391023
  0.351   15.496320
  0.354   14.654184
  0.357   13.921274
  0.360   13.335302
  0.363   12.897157
  0.366   12.579805
  0.369   12.302799
  0.372   12.001401
  0.375   11.630982
  0.378   11.186105
  0.381   10.687652
  0.384   10.173180
  0.387    9.675464
  0.390    9.225552
  0.393    8.834000
  0.396    8.513108
  0.399    8.243874
  0.402    8.018909
  0.405    7.828789
  0.408    7.640350
  0.411    7.444856
  0.414    7.235272
  0.417    6.988147
  0.420    6.721775
  0.423    6.445061
  0.426    6.163129
  0.429    5.887804
  0.432    5.631184
  0.435    5.396150
  0.438    5.156318
  0.441    4.934040
  0.444    4.720259
  0.447    4.524088
  0.450    4.343931
  0.453    4.176260
  0.456    4.035349
  0.459    3.914131
  0.462    3.808992
  0.465    3.713596
  0.468    3.637156
  0.471    3.559844
  0.474    3.484581
  0.477    3.403673
  0.480    3.324642
  0.483    3.241370
  0.486    3.158161
  0.489    3.072406
  0.492    2.982890
  0.495    2.906140
  0.498    2.833091
  0.501    2.769557
  0.504    2.709909
  0.507    2.667446
  0.510    2.633579
  0.513    2.608139
  0.516    2.587364
  0.519    2.571846
  0.522    2.557193
  0.525    2.538392
  0.528    2.511184
  0.531    2.483033
  0.534    2.446567
  0.537    2.413425
  0.540    2.381225
  0.543    2.355213
  0.546    2.334606
  0.549    2.320440
  0.552    2.321372
  0.555    2.333539
  0.558    2.357897
  0.561    2.395119
  0.564    2.444106
  0.567    2.491426
  0.570    2.546775
  0.573    2.602238
  0.576    2.653799
  0.579    2.700926
  0.582    2.741867
  0.585    2.779736
  0.588    2.815761
  0.591    2.853427
  0.594    2.887931
  0.597    2.922611
  0.600    2.960102
  0.603    2.999642
  0.606    3.039991
  0.609    3.081486
  0.612    3.124656
  0.615    3.169118
  0.618    3.216509
  0.621    3.264452
  0.624    3.307656
  0.627    3.353128
  0.630    3.394792
  0.633    3.435088
  0.636    3.468327
  0.639    3.489662
  0.642    3.516176
  0.645    3.528915
  0.648    3.541051
  0.651    3.546524
  0.654    3.541924
  0.657    3.536533
  0.660    3.519558
  0.663    3.499477
  0.666    3.477929
  0.669    3.453999
  0.672    3.430321
  0.675    3.410241
  0.678    3.391375
  0.681    3.373190
  0.684    3.353952
  0.687    3.334282
  0.690    3.319036
  0.693    3.309938
  0.696    3.301503
  0.699    3.294221
  0.702    3.282828
  0.705    3.272405
  0.708    3.257398
  0.711    3.234195
  0.714    3.203230
  0.717    3.162436
  0.720    3.112200
  0.723    3.049109
  0.726    2.977927
  0.729    2.897140
  0.732    2.810020
  0.735    2.725380
  0.738    2.636145
  0.741    2.552575
  0.744    2.480183
  0.747    2.410960
  0.750    2.352480
  0.753    2.301101
  0.756    2.258475
  0.759    2.223575
  0.762    2.196537
  0.765    2.177176
  0.768    2.162012
  0.771    2.145356
  0.774    2.128579
  0.777    2.115893
  0.780    2.103291
  0.783    2.090806
  0.786    2.072694
  0.789    2.045180
  0.792    2.007744
  0.795    1.963396
  0.798    1.900007
  0.801    1.822341
  0.804    1.731051
  0.807    1.634275
  0.810    1.535570
  0.813    1.448448
  0.816    1.374933
  0.819    1.323440
  0.822    1.291413
  0.825    1.283720
  0.828    1.282284
  0.831    1.299075
  0.834    1.314726
  0.837    1.322199
  0.840    1.316426
  0.843    1.304379
  0.846    1.276101
  0.849    1.240825
  0.852    1.202992
  0.855    1.174445
  0.858    1.149258
  0.861    1.137084
  0.864    1.129500
  0.867    1.136384
  0.870    1.146783
  0.873    1.155316
  0.876    1.147727
  0.879    1.138243
  0.882    1.119856
  0.885    1.084113
  0.888    1.037531
  0.891    0.988629
  0.894    0.937165
  0.897    0.896075
  0.900    0.862457
  0.903    0.835308
  0.906    0.819599
  0.909    0.814365
  0.912    0.821524
  0.915    0.832219
  0.918    0.849334
  0.921    0.868007
  0.924    0.882054
  0.927    0.895570
  0.930    0.899425
  0.933    0.893924
  0.936    0.882516
  0.939    0.862255
  0.942    0.828254
  0.945    0.802184
  0.948    0.769001
  0.951    0.733366
  0.954    0.694931
  0.957    0.662313
  0.960    0.624175
  0.963    0.594317
  0.966    0.564768
  0.969    0.537119
  0.972    0.508591
  0.975    0.488820
  0.978    0.474625
  0.981    0.458570
  0.984    0.445297
  0.987    0.442867
  0.990    0.440076
  0.993    0.441306
  0.996    0.444953
  0.999    0.454086
  1.002    0.459110
  1.005    0.464690
  1.008    0.467129
  1.011    0.464585
  1.014    0.458467
  1.017    0.442702
  1.020    0.420786
  1.023    0.393171
  1.026    0.355272
  1.029    0.314088
  1.032    0.276035
  1.035    0.231242
  1.038    0.189926
  1.041    0.157568
  1.044    0.128538
  1.047    0.110535
  1.050    0.098637
  1.053    0.092552
  1.056    0.091097
  1.059    0.096363
  1.062    0.100476
  1.065    0.101178
  1.068    0.096282
  1.071    0.091568
  1.074    0.074977
  1.077    0.058946
  1.080    0.037831
  1.083    0.007464
  1.086   -0.015676
  1.089   -0.034413
  1.092   -0.050904
  1.095   -0.067488
  1.098   -0.081922
  1.101   -0.093784
  1.104   -0.100118
  1.107   -0.098683
  1.110   -0.095579
  1.113   -0.092012
  1.116   -0.085100
  1.119   -0.071074
  1.122   -0.057474
  1.125   -0.039245
  1.128   -0.023929
  1.131   -0.012439
  1.134   -0.001733
  1.137    0.009001
  1.140    0.009753
  1.143    0.007043
  1.146   -0.002070
  1.149   -0.013524
  1.152   -0.025239
  1.155   -0.035691
  1.158   -0.038375
  1.161   -0.031580
  1.164   -0.024353
  1.167   -0.005454
  1.170    0.017896
  1.173    0.044065
  1.176    0.065899
  1.179    0.082856
  1.182    0.095211
  1.185    0.103015
  1.188    0.099133
  1.191    0.088824
  1.194    0.071674
  1.197    0.059180
