
# PMF between COMs of ACYS and COLR.
#
#               PMF
# z (nm)   (kJ/mol)   
  0.252  144.838492
  0.255  135.384814
  0.258  125.459850
  0.261  115.206286
  0.264  104.831911
  0.267   94.588599
  0.270   84.729071
  0.273   75.501468
  0.276   67.146372
  0.279   59.857528
  0.282   53.660501
  0.285   48.370258
  0.288   43.743113
  0.291   39.624221
  0.294   35.953419
  0.297   32.686924
  0.300   29.762711
  0.303   27.120970
  0.306   24.707935
  0.309   22.499601
  0.312   20.495532
  0.315   18.676347
  0.318   17.025556
  0.321   15.527648
  0.324   14.170656
  0.327   12.941405
  0.330   11.842565
  0.333   10.859425
  0.336    9.982092
  0.339    9.189752
  0.342    8.474024
  0.345    7.823099
  0.348    7.244519
  0.351    6.739782
  0.354    6.314266
  0.357    5.956832
  0.360    5.661643
  0.363    5.419896
  0.366    5.214813
  0.369    5.027921
  0.372    4.842155
  0.375    4.659780
  0.378    4.473773
  0.381    4.281912
  0.384    4.095640
  0.387    3.915097
  0.390    3.746411
  0.393    3.598289
  0.396    3.461994
  0.399    3.348848
  0.402    3.254506
  0.405    3.169048
  0.408    3.097126
  0.411    3.033071
  0.414    2.980358
  0.417    2.929927
  0.420    2.892039
  0.423    2.858128
  0.426    2.824734
  0.429    2.787373
  0.432    2.751675
  0.435    2.705702
  0.438    2.654602
  0.441    2.591758
  0.444    2.520524
  0.447    2.434646
  0.450    2.339956
  0.453    2.249752
  0.456    2.153815
  0.459    2.063032
  0.462    1.986343
  0.465    1.920146
  0.468    1.866964
  0.471    1.834055
  0.474    1.808891
  0.477    1.797617
  0.480    1.794350
  0.483    1.793144
  0.486    1.799896
  0.489    1.799817
  0.492    1.798962
  0.495    1.787536
  0.498    1.774718
  0.501    1.755553
  0.504    1.731852
  0.507    1.708067
  0.510    1.684224
  0.513    1.662012
  0.516    1.645432
  0.519    1.636632
  0.522    1.629689
  0.525    1.634744
  0.528    1.644189
  0.531    1.659885
  0.534    1.688084
  0.537    1.720777
  0.540    1.757184
  0.543    1.795377
  0.546    1.833210
  0.549    1.866303
  0.552    1.899472
  0.555    1.929207
  0.558    1.957473
  0.561    1.979367
  0.564    1.995363
  0.567    2.011243
  0.570    2.026737
  0.573    2.046445
  0.576    2.069069
  0.579    2.088379
  0.582    2.109850
  0.585    2.132983
  0.588    2.154013
  0.591    2.171495
  0.594    2.185498
  0.597    2.198112
  0.600    2.211485
  0.603    2.218905
  0.606    2.230931
  0.609    2.248498
  0.612    2.273143
  0.615    2.297684
  0.618    2.329091
  0.621    2.355611
  0.624    2.393829
  0.627    2.426162
  0.630    2.455271
  0.633    2.471216
  0.636    2.482626
  0.639    2.487355
  0.642    2.477144
  0.645    2.465499
  0.648    2.448659
  0.651    2.427666
  0.654    2.408947
  0.657    2.384307
  0.660    2.363466
  0.663    2.353490
  0.666    2.337693
  0.669    2.328324
  0.672    2.314676
  0.675    2.312277
  0.678    2.306364
  0.681    2.297645
  0.684    2.288974
  0.687    2.271581
  0.690    2.254634
  0.693    2.235899
  0.696    2.210596
  0.699    2.188593
  0.702    2.166682
  0.705    2.137877
  0.708    2.110408
  0.711    2.080643
  0.714    2.053579
  0.717    2.020229
  0.720    1.992841
  0.723    1.960802
  0.726    1.926590
  0.729    1.892019
  0.732    1.856592
  0.735    1.814711
  0.738    1.781343
  0.741    1.744401
  0.744    1.701969
  0.747    1.663031
  0.750    1.621923
  0.753    1.581309
  0.756    1.545741
  0.759    1.511034
  0.762    1.474970
  0.765    1.438980
  0.768    1.407127
  0.771    1.371517
  0.774    1.337537
  0.777    1.302685
  0.780    1.265926
  0.783    1.231662
  0.786    1.197718
  0.789    1.167539
  0.792    1.136825
  0.795    1.101974
  0.798    1.065592
  0.801    1.029781
  0.804    0.999973
  0.807    0.968191
  0.810    0.942261
  0.813    0.918562
  0.816    0.892969
  0.819    0.866710
  0.822    0.845184
  0.825    0.823578
  0.828    0.802730
  0.831    0.790432
  0.834    0.777560
  0.837    0.766371
  0.840    0.756783
  0.843    0.751567
  0.846    0.743898
  0.849    0.735137
  0.852    0.726653
  0.855    0.720720
  0.858    0.711894
  0.861    0.705181
  0.864    0.697518
  0.867    0.691027
  0.870    0.680900
  0.873    0.671932
  0.876    0.658766
  0.879    0.644844
  0.882    0.630324
  0.885    0.610773
  0.888    0.587937
  0.891    0.559799
  0.894    0.535521
  0.897    0.506932
  0.900    0.480765
  0.903    0.450183
  0.906    0.422596
  0.909    0.397726
  0.912    0.372376
  0.915    0.351058
  0.918    0.338363
  0.921    0.332378
  0.924    0.328225
  0.927    0.328438
  0.930    0.332737
  0.933    0.345423
  0.936    0.357487
  0.939    0.369535
  0.942    0.384162
  0.945    0.398899
  0.948    0.409076
  0.951    0.414612
  0.954    0.418020
  0.957    0.420266
  0.960    0.418128
  0.963    0.408658
  0.966    0.399963
  0.969    0.384447
  0.972    0.367457
  0.975    0.349118
  0.978    0.336333
  0.981    0.325497
  0.984    0.312534
  0.987    0.312173
  0.990    0.314743
  0.993    0.320022
  0.996    0.324828
  0.999    0.334174
  1.002    0.344515
  1.005    0.352389
  1.008    0.361204
  1.011    0.370294
  1.014    0.376550
  1.017    0.373039
  1.020    0.372133
  1.023    0.365006
  1.026    0.355123
  1.029    0.344572
  1.032    0.331168
  1.035    0.317560
  1.038    0.305936
  1.041    0.294513
  1.044    0.287573
  1.047    0.279220
  1.050    0.271520
  1.053    0.258615
  1.056    0.244180
  1.059    0.230683
  1.062    0.205164
  1.065    0.179220
  1.068    0.148552
  1.071    0.110491
  1.074    0.070329
  1.077    0.032550
  1.080   -0.011471
  1.083   -0.056261
  1.086   -0.094995
  1.089   -0.132557
  1.092   -0.161122
  1.095   -0.179641
  1.098   -0.189007
  1.101   -0.182242
  1.104   -0.168022
  1.107   -0.149986
  1.110   -0.129338
  1.113   -0.109947
  1.116   -0.092925
  1.119   -0.080462
  1.122   -0.075051
  1.125   -0.079347
  1.128   -0.086782
  1.131   -0.096443
  1.134   -0.102269
  1.137   -0.108283
  1.140   -0.109740
  1.143   -0.098720
  1.146   -0.088519
  1.149   -0.074236
  1.152   -0.058547
  1.155   -0.037381
  1.158   -0.017791
  1.161    0.004540
  1.164    0.024289
  1.167    0.048098
  1.170    0.072439
  1.173    0.098444
  1.176    0.124427
  1.179    0.151489
  1.182    0.177448
  1.185    0.193252
  1.188    0.198787
  1.191    0.191003
  1.194    0.171460
  1.197    0.140092
