# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.120000,241.347114
  0.121000,239.848193
  0.122000,238.349272
  0.123000,236.786603
  0.124000,235.223935
  0.125000,233.591827
  0.126000,231.959719
  0.127000,230.187009
  0.128000,228.414298
  0.129000,226.602997
  0.130000,224.791697
  0.131000,222.897461
  0.132000,221.003225
  0.133000,219.038220
  0.134000,217.073214
  0.135000,215.028504
  0.136000,212.983794
  0.137000,210.867119
  0.138000,208.750445
  0.139000,206.587441
  0.140000,204.424436
  0.141000,202.241685
  0.142000,200.058934
  0.143000,197.886769
  0.144000,195.714605
  0.145000,193.582877
  0.146000,191.451149
  0.147000,189.376552
  0.148000,187.301956
  0.149000,185.286275
  0.150000,183.270595
  0.151000,181.306771
  0.152000,179.342946
  0.153000,177.408925
  0.154000,175.474903
  0.155000,173.545676
  0.156000,171.616449
  0.157000,169.672687
  0.158000,167.728925
  0.159000,165.762137
  0.160000,163.795350
  0.161000,161.811179
  0.162000,159.827009
  0.163000,157.842853
  0.164000,155.858696
  0.165000,153.895923
  0.166000,151.933150
  0.167000,150.010045
  0.168000,148.086939
  0.169000,146.215495
  0.170000,144.344051
  0.171000,142.528872
  0.172000,140.713693
  0.173000,138.951688
  0.174000,137.189683
  0.175000,135.469729
  0.176000,133.749775
  0.177000,132.063638
  0.178000,130.377502
  0.179000,128.720534
  0.180000,127.063566
  0.181000,125.432994
  0.182000,123.802423
  0.183000,122.201558
  0.184000,120.600693
  0.185000,119.030680
  0.186000,117.460666
  0.187000,115.915454
  0.188000,114.370243
  0.189000,112.845486
  0.190000,111.320729
  0.191000,109.808573
  0.192000,108.296418
  0.193000,106.786543
  0.194000,105.276668
  0.195000,103.772879
  0.196000,102.269090
  0.197000,100.775339
  0.198000, 99.281588
  0.199000, 97.809680
  0.200000, 96.337772
  0.201000, 94.897850
  0.202000, 93.457928
  0.203000, 92.055607
  0.204000, 90.653286
  0.205000, 89.294086
  0.206000, 87.934886
  0.207000, 86.613965
  0.208000, 85.293043
  0.209000, 84.005596
  0.210000, 82.718150
  0.211000, 81.460627
  0.212000, 80.203104
  0.213000, 78.963065
  0.214000, 77.723026
  0.215000, 76.488505
  0.216000, 75.253984
  0.217000, 74.016847
  0.218000, 72.779711
  0.219000, 71.543409
  0.220000, 70.307107
  0.221000, 69.076577
  0.222000, 67.846047
  0.223000, 66.633597
  0.224000, 65.421146
  0.225000, 64.235536
