# PEG_MET
# Upscaled from ../surface/PEG/MET.dat to radius: 34.89955667698373 bead probs: 1.0
# surf-centre-dist[nm],U[kJ/mol]
  0.004000,  3.424975
  0.012000,  2.774804
  0.020000,  2.050829
  0.028000,  1.344474
  0.036000,  0.705241
  0.044000,  0.144729
  0.052000, -0.361752
  0.060000, -0.817825
  0.068000, -1.237531
  0.076000, -1.628604
  0.084000, -1.964018
  0.092000, -2.253561
  0.100000, -2.514756
  0.108000, -2.725856
  0.116000, -2.926339
  0.124000, -3.104441
  0.132000, -3.255985
  0.140000, -3.428407
  0.148000, -3.667686
  0.156000, -4.054156
  0.164000, -4.673878
  0.172000, -5.494404
  0.180000, -6.345588
  0.188000, -7.091505
  0.196000, -7.704195
  0.204000, -8.229684
  0.212000, -8.677644
  0.220000, -9.064597
  0.228000, -9.415046
  0.236000, -9.734737
  0.244000,-10.043838
  0.252000,-10.308256
  0.260000,-10.514389
  0.268000,-10.695134
  0.276000,-10.845694
  0.284000,-10.990058
  0.292000,-11.155171
  0.300000,-11.366473
  0.308000,-11.687627
  0.316000,-12.102674
  0.324000,-12.680478
  0.332000,-13.386508
  0.340000,-14.093827
  0.348000,-14.780380
  0.356000,-15.424801
  0.364000,-16.013437
  0.372000,-16.536837
  0.380000,-16.993173
  0.388000,-17.377769
  0.396000,-17.692780
  0.404000,-17.934408
  0.412000,-18.097681
  0.420000,-18.200744
  0.428000,-18.234117
  0.436000,-18.218065
  0.444000,-18.142400
  0.452000,-18.011942
  0.460000,-17.827769
  0.468000,-17.592386
  0.476000,-17.318341
  0.484000,-17.009388
  0.492000,-16.663464
  0.500000,-16.274105
  0.508000,-15.872608
  0.516000,-15.461237
  0.524000,-15.034115
  0.532000,-14.575924
  0.540000,-14.116026
  0.548000,-13.650966
  0.556000,-13.176250
  0.564000,-12.694714
  0.572000,-12.211055
  0.580000,-11.743047
  0.588000,-11.275966
  0.596000,-10.808850
  0.604000,-10.357055
  0.612000, -9.918963
  0.620000, -9.493966
  0.628000, -9.081684
  0.636000, -8.685980
  0.644000, -8.316729
  0.652000, -7.947405
  0.660000, -7.608449
  0.668000, -7.290164
  0.676000, -6.971564
  0.684000, -6.668957
  0.692000, -6.400550
  0.700000, -6.162880
  0.708000, -5.937677
  0.716000, -5.728278
  0.724000, -5.538704
  0.732000, -5.364888
  0.740000, -5.203177
  0.748000, -5.053440
  0.756000, -4.917587
  0.764000, -4.788722
  0.772000, -4.678494
  0.780000, -4.565658
  0.788000, -4.455139
  0.796000, -4.338715
  0.804000, -4.223115
  0.812000, -4.112014
  0.820000, -4.003160
  0.828000, -3.890466
  0.836000, -3.768881
  0.844000, -3.650011
  0.852000, -3.529275
  0.860000, -3.404215
  0.868000, -3.269234
  0.876000, -3.139677
  0.884000, -3.013113
  0.892000, -2.883504
  0.900000, -2.754592
  0.908000, -2.625664
  0.916000, -2.494814
  0.924000, -2.354265
  0.932000, -2.210693
  0.940000, -2.067419
  0.948000, -1.927726
  0.956000, -1.792443
  0.964000, -1.665917
  0.972000, -1.540845
  0.980000, -1.425736
  0.988000, -1.312611
  0.996000, -1.199814
  1.004000, -1.088003
  1.012000, -0.978449
  1.020000, -0.874113
  1.028000, -0.790179
  1.036000, -0.718858
  1.044000, -0.649912
  1.052000, -0.584905
  1.060000, -0.523372
  1.068000, -0.462413
  1.076000, -0.409824
  1.084000, -0.366183
  1.092000, -0.332342
  1.100000, -0.301759
  1.108000, -0.282812
  1.116000, -0.257679
  1.124000, -0.232505
  1.132000, -0.207063
  1.140000, -0.182828
  1.148000, -0.165965
  1.156000, -0.154620
  1.164000, -0.143774
  1.172000, -0.131378
  1.180000, -0.124852
  1.188000, -0.116717
  1.196000, -0.108224
  1.204000, -0.097091
  1.212000, -0.086215
  1.220000, -0.080885
  1.228000, -0.076061
  1.236000, -0.069166
  1.244000, -0.063555
  1.252000, -0.055851
  1.260000, -0.050273
  1.268000, -0.041097
  1.276000, -0.032373
  1.284000, -0.025438
  1.292000, -0.014625
  1.300000, -0.005582
  1.308000,  0.007318
  1.316000,  0.010496
  1.324000,  0.014158
  1.332000,  0.020151
  1.340000,  0.028159
  1.348000,  0.035579
  1.356000,  0.043603
  1.364000,  0.048870
  1.372000,  0.045223
  1.380000,  0.043008
  1.388000,  0.041108
  1.396000,  0.040639
  1.404000,  0.039669
  1.412000,  0.038806
  1.420000,  0.030419
  1.428000,  0.024027
  1.436000,  0.020951
  1.444000,  0.015004
  1.452000,  0.011253
  1.460000,  0.008360
  1.468000,  0.005045
  1.476000,  0.001655
  1.484000, -0.000001
  1.492000, -0.000363
  1.500000,  0.000000
  1.508000,  0.000000
