# PEG_GLUP
# Upscaled from ../surface/PEG/GLUP.dat to radius: 34.89955667698373 bead probs: 1.0
# surf-centre-dist[nm],U[kJ/mol]
  0.946000, -0.426222
  0.948000, -0.416706
  0.950000, -0.405998
  0.952000, -0.396593
  0.954000, -0.388530
  0.956000, -0.381663
  0.958000, -0.376487
  0.960000, -0.368154
  0.962000, -0.358549
  0.964000, -0.350859
  0.966000, -0.340100
  0.968000, -0.330686
  0.970000, -0.324719
  0.972000, -0.320292
  0.974000, -0.316777
  0.976000, -0.312209
  0.978000, -0.306024
  0.980000, -0.299273
  0.982000, -0.291452
  0.984000, -0.281603
  0.986000, -0.275248
  0.988000, -0.269771
  0.990000, -0.265221
  0.992000, -0.261449
  0.994000, -0.256465
  0.996000, -0.249859
  0.998000, -0.243000
  1.000000, -0.232684
  1.002000, -0.221771
  1.004000, -0.211773
  1.006000, -0.202172
  1.008000, -0.193514
  1.010000, -0.186558
  1.012000, -0.178637
  1.014000, -0.169541
  1.016000, -0.158392
  1.018000, -0.145529
  1.020000, -0.132027
  1.022000, -0.122409
  1.024000, -0.114215
  1.026000, -0.106646
  1.028000, -0.102050
  1.030000, -0.098280
  1.032000, -0.094382
  1.034000, -0.089383
  1.036000, -0.083547
  1.038000, -0.076295
  1.040000, -0.068827
  1.042000, -0.060680
  1.044000, -0.052376
  1.046000, -0.045242
  1.048000, -0.040579
  1.050000, -0.038250
  1.052000, -0.033787
  1.054000, -0.031700
  1.056000, -0.030439
  1.058000, -0.029550
  1.060000, -0.028096
  1.062000, -0.026444
  1.064000, -0.022568
  1.066000, -0.017667
  1.068000, -0.013167
  1.070000, -0.008855
  1.072000, -0.008429
  1.074000, -0.006708
  1.076000, -0.005824
  1.078000, -0.005736
  1.080000, -0.003942
  1.082000, -0.003624
  1.084000, -0.000869
  1.086000,  0.000536
  1.088000,  0.002325
  1.090000,  0.004596
  1.092000,  0.007244
  1.094000,  0.008559
  1.096000,  0.009466
  1.098000,  0.012025
  1.100000,  0.016739
  1.102000,  0.022775
  1.104000,  0.028719
  1.106000,  0.032846
  1.108000,  0.032258
  1.110000,  0.030818
  1.112000,  0.029395
  1.114000,  0.029354
  1.116000,  0.029665
  1.118000,  0.028901
  1.120000,  0.027251
  1.122000,  0.026315
  1.124000,  0.023914
  1.126000,  0.022289
  1.128000,  0.021645
  1.130000,  0.021607
  1.132000,  0.021301
  1.134000,  0.019900
  1.136000,  0.017904
  1.138000,  0.017143
  1.140000,  0.015432
  1.142000,  0.013883
  1.144000,  0.011938
  1.146000,  0.009781
  1.148000,  0.007216
  1.150000,  0.005916
  1.152000,  0.003854
  1.154000,  0.000382
  1.156000, -0.002563
  1.158000, -0.005358
  1.160000, -0.009113
  1.162000, -0.011784
  1.164000, -0.013182
  1.166000, -0.013282
  1.168000, -0.011456
  1.170000, -0.010007
  1.172000, -0.008802
  1.174000, -0.009157
  1.176000, -0.009286
  1.178000, -0.008909
  1.180000, -0.011062
  1.182000, -0.012401
  1.184000, -0.015137
  1.186000, -0.017207
  1.188000, -0.018591
  1.190000, -0.019814
  1.192000, -0.021602
  1.194000, -0.023878
  1.196000, -0.024867
  1.198000, -0.026303
  1.200000, -0.027653
  1.202000, -0.029150
  1.204000, -0.030436
  1.206000, -0.031799
  1.208000, -0.031408
  1.210000, -0.030946
  1.212000, -0.029975
  1.214000, -0.029966
  1.216000, -0.030810
  1.218000, -0.030868
  1.220000, -0.030108
  1.222000, -0.029341
  1.224000, -0.026282
  1.226000, -0.024117
  1.228000, -0.022154
  1.230000, -0.021843
  1.232000, -0.022505
  1.234000, -0.023307
  1.236000, -0.022331
  1.238000, -0.020757
  1.240000, -0.019913
  1.242000, -0.020197
  1.244000, -0.021385
  1.246000, -0.022661
  1.248000, -0.023101
  1.250000, -0.022933
  1.252000, -0.024520
  1.254000, -0.026261
  1.256000, -0.028854
  1.258000, -0.032692
  1.260000, -0.035340
  1.262000, -0.037994
  1.264000, -0.039158
  1.266000, -0.039665
  1.268000, -0.039088
  1.270000, -0.040005
  1.272000, -0.040770
  1.274000, -0.040714
  1.276000, -0.041574
  1.278000, -0.042052
  1.280000, -0.043400
  1.282000, -0.044757
  1.284000, -0.044614
  1.286000, -0.043338
  1.288000, -0.042185
  1.290000, -0.041562
  1.292000, -0.041725
  1.294000, -0.042711
  1.296000, -0.041930
  1.298000, -0.039934
  1.300000, -0.037297
  1.302000, -0.034613
  1.304000, -0.033641
  1.306000, -0.034142
  1.308000, -0.035330
  1.310000, -0.036925
  1.312000, -0.038074
  1.314000, -0.037696
  1.316000, -0.037715
  1.318000, -0.037570
  1.320000, -0.038662
  1.322000, -0.038750
  1.324000, -0.038965
  1.326000, -0.038937
  1.328000, -0.039351
  1.330000, -0.040290
  1.332000, -0.041885
  1.334000, -0.043092
  1.336000, -0.043143
  1.338000, -0.043477
  1.340000, -0.042989
  1.342000, -0.043171
  1.344000, -0.044264
  1.346000, -0.046107
  1.348000, -0.046336
  1.350000, -0.045816
  1.352000, -0.043962
  1.354000, -0.041645
  1.356000, -0.040476
  1.358000, -0.039085
  1.360000, -0.037881
  1.362000, -0.037568
  1.364000, -0.037577
  1.366000, -0.037837
  1.368000, -0.037723
  1.370000, -0.036218
  1.372000, -0.033808
  1.374000, -0.031583
  1.376000, -0.029754
  1.378000, -0.028116
  1.380000, -0.026674
  1.382000, -0.025808
  1.384000, -0.025027
  1.386000, -0.024669
  1.388000, -0.024993
  1.390000, -0.026564
  1.392000, -0.028509
  1.394000, -0.031552
  1.396000, -0.032539
  1.398000, -0.032786
  1.400000, -0.031908
  1.402000, -0.030829
  1.404000, -0.029797
  1.406000, -0.028544
  1.408000, -0.026616
  1.410000, -0.025267
  1.412000, -0.024431
  1.414000, -0.023733
  1.416000, -0.023297
  1.418000, -0.022181
  1.420000, -0.020786
  1.422000, -0.019381
  1.424000, -0.017444
  1.426000, -0.016053
  1.428000, -0.013820
  1.430000, -0.012771
  1.432000, -0.012018
  1.434000, -0.010178
  1.436000, -0.007102
  1.438000, -0.002880
  1.440000,  0.000505
  1.442000,  0.001045
  1.444000,  0.000570
  1.446000,  0.000196
  1.448000,  0.000781
  1.450000,  0.002333
  1.452000,  0.003003
  1.454000,  0.003626
  1.456000,  0.004218
  1.458000,  0.004464
  1.460000,  0.004874
  1.462000,  0.005316
  1.464000,  0.006222
  1.466000,  0.006633
  1.468000,  0.006398
  1.470000,  0.005508
  1.472000,  0.005011
  1.474000,  0.005199
  1.476000,  0.004836
  1.478000,  0.003823
  1.480000,  0.002371
  1.482000,  0.001530
  1.484000,  0.001381
  1.486000,  0.001181
  1.488000,  0.000803
  1.490000,  0.000100
  1.492000, -0.000222
  1.494000, -0.000324
  1.496000, -0.000129
  1.498000,  0.000000
  1.500000,  0.000000
  1.502000,  0.000000
  1.504000,  0.000000
  1.506000,  0.000000
  1.508000,  0.000000
