# PEG_BGLCNA
# Upscaled from ../surface/PEG/BGLCNA.dat to radius: 34.89955667698373 bead probs: 1.0
# surf-centre-dist[nm],U[kJ/mol]
  1.064000, -0.333462
  1.066000, -0.327128
  1.068000, -0.320935
  1.070000, -0.317473
  1.072000, -0.317551
  1.074000, -0.315577
  1.076000, -0.313780
  1.078000, -0.310996
  1.080000, -0.307636
  1.082000, -0.304155
  1.084000, -0.302450
  1.086000, -0.299213
  1.088000, -0.293614
  1.090000, -0.284722
  1.092000, -0.275266
  1.094000, -0.268222
  1.096000, -0.261095
  1.098000, -0.255839
  1.100000, -0.250619
  1.102000, -0.243164
  1.104000, -0.233192
  1.106000, -0.223862
  1.108000, -0.215740
  1.110000, -0.209379
  1.112000, -0.203658
  1.114000, -0.196881
  1.116000, -0.188227
  1.118000, -0.180435
  1.120000, -0.173564
  1.122000, -0.169341
  1.124000, -0.165902
  1.126000, -0.162793
  1.128000, -0.158514
  1.130000, -0.155119
  1.132000, -0.152616
  1.134000, -0.149596
  1.136000, -0.148101
  1.138000, -0.147257
  1.140000, -0.145512
  1.142000, -0.144578
  1.144000, -0.143132
  1.146000, -0.142811
  1.148000, -0.141959
  1.150000, -0.140773
  1.152000, -0.139547
  1.154000, -0.139832
  1.156000, -0.140743
  1.158000, -0.141794
  1.160000, -0.141226
  1.162000, -0.138967
  1.164000, -0.135094
  1.166000, -0.131964
  1.168000, -0.129576
  1.170000, -0.128300
  1.172000, -0.126984
  1.174000, -0.125794
  1.176000, -0.123739
  1.178000, -0.121671
  1.180000, -0.119122
  1.182000, -0.115533
  1.184000, -0.113325
  1.186000, -0.110473
  1.188000, -0.107916
  1.190000, -0.108125
  1.192000, -0.106383
  1.194000, -0.103813
  1.196000, -0.101773
  1.198000, -0.099601
  1.200000, -0.097606
  1.202000, -0.098752
  1.204000, -0.098263
  1.206000, -0.096577
  1.208000, -0.094335
  1.210000, -0.090655
  1.212000, -0.086910
  1.214000, -0.086398
  1.216000, -0.086869
  1.218000, -0.087216
  1.220000, -0.087994
  1.222000, -0.088494
  1.224000, -0.087697
  1.226000, -0.089057
  1.228000, -0.089310
  1.230000, -0.089092
  1.232000, -0.088008
  1.234000, -0.085777
  1.236000, -0.082402
  1.238000, -0.080095
  1.240000, -0.077752
  1.242000, -0.076263
  1.244000, -0.074719
  1.246000, -0.074590
  1.248000, -0.073979
  1.250000, -0.073309
  1.252000, -0.072443
  1.254000, -0.071208
  1.256000, -0.070882
  1.258000, -0.071107
  1.260000, -0.069928
  1.262000, -0.068225
  1.264000, -0.065442
  1.266000, -0.062799
  1.268000, -0.060845
  1.270000, -0.059856
  1.272000, -0.057557
  1.274000, -0.055426
  1.276000, -0.053809
  1.278000, -0.052147
  1.280000, -0.051836
  1.282000, -0.049589
  1.284000, -0.048853
  1.286000, -0.048365
  1.288000, -0.050095
  1.290000, -0.051840
  1.292000, -0.052570
  1.294000, -0.051974
  1.296000, -0.050761
  1.298000, -0.049683
  1.300000, -0.047943
  1.302000, -0.046334
  1.304000, -0.043975
  1.306000, -0.041235
  1.308000, -0.040114
  1.310000, -0.038137
  1.312000, -0.036057
  1.314000, -0.034406
  1.316000, -0.032127
  1.318000, -0.030640
  1.320000, -0.029640
  1.322000, -0.027479
  1.324000, -0.024306
  1.326000, -0.020352
  1.328000, -0.016328
  1.330000, -0.013385
  1.332000, -0.010849
  1.334000, -0.007643
  1.336000, -0.003964
  1.338000,  0.000283
  1.340000,  0.003739
  1.342000,  0.006308
  1.344000,  0.009036
  1.346000,  0.011171
  1.348000,  0.012941
  1.350000,  0.012658
  1.352000,  0.011880
  1.354000,  0.010313
  1.356000,  0.010478
  1.358000,  0.011488
  1.360000,  0.012098
  1.362000,  0.013356
  1.364000,  0.013863
  1.366000,  0.015305
  1.368000,  0.017561
  1.370000,  0.019748
  1.372000,  0.021618
  1.374000,  0.023440
  1.376000,  0.023920
  1.378000,  0.023702
  1.380000,  0.023414
  1.382000,  0.022886
  1.384000,  0.023864
  1.386000,  0.024943
  1.388000,  0.025180
  1.390000,  0.025206
  1.392000,  0.025438
  1.394000,  0.025997
  1.396000,  0.026615
  1.398000,  0.025760
  1.400000,  0.024869
  1.402000,  0.023538
  1.404000,  0.021808
  1.406000,  0.019039
  1.408000,  0.016290
  1.410000,  0.014326
  1.412000,  0.013573
  1.414000,  0.013280
  1.416000,  0.011962
  1.418000,  0.009862
  1.420000,  0.008154
  1.422000,  0.007711
  1.424000,  0.008696
  1.426000,  0.010347
  1.428000,  0.012190
  1.430000,  0.012278
  1.432000,  0.011618
  1.434000,  0.010442
  1.436000,  0.010172
  1.438000,  0.011471
  1.440000,  0.013183
  1.442000,  0.015233
  1.444000,  0.016370
  1.446000,  0.016270
  1.448000,  0.016430
  1.450000,  0.017343
  1.452000,  0.019245
  1.454000,  0.020313
  1.456000,  0.020143
  1.458000,  0.019246
  1.460000,  0.018071
  1.462000,  0.017658
  1.464000,  0.016813
  1.466000,  0.015707
  1.468000,  0.014850
  1.470000,  0.013219
  1.472000,  0.012116
  1.474000,  0.011129
  1.476000,  0.010328
  1.478000,  0.009675
  1.480000,  0.007773
  1.482000,  0.006003
  1.484000,  0.004727
  1.486000,  0.003933
  1.488000,  0.003534
  1.490000,  0.002642
  1.492000,  0.001596
  1.494000,  0.000672
  1.496000,  0.000099
  1.498000,  0.000000
  1.500000,  0.000000
  1.502000,  0.000000
  1.504000,  0.000000
  1.506000,  0.000000
  1.508000,  0.000000
