# PEG_ARG
# Upscaled from ../surface/PEG/ARG.dat to radius: 34.89955667698373 bead probs: 1.0
# surf-centre-dist[nm],U[kJ/mol]
  0.000000, 16.799288
  0.004000, 16.536187
  0.008000, 16.280540
  0.012000, 16.031741
  0.016000, 15.787291
  0.020000, 15.545361
  0.024000, 15.299930
  0.028000, 15.052864
  0.032000, 14.818168
  0.036000, 14.579564
  0.040000, 14.350723
  0.044000, 14.114478
  0.048000, 13.882995
  0.052000, 13.644807
  0.056000, 13.410698
  0.060000, 13.190734
  0.064000, 12.989213
  0.068000, 12.794844
  0.072000, 12.604737
  0.076000, 12.408492
  0.080000, 12.222553
  0.084000, 12.037657
  0.088000, 11.848492
  0.092000, 11.657435
  0.096000, 11.459279
  0.100000, 11.269136
  0.104000, 11.073609
  0.108000, 10.872670
  0.112000, 10.651667
  0.116000, 10.404612
  0.120000, 10.133328
  0.124000,  9.812506
  0.128000,  9.450987
  0.132000,  9.045870
  0.136000,  8.611452
  0.140000,  8.148726
  0.144000,  7.671334
  0.148000,  7.181745
  0.152000,  6.682091
  0.156000,  6.164437
  0.160000,  5.623250
  0.164000,  5.077021
  0.168000,  4.536469
  0.172000,  4.030937
  0.176000,  3.560510
  0.180000,  3.134593
  0.184000,  2.747093
  0.188000,  2.406129
  0.192000,  2.092894
  0.196000,  1.804852
  0.200000,  1.547105
  0.204000,  1.318982
  0.208000,  1.110822
  0.212000,  0.920798
  0.216000,  0.738255
  0.220000,  0.560215
  0.224000,  0.385206
  0.228000,  0.203628
  0.232000,  0.031332
  0.236000, -0.141564
  0.240000, -0.297900
  0.244000, -0.444762
  0.248000, -0.592138
  0.252000, -0.746745
  0.256000, -0.909182
  0.260000, -1.090313
  0.264000, -1.277746
  0.268000, -1.465730
  0.272000, -1.671222
  0.276000, -1.895109
  0.280000, -2.136714
  0.284000, -2.406130
  0.288000, -2.714577
  0.292000, -3.047670
  0.296000, -3.390284
  0.300000, -3.734180
  0.304000, -4.089030
  0.308000, -4.456165
  0.312000, -4.817708
  0.316000, -5.166904
  0.320000, -5.505224
  0.324000, -5.833178
  0.328000, -6.148649
  0.332000, -6.454595
  0.336000, -6.741692
  0.340000, -7.011867
  0.344000, -7.269437
  0.348000, -7.501535
  0.352000, -7.712831
  0.356000, -7.918347
  0.360000, -8.106822
  0.364000, -8.283720
  0.368000, -8.444198
  0.372000, -8.597504
  0.376000, -8.739630
  0.380000, -8.873630
  0.384000, -8.997144
  0.388000, -9.111468
  0.392000, -9.215707
  0.396000, -9.307611
  0.400000, -9.384587
  0.404000, -9.459035
  0.408000, -9.517066
  0.412000, -9.564019
  0.416000, -9.602907
  0.420000, -9.632948
  0.424000, -9.650652
  0.428000, -9.663281
  0.432000, -9.664484
  0.436000, -9.654246
  0.440000, -9.632768
  0.444000, -9.599932
  0.448000, -9.555408
  0.452000, -9.498300
  0.456000, -9.437702
  0.460000, -9.371005
  0.464000, -9.305085
  0.468000, -9.238537
  0.472000, -9.165404
  0.476000, -9.085117
  0.480000, -8.996215
  0.484000, -8.903401
  0.488000, -8.802888
  0.492000, -8.703579
  0.496000, -8.599415
  0.500000, -8.492821
  0.504000, -8.391203
  0.508000, -8.293840
  0.512000, -8.199129
  0.516000, -8.096187
  0.520000, -7.991574
  0.524000, -7.875516
  0.528000, -7.765112
  0.532000, -7.651596
  0.536000, -7.538448
  0.540000, -7.429378
  0.544000, -7.314337
  0.548000, -7.200671
  0.552000, -7.080147
  0.556000, -6.971783
  0.560000, -6.863843
  0.564000, -6.760337
  0.568000, -6.656908
  0.572000, -6.553936
  0.576000, -6.445307
  0.580000, -6.340002
  0.584000, -6.234764
  0.588000, -6.130865
  0.592000, -6.031443
  0.596000, -5.934757
  0.600000, -5.836463
  0.604000, -5.738283
  0.608000, -5.645665
  0.612000, -5.547946
  0.616000, -5.448179
  0.620000, -5.354822
  0.624000, -5.266647
  0.628000, -5.176333
  0.632000, -5.080935
  0.636000, -4.982249
  0.640000, -4.893850
  0.644000, -4.805001
  0.648000, -4.714405
  0.652000, -4.625488
  0.656000, -4.540771
  0.660000, -4.459339
  0.664000, -4.382912
  0.668000, -4.309861
  0.672000, -4.230048
  0.676000, -4.155201
  0.680000, -4.077785
  0.684000, -3.998908
  0.688000, -3.913868
  0.692000, -3.833962
  0.696000, -3.757264
  0.700000, -3.685400
  0.704000, -3.613784
  0.708000, -3.546222
  0.712000, -3.480610
  0.716000, -3.418186
  0.720000, -3.364456
  0.724000, -3.313246
  0.728000, -3.260487
  0.732000, -3.209782
  0.736000, -3.160591
  0.740000, -3.115395
  0.744000, -3.072028
  0.748000, -3.026233
  0.752000, -2.977058
  0.756000, -2.935206
  0.760000, -2.890737
  0.764000, -2.851208
  0.768000, -2.808258
  0.772000, -2.768804
  0.776000, -2.728351
  0.780000, -2.689807
  0.784000, -2.646268
  0.788000, -2.598547
  0.792000, -2.561392
  0.796000, -2.525358
  0.800000, -2.492689
  0.804000, -2.464371
  0.808000, -2.436900
  0.812000, -2.404111
  0.816000, -2.369215
  0.820000, -2.336482
  0.824000, -2.302720
  0.828000, -2.271521
  0.832000, -2.241351
  0.836000, -2.213266
  0.840000, -2.192690
  0.844000, -2.177017
  0.848000, -2.156579
  0.852000, -2.133388
  0.856000, -2.104039
  0.860000, -2.069176
  0.864000, -2.035149
  0.868000, -2.004586
  0.872000, -1.970157
  0.876000, -1.941900
  0.880000, -1.911106
  0.884000, -1.881572
  0.888000, -1.847151
  0.892000, -1.818512
  0.896000, -1.791913
  0.900000, -1.768461
  0.904000, -1.744951
  0.908000, -1.721347
  0.912000, -1.692501
  0.916000, -1.662815
  0.920000, -1.635060
  0.924000, -1.606501
  0.928000, -1.576651
  0.932000, -1.547859
  0.936000, -1.514282
  0.940000, -1.487229
  0.944000, -1.461697
  0.948000, -1.434855
  0.952000, -1.404007
  0.956000, -1.378154
  0.960000, -1.357212
  0.964000, -1.330512
  0.968000, -1.301015
  0.972000, -1.274502
  0.976000, -1.253391
  0.980000, -1.227103
  0.984000, -1.198476
  0.988000, -1.170167
  0.992000, -1.148333
  0.996000, -1.126134
  1.000000, -1.107363
  1.004000, -1.084550
  1.008000, -1.058181
  1.012000, -1.037650
  1.016000, -1.014036
  1.020000, -0.986627
  1.024000, -0.955510
  1.028000, -0.928809
  1.032000, -0.907876
  1.036000, -0.884688
  1.040000, -0.858423
  1.044000, -0.832051
  1.048000, -0.807035
  1.052000, -0.785052
  1.056000, -0.765989
  1.060000, -0.746477
  1.064000, -0.725590
  1.068000, -0.705932
  1.072000, -0.686321
  1.076000, -0.668392
  1.080000, -0.653512
  1.084000, -0.637525
  1.088000, -0.624399
  1.092000, -0.613233
  1.096000, -0.600728
  1.100000, -0.591972
  1.104000, -0.582683
  1.108000, -0.571849
  1.112000, -0.559269
  1.116000, -0.544882
  1.120000, -0.526762
  1.124000, -0.507357
  1.128000, -0.491266
  1.132000, -0.475879
  1.136000, -0.467474
  1.140000, -0.461947
  1.144000, -0.453637
  1.148000, -0.442019
  1.152000, -0.432105
  1.156000, -0.423205
  1.160000, -0.412570
  1.164000, -0.403317
  1.168000, -0.396103
  1.172000, -0.387807
  1.176000, -0.383603
  1.180000, -0.382146
  1.184000, -0.375773
  1.188000, -0.368441
  1.192000, -0.357111
  1.196000, -0.343860
  1.200000, -0.334388
  1.204000, -0.324917
  1.208000, -0.314745
  1.212000, -0.306876
  1.216000, -0.299009
  1.220000, -0.288846
  1.224000, -0.277286
  1.228000, -0.268159
  1.232000, -0.262102
  1.236000, -0.256753
  1.240000, -0.251981
  1.244000, -0.249226
  1.248000, -0.244343
  1.252000, -0.237240
  1.256000, -0.232118
  1.260000, -0.225415
  1.264000, -0.219502
  1.268000, -0.214343
  1.272000, -0.207962
  1.276000, -0.204425
  1.280000, -0.200531
  1.284000, -0.194528
  1.288000, -0.188526
  1.292000, -0.184371
  1.296000, -0.180388
  1.300000, -0.174552
  1.304000, -0.169997
  1.308000, -0.168182
  1.312000, -0.163117
  1.316000, -0.158202
  1.320000, -0.152584
  1.324000, -0.145304
  1.328000, -0.139535
  1.332000, -0.134965
  1.336000, -0.132988
  1.340000, -0.129185
  1.344000, -0.124511
  1.348000, -0.122546
  1.352000, -0.117062
  1.356000, -0.109391
  1.360000, -0.100995
  1.364000, -0.093457
  1.368000, -0.087406
  1.372000, -0.079969
  1.376000, -0.073318
  1.380000, -0.068633
  1.384000, -0.063817
  1.388000, -0.057580
  1.392000, -0.052616
  1.396000, -0.047614
  1.400000, -0.041855
  1.404000, -0.036589
  1.408000, -0.033184
  1.412000, -0.029718
  1.416000, -0.028873
  1.420000, -0.026644
  1.424000, -0.023264
  1.428000, -0.021327
  1.432000, -0.020071
  1.436000, -0.019563
  1.440000, -0.017238
  1.444000, -0.014887
  1.448000, -0.010751
  1.452000, -0.006661
  1.456000, -0.000882
  1.460000,  0.001501
  1.464000,  0.003997
  1.468000,  0.005898
  1.472000,  0.004111
  1.476000,  0.003282
  1.480000,  0.003412
  1.484000,  0.002096
  1.488000,  0.001064
  1.492000,  0.000652
  1.496000,  0.000187
  1.500000,  0.000000
  1.504000,  0.000000
  1.508000,  0.000000
