# PEG_ASP
# Upscaled from ../surface/PEG/ASP.dat to radius: 34.89955667698373 bead probs: 1.0
# surf-centre-dist[nm],U[kJ/mol]
  0.000000, 72.672650
  0.004000, 72.013269
  0.008000, 71.394029
  0.012000, 70.752792
  0.016000, 70.134137
  0.020000, 69.512391
  0.024000, 68.893938
  0.028000, 68.267928
  0.032000, 67.625856
  0.036000, 67.008254
  0.040000, 66.397377
  0.044000, 65.801398
  0.048000, 65.207321
  0.052000, 64.627790
  0.056000, 64.045678
  0.060000, 63.491753
  0.064000, 62.910369
  0.068000, 62.328272
  0.072000, 61.757675
  0.076000, 61.188902
  0.080000, 60.628999
  0.084000, 60.084839
  0.088000, 59.535199
  0.092000, 58.992318
  0.096000, 58.466148
  0.100000, 57.948544
  0.104000, 57.443800
  0.108000, 56.940708
  0.112000, 56.435045
  0.116000, 55.933257
  0.120000, 55.438860
  0.124000, 54.940948
  0.128000, 54.428683
  0.132000, 53.903048
  0.136000, 53.350179
  0.140000, 52.774301
  0.144000, 52.175129
  0.148000, 51.549276
  0.152000, 50.901000
  0.156000, 50.234361
  0.160000, 49.539029
  0.164000, 48.809937
  0.168000, 48.073377
  0.172000, 47.333589
  0.176000, 46.600251
  0.180000, 45.898407
  0.184000, 45.208742
  0.188000, 44.536227
  0.192000, 43.883942
  0.196000, 43.269353
  0.200000, 42.669753
  0.204000, 42.088444
  0.208000, 41.524125
  0.212000, 40.966234
  0.216000, 40.417355
  0.220000, 39.876787
  0.224000, 39.340430
  0.228000, 38.803829
  0.232000, 38.282030
  0.236000, 37.771954
  0.240000, 37.267228
  0.244000, 36.763541
  0.248000, 36.256862
  0.252000, 35.759254
  0.256000, 35.260550
  0.260000, 34.757469
  0.264000, 34.251430
  0.268000, 33.749819
  0.272000, 33.247992
  0.276000, 32.745704
  0.280000, 32.237308
  0.284000, 31.720340
  0.288000, 31.200133
  0.292000, 30.674238
  0.296000, 30.147068
  0.300000, 29.595833
  0.304000, 29.015935
  0.308000, 28.398077
  0.312000, 27.763608
  0.316000, 27.117904
  0.320000, 26.458562
  0.324000, 25.801752
  0.328000, 25.152332
  0.332000, 24.507802
  0.336000, 23.875167
  0.340000, 23.249725
  0.344000, 22.645186
  0.348000, 22.034303
  0.352000, 21.440820
  0.356000, 20.856708
  0.360000, 20.285702
  0.364000, 19.729118
  0.368000, 19.183025
  0.372000, 18.652450
  0.376000, 18.128046
  0.380000, 17.631788
  0.384000, 17.145682
  0.388000, 16.677706
  0.392000, 16.214104
  0.396000, 15.769956
  0.400000, 15.321256
  0.404000, 14.900009
  0.408000, 14.486681
  0.412000, 14.082816
  0.416000, 13.704549
  0.420000, 13.335298
  0.424000, 12.969805
  0.428000, 12.621943
  0.432000, 12.287057
  0.436000, 11.960874
  0.440000, 11.657757
  0.444000, 11.367571
  0.448000, 11.091433
  0.452000, 10.826600
  0.456000, 10.576380
  0.460000, 10.329043
  0.464000, 10.087419
  0.468000,  9.847179
  0.472000,  9.616567
  0.476000,  9.397445
  0.480000,  9.188045
  0.484000,  8.988051
  0.488000,  8.796764
  0.492000,  8.620578
  0.496000,  8.448999
  0.500000,  8.275937
  0.504000,  8.115883
  0.508000,  7.957986
  0.512000,  7.804741
  0.516000,  7.664157
  0.520000,  7.534331
  0.524000,  7.401103
  0.528000,  7.281457
  0.532000,  7.168257
  0.536000,  7.053776
  0.540000,  6.946565
  0.544000,  6.846782
  0.548000,  6.745084
  0.552000,  6.648464
  0.556000,  6.549820
  0.560000,  6.456514
  0.564000,  6.362005
  0.568000,  6.273758
  0.572000,  6.191444
  0.576000,  6.112408
  0.580000,  6.027012
  0.584000,  5.952427
  0.588000,  5.875607
  0.592000,  5.796960
  0.596000,  5.712816
  0.600000,  5.630616
  0.604000,  5.552833
  0.608000,  5.479955
  0.612000,  5.410191
  0.616000,  5.343564
  0.620000,  5.278675
  0.624000,  5.207503
  0.628000,  5.146718
  0.632000,  5.091279
  0.636000,  5.035441
  0.640000,  4.975951
  0.644000,  4.913231
  0.648000,  4.847653
  0.652000,  4.777134
  0.656000,  4.708666
  0.660000,  4.649811
  0.664000,  4.588130
  0.668000,  4.517113
  0.672000,  4.444437
