# PEG_ASPP
# Upscaled from ../surface/PEG/ASPP.dat to radius: 34.89955667698373 bead probs: 1.0
# surf-centre-dist[nm],U[kJ/mol]
  0.228000,  6.586635
  0.230000,  6.491633
  0.232000,  6.388785
  0.234000,  6.286503
  0.236000,  6.178887
  0.238000,  6.070968
  0.240000,  5.963175
  0.242000,  5.850997
  0.244000,  5.745636
  0.246000,  5.638257
  0.248000,  5.523325
  0.250000,  5.411947
  0.252000,  5.301137
  0.254000,  5.186312
  0.256000,  5.069892
  0.258000,  4.953958
  0.260000,  4.830418
  0.262000,  4.701894
  0.264000,  4.571056
  0.266000,  4.433673
  0.268000,  4.289255
  0.270000,  4.135289
  0.272000,  3.973916
  0.274000,  3.813482
  0.276000,  3.641904
  0.278000,  3.462087
  0.280000,  3.272242
  0.282000,  3.080942
  0.284000,  2.881799
  0.286000,  2.679119
  0.288000,  2.478156
  0.290000,  2.273187
  0.292000,  2.059382
  0.294000,  1.840898
  0.296000,  1.624639
  0.298000,  1.402326
  0.300000,  1.180990
  0.302000,  0.957744
  0.304000,  0.735112
  0.306000,  0.507697
  0.308000,  0.286824
  0.310000,  0.066160
  0.312000, -0.156670
  0.314000, -0.377167
  0.316000, -0.592280
  0.318000, -0.801239
  0.320000, -1.008337
  0.322000, -1.214146
  0.324000, -1.418076
  0.326000, -1.614701
  0.328000, -1.805605
  0.330000, -1.993806
  0.332000, -2.173416
  0.334000, -2.347278
  0.336000, -2.517304
  0.338000, -2.683529
  0.340000, -2.849625
  0.342000, -3.011724
  0.344000, -3.169017
  0.346000, -3.320109
  0.348000, -3.470725
  0.350000, -3.613332
  0.352000, -3.754777
  0.354000, -3.892382
  0.356000, -4.021095
  0.358000, -4.147614
  0.360000, -4.272353
  0.362000, -4.392020
  0.364000, -4.509575
  0.366000, -4.625294
  0.368000, -4.745818
  0.370000, -4.862371
  0.372000, -4.974851
  0.374000, -5.086218
  0.376000, -5.194889
  0.378000, -5.299587
  0.380000, -5.397641
  0.382000, -5.489529
  0.384000, -5.577947
  0.386000, -5.663087
  0.388000, -5.742355
  0.390000, -5.817861
  0.392000, -5.890505
  0.394000, -5.961054
  0.396000, -6.028516
  0.398000, -6.091092
  0.400000, -6.153438
  0.402000, -6.214916
  0.404000, -6.273106
  0.406000, -6.326760
  0.408000, -6.377613
  0.410000, -6.429209
  0.412000, -6.475387
  0.414000, -6.520029
  0.416000, -6.561700
  0.418000, -6.601004
  0.420000, -6.641592
  0.422000, -6.675937
  0.424000, -6.705523
  0.426000, -6.732388
  0.428000, -6.756172
  0.430000, -6.774569
  0.432000, -6.792626
  0.434000, -6.805895
  0.436000, -6.822215
  0.438000, -6.836057
  0.440000, -6.846881
  0.442000, -6.854733
  0.444000, -6.859250
  0.446000, -6.858239
  0.448000, -6.858413
  0.450000, -6.853683
  0.452000, -6.846383
  0.454000, -6.840509
  0.456000, -6.832628
  0.458000, -6.820611
  0.460000, -6.807693
  0.462000, -6.795051
  0.464000, -6.779013
  0.466000, -6.759139
  0.468000, -6.735170
  0.470000, -6.711895
  0.472000, -6.688283
  0.474000, -6.659681
  0.476000, -6.629714
  0.478000, -6.596481
  0.480000, -6.558670
  0.482000, -6.519958
  0.484000, -6.480752
  0.486000, -6.437088
  0.488000, -6.397068
  0.490000, -6.355225
  0.492000, -6.312084
  0.494000, -6.265495
  0.496000, -6.217259
  0.498000, -6.168371
  0.500000, -6.116656
  0.502000, -6.061862
  0.504000, -6.004785
  0.506000, -5.945820
  0.508000, -5.885677
  0.510000, -5.820917
  0.512000, -5.753154
  0.514000, -5.684217
  0.516000, -5.616426
  0.518000, -5.547650
  0.520000, -5.481590
  0.522000, -5.417313
  0.524000, -5.352686
  0.526000, -5.288740
  0.528000, -5.225356
  0.530000, -5.161996
  0.532000, -5.101079
  0.534000, -5.040377
  0.536000, -4.979075
  0.538000, -4.918797
  0.540000, -4.855595
  0.542000, -4.793165
  0.544000, -4.731100
  0.546000, -4.670051
  0.548000, -4.608688
  0.550000, -4.547219
  0.552000, -4.484000
  0.554000, -4.421959
  0.556000, -4.355957
  0.558000, -4.288971
  0.560000, -4.226120
  0.562000, -4.162013
  0.564000, -4.097847
  0.566000, -4.036791
  0.568000, -3.975175
  0.570000, -3.917024
  0.572000, -3.864019
  0.574000, -3.812046
  0.576000, -3.762428
  0.578000, -3.709804
  0.580000, -3.655860
  0.582000, -3.600374
  0.584000, -3.545894
  0.586000, -3.490843
  0.588000, -3.437577
  0.590000, -3.384556
  0.592000, -3.329050
  0.594000, -3.274091
  0.596000, -3.219644
  0.598000, -3.167910
  0.600000, -3.117234
  0.602000, -3.067553
  0.604000, -3.015670
  0.606000, -2.967871
  0.608000, -2.918564
  0.610000, -2.871217
  0.612000, -2.826077
  0.614000, -2.787663
  0.616000, -2.749185
  0.618000, -2.710124
  0.620000, -2.671594
  0.622000, -2.629534
  0.624000, -2.587683
  0.626000, -2.544545
  0.628000, -2.503938
  0.630000, -2.463844
  0.632000, -2.426527
  0.634000, -2.389764
  0.636000, -2.353013
  0.638000, -2.321632
  0.640000, -2.293451
  0.642000, -2.265812
  0.644000, -2.242496
  0.646000, -2.216692
  0.648000, -2.193347
  0.650000, -2.170140
  0.652000, -2.147512
  0.654000, -2.126899
  0.656000, -2.105950
  0.658000, -2.086101
  0.660000, -2.066706
  0.662000, -2.046327
  0.664000, -2.025719
  0.666000, -2.004628
  0.668000, -1.982647
  0.670000, -1.961532
  0.672000, -1.942784
  0.674000, -1.927723
  0.676000, -1.913188
  0.678000, -1.900734
  0.680000, -1.887039
  0.682000, -1.875412
  0.684000, -1.864014
  0.686000, -1.854788
  0.688000, -1.846975
  0.690000, -1.835341
  0.692000, -1.822591
  0.694000, -1.813419
  0.696000, -1.802686
  0.698000, -1.794110
  0.700000, -1.786660
  0.702000, -1.782361
  0.704000, -1.779690
  0.706000, -1.777425
  0.708000, -1.778165
  0.710000, -1.781210
  0.712000, -1.784411
  0.714000, -1.786213
  0.716000, -1.786553
  0.718000, -1.787032
  0.720000, -1.787961
  0.722000, -1.784941
  0.724000, -1.782838
  0.726000, -1.781691
  0.728000, -1.779548
  0.730000, -1.778821
  0.732000, -1.776559
  0.734000, -1.773870
  0.736000, -1.772107
  0.738000, -1.771835
  0.740000, -1.772155
  0.742000, -1.770593
  0.744000, -1.768235
  0.746000, -1.767000
  0.748000, -1.767129
  0.750000, -1.767029
  0.752000, -1.764682
  0.754000, -1.767455
  0.756000, -1.768215
  0.758000, -1.765248
  0.760000, -1.759205
  0.762000, -1.754122
  0.764000, -1.746015
  0.766000, -1.738166
  0.768000, -1.730778
  0.770000, -1.727140
  0.772000, -1.723791
  0.774000, -1.719794
  0.776000, -1.716624
  0.778000, -1.713427
  0.780000, -1.707135
  0.782000, -1.699868
  0.784000, -1.693420
  0.786000, -1.683572
  0.788000, -1.676014
  0.790000, -1.670217
  0.792000, -1.661897
  0.794000, -1.653890
  0.796000, -1.645428
  0.798000, -1.637364
  0.800000, -1.628189
  0.802000, -1.616269
  0.804000, -1.606160
  0.806000, -1.599699
  0.808000, -1.590692
  0.810000, -1.582127
  0.812000, -1.571703
  0.814000, -1.560233
  0.816000, -1.548897
  0.818000, -1.538082
  0.820000, -1.524668
  0.822000, -1.512353
  0.824000, -1.500015
  0.826000, -1.488529
  0.828000, -1.475041
  0.830000, -1.459130
  0.832000, -1.444358
  0.834000, -1.429073
  0.836000, -1.409058
  0.838000, -1.391531
  0.840000, -1.372195
  0.842000, -1.353854
  0.844000, -1.332869
  0.846000, -1.309629
  0.848000, -1.285476
  0.850000, -1.262488
  0.852000, -1.239725
  0.854000, -1.218230
  0.856000, -1.199477
  0.858000, -1.179403
  0.860000, -1.159783
  0.862000, -1.141259
  0.864000, -1.123918
  0.866000, -1.106586
  0.868000, -1.091123
  0.870000, -1.073482
  0.872000, -1.056259
  0.874000, -1.038783
  0.876000, -1.020645
  0.878000, -1.002090
  0.880000, -0.982448
  0.882000, -0.962762
  0.884000, -0.943032
  0.886000, -0.923425
  0.888000, -0.904867
  0.890000, -0.886322
  0.892000, -0.864400
  0.894000, -0.845993
  0.896000, -0.828893
  0.898000, -0.810314
  0.900000, -0.791250
  0.902000, -0.772863
  0.904000, -0.754842
  0.906000, -0.739975
  0.908000, -0.724913
  0.910000, -0.710456
  0.912000, -0.696188
  0.914000, -0.679321
  0.916000, -0.660917
  0.918000, -0.642764
  0.920000, -0.624663
  0.922000, -0.608449
  0.924000, -0.591825
  0.926000, -0.574292
  0.928000, -0.555604
  0.930000, -0.536897
  0.932000, -0.520862
  0.934000, -0.504971
  0.936000, -0.491607
  0.938000, -0.475525
  0.940000, -0.458650
  0.942000, -0.443125
  0.944000, -0.426139
  0.946000, -0.408511
  0.948000, -0.395104
  0.950000, -0.383273
  0.952000, -0.371010
  0.954000, -0.359283
  0.956000, -0.344892
  0.958000, -0.329805
  0.960000, -0.314304
  0.962000, -0.299226
  0.964000, -0.284601
  0.966000, -0.268933
  0.968000, -0.255502
  0.970000, -0.239658
  0.972000, -0.226742
  0.974000, -0.215860
  0.976000, -0.205799
  0.978000, -0.198730
  0.980000, -0.191226
  0.982000, -0.185391
  0.984000, -0.176797
  0.986000, -0.166934
  0.988000, -0.157871
  0.990000, -0.148157
  0.992000, -0.139869
  0.994000, -0.132550
  0.996000, -0.124154
  0.998000, -0.115536
  1.000000, -0.106524
  1.002000, -0.097134
  1.004000, -0.087532
  1.006000, -0.078325
  1.008000, -0.069587
  1.010000, -0.061037
  1.012000, -0.052336
  1.014000, -0.042849
  1.016000, -0.034824
  1.018000, -0.028771
  1.020000, -0.023070
  1.022000, -0.018522
  1.024000, -0.014069
  1.026000, -0.007335
  1.028000,  0.000810
  1.030000,  0.008456
  1.032000,  0.015117
  1.034000,  0.021582
  1.036000,  0.027440
  1.038000,  0.030820
  1.040000,  0.034411
  1.042000,  0.035969
  1.044000,  0.036010
  1.046000,  0.036605
  1.048000,  0.035940
  1.050000,  0.034957
  1.052000,  0.034759
  1.054000,  0.033921
  1.056000,  0.034349
  1.058000,  0.034877
  1.060000,  0.035761
  1.062000,  0.036801
  1.064000,  0.037454
  1.066000,  0.038092
  1.068000,  0.038236
  1.070000,  0.036186
  1.072000,  0.033155
  1.074000,  0.028296
  1.076000,  0.024991
  1.078000,  0.022075
  1.080000,  0.018813
  1.082000,  0.016880
  1.084000,  0.014305
  1.086000,  0.012869
  1.088000,  0.009967
  1.090000,  0.005899
  1.092000,  0.003673
  1.094000,  0.004793
  1.096000,  0.006998
  1.098000,  0.010593
  1.100000,  0.013455
  1.102000,  0.015700
  1.104000,  0.015044
  1.106000,  0.013127
  1.108000,  0.011086
  1.110000,  0.007715
  1.112000,  0.004862
  1.114000,  0.003072
  1.116000,  0.001498
  1.118000,  0.000788
  1.120000,  0.000628
  1.122000, -0.000187
  1.124000, -0.002800
  1.126000, -0.005670
  1.128000, -0.008353
  1.130000, -0.011219
  1.132000, -0.013228
  1.134000, -0.014154
  1.136000, -0.013549
  1.138000, -0.011545
  1.140000, -0.010816
  1.142000, -0.010334
  1.144000, -0.010008
  1.146000, -0.009189
  1.148000, -0.008046
  1.150000, -0.005986
  1.152000, -0.004229
  1.154000, -0.003215
  1.156000, -0.001210
  1.158000,  0.000927
  1.160000,  0.002593
  1.162000,  0.003793
  1.164000,  0.006071
  1.166000,  0.008562
  1.168000,  0.011300
  1.170000,  0.015269
  1.172000,  0.018441
  1.174000,  0.020937
  1.176000,  0.021749
  1.178000,  0.023226
  1.180000,  0.027058
  1.182000,  0.031501
  1.184000,  0.037953
  1.186000,  0.043638
  1.188000,  0.047151
  1.190000,  0.048317
  1.192000,  0.050069
  1.194000,  0.051560
  1.196000,  0.053639
  1.198000,  0.055607
  1.200000,  0.057551
  1.202000,  0.059006
  1.204000,  0.060753
  1.206000,  0.061314
  1.208000,  0.061828
  1.210000,  0.062028
  1.212000,  0.063419
  1.214000,  0.066391
  1.216000,  0.071363
  1.218000,  0.075544
  1.220000,  0.079240
  1.222000,  0.082715
  1.224000,  0.085127
  1.226000,  0.087870
  1.228000,  0.090559
  1.230000,  0.091884
  1.232000,  0.093183
  1.234000,  0.095466
  1.236000,  0.097166
  1.238000,  0.099391
  1.240000,  0.101283
  1.242000,  0.102181
  1.244000,  0.102884
  1.246000,  0.103783
  1.248000,  0.104968
  1.250000,  0.107180
  1.252000,  0.109925
  1.254000,  0.112099
  1.256000,  0.113918
  1.258000,  0.116495
  1.260000,  0.119197
  1.262000,  0.123742
  1.264000,  0.127697
  1.266000,  0.130148
  1.268000,  0.131659
  1.270000,  0.132262
  1.272000,  0.132556
  1.274000,  0.134514
  1.276000,  0.135686
  1.278000,  0.137269
  1.280000,  0.139138
  1.282000,  0.139974
  1.284000,  0.140521
  1.286000,  0.140961
  1.288000,  0.141923
  1.290000,  0.143732
  1.292000,  0.146397
  1.294000,  0.149983
  1.296000,  0.152559
  1.298000,  0.154745
  1.300000,  0.157464
  1.302000,  0.159975
  1.304000,  0.163438
  1.306000,  0.166435
  1.308000,  0.168606
  1.310000,  0.169746
  1.312000,  0.170144
  1.314000,  0.169605
  1.316000,  0.167932
  1.318000,  0.166885
  1.320000,  0.166168
  1.322000,  0.166064
  1.324000,  0.165766
  1.326000,  0.165068
  1.328000,  0.163545
  1.330000,  0.162492
  1.332000,  0.162049
  1.334000,  0.162389
  1.336000,  0.162720
  1.338000,  0.163951
  1.340000,  0.163812
  1.342000,  0.163440
  1.344000,  0.161774
  1.346000,  0.160103
  1.348000,  0.158645
  1.350000,  0.157753
  1.352000,  0.156767
  1.354000,  0.155877
  1.356000,  0.154566
  1.358000,  0.153601
  1.360000,  0.153624
  1.362000,  0.153668
  1.364000,  0.153968
  1.366000,  0.154226
  1.368000,  0.153882
  1.370000,  0.154102
  1.372000,  0.153627
  1.374000,  0.152519
  1.376000,  0.149973
  1.378000,  0.145735
  1.380000,  0.141270
  1.382000,  0.136238
  1.384000,  0.131112
  1.386000,  0.125944
  1.388000,  0.120646
  1.390000,  0.116884
  1.392000,  0.113859
  1.394000,  0.111266
  1.396000,  0.107615
  1.398000,  0.104305
  1.400000,  0.100764
  1.402000,  0.098456
  1.404000,  0.096031
  1.406000,  0.092366
  1.408000,  0.088234
  1.410000,  0.083604
  1.412000,  0.078777
  1.414000,  0.074150
  1.416000,  0.069739
  1.418000,  0.065977
  1.420000,  0.062667
  1.422000,  0.059575
  1.424000,  0.055590
  1.426000,  0.052374
  1.428000,  0.049748
  1.430000,  0.048061
  1.432000,  0.046111
  1.434000,  0.043321
  1.436000,  0.040422
  1.438000,  0.037026
  1.440000,  0.033914
  1.442000,  0.029865
  1.444000,  0.025993
  1.446000,  0.023283
  1.448000,  0.020455
  1.450000,  0.018649
  1.452000,  0.016741
  1.454000,  0.015054
  1.456000,  0.013988
  1.458000,  0.011761
  1.460000,  0.009709
  1.462000,  0.007831
  1.464000,  0.006284
  1.466000,  0.005421
  1.468000,  0.004383
  1.470000,  0.003635
  1.472000,  0.003033
  1.474000,  0.001640
  1.476000, -0.000208
  1.478000, -0.001732
  1.480000, -0.002101
  1.482000, -0.001242
  1.484000, -0.000270
  1.486000, -0.000185
  1.488000, -0.000586
  1.490000, -0.001059
  1.492000, -0.001069
  1.494000, -0.000569
  1.496000, -0.000257
  1.498000,  0.000000
  1.500000,  0.000000
  1.502000,  0.000000
  1.504000,  0.000000
  1.506000,  0.000000
  1.508000,  0.000000
