# PEG_ALA
# Upscaled from ../surface/PEG/ALA.dat to radius: 34.89955667698373 bead probs: 1.0
# surf-centre-dist[nm],U[kJ/mol]
  0.000000, 27.875890
  0.004000, 27.568316
  0.008000, 27.262977
  0.012000, 26.954296
  0.016000, 26.667931
  0.020000, 26.391925
  0.024000, 26.136841
  0.028000, 25.887558
  0.032000, 25.633766
  0.036000, 25.385379
  0.040000, 25.143506
  0.044000, 24.902428
  0.048000, 24.687219
  0.052000, 24.459788
  0.056000, 24.241656
  0.060000, 24.030668
  0.064000, 23.834725
  0.068000, 23.637758
  0.072000, 23.448538
  0.076000, 23.259188
  0.080000, 23.073873
  0.084000, 22.878529
  0.088000, 22.690403
  0.092000, 22.492503
  0.096000, 22.268129
  0.100000, 22.013405
  0.104000, 21.730704
  0.108000, 21.391850
  0.112000, 20.989200
  0.116000, 20.509373
  0.120000, 19.965817
  0.124000, 19.355549
  0.128000, 18.690836
  0.132000, 17.984207
  0.136000, 17.248638
  0.140000, 16.518573
  0.144000, 15.785119
  0.148000, 15.054979
  0.152000, 14.318399
  0.156000, 13.551358
  0.160000, 12.777239
  0.164000, 12.016917
  0.168000, 11.284865
  0.172000, 10.619114
  0.176000, 10.027736
  0.180000,  9.508059
  0.184000,  9.045014
  0.188000,  8.631580
  0.192000,  8.265864
  0.196000,  7.953868
  0.200000,  7.674132
  0.204000,  7.433701
  0.208000,  7.230465
  0.212000,  7.044453
  0.216000,  6.855773
  0.220000,  6.691826
  0.224000,  6.531729
  0.228000,  6.399272
  0.232000,  6.261038
  0.236000,  6.143816
  0.240000,  6.019890
  0.244000,  5.895833
  0.248000,  5.765791
  0.252000,  5.639035
  0.256000,  5.504547
  0.260000,  5.363145
  0.264000,  5.181951
  0.268000,  4.961446
  0.272000,  4.699277
  0.276000,  4.384266
  0.280000,  4.016994
  0.284000,  3.612107
  0.288000,  3.161546
  0.292000,  2.717821
  0.296000,  2.236030
  0.300000,  1.750826
  0.304000,  1.277567
  0.308000,  0.816497
  0.312000,  0.367357
  0.316000, -0.069291
  0.320000, -0.481055
  0.324000, -0.882892
  0.328000, -1.259277
  0.332000, -1.620883
  0.336000, -1.960594
  0.340000, -2.275501
  0.344000, -2.571184
  0.348000, -2.852972
  0.352000, -3.110012
  0.356000, -3.349879
  0.360000, -3.570325
  0.364000, -3.776549
  0.368000, -3.967019
  0.372000, -4.143301
  0.376000, -4.304678
  0.380000, -4.453767
  0.384000, -4.586591
  0.388000, -4.705477
  0.392000, -4.808733
  0.396000, -4.899059
  0.400000, -4.969266
  0.404000, -5.028611
  0.408000, -5.068067
  0.412000, -5.096307
  0.416000, -5.112537
  0.420000, -5.117502
  0.424000, -5.097347
  0.428000, -5.066536
  0.432000, -5.034751
  0.436000, -4.988798
  0.440000, -4.926799
  0.444000, -4.863626
  0.448000, -4.788742
  0.452000, -4.706082
  0.456000, -4.613529
  0.460000, -4.519022
  0.464000, -4.420127
  0.468000, -4.316729
  0.472000, -4.211340
  0.476000, -4.093551
  0.480000, -3.984686
  0.484000, -3.870662
  0.488000, -3.753396
  0.492000, -3.637749
  0.496000, -3.519085
  0.500000, -3.401712
  0.504000, -3.289382
  0.508000, -3.172762
  0.512000, -3.053028
  0.516000, -2.939190
  0.520000, -2.831761
  0.524000, -2.719791
  0.528000, -2.610228
  0.532000, -2.497080
  0.536000, -2.391154
  0.540000, -2.288006
  0.544000, -2.196160
  0.548000, -2.109934
  0.552000, -2.031378
  0.556000, -1.956054
  0.560000, -1.886234
  0.564000, -1.819077
  0.568000, -1.755033
  0.572000, -1.693184
  0.576000, -1.634891
  0.580000, -1.584488
  0.584000, -1.540871
  0.588000, -1.496922
  0.592000, -1.456641
  0.596000, -1.417869
  0.600000, -1.387654
  0.604000, -1.363240
  0.608000, -1.342023
  0.612000, -1.327025
  0.616000, -1.312771
  0.620000, -1.297519
  0.624000, -1.281777
  0.628000, -1.279083
  0.632000, -1.274735
  0.636000, -1.273839
  0.640000, -1.283370
  0.644000, -1.291119
  0.648000, -1.303952
  0.652000, -1.318853
  0.656000, -1.329526
  0.660000, -1.349460
  0.664000, -1.365174
  0.668000, -1.383187
  0.672000, -1.399226
  0.676000, -1.412519
  0.680000, -1.422956
  0.684000, -1.436240
  0.688000, -1.449989
  0.692000, -1.463562
  0.696000, -1.474484
  0.700000, -1.489722
  0.704000, -1.500695
  0.708000, -1.514058
  0.712000, -1.523830
  0.716000, -1.532964
  0.720000, -1.540232
  0.724000, -1.545687
  0.728000, -1.546431
  0.732000, -1.546552
  0.736000, -1.539342
  0.740000, -1.530419
  0.744000, -1.518564
  0.748000, -1.508192
  0.752000, -1.493457
  0.756000, -1.478306
  0.760000, -1.454642
  0.764000, -1.433015
  0.768000, -1.415223
  0.772000, -1.392833
  0.776000, -1.367652
  0.780000, -1.338202
  0.784000, -1.308351
  0.788000, -1.276753
  0.792000, -1.245864
  0.796000, -1.219019
  0.800000, -1.189282
  0.804000, -1.161128
  0.808000, -1.127914
  0.812000, -1.090202
  0.816000, -1.057555
  0.820000, -1.027454
  0.824000, -0.992119
  0.828000, -0.960762
  0.832000, -0.934435
  0.836000, -0.906579
  0.840000, -0.879809
  0.844000, -0.847164
  0.848000, -0.812806
  0.852000, -0.779100
  0.856000, -0.751055
  0.860000, -0.715661
  0.864000, -0.681361
  0.868000, -0.646418
  0.872000, -0.612429
  0.876000, -0.581534
  0.880000, -0.554917
  0.884000, -0.529722
  0.888000, -0.506085
  0.892000, -0.482976
  0.896000, -0.462648
  0.900000, -0.443512
  0.904000, -0.425692
  0.908000, -0.406549
  0.912000, -0.388992
  0.916000, -0.375999
  0.920000, -0.360915
  0.924000, -0.348979
  0.928000, -0.335739
  0.932000, -0.327018
  0.936000, -0.319129
  0.940000, -0.312314
  0.944000, -0.304351
  0.948000, -0.302951
  0.952000, -0.299729
  0.956000, -0.291930
  0.960000, -0.285180
  0.964000, -0.283631
  0.968000, -0.276404
  0.972000, -0.270645
  0.976000, -0.270370
  0.980000, -0.269267
  0.984000, -0.269830
  0.988000, -0.270202
  0.992000, -0.270247
  0.996000, -0.270754
  1.000000, -0.267275
  1.004000, -0.266168
  1.008000, -0.263882
  1.012000, -0.259433
  1.016000, -0.252618
  1.020000, -0.245419
  1.024000, -0.239400
  1.028000, -0.234202
  1.032000, -0.230526
  1.036000, -0.230347
  1.040000, -0.226084
  1.044000, -0.224277
  1.048000, -0.223090
  1.052000, -0.223669
  1.056000, -0.226675
  1.060000, -0.226910
  1.064000, -0.223308
  1.068000, -0.219676
  1.072000, -0.217046
  1.076000, -0.210223
  1.080000, -0.204225
  1.084000, -0.200625
  1.088000, -0.197377
  1.092000, -0.191764
  1.096000, -0.181729
  1.100000, -0.174215
  1.104000, -0.171831
  1.108000, -0.167280
  1.112000, -0.162414
  1.116000, -0.153672
  1.120000, -0.144738
  1.124000, -0.134101
  1.128000, -0.124540
  1.132000, -0.117099
  1.136000, -0.112176
  1.140000, -0.109884
  1.144000, -0.100556
  1.148000, -0.089258
  1.152000, -0.083980
  1.156000, -0.080973
  1.160000, -0.077786
  1.164000, -0.076899
  1.168000, -0.077847
  1.172000, -0.076434
  1.176000, -0.074428
  1.180000, -0.069844
  1.184000, -0.061383
  1.188000, -0.056427
  1.192000, -0.049092
  1.196000, -0.041166
  1.200000, -0.037195
  1.204000, -0.032530
  1.208000, -0.029718
  1.212000, -0.029267
  1.216000, -0.028999
  1.220000, -0.030301
  1.224000, -0.030150
  1.228000, -0.030004
  1.232000, -0.030074
  1.236000, -0.028348
  1.240000, -0.027241
  1.244000, -0.025032
  1.248000, -0.024172
  1.252000, -0.025627
  1.256000, -0.026866
  1.260000, -0.026773
  1.264000, -0.027717
  1.268000, -0.030643
  1.272000, -0.034006
  1.276000, -0.036137
  1.280000, -0.037897
  1.284000, -0.042584
  1.288000, -0.046372
  1.292000, -0.047046
  1.296000, -0.050367
  1.300000, -0.054712
  1.304000, -0.055563
  1.308000, -0.059226
  1.312000, -0.061540
  1.316000, -0.063290
  1.320000, -0.067532
  1.324000, -0.069911
  1.328000, -0.074019
  1.332000, -0.075817
  1.336000, -0.074235
  1.340000, -0.074203
  1.344000, -0.073651
  1.348000, -0.071698
  1.352000, -0.071325
  1.356000, -0.070785
  1.360000, -0.068443
  1.364000, -0.064127
  1.368000, -0.062610
  1.372000, -0.060601
  1.376000, -0.055153
  1.380000, -0.052906
  1.384000, -0.050813
  1.388000, -0.049816
  1.392000, -0.047681
  1.396000, -0.044370
  1.400000, -0.039316
  1.404000, -0.036021
  1.408000, -0.035703
  1.412000, -0.032112
  1.416000, -0.032100
  1.420000, -0.034237
  1.424000, -0.032897
  1.428000, -0.030832
  1.432000, -0.026231
  1.436000, -0.023431
  1.440000, -0.021140
  1.444000, -0.019472
  1.448000, -0.019422
  1.452000, -0.018640
  1.456000, -0.017463
  1.460000, -0.014722
  1.464000, -0.013477
  1.468000, -0.012935
  1.472000, -0.012638
  1.476000, -0.011948
  1.480000, -0.009563
  1.484000, -0.007593
  1.488000, -0.004857
  1.492000, -0.001559
  1.496000, -0.000141
  1.500000,  0.000000
  1.504000,  0.000000
  1.508000,  0.000000
