# PEG_CYM
# Upscaled from ../surface/PEG/CYM.dat to radius: 34.89955667698373 bead probs: 1.0
# surf-centre-dist[nm],U[kJ/mol]
  0.000000, 34.652789
  0.002000, 34.517914
  0.004000, 34.327381
  0.006000, 34.141331
  0.008000, 33.968104
  0.010000, 33.757481
  0.012000, 33.530493
  0.014000, 33.310200
  0.016000, 33.081851
  0.018000, 32.856833
  0.020000, 32.631679
  0.022000, 32.389622
  0.024000, 32.156252
  0.026000, 31.901763
  0.028000, 31.646647
  0.030000, 31.393535
  0.032000, 31.135870
  0.034000, 30.892425
  0.036000, 30.672806
  0.038000, 30.449577
  0.040000, 30.226660
  0.042000, 30.012852
  0.044000, 29.798322
  0.046000, 29.582501
  0.048000, 29.372476
  0.050000, 29.164859
  0.052000, 28.961070
  0.054000, 28.768292
  0.056000, 28.578293
  0.058000, 28.375862
  0.060000, 28.181684
  0.062000, 27.991172
  0.064000, 27.809177
  0.066000, 27.623524
  0.068000, 27.427593
  0.070000, 27.238033
  0.072000, 27.059069
  0.074000, 26.879515
  0.076000, 26.694756
  0.078000, 26.516960
  0.080000, 26.335790
  0.082000, 26.148962
  0.084000, 25.974952
  0.086000, 25.803095
  0.088000, 25.628310
  0.090000, 25.447058
  0.092000, 25.265241
  0.094000, 25.073865
  0.096000, 24.891640
  0.098000, 24.716034
  0.100000, 24.548195
  0.102000, 24.386376
  0.104000, 24.223192
  0.106000, 24.067181
  0.108000, 23.914553
  0.110000, 23.759821
  0.112000, 23.607448
  0.114000, 23.444180
  0.116000, 23.282098
  0.118000, 23.124135
  0.120000, 22.963637
  0.122000, 22.811142
  0.124000, 22.666644
  0.126000, 22.524491
  0.128000, 22.381082
  0.130000, 22.238774
  0.132000, 22.093792
  0.134000, 21.946809
  0.136000, 21.803875
  0.138000, 21.665517
  0.140000, 21.532679
  0.142000, 21.402871
  0.144000, 21.273972
  0.146000, 21.149899
  0.148000, 21.022669
  0.150000, 20.889137
  0.152000, 20.755327
  0.154000, 20.619430
  0.156000, 20.482552
  0.158000, 20.347641
  0.160000, 20.207528
  0.162000, 20.068663
  0.164000, 19.927675
  0.166000, 19.786677
  0.168000, 19.643119
  0.170000, 19.494165
  0.172000, 19.342672
  0.174000, 19.186067
  0.176000, 19.030701
  0.178000, 18.874249
  0.180000, 18.718668
  0.182000, 18.559174
  0.184000, 18.397736
  0.186000, 18.234584
  0.188000, 18.066420
  0.190000, 17.899530
  0.192000, 17.732991
  0.194000, 17.571933
  0.196000, 17.412692
  0.198000, 17.255285
  0.200000, 17.097494
  0.202000, 16.936565
  0.204000, 16.776313
  0.206000, 16.611935
  0.208000, 16.444888
  0.210000, 16.277082
  0.212000, 16.116544
  0.214000, 15.955966
  0.216000, 15.795616
  0.218000, 15.637375
  0.220000, 15.478906
  0.222000, 15.321957
  0.224000, 15.164745
  0.226000, 15.011927
  0.228000, 14.854124
  0.230000, 14.698599
  0.232000, 14.541203
  0.234000, 14.384593
  0.236000, 14.233809
  0.238000, 14.076309
  0.240000, 13.916799
  0.242000, 13.760423
  0.244000, 13.602821
  0.246000, 13.449550
  0.248000, 13.293490
  0.250000, 13.134555
  0.252000, 12.978292
  0.254000, 12.821769
  0.256000, 12.664356
  0.258000, 12.506071
  0.260000, 12.346767
  0.262000, 12.193036
  0.264000, 12.043512
  0.266000, 11.889984
  0.268000, 11.736460
  0.270000, 11.588279
  0.272000, 11.435580
  0.274000, 11.280395
  0.276000, 11.126886
  0.278000, 10.974690
  0.280000, 10.820632
  0.282000, 10.668749
  0.284000, 10.522418
  0.286000, 10.372201
  0.288000, 10.221543
  0.290000, 10.070133
  0.292000,  9.920025
  0.294000,  9.768066
  0.296000,  9.618655
  0.298000,  9.471780
  0.300000,  9.316274
  0.302000,  9.161710
  0.304000,  9.007461
  0.306000,  8.857339
  0.308000,  8.704083
  0.310000,  8.555466
  0.312000,  8.403133
  0.314000,  8.251825
  0.316000,  8.098624
  0.318000,  7.943069
  0.320000,  7.784472
  0.322000,  7.620723
  0.324000,  7.445263
  0.326000,  7.283392
  0.328000,  7.114042
  0.330000,  6.924351
  0.332000,  6.724956
  0.334000,  6.531787
  0.336000,  6.338635
  0.338000,  6.127772
  0.340000,  5.910357
  0.342000,  5.698873
  0.344000,  5.478371
  0.346000,  5.251156
  0.348000,  5.030848
  0.350000,  4.810799
  0.352000,  4.597557
  0.354000,  4.387066
  0.356000,  4.170233
  0.358000,  3.956821
  0.360000,  3.745220
  0.362000,  3.534115
  0.364000,  3.326526
  0.366000,  3.121787
  0.368000,  2.920068
  0.370000,  2.724636
  0.372000,  2.534910
  0.374000,  2.346198
  0.376000,  2.159566
  0.378000,  1.973341
  0.380000,  1.786230
  0.382000,  1.605190
  0.384000,  1.425541
  0.386000,  1.248016
  0.388000,  1.075505
  0.390000,  0.910825
  0.392000,  0.746184
  0.394000,  0.580765
  0.396000,  0.418416
  0.398000,  0.257711
  0.400000,  0.102193
  0.402000, -0.050740
  0.404000, -0.201396
  0.406000, -0.343907
  0.408000, -0.481866
  0.410000, -0.620904
  0.412000, -0.758574
  0.414000, -0.894743
  0.416000, -1.029584
  0.418000, -1.158152
  0.420000, -1.281557
  0.422000, -1.399630
  0.424000, -1.517280
  0.426000, -1.633002
  0.428000, -1.745804
  0.430000, -1.855448
  0.432000, -1.959332
  0.434000, -2.063667
  0.436000, -2.162023
  0.438000, -2.258543
  0.440000, -2.352791
  0.442000, -2.441969
  0.444000, -2.528807
  0.446000, -2.610910
  0.448000, -2.692450
  0.450000, -2.774728
  0.452000, -2.851692
  0.454000, -2.926980
  0.456000, -2.999198
  0.458000, -3.063931
  0.460000, -3.126320
  0.462000, -3.185495
  0.464000, -3.242287
  0.466000, -3.296431
  0.468000, -3.353011
  0.470000, -3.405303
  0.472000, -3.454168
  0.474000, -3.496320
  0.476000, -3.535722
  0.478000, -3.574550
  0.480000, -3.608729
  0.482000, -3.644105
  0.484000, -3.681284
  0.486000, -3.713954
  0.488000, -3.746400
  0.490000, -3.778158
  0.492000, -3.806960
  0.494000, -3.835480
  0.496000, -3.861561
  0.498000, -3.879375
  0.500000, -3.896982
  0.502000, -3.912696
  0.504000, -3.925923
  0.506000, -3.935236
  0.508000, -3.942700
  0.510000, -3.948845
  0.512000, -3.953554
  0.514000, -3.953428
  0.516000, -3.954467
  0.518000, -3.955521
  0.520000, -3.952426
  0.522000, -3.949576
  0.524000, -3.945200
  0.526000, -3.938092
  0.528000, -3.928081
  0.530000, -3.913252
  0.532000, -3.895518
  0.534000, -3.875783
  0.536000, -3.857140
  0.538000, -3.837329
  0.540000, -3.817260
  0.542000, -3.800535
  0.544000, -3.783769
  0.546000, -3.763242
  0.548000, -3.739612
  0.550000, -3.718265
  0.552000, -3.692263
  0.554000, -3.667670
  0.556000, -3.638954
  0.558000, -3.615067
  0.560000, -3.587682
  0.562000, -3.560179
  0.564000, -3.532825
  0.566000, -3.503045
  0.568000, -3.472480
  0.570000, -3.440035
  0.572000, -3.406112
  0.574000, -3.376300
  0.576000, -3.343908
  0.578000, -3.313661
  0.580000, -3.281110
  0.582000, -3.248876
  0.584000, -3.218858
  0.586000, -3.187258
  0.588000, -3.159028
  0.590000, -3.129942
  0.592000, -3.098377
  0.594000, -3.067315
  0.596000, -3.034788
  0.598000, -3.001060
  0.600000, -2.967012
  0.602000, -2.934484
  0.604000, -2.899937
  0.606000, -2.865994
  0.608000, -2.833378
  0.610000, -2.804989
  0.612000, -2.775178
  0.614000, -2.746437
  0.616000, -2.716483
  0.618000, -2.688354
  0.620000, -2.661676
  0.622000, -2.633534
  0.624000, -2.605451
  0.626000, -2.579085
  0.628000, -2.553474
  0.630000, -2.526155
  0.632000, -2.497516
  0.634000, -2.469814
  0.636000, -2.447025
  0.638000, -2.425940
  0.640000, -2.401240
  0.642000, -2.379070
  0.644000, -2.356143
  0.646000, -2.334383
  0.648000, -2.315244
  0.650000, -2.298138
  0.652000, -2.283071
  0.654000, -2.267395
  0.656000, -2.252200
  0.658000, -2.236547
  0.660000, -2.224104
  0.662000, -2.213366
  0.664000, -2.201783
  0.666000, -2.192231
  0.668000, -2.181987
  0.670000, -2.167602
  0.672000, -2.153158
  0.674000, -2.139245
  0.676000, -2.123732
  0.678000, -2.111923
  0.680000, -2.104178
  0.682000, -2.093402
  0.684000, -2.080265
  0.686000, -2.065407
  0.688000, -2.051884
  0.690000, -2.041896
  0.692000, -2.033046
  0.694000, -2.025140
  0.696000, -2.018918
  0.698000, -2.012342
  0.700000, -2.006459
  0.702000, -2.000216
  0.704000, -1.993818
  0.706000, -1.987200
  0.708000, -1.980487
  0.710000, -1.976499
  0.712000, -1.974668
  0.714000, -1.976208
  0.716000, -1.974727
  0.718000, -1.977294
  0.720000, -1.979008
  0.722000, -1.978072
  0.724000, -1.975833
  0.726000, -1.970280
  0.728000, -1.965610
  0.730000, -1.963114
  0.732000, -1.959948
  0.734000, -1.956718
  0.736000, -1.949958
  0.738000, -1.944862
  0.740000, -1.936961
  0.742000, -1.926579
  0.744000, -1.916139
  0.746000, -1.906725
  0.748000, -1.898661
  0.750000, -1.892367
  0.752000, -1.884689
  0.754000, -1.876262
  0.756000, -1.869146
  0.758000, -1.861332
  0.760000, -1.855152
  0.762000, -1.845866
  0.764000, -1.836666
  0.766000, -1.828302
  0.768000, -1.823787
  0.770000, -1.818231
  0.772000, -1.808998
  0.774000, -1.799925
  0.776000, -1.791746
  0.778000, -1.783671
  0.780000, -1.774768
  0.782000, -1.767490
  0.784000, -1.761273
  0.786000, -1.754121
  0.788000, -1.746330
  0.790000, -1.741074
  0.792000, -1.732766
  0.794000, -1.723241
  0.796000, -1.712823
  0.798000, -1.702896
  0.800000, -1.692974
  0.802000, -1.686609
  0.804000, -1.681557
  0.806000, -1.673764
  0.808000, -1.663839
  0.810000, -1.654036
  0.812000, -1.643391
  0.814000, -1.632617
  0.816000, -1.620709
  0.818000, -1.612034
  0.820000, -1.603904
  0.822000, -1.595601
  0.824000, -1.588603
  0.826000, -1.579362
  0.828000, -1.571230
  0.830000, -1.564783
  0.832000, -1.556233
  0.834000, -1.546873
  0.836000, -1.539993
  0.838000, -1.534008
  0.840000, -1.527095
  0.842000, -1.518732
  0.844000, -1.512151
  0.846000, -1.505734
  0.848000, -1.497186
  0.850000, -1.488702
  0.852000, -1.481013
  0.854000, -1.472855
  0.856000, -1.462308
  0.858000, -1.453796
  0.860000, -1.443628
  0.862000, -1.433885
  0.864000, -1.419594
  0.866000, -1.406617
  0.868000, -1.391677
  0.870000, -1.379843
  0.872000, -1.368432
  0.874000, -1.355924
  0.876000, -1.346447
  0.878000, -1.340346
  0.880000, -1.331840
  0.882000, -1.321795
  0.884000, -1.312197
  0.886000, -1.298197
  0.888000, -1.285690
  0.890000, -1.273596
  0.892000, -1.263729
  0.894000, -1.255648
  0.896000, -1.246199
  0.898000, -1.238315
  0.900000, -1.227668
  0.902000, -1.218145
  0.904000, -1.208929
  0.906000, -1.197627
  0.908000, -1.187006
  0.910000, -1.176058
  0.912000, -1.166282
  0.914000, -1.156601
  0.916000, -1.145433
  0.918000, -1.137014
  0.920000, -1.126902
  0.922000, -1.116461
  0.924000, -1.107053
  0.926000, -1.096325
  0.928000, -1.086427
  0.930000, -1.075585
  0.932000, -1.062020
  0.934000, -1.047220
  0.936000, -1.034112
  0.938000, -1.021210
  0.940000, -1.009087
  0.942000, -0.997452
  0.944000, -0.987318
  0.946000, -0.976812
  0.948000, -0.966860
  0.950000, -0.956558
  0.952000, -0.945457
  0.954000, -0.935784
  0.956000, -0.925293
  0.958000, -0.914610
  0.960000, -0.904604
  0.962000, -0.893647
  0.964000, -0.881943
  0.966000, -0.869753
  0.968000, -0.855562
  0.970000, -0.843464
  0.972000, -0.833208
  0.974000, -0.820403
  0.976000, -0.809803
  0.978000, -0.798545
  0.980000, -0.787356
  0.982000, -0.776790
  0.984000, -0.769610
  0.986000, -0.763060
  0.988000, -0.755916
  0.990000, -0.747527
  0.992000, -0.738167
  0.994000, -0.728551
  0.996000, -0.722758
  0.998000, -0.716146
  1.000000, -0.709489
  1.002000, -0.703169
