# PEG_DGL
# Upscaled from ../surface/PEG/DGL.dat to radius: 34.89955667698373 bead probs: 1.0
# surf-centre-dist[nm],U[kJ/mol]
  0.000000, 53.957574
  0.002000, 53.780704
  0.004000, 53.597899
  0.006000, 53.413381
  0.008000, 53.214769
  0.010000, 53.008688
  0.012000, 52.799684
  0.014000, 52.580206
  0.016000, 52.342693
  0.018000, 52.113255
  0.020000, 51.873811
  0.022000, 51.614141
  0.024000, 51.354652
  0.026000, 51.058086
  0.028000, 50.749505
  0.030000, 50.416479
  0.032000, 50.096534
  0.034000, 49.742925
  0.036000, 49.394818
  0.038000, 49.045729
  0.040000, 48.693746
  0.042000, 48.338292
  0.044000, 47.987380
  0.046000, 47.628029
  0.048000, 47.270219
  0.050000, 46.935182
  0.052000, 46.594214
  0.054000, 46.252385
  0.056000, 45.923537
  0.058000, 45.587200
  0.060000, 45.256482
  0.062000, 44.924566
  0.064000, 44.590473
  0.066000, 44.258997
  0.068000, 43.927120
  0.070000, 43.604339
  0.072000, 43.270741
  0.074000, 42.943098
  0.076000, 42.626848
  0.078000, 42.319593
  0.080000, 42.023225
  0.082000, 41.723886
  0.084000, 41.429641
  0.086000, 41.150523
  0.088000, 40.861826
  0.090000, 40.584202
  0.092000, 40.304360
  0.094000, 40.020329
  0.096000, 39.737006
  0.098000, 39.459362
  0.100000, 39.193163
  0.102000, 38.931073
  0.104000, 38.672323
  0.106000, 38.418935
  0.108000, 38.163218
  0.110000, 37.913094
  0.112000, 37.669828
  0.114000, 37.418611
  0.116000, 37.178873
  0.118000, 36.947145
  0.120000, 36.714575
  0.122000, 36.493070
  0.124000, 36.271612
  0.126000, 36.058778
  0.128000, 35.850059
  0.130000, 35.643287
  0.132000, 35.438434
  0.134000, 35.242464
  0.136000, 35.051034
  0.138000, 34.863272
  0.140000, 34.671426
  0.142000, 34.480686
  0.144000, 34.288915
  0.146000, 34.103743
  0.148000, 33.929414
  0.150000, 33.754862
  0.152000, 33.584964
  0.154000, 33.412363
  0.156000, 33.243194
  0.158000, 33.077320
  0.160000, 32.904964
  0.162000, 32.732308
  0.164000, 32.563471
  0.166000, 32.392841
  0.168000, 32.213937
  0.170000, 32.032574
  0.172000, 31.845009
  0.174000, 31.653696
  0.176000, 31.464453
  0.178000, 31.265373
  0.180000, 31.062056
  0.182000, 30.856315
  0.184000, 30.647805
  0.186000, 30.426843
  0.188000, 30.200473
  0.190000, 29.970853
  0.192000, 29.735132
  0.194000, 29.492571
  0.196000, 29.247328
  0.198000, 28.997766
  0.200000, 28.747188
  0.202000, 28.491229
  0.204000, 28.232392
  0.206000, 27.972799
  0.208000, 27.711814
  0.210000, 27.445458
  0.212000, 27.183402
  0.214000, 26.917165
  0.216000, 26.647679
  0.218000, 26.369731
  0.220000, 26.089536
  0.222000, 25.812660
  0.224000, 25.540839
  0.226000, 25.268555
  0.228000, 24.997253
  0.230000, 24.722615
  0.232000, 24.447737
  0.234000, 24.173246
  0.236000, 23.901645
  0.238000, 23.624255
  0.240000, 23.342105
  0.242000, 23.067996
  0.244000, 22.794040
  0.246000, 22.516787
  0.248000, 22.241043
  0.250000, 21.971136
  0.252000, 21.705103
  0.254000, 21.434506
  0.256000, 21.166066
  0.258000, 20.900428
  0.260000, 20.637783
  0.262000, 20.386473
  0.264000, 20.144250
  0.266000, 19.897860
  0.268000, 19.651755
  0.270000, 19.403183
  0.272000, 19.160712
  0.274000, 18.921929
  0.276000, 18.683874
  0.278000, 18.447225
  0.280000, 18.214176
  0.282000, 17.980931
  0.284000, 17.749840
  0.286000, 17.529295
  0.288000, 17.310326
  0.290000, 17.089439
  0.292000, 16.870706
  0.294000, 16.654031
  0.296000, 16.425646
  0.298000, 16.205898
  0.300000, 15.996884
  0.302000, 15.788260
  0.304000, 15.579147
  0.306000, 15.374414
  0.308000, 15.169590
  0.310000, 14.963546
  0.312000, 14.756985
  0.314000, 14.551108
  0.316000, 14.340095
  0.318000, 14.124058
  0.320000, 13.913996
  0.322000, 13.701416
  0.324000, 13.486835
  0.326000, 13.271777
  0.328000, 13.054191
  0.330000, 12.835517
  0.332000, 12.609705
  0.334000, 12.384594
  0.336000, 12.154351
  0.338000, 11.916856
  0.340000, 11.672901
  0.342000, 11.419006
  0.344000, 11.150977
  0.346000, 10.874259
  0.348000, 10.593415
  0.350000, 10.299913
  0.352000,  9.999284
  0.354000,  9.694792
  0.356000,  9.376225
  0.358000,  9.053172
  0.360000,  8.729761
  0.362000,  8.405047
  0.364000,  8.069433
  0.366000,  7.741032
  0.368000,  7.407044
  0.370000,  7.073263
  0.372000,  6.747160
  0.374000,  6.422683
  0.376000,  6.101400
  0.378000,  5.788201
  0.380000,  5.474095
  0.382000,  5.155601
  0.384000,  4.845719
  0.386000,  4.541688
  0.388000,  4.241318
  0.390000,  3.948085
  0.392000,  3.661433
  0.394000,  3.381049
  0.396000,  3.104096
  0.398000,  2.834545
  0.400000,  2.571390
  0.402000,  2.313155
  0.404000,  2.061560
  0.406000,  1.814416
  0.408000,  1.572742
  0.410000,  1.337315
  0.412000,  1.106999
  0.414000,  0.883089
  0.416000,  0.665350
  0.418000,  0.452309
  0.420000,  0.247878
  0.422000,  0.043265
  0.424000, -0.156360
  0.426000, -0.348551
  0.428000, -0.536645
  0.430000, -0.718733
  0.432000, -0.892413
  0.434000, -1.064033
  0.436000, -1.231775
  0.438000, -1.391501
  0.440000, -1.549767
  0.442000, -1.704873
  0.444000, -1.855379
  0.446000, -1.998941
  0.448000, -2.143308
  0.450000, -2.282976
  0.452000, -2.413909
  0.454000, -2.542290
  0.456000, -2.664523
  0.458000, -2.783192
  0.460000, -2.898464
  0.462000, -3.007944
  0.464000, -3.113042
  0.466000, -3.212839
  0.468000, -3.307441
  0.470000, -3.399673
  0.472000, -3.489135
  0.474000, -3.579750
  0.476000, -3.666860
  0.478000, -3.751824
  0.480000, -3.834305
  0.482000, -3.907734
  0.484000, -3.980566
  0.486000, -4.047009
  0.488000, -4.112186
  0.490000, -4.176858
  0.492000, -4.233782
  0.494000, -4.290301
  0.496000, -4.344426
  0.498000, -4.393683
  0.500000, -4.440916
  0.502000, -4.488416
  0.504000, -4.531247
  0.506000, -4.570593
  0.508000, -4.606530
  0.510000, -4.639716
  0.512000, -4.669990
  0.514000, -4.699573
  0.516000, -4.723425
  0.518000, -4.741953
  0.520000, -4.761177
  0.522000, -4.783686
  0.524000, -4.799588
  0.526000, -4.817223
  0.528000, -4.834466
  0.530000, -4.850381
  0.532000, -4.861973
  0.534000, -4.871009
  0.536000, -4.876666
  0.538000, -4.882783
  0.540000, -4.888207
  0.542000, -4.890297
  0.544000, -4.890069
  0.546000, -4.888844
  0.548000, -4.883088
  0.550000, -4.879461
  0.552000, -4.876295
  0.554000, -4.872126
  0.556000, -4.864000
  0.558000, -4.854201
  0.560000, -4.842825
  0.562000, -4.828258
  0.564000, -4.814378
  0.566000, -4.798837
  0.568000, -4.781384
  0.570000, -4.763388
  0.572000, -4.745099
  0.574000, -4.730136
  0.576000, -4.711840
  0.578000, -4.689872
  0.580000, -4.666982
  0.582000, -4.638907
  0.584000, -4.611229
  0.586000, -4.581329
  0.588000, -4.551401
  0.590000, -4.520259
  0.592000, -4.490131
  0.594000, -4.457084
  0.596000, -4.421355
  0.598000, -4.382602
  0.600000, -4.345045
  0.602000, -4.308563
  0.604000, -4.271331
  0.606000, -4.231125
  0.608000, -4.191098
  0.610000, -4.150401
  0.612000, -4.109227
  0.614000, -4.069679
  0.616000, -4.031278
  0.618000, -3.990258
  0.620000, -3.947560
  0.622000, -3.901272
  0.624000, -3.855273
  0.626000, -3.809834
  0.628000, -3.763910
  0.630000, -3.723130
  0.632000, -3.683640
  0.634000, -3.638588
  0.636000, -3.592089
  0.638000, -3.548224
  0.640000, -3.503295
  0.642000, -3.457687
  0.644000, -3.415165
  0.646000, -3.373907
  0.648000, -3.328979
  0.650000, -3.286104
  0.652000, -3.245616
  0.654000, -3.204578
  0.656000, -3.165917
  0.658000, -3.127654
  0.660000, -3.090631
  0.662000, -3.052190
  0.664000, -3.011320
  0.666000, -2.972684
  0.668000, -2.933541
  0.670000, -2.893023
  0.672000, -2.853850
  0.674000, -2.814984
  0.676000, -2.775062
  0.678000, -2.737296
  0.680000, -2.699908
  0.682000, -2.663738
  0.684000, -2.628224
  0.686000, -2.594697
  0.688000, -2.558781
  0.690000, -2.525043
  0.692000, -2.491966
  0.694000, -2.458665
  0.696000, -2.423462
  0.698000, -2.393419
  0.700000, -2.364009
  0.702000, -2.337083
  0.704000, -2.309211
  0.706000, -2.279514
  0.708000, -2.249699
  0.710000, -2.220365
  0.712000, -2.189285
  0.714000, -2.159645
  0.716000, -2.135210
  0.718000, -2.114623
  0.720000, -2.094391
  0.722000, -2.072804
  0.724000, -2.055396
  0.726000, -2.037713
  0.728000, -2.016940
  0.730000, -1.996713
  0.732000, -1.978437
  0.734000, -1.960687
  0.736000, -1.943814
  0.738000, -1.929124
  0.740000, -1.914462
  0.742000, -1.897135
  0.744000, -1.882701
  0.746000, -1.866771
  0.748000, -1.851329
  0.750000, -1.835938
  0.752000, -1.819767
  0.754000, -1.803495
  0.756000, -1.789163
  0.758000, -1.779948
  0.760000, -1.770229
  0.762000, -1.759516
  0.764000, -1.747722
  0.766000, -1.735803
  0.768000, -1.723054
  0.770000, -1.712469
  0.772000, -1.701945
  0.774000, -1.690799
  0.776000, -1.683216
  0.778000, -1.677593
  0.780000, -1.669949
  0.782000, -1.662943
  0.784000, -1.656702
  0.786000, -1.650156
  0.788000, -1.643187
  0.790000, -1.637287
  0.792000, -1.631220
  0.794000, -1.624817
  0.796000, -1.617575
  0.798000, -1.608748
  0.800000, -1.598527
  0.802000, -1.588063
  0.804000, -1.578965
  0.806000, -1.571721
  0.808000, -1.566312
  0.810000, -1.561717
  0.812000, -1.556839
  0.814000, -1.556453
  0.816000, -1.551840
  0.818000, -1.545795
  0.820000, -1.539178
  0.822000, -1.532106
  0.824000, -1.528530
  0.826000, -1.521886
  0.828000, -1.514413
  0.830000, -1.507753
  0.832000, -1.501949
  0.834000, -1.496860
  0.836000, -1.493752
  0.838000, -1.491266
  0.840000, -1.486580
  0.842000, -1.483620
  0.844000, -1.478059
  0.846000, -1.474118
  0.848000, -1.470579
  0.850000, -1.463801
  0.852000, -1.456063
  0.854000, -1.445691
  0.856000, -1.439741
