# PEG_ASN
# Upscaled from ../surface/PEG/ASN.dat to radius: 34.89955667698373 bead probs: 1.0
# surf-centre-dist[nm],U[kJ/mol]
  0.266000, 12.410990
  0.268000, 12.274222
  0.270000, 12.126648
  0.272000, 11.977727
  0.274000, 11.825861
  0.276000, 11.662695
  0.278000, 11.498689
  0.280000, 11.326710
  0.282000, 11.151952
  0.284000, 10.966090
  0.286000, 10.767809
  0.288000, 10.563453
  0.290000, 10.348399
  0.292000, 10.125865
  0.294000,  9.897526
  0.296000,  9.657681
  0.298000,  9.410700
  0.300000,  9.168500
  0.302000,  8.914775
  0.304000,  8.665158
  0.306000,  8.411740
  0.308000,  8.150398
  0.310000,  7.888516
  0.312000,  7.627599
  0.314000,  7.362906
  0.316000,  7.101877
  0.318000,  6.843116
  0.320000,  6.588998
  0.322000,  6.332882
  0.324000,  6.076831
  0.326000,  5.827843
  0.328000,  5.584018
  0.330000,  5.343338
  0.332000,  5.105439
  0.334000,  4.868000
  0.336000,  4.637484
  0.338000,  4.409301
  0.340000,  4.188678
  0.342000,  3.971314
  0.344000,  3.759694
  0.346000,  3.550130
  0.348000,  3.340874
  0.350000,  3.135868
  0.352000,  2.939906
  0.354000,  2.757049
  0.356000,  2.576519
  0.358000,  2.399476
  0.360000,  2.223326
  0.362000,  2.054037
  0.364000,  1.888861
  0.366000,  1.726215
  0.368000,  1.565867
  0.370000,  1.407392
  0.372000,  1.257735
  0.374000,  1.112937
  0.376000,  0.969162
  0.378000,  0.827395
  0.380000,  0.693123
  0.382000,  0.557855
  0.384000,  0.428019
  0.386000,  0.302701
  0.388000,  0.180597
  0.390000,  0.065876
  0.392000, -0.043791
  0.394000, -0.149697
  0.396000, -0.255190
  0.398000, -0.355870
  0.400000, -0.452980
  0.402000, -0.541036
  0.404000, -0.624011
  0.406000, -0.709725
  0.408000, -0.794507
  0.410000, -0.873807
  0.412000, -0.947225
  0.414000, -1.015892
  0.416000, -1.082830
  0.418000, -1.150148
  0.420000, -1.213897
  0.422000, -1.274520
  0.424000, -1.330743
  0.426000, -1.383504
  0.428000, -1.433888
  0.430000, -1.480374
  0.432000, -1.521814
  0.434000, -1.563285
  0.436000, -1.602018
  0.438000, -1.635991
  0.440000, -1.668498
  0.442000, -1.702599
  0.444000, -1.731469
  0.446000, -1.761706
  0.448000, -1.790690
  0.450000, -1.815425
  0.452000, -1.833665
  0.454000, -1.854132
  0.456000, -1.868080
  0.458000, -1.881353
  0.460000, -1.892387
  0.462000, -1.903360
  0.464000, -1.912009
  0.466000, -1.917446
  0.468000, -1.917583
  0.470000, -1.914257
  0.472000, -1.909997
  0.474000, -1.904807
  0.476000, -1.899116
  0.478000, -1.892304
  0.480000, -1.879518
  0.482000, -1.866964
  0.484000, -1.851738
  0.486000, -1.836295
  0.488000, -1.819628
  0.490000, -1.803429
  0.492000, -1.787546
  0.494000, -1.770130
  0.496000, -1.750916
  0.498000, -1.730078
  0.500000, -1.703063
  0.502000, -1.675587
  0.504000, -1.648112
  0.506000, -1.617977
  0.508000, -1.590194
  0.510000, -1.561584
  0.512000, -1.532608
  0.514000, -1.504396
  0.516000, -1.476882
  0.518000, -1.450970
  0.520000, -1.423058
  0.522000, -1.393728
  0.524000, -1.366115
  0.526000, -1.335568
  0.528000, -1.305258
  0.530000, -1.275246
  0.532000, -1.242661
  0.534000, -1.211121
  0.536000, -1.178751
  0.538000, -1.146431
  0.540000, -1.112629
  0.542000, -1.078165
  0.544000, -1.046476
  0.546000, -1.014673
  0.548000, -0.980121
  0.550000, -0.945028
  0.552000, -0.906685
  0.554000, -0.866841
  0.556000, -0.825099
  0.558000, -0.788371
  0.560000, -0.751439
  0.562000, -0.719470
  0.564000, -0.686632
  0.566000, -0.653214
  0.568000, -0.623232
  0.570000, -0.593485
  0.572000, -0.562337
  0.574000, -0.532277
  0.576000, -0.502784
  0.578000, -0.472119
  0.580000, -0.441767
  0.582000, -0.411379
  0.584000, -0.380492
  0.586000, -0.349358
  0.588000, -0.318575
  0.590000, -0.290487
  0.592000, -0.266740
  0.594000, -0.242940
  0.596000, -0.221027
  0.598000, -0.199153
  0.600000, -0.176465
  0.602000, -0.156004
  0.604000, -0.137526
  0.606000, -0.119213
  0.608000, -0.100151
  0.610000, -0.081696
  0.612000, -0.065975
  0.614000, -0.051258
  0.616000, -0.037682
  0.618000, -0.024250
  0.620000, -0.011919
  0.622000, -0.001416
  0.624000,  0.011550
  0.626000,  0.021546
  0.628000,  0.033294
  0.630000,  0.045599
  0.632000,  0.056378
  0.634000,  0.066829
  0.636000,  0.077083
  0.638000,  0.086971
  0.640000,  0.098134
  0.642000,  0.106286
  0.644000,  0.113403
  0.646000,  0.119416
  0.648000,  0.121684
  0.650000,  0.124475
  0.652000,  0.126783
  0.654000,  0.126573
  0.656000,  0.124829
  0.658000,  0.120627
  0.660000,  0.115719
  0.662000,  0.107532
  0.664000,  0.102292
  0.666000,  0.098160
  0.668000,  0.088649
  0.670000,  0.079536
  0.672000,  0.070013
  0.674000,  0.059161
  0.676000,  0.048404
  0.678000,  0.037006
  0.680000,  0.026176
  0.682000,  0.012443
  0.684000, -0.001927
  0.686000, -0.015303
  0.688000, -0.024115
  0.690000, -0.033148
  0.692000, -0.041025
  0.694000, -0.050718
  0.696000, -0.063905
  0.698000, -0.076228
  0.700000, -0.089281
  0.702000, -0.102627
  0.704000, -0.120777
  0.706000, -0.137832
  0.708000, -0.153229
  0.710000, -0.168676
  0.712000, -0.186399
  0.714000, -0.202972
  0.716000, -0.222749
  0.718000, -0.242535
  0.720000, -0.260686
  0.722000, -0.279488
  0.724000, -0.295913
  0.726000, -0.311594
  0.728000, -0.328034
  0.730000, -0.345852
  0.732000, -0.362640
  0.734000, -0.378960
  0.736000, -0.393758
  0.738000, -0.405966
  0.740000, -0.421561
  0.742000, -0.439423
  0.744000, -0.458754
  0.746000, -0.472827
  0.748000, -0.484185
  0.750000, -0.497631
  0.752000, -0.516954
  0.754000, -0.533670
  0.756000, -0.550003
  0.758000, -0.565932
  0.760000, -0.579742
  0.762000, -0.592377
  0.764000, -0.604435
  0.766000, -0.615111
  0.768000, -0.625410
  0.770000, -0.635902
  0.772000, -0.645774
  0.774000, -0.652088
  0.776000, -0.662283
  0.778000, -0.671650
  0.780000, -0.682492
  0.782000, -0.695679
  0.784000, -0.707671
  0.786000, -0.717963
  0.788000, -0.727337
  0.790000, -0.735126
  0.792000, -0.743649
  0.794000, -0.752459
  0.796000, -0.757190
  0.798000, -0.764876
  0.800000, -0.770589
  0.802000, -0.775062
  0.804000, -0.774959
  0.806000, -0.776993
  0.808000, -0.776098
  0.810000, -0.776493
  0.812000, -0.778371
  0.814000, -0.777391
  0.816000, -0.775888
  0.818000, -0.773743
  0.820000, -0.770420
  0.822000, -0.766342
  0.824000, -0.762099
  0.826000, -0.760006
  0.828000, -0.759046
  0.830000, -0.757231
  0.832000, -0.754127
  0.834000, -0.748840
  0.836000, -0.741724
  0.838000, -0.734199
  0.840000, -0.726695
  0.842000, -0.719334
  0.844000, -0.714425
  0.846000, -0.708050
  0.848000, -0.703439
  0.850000, -0.696373
  0.852000, -0.692260
  0.854000, -0.688094
  0.856000, -0.682557
  0.858000, -0.677324
  0.860000, -0.672613
  0.862000, -0.667406
  0.864000, -0.663969
  0.866000, -0.657892
  0.868000, -0.649391
  0.870000, -0.640425
  0.872000, -0.632350
  0.874000, -0.621628
  0.876000, -0.610219
  0.878000, -0.599970
  0.880000, -0.592064
  0.882000, -0.583307
  0.884000, -0.573299
  0.886000, -0.562655
  0.888000, -0.549126
  0.890000, -0.536491
  0.892000, -0.525424
  0.894000, -0.516803
  0.896000, -0.509498
  0.898000, -0.501243
  0.900000, -0.490027
  0.902000, -0.479672
  0.904000, -0.470747
  0.906000, -0.458989
  0.908000, -0.450000
  0.910000, -0.441922
  0.912000, -0.435173
  0.914000, -0.426509
  0.916000, -0.418236
  0.918000, -0.408618
  0.920000, -0.400196
  0.922000, -0.390269
  0.924000, -0.380544
  0.926000, -0.372082
  0.928000, -0.363324
  0.930000, -0.353726
  0.932000, -0.346133
  0.934000, -0.338466
  0.936000, -0.330257
  0.938000, -0.323479
  0.940000, -0.316613
  0.942000, -0.309096
  0.944000, -0.300667
  0.946000, -0.293444
  0.948000, -0.286014
  0.950000, -0.278616
  0.952000, -0.271437
  0.954000, -0.265370
  0.956000, -0.259368
  0.958000, -0.254320
  0.960000, -0.249501
  0.962000, -0.241809
  0.964000, -0.234849
  0.966000, -0.227975
  0.968000, -0.221646
  0.970000, -0.214202
  0.972000, -0.207052
  0.974000, -0.199217
  0.976000, -0.191500
  0.978000, -0.186618
  0.980000, -0.180511
  0.982000, -0.175733
  0.984000, -0.170944
  0.986000, -0.165090
  0.988000, -0.161142
  0.990000, -0.157341
  0.992000, -0.155292
  0.994000, -0.153817
  0.996000, -0.153660
  0.998000, -0.153398
  1.000000, -0.152383
  1.002000, -0.151749
  1.004000, -0.152309
  1.006000, -0.151696
  1.008000, -0.151688
  1.010000, -0.148615
  1.012000, -0.145381
  1.014000, -0.142913
  1.016000, -0.139824
  1.018000, -0.137477
  1.020000, -0.135083
  1.022000, -0.132736
  1.024000, -0.127840
  1.026000, -0.123631
  1.028000, -0.119472
  1.030000, -0.118449
  1.032000, -0.116853
  1.034000, -0.116447
  1.036000, -0.116453
  1.038000, -0.118009
  1.040000, -0.120472
  1.042000, -0.121149
  1.044000, -0.120996
  1.046000, -0.121729
  1.048000, -0.121660
  1.050000, -0.122882
  1.052000, -0.126281
  1.054000, -0.128617
  1.056000, -0.131302
  1.058000, -0.133034
  1.060000, -0.134617
  1.062000, -0.136590
  1.064000, -0.141242
  1.066000, -0.143747
  1.068000, -0.145327
  1.070000, -0.145800
  1.072000, -0.145162
  1.074000, -0.145306
  1.076000, -0.146484
  1.078000, -0.150985
  1.080000, -0.153196
  1.082000, -0.153229
  1.084000, -0.154410
  1.086000, -0.158357
  1.088000, -0.163852
  1.090000, -0.168367
  1.092000, -0.171817
  1.094000, -0.174607
  1.096000, -0.174942
  1.098000, -0.172871
  1.100000, -0.172542
  1.102000, -0.173301
  1.104000, -0.173544
  1.106000, -0.175749
  1.108000, -0.176602
  1.110000, -0.177586
  1.112000, -0.179403
  1.114000, -0.181111
  1.116000, -0.184542
  1.118000, -0.188155
  1.120000, -0.191780
  1.122000, -0.195093
  1.124000, -0.198694
  1.126000, -0.204063
  1.128000, -0.209345
  1.130000, -0.212965
  1.132000, -0.217670
  1.134000, -0.219690
  1.136000, -0.221839
  1.138000, -0.221269
  1.140000, -0.221052
  1.142000, -0.220762
  1.144000, -0.218900
  1.146000, -0.218917
  1.148000, -0.217949
  1.150000, -0.216706
  1.152000, -0.215692
  1.154000, -0.213439
  1.156000, -0.212584
  1.158000, -0.211506
  1.160000, -0.211951
  1.162000, -0.212573
  1.164000, -0.213669
  1.166000, -0.213546
  1.168000, -0.211640
  1.170000, -0.208301
  1.172000, -0.204943
  1.174000, -0.202167
  1.176000, -0.200744
  1.178000, -0.199737
  1.180000, -0.198439
  1.182000, -0.197130
  1.184000, -0.195940
  1.186000, -0.194836
  1.188000, -0.194594
  1.190000, -0.193738
  1.192000, -0.192078
  1.194000, -0.191517
  1.196000, -0.190510
  1.198000, -0.190327
  1.200000, -0.189192
  1.202000, -0.189645
  1.204000, -0.188299
  1.206000, -0.188022
  1.208000, -0.186198
  1.210000, -0.184093
  1.212000, -0.181051
  1.214000, -0.178941
  1.216000, -0.177993
  1.218000, -0.176844
  1.220000, -0.174865
  1.222000, -0.172251
  1.224000, -0.169092
  1.226000, -0.166980
  1.228000, -0.166612
  1.230000, -0.165936
  1.232000, -0.165574
  1.234000, -0.163311
  1.236000, -0.160889
  1.238000, -0.158952
  1.240000, -0.157213
  1.242000, -0.155448
  1.244000, -0.153341
  1.246000, -0.150915
  1.248000, -0.147413
  1.250000, -0.143514
  1.252000, -0.140004
  1.254000, -0.135607
  1.256000, -0.131068
  1.258000, -0.126371
  1.260000, -0.120626
  1.262000, -0.114831
  1.264000, -0.109996
  1.266000, -0.105842
  1.268000, -0.102877
  1.270000, -0.100594
  1.272000, -0.098107
  1.274000, -0.096368
  1.276000, -0.093892
  1.278000, -0.091450
  1.280000, -0.089430
  1.282000, -0.086618
  1.284000, -0.083586
  1.286000, -0.080317
  1.288000, -0.076800
  1.290000, -0.074254
  1.292000, -0.072528
  1.294000, -0.071376
  1.296000, -0.069192
  1.298000, -0.066370
  1.300000, -0.063713
  1.302000, -0.061209
  1.304000, -0.058652
  1.306000, -0.055396
  1.308000, -0.051880
  1.310000, -0.048261
  1.312000, -0.045553
  1.314000, -0.043221
  1.316000, -0.040137
  1.318000, -0.038259
  1.320000, -0.035375
  1.322000, -0.033563
  1.324000, -0.032338
  1.326000, -0.031780
  1.328000, -0.032404
  1.330000, -0.032548
  1.332000, -0.032700
  1.334000, -0.032134
  1.336000, -0.030791
  1.338000, -0.030671
  1.340000, -0.030819
  1.342000, -0.030695
  1.344000, -0.030407
  1.346000, -0.028343
  1.348000, -0.025575
  1.350000, -0.023287
  1.352000, -0.021836
  1.354000, -0.021614
  1.356000, -0.021673
  1.358000, -0.020888
  1.360000, -0.019362
  1.362000, -0.017566
  1.364000, -0.016673
  1.366000, -0.016816
  1.368000, -0.016777
  1.370000, -0.017031
  1.372000, -0.016323
  1.374000, -0.015715
  1.376000, -0.015096
  1.378000, -0.014758
  1.380000, -0.014221
  1.382000, -0.014120
  1.384000, -0.012806
  1.386000, -0.012419
  1.388000, -0.011706
  1.390000, -0.011646
  1.392000, -0.012244
  1.394000, -0.012634
  1.396000, -0.012368
  1.398000, -0.011805
  1.400000, -0.011645
  1.402000, -0.012362
  1.404000, -0.012812
  1.406000, -0.012646
  1.408000, -0.010637
  1.410000, -0.009038
  1.412000, -0.008135
  1.414000, -0.007100
  1.416000, -0.006341
  1.418000, -0.004706
  1.420000, -0.003964
  1.422000, -0.003083
  1.424000, -0.001931
  1.426000, -0.000865
  1.428000,  0.000432
  1.430000,  0.000824
  1.432000,  0.001613
  1.434000,  0.003323
  1.436000,  0.004855
  1.438000,  0.006311
  1.440000,  0.006742
  1.442000,  0.006828
  1.444000,  0.006703
  1.446000,  0.006772
  1.448000,  0.006299
  1.450000,  0.005421
  1.452000,  0.004416
  1.454000,  0.003182
  1.456000,  0.002467
  1.458000,  0.001703
  1.460000,  0.000249
  1.462000, -0.000312
  1.464000, -0.000980
  1.466000, -0.001367
  1.468000, -0.001190
  1.470000, -0.001787
  1.472000, -0.001868
  1.474000, -0.001275
  1.476000, -0.001103
  1.478000, -0.000232
  1.480000, -0.000176
  1.482000, -0.000681
  1.484000, -0.000710
  1.486000, -0.000595
  1.488000,  0.000013
  1.490000,  0.000677
  1.492000,  0.000685
  1.494000,  0.000517
  1.496000,  0.000246
  1.498000,  0.000000
  1.500000,  0.000000
  1.502000,  0.000000
  1.504000,  0.000000
  1.506000,  0.000000
  1.508000,  0.000000
