# PEG_HSE
# Upscaled from ../surface/PEG/HSE.dat to radius: 34.89955667698373 bead probs: 1.0
# surf-centre-dist[nm],U[kJ/mol]
  0.374000, -3.172506
  0.376000, -3.316254
  0.378000, -3.458142
  0.380000, -3.592570
  0.382000, -3.721420
  0.384000, -3.845949
  0.386000, -3.966128
  0.388000, -4.082939
  0.390000, -4.194536
  0.392000, -4.302863
  0.394000, -4.406358
  0.396000, -4.508110
  0.398000, -4.611244
  0.400000, -4.707863
  0.402000, -4.801728
  0.404000, -4.893704
  0.406000, -4.979379
  0.408000, -5.059008
  0.410000, -5.131720
  0.412000, -5.202906
  0.414000, -5.271083
  0.416000, -5.337035
  0.418000, -5.396623
  0.420000, -5.455165
  0.422000, -5.509656
  0.424000, -5.561865
  0.426000, -5.609702
  0.428000, -5.655376
  0.430000, -5.701527
  0.432000, -5.739921
  0.434000, -5.774475
  0.436000, -5.807387
  0.438000, -5.838609
  0.440000, -5.867884
  0.442000, -5.890890
  0.444000, -5.912595
  0.446000, -5.932515
  0.448000, -5.948062
  0.450000, -5.962416
  0.452000, -5.973418
  0.454000, -5.982615
  0.456000, -5.994291
  0.458000, -6.004642
  0.460000, -6.014063
  0.462000, -6.022008
  0.464000, -6.026401
  0.466000, -6.022963
  0.468000, -6.020751
  0.470000, -6.017909
  0.472000, -6.017358
  0.474000, -6.012265
  0.476000, -6.002429
  0.478000, -5.988111
  0.480000, -5.974740
  0.482000, -5.957153
  0.484000, -5.939079
  0.486000, -5.917848
  0.488000, -5.899088
  0.490000, -5.878912
  0.492000, -5.854039
  0.494000, -5.826494
  0.496000, -5.798118
  0.498000, -5.770158
  0.500000, -5.746143
  0.502000, -5.720155
  0.504000, -5.693141
  0.506000, -5.663984
  0.508000, -5.630866
  0.510000, -5.602999
  0.512000, -5.573548
  0.514000, -5.539978
  0.516000, -5.506073
  0.518000, -5.475789
  0.520000, -5.445502
  0.522000, -5.415338
  0.524000, -5.380970
  0.526000, -5.347473
  0.528000, -5.312709
  0.530000, -5.273126
  0.532000, -5.236272
  0.534000, -5.198611
  0.536000, -5.160730
  0.538000, -5.125033
  0.540000, -5.086779
  0.542000, -5.051652
  0.544000, -5.016306
  0.546000, -4.982178
  0.548000, -4.950178
  0.550000, -4.913239
  0.552000, -4.878156
  0.554000, -4.844890
  0.556000, -4.810371
  0.558000, -4.773427
  0.560000, -4.735768
  0.562000, -4.696553
  0.564000, -4.656896
  0.566000, -4.615878
  0.568000, -4.579181
  0.570000, -4.540916
  0.572000, -4.502514
  0.574000, -4.463414
  0.576000, -4.422208
  0.578000, -4.378573
  0.580000, -4.337210
  0.582000, -4.297390
  0.584000, -4.253736
  0.586000, -4.212177
  0.588000, -4.170467
  0.590000, -4.128626
  0.592000, -4.084371
  0.594000, -4.042899
  0.596000, -3.999852
  0.598000, -3.955198
  0.600000, -3.912599
  0.602000, -3.871776
  0.604000, -3.829237
  0.606000, -3.784725
  0.608000, -3.742337
  0.610000, -3.702611
  0.612000, -3.666282
  0.614000, -3.628633
  0.616000, -3.589469
  0.618000, -3.548376
  0.620000, -3.510550
  0.622000, -3.473549
  0.624000, -3.434704
  0.626000, -3.396290
  0.628000, -3.359927
  0.630000, -3.325496
  0.632000, -3.289038
  0.634000, -3.251300
  0.636000, -3.215402
  0.638000, -3.179850
  0.640000, -3.148110
  0.642000, -3.117374
  0.644000, -3.086454
  0.646000, -3.053508
  0.648000, -3.018549
  0.650000, -2.990195
  0.652000, -2.962323
  0.654000, -2.933865
  0.656000, -2.906627
  0.658000, -2.880459
  0.660000, -2.857177
  0.662000, -2.833304
  0.664000, -2.809941
  0.666000, -2.786713
  0.668000, -2.762306
  0.670000, -2.739303
  0.672000, -2.720916
  0.674000, -2.704070
  0.676000, -2.685351
  0.678000, -2.668315
  0.680000, -2.652251
  0.682000, -2.640207
  0.684000, -2.627928
  0.686000, -2.614245
  0.688000, -2.598944
  0.690000, -2.582165
  0.692000, -2.568773
  0.694000, -2.556632
  0.696000, -2.542731
  0.698000, -2.530408
  0.700000, -2.520163
  0.702000, -2.508651
  0.704000, -2.496479
  0.706000, -2.485415
  0.708000, -2.474872
  0.710000, -2.468005
  0.712000, -2.463516
  0.714000, -2.458750
  0.716000, -2.450926
  0.718000, -2.441651
  0.720000, -2.435024
  0.722000, -2.431340
  0.724000, -2.427718
  0.726000, -2.422460
  0.728000, -2.418050
  0.730000, -2.414481
  0.732000, -2.415424
  0.734000, -2.417366
  0.736000, -2.419385
  0.738000, -2.423201
  0.740000, -2.426546
  0.742000, -2.429176
  0.744000, -2.428630
  0.746000, -2.429120
  0.748000, -2.430906
  0.750000, -2.433566
  0.752000, -2.433003
  0.754000, -2.435065
  0.756000, -2.436655
  0.758000, -2.440970
  0.760000, -2.442806
  0.762000, -2.445816
  0.764000, -2.449340
  0.766000, -2.453654
  0.768000, -2.453850
  0.770000, -2.455786
  0.772000, -2.458586
  0.774000, -2.463837
  0.776000, -2.464442
  0.778000, -2.466884
  0.780000, -2.468761
  0.782000, -2.469244
  0.784000, -2.467448
  0.786000, -2.468116
  0.788000, -2.466837
  0.790000, -2.469599
  0.792000, -2.472643
  0.794000, -2.474908
  0.796000, -2.477640
  0.798000, -2.480278
  0.800000, -2.479267
  0.802000, -2.477924
  0.804000, -2.477512
  0.806000, -2.474699
  0.808000, -2.471660
  0.810000, -2.466430
  0.812000, -2.459422
  0.814000, -2.453015
  0.816000, -2.447491
  0.818000, -2.439738
  0.820000, -2.430405
  0.822000, -2.420058
  0.824000, -2.412303
  0.826000, -2.402375
  0.828000, -2.390488
  0.830000, -2.379412
  0.832000, -2.366117
  0.834000, -2.354973
  0.836000, -2.345781
  0.838000, -2.337096
  0.840000, -2.327213
  0.842000, -2.316230
  0.844000, -2.304936
  0.846000, -2.296708
  0.848000, -2.284027
  0.850000, -2.272564
  0.852000, -2.260286
  0.854000, -2.248993
  0.856000, -2.238257
  0.858000, -2.227142
  0.860000, -2.213208
  0.862000, -2.200605
  0.864000, -2.184516
  0.866000, -2.168423
  0.868000, -2.154079
  0.870000, -2.138255
  0.872000, -2.124915
  0.874000, -2.109932
  0.876000, -2.094876
  0.878000, -2.081196
  0.880000, -2.067728
  0.882000, -2.056060
  0.884000, -2.042691
  0.886000, -2.028821
  0.888000, -2.015971
  0.890000, -2.004545
  0.892000, -1.990672
  0.894000, -1.976118
  0.896000, -1.959405
  0.898000, -1.943207
  0.900000, -1.926317
  0.902000, -1.911573
  0.904000, -1.896719
  0.906000, -1.881256
  0.908000, -1.866522
  0.910000, -1.852036
  0.912000, -1.833716
  0.914000, -1.817100
  0.916000, -1.800763
  0.918000, -1.784608
  0.920000, -1.766781
  0.922000, -1.748742
  0.924000, -1.730181
  0.926000, -1.709225
  0.928000, -1.689600
  0.930000, -1.671939
  0.932000, -1.652453
  0.934000, -1.633702
  0.936000, -1.615102
  0.938000, -1.597251
  0.940000, -1.579184
  0.942000, -1.561782
  0.944000, -1.544914
  0.946000, -1.528845
  0.948000, -1.512967
  0.950000, -1.496829
  0.952000, -1.479176
  0.954000, -1.461675
  0.956000, -1.446386
  0.958000, -1.430588
  0.960000, -1.415322
  0.962000, -1.399496
  0.964000, -1.384533
  0.966000, -1.367480
  0.968000, -1.348996
  0.970000, -1.328877
  0.972000, -1.308799
  0.974000, -1.289088
  0.976000, -1.271259
  0.978000, -1.254771
  0.980000, -1.236734
  0.982000, -1.218204
  0.984000, -1.201616
  0.986000, -1.184961
  0.988000, -1.168279
  0.990000, -1.153484
  0.992000, -1.137212
  0.994000, -1.122410
  0.996000, -1.108819
  0.998000, -1.094174
  1.000000, -1.079599
  1.002000, -1.062895
  1.004000, -1.048458
  1.006000, -1.035624
  1.008000, -1.023698
  1.010000, -1.011682
  1.012000, -0.998777
  1.014000, -0.985449
  1.016000, -0.974213
  1.018000, -0.964733
  1.020000, -0.953733
  1.022000, -0.941846
  1.024000, -0.926959
  1.026000, -0.913072
  1.028000, -0.898801
  1.030000, -0.886662
  1.032000, -0.874055
  1.034000, -0.862277
  1.036000, -0.848106
  1.038000, -0.834521
  1.040000, -0.820372
  1.042000, -0.806143
  1.044000, -0.794213
  1.046000, -0.783550
  1.048000, -0.773692
  1.050000, -0.760935
  1.052000, -0.748780
  1.054000, -0.736929
  1.056000, -0.726576
  1.058000, -0.717243
  1.060000, -0.707538
  1.062000, -0.698239
  1.064000, -0.688693
  1.066000, -0.680664
  1.068000, -0.675520
  1.070000, -0.670503
  1.072000, -0.667953
  1.074000, -0.664166
  1.076000, -0.659659
  1.078000, -0.653808
  1.080000, -0.648078
  1.082000, -0.641815
  1.084000, -0.635938
  1.086000, -0.630602
  1.088000, -0.624362
  1.090000, -0.618568
  1.092000, -0.614677
  1.094000, -0.612211
  1.096000, -0.607771
  1.098000, -0.605437
  1.100000, -0.603574
  1.102000, -0.598675
  1.104000, -0.594823
  1.106000, -0.591397
  1.108000, -0.588855
  1.110000, -0.584400
  1.112000, -0.580978
  1.114000, -0.577242
  1.116000, -0.572937
  1.118000, -0.566489
  1.120000, -0.561364
  1.122000, -0.556676
  1.124000, -0.551727
  1.126000, -0.549877
  1.128000, -0.547847
  1.130000, -0.546322
  1.132000, -0.543990
  1.134000, -0.541358
  1.136000, -0.537311
  1.138000, -0.535894
  1.140000, -0.534188
  1.142000, -0.532125
  1.144000, -0.530221
  1.146000, -0.527551
  1.148000, -0.523680
  1.150000, -0.521956
  1.152000, -0.517656
  1.154000, -0.514337
  1.156000, -0.509293
  1.158000, -0.505889
  1.160000, -0.502279
  1.162000, -0.497560
  1.164000, -0.492409
  1.166000, -0.486648
  1.168000, -0.480836
  1.170000, -0.476987
  1.172000, -0.473548
  1.174000, -0.470708
  1.176000, -0.468040
  1.178000, -0.464578
  1.180000, -0.463791
  1.182000, -0.462497
  1.184000, -0.461943
  1.186000, -0.460402
  1.188000, -0.459414
  1.190000, -0.457759
  1.192000, -0.457607
  1.194000, -0.455320
  1.196000, -0.453110
  1.198000, -0.448918
  1.200000, -0.445183
  1.202000, -0.442601
  1.204000, -0.440943
  1.206000, -0.438912
  1.208000, -0.436629
  1.210000, -0.433699
  1.212000, -0.431279
  1.214000, -0.429627
  1.216000, -0.428359
  1.218000, -0.426763
  1.220000, -0.423860
  1.222000, -0.421634
  1.224000, -0.418699
  1.226000, -0.415157
  1.228000, -0.411349
  1.230000, -0.406241
  1.232000, -0.400810
  1.234000, -0.396123
  1.236000, -0.392285
  1.238000, -0.389185
  1.240000, -0.386382
  1.242000, -0.382784
  1.244000, -0.378909
  1.246000, -0.374392
  1.248000, -0.369908
  1.250000, -0.366828
  1.252000, -0.365132
  1.254000, -0.363160
  1.256000, -0.361169
  1.258000, -0.357045
  1.260000, -0.352122
  1.262000, -0.346406
  1.264000, -0.342265
  1.266000, -0.337115
  1.268000, -0.332356
  1.270000, -0.327305
  1.272000, -0.321963
  1.274000, -0.317189
  1.276000, -0.312153
  1.278000, -0.308410
  1.280000, -0.305225
  1.282000, -0.302229
  1.284000, -0.298396
  1.286000, -0.293060
  1.288000, -0.287396
  1.290000, -0.282589
  1.292000, -0.278855
  1.294000, -0.275336
  1.296000, -0.271156
  1.298000, -0.266720
  1.300000, -0.262113
  1.302000, -0.257291
  1.304000, -0.250981
  1.306000, -0.243572
  1.308000, -0.237712
  1.310000, -0.232189
  1.312000, -0.227006
  1.314000, -0.221342
  1.316000, -0.213078
  1.318000, -0.206719
  1.320000, -0.200386
  1.322000, -0.195109
  1.324000, -0.189631
  1.326000, -0.183646
  1.328000, -0.178502
  1.330000, -0.173361
  1.332000, -0.168979
  1.334000, -0.162370
  1.336000, -0.155219
  1.338000, -0.148598
  1.340000, -0.144778
  1.342000, -0.141937
  1.344000, -0.139898
  1.346000, -0.136177
  1.348000, -0.131341
  1.350000, -0.127692
  1.352000, -0.125039
  1.354000, -0.123047
  1.356000, -0.120404
  1.358000, -0.115573
  1.360000, -0.110777
  1.362000, -0.105624
  1.364000, -0.101112
  1.366000, -0.097130
  1.368000, -0.092741
  1.370000, -0.088582
  1.372000, -0.084551
  1.374000, -0.079850
  1.376000, -0.075788
  1.378000, -0.072681
  1.380000, -0.070643
  1.382000, -0.069538
  1.384000, -0.067054
  1.386000, -0.064105
  1.388000, -0.059602
  1.390000, -0.055700
  1.392000, -0.051519
  1.394000, -0.046935
  1.396000, -0.043401
  1.398000, -0.039916
  1.400000, -0.036898
  1.402000, -0.034531
  1.404000, -0.032235
  1.406000, -0.030705
  1.408000, -0.029485
  1.410000, -0.028162
  1.412000, -0.025992
  1.414000, -0.023705
  1.416000, -0.021446
  1.418000, -0.018795
  1.420000, -0.016199
  1.422000, -0.012984
  1.424000, -0.010705
  1.426000, -0.009021
  1.428000, -0.008068
  1.430000, -0.007686
  1.432000, -0.007565
  1.434000, -0.008333
  1.436000, -0.009270
  1.438000, -0.009913
  1.440000, -0.010557
  1.442000, -0.010619
  1.444000, -0.010359
  1.446000, -0.010333
  1.448000, -0.010156
  1.450000, -0.010187
  1.452000, -0.009951
  1.454000, -0.008549
  1.456000, -0.007849
  1.458000, -0.007451
  1.460000, -0.007454
  1.462000, -0.007768
  1.464000, -0.007700
  1.466000, -0.007323
  1.468000, -0.006939
  1.470000, -0.006036
  1.472000, -0.004965
  1.474000, -0.004402
  1.476000, -0.003429
  1.478000, -0.002344
  1.480000, -0.001471
  1.482000, -0.000521
  1.484000, -0.000384
  1.486000, -0.000136
  1.488000,  0.000090
  1.490000,  0.000216
  1.492000,  0.000351
  1.494000,  0.000251
  1.496000,  0.000116
  1.498000,  0.000000
  1.500000,  0.000000
  1.502000,  0.000000
  1.504000,  0.000000
  1.506000,  0.000000
  1.508000,  0.000000
